school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,15,U,GT3,T,4,4,other,other,course,mother,1,2,2,no,yes,yes,no,yes,yes,yes,no,2,4,1,1,3,5,31,18,10,5
GP,F,17,U,LE3,T,2,2,teacher,services,course,other,1,4,0,no,yes,no,no,yes,yes,yes,no,4,3,5,3,1,5,1,19,10,12
GP,F,17,U,GT3,T,1,4,other,services,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5,5,3,3,2,5,17,19,10,6
GP,F,18,R,LE3,A,4,1,services,services,course,mother,2,1,1,no,no,yes,no,yes,yes,yes,no,4,4,4,3,1,5,43,18,5,7
GP,F,18,U,GT3,T,2,4,at_home,teacher,course,father,1,3,1,no,yes,yes,yes,yes,yes,yes,yes,4,5,4,1,1,5,9,16,8,18
GP,F,18,U,LE3,T,3,1,services,other,reputation,mother,1,1,2,no,yes,yes,no,no,yes,yes,no,4,4,2,1,2,2,2,16,9,6
GP,F,16,R,GT3,A,2,4,at_home,other,reputation,other,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,1,3,4,33,19,10,18
GP,F,18,U,GT3,T,2,1,other,services,course,other,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,3,2,1,1,8,18,13,10
GP,M,17,U,GT3,T,4,4,teacher,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,no,4,2,4,1,3,5,27,19,7,8
GP,M,15,R,GT3,T,1,3,at_home,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,5,3,1,4,5,17,18,6,11
MS,M,18,U,LE3,T,4,3,other,other,course,mother,2,3,0,no,yes,no,yes,yes,no,yes,no,4,2,3,1,1,3,1,17,11,9
GP,F,18,U,LE3,T,3,3,other,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,no,yes,4,4,3,1,3,5,0,15,8,16
GP,F,17,U,LE3,A,4,3,services,services,course,mother,1,1,2,no,yes,yes,no,yes,yes,yes,yes,4,4,2,1,2,5,1,15,7,15
GP,M,15,U,GT3,A,4,3,other,other,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,4,2,1,2,1,4,25,6,16,8
GP,F,19,U,LE3,T,2,2,services,other,home,mother,1,3,0,no,yes,no,yes,no,yes,no,no,4,5,4,1,2,5,1,16,6,4
GP,M,15,R,LE3,T,2,1,other,other,course,mother,1,1,1,yes,yes,yes,no,yes,yes,no,no,5,4,2,1,3,3,1,10,6,5
GP,F,17,R,GT3,T,4,3,other,services,course,mother,1,2,2,no,yes,no,no,yes,yes,yes,yes,5,3,3,2,3,5,2,19,15,14
GP,M,16,R,GT3,T,2,3,teacher,teacher,home,mother,2,2,3,no,yes,no,no,yes,yes,no,no,1,3,2,2,3,5,16,14,8,5
GP,M,18,U,GT3,T,2,1,services,other,reputation,father,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,1,3,1,2,5,16,18,11,6
GP,F,16,U,LE3,T,4,4,services,at_home,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,4,5,4,4,12,17,7,10
GP,F,17,U,GT3,T,4,4,other,other,reputation,mother,1,2,1,no,yes,yes,no,yes,no,no,yes,1,3,5,5,1,1,8,14,12,6
GP,F,15,U,GT3,A,3,2,teacher,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,5,3,1,4,3,21,17,8,13
GP,M,16,R,LE3,T,2,1,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,3,5,3,3,5,3,9,16,13,7
GP,F,16,R,LE3,T,1,3,other,other,course,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,5,1,1,5,25,6,4,8
GP,F,16,U,LE3,T,2,2,at_home,teacher,reputation,mother,2,3,3,no,yes,no,no,yes,yes,yes,yes,5,3,3,1,1,5,3,6,8,17
GP,F,21,U,GT3,T,4,4,other,other,course,mother,1,3,1,no,yes,yes,no,no,yes,yes,no,5,5,2,1,5,1,12,16,11,11
GP,F,16,R,GT3,A,1,3,other,other,reputation,mother,1,2,0,no,no,no,no,no,yes,no,yes,5,3,1,1,1,3,8,15,9,8
GP,F,15,U,GT3,T,4,4,other,other,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,4,5,5,18,14,4
GP,F,17,U,GT3,T,4,4,teacher,other,course,other,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,5,2,3,3,1,0,9,16,18
GP,F,18,U,GT3,T,2,3,at_home,other,course,father,2,2,1,no,yes,yes,no,yes,yes,yes,no,3,5,3,1,3,4,0,8,12,17
MS,F,18,U,GT3,A,2,3,other,other,course,mother,1,2,3,no,yes,yes,no,yes,yes,yes,no,4,2,3,1,5,5,19,16,9,12
MS,F,15,R,LE3,T,1,3,services,other,course,father,1,3,0,no,yes,yes,yes,no,yes,no,no,5,3,3,1,1,5,0,16,7,6
GP,F,16,U,GT3,T,3,4,health,services,reputation,mother,1,3,2,yes,yes,yes,yes,yes,yes,yes,yes,4,4,5,1,5,5,8,9,5,15
MS,F,16,U,GT3,T,1,1,other,services,course,mother,4,2,1,no,yes,yes,no,yes,yes,yes,no,5,5,4,2,2,2,26,17,5,19
GP,M,19,U,GT3,T,2,2,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,5,2,3,4,3,17,16,17
GP,F,16,R,GT3,T,4,3,other,services,course,mother,1,2,0,yes,yes,no,yes,no,yes,yes,yes,5,3,4,2,2,2,23,17,9,9
GP,F,17,U,LE3,T,1,2,services,services,course,father,2,2,1,no,no,no,yes,yes,no,yes,no,5,3,3,1,1,3,42,17,4,14
GP,M,16,U,GT3,T,4,1,other,other,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,2,2,4,5,0,17,5,8
MS,F,17,U,GT3,T,3,3,teacher,other,course,father,4,1,1,no,yes,yes,yes,no,yes,yes,no,4,5,3,2,1,5,1,15,7,18
MS,M,16,U,GT3,T,4,4,other,services,course,father,1,1,0,no,no,no,yes,yes,yes,no,yes,4,5,1,3,1,3,0,10,11,5
GP,M,16,U,LE3,T,2,3,other,other,course,mother,3,2,0,no,yes,yes,no,no,yes,yes,no,3,2,5,1,2,4,3,16,11,13
GP,F,15,U,GT3,T,2,3,other,other,home,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,4,2,1,2,5,25,17,14,9
GP,F,18,R,GT3,T,2,2,other,teacher,home,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,4,2,4,4,0,11,15,9
GP,M,15,U,GT3,A,2,3,other,services,course,mother,1,1,1,no,yes,yes,yes,no,yes,no,no,3,4,1,1,4,1,33,18,8,12
GP,F,19,U,LE3,T,3,3,health,other,other,mother,1,2,3,no,yes,no,no,yes,yes,no,no,5,4,1,1,1,5,29,7,17,5
GP,M,15,U,GT3,T,4,3,services,health,home,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,5,4,3,2,3,2,0,16,16,4
GP,M,19,U,GT3,T,4,4,at_home,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,5,3,5,1,1,4,9,17,8,19
GP,F,16,U,LE3,T,4,4,other,other,home,mother,1,3,1,no,yes,yes,yes,yes,yes,yes,no,5,3,2,2,1,5,34,14,14,4
GP,M,15,R,GT3,T,4,3,other,teacher,other,mother,1,2,0,no,yes,yes,no,no,yes,no,no,5,5,4,1,3,2,18,15,9,7
GP,M,18,R,GT3,T,1,4,other,at_home,course,mother,1,2,0,yes,yes,no,yes,no,yes,yes,yes,4,2,3,3,1,5,5,14,9,9
GP,F,15,U,GT3,A,4,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,5,2,6,6,6
GP,F,16,R,LE3,T,4,3,at_home,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,no,no,5,4,4,2,2,5,17,16,6,5
GP,F,15,U,LE3,T,3,4,other,other,reputation,father,1,2,0,no,no,no,no,no,yes,yes,no,3,3,4,1,3,2,4,16,8,14
MS,M,16,U,GT3,T,4,3,other,other,home,mother,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,5,4,3,3,5,9,19,4,5
GP,F,18,R,GT3,T,4,4,at_home,services,course,father,1,3,0,no,yes,yes,no,yes,yes,yes,yes,4,4,3,1,1,3,6,17,11,9
GP,F,16,U,GT3,T,0,1,other,other,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,yes,4,5,3,1,3,5,12,18,9,8
GP,M,16,R,GT3,T,2,3,teacher,teacher,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,2,1,3,5,0,6,15,13
GP,F,16,U,GT3,T,3,4,other,services,reputation,mother,2,2,0,no,no,yes,no,yes,yes,no,no,5,4,3,2,5,4,13,18,8,17
GP,F,17,U,GT3,A,4,2,other,other,course,father,4,1,3,no,no,no,no,no,yes,yes,no,4,3,4,2,1,5,0,18,10,17
MS,M,15,U,LE3,T,2,2,services,other,reputation,mother,1,3,2,no,yes,yes,no,no,yes,yes,no,2,4,2,1,2,4,12,17,4,5
GP,F,17,U,LE3,T,4,3,services,teacher,home,father,2,2,1,no,yes,yes,no,no,yes,yes,yes,4,5,5,1,4,5,15,14,10,4
GP,F,15,U,GT3,A,3,4,other,at_home,course,mother,4,2,0,no,no,no,yes,yes,yes,no,no,5,4,4,1,4,3,0,16,6,8
GP,F,15,U,GT3,T,2,1,other,services,course,mother,2,2,1,no,yes,yes,no,yes,yes,yes,no,4,4,3,5,4,5,19,18,10,19
GP,F,17,U,GT3,T,4,1,services,at_home,other,father,1,3,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,3,2,2,18,6,13
MS,F,17,U,GT3,T,1,4,other,other,course,father,1,4,1,no,yes,yes,yes,yes,yes,yes,no,5,5,5,1,3,2,0,12,9,11
GP,F,18,U,LE3,T,4,3,services,teacher,other,mother,4,2,0,no,yes,yes,no,yes,yes,yes,no,5,1,2,1,3,4,26,15,5,5
GP,F,18,U,LE3,T,2,1,services,other,course,mother,1,3,1,no,yes,no,no,no,yes,yes,no,4,3,3,1,1,4,27,18,14,12
MS,F,17,U,GT3,T,4,2,services,other,course,mother,3,2,0,no,yes,yes,no,yes,yes,yes,no,2,2,5,1,1,2,1,12,3,6
MS,F,17,U,LE3,T,4,3,other,services,course,father,1,3,0,no,no,yes,no,yes,yes,yes,yes,3,2,4,4,1,1,2,19,9,19
GP,F,18,U,GT3,T,4,3,teacher,services,course,mother,2,4,0,no,no,no,yes,yes,yes,yes,no,3,4,5,2,1,5,13,18,13,8
MS,F,17,U,GT3,T,4,2,at_home,teacher,home,mother,1,3,0,no,yes,yes,no,yes,no,yes,no,4,4,3,1,1,3,0,17,14,13
GP,F,18,U,GT3,T,1,1,services,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,2,2,5,5,24,19,8,9
GP,F,16,U,GT3,T,1,3,teacher,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,2,4,1,2,4,7,16,14,8
GP,F,16,U,LE3,T,4,2,services,services,course,mother,2,2,0,no,no,no,yes,yes,no,yes,no,2,3,3,1,2,5,21,18,14,16
GP,M,17,R,GT3,T,2,1,health,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,3,3,3,2,2,1,0,16,14,6
GP,M,15,R,LE3,T,4,4,other,other,course,other,2,1,0,yes,yes,yes,yes,yes,yes,no,no,5,1,3,1,2,5,0,17,11,6
GP,F,15,U,GT3,T,2,2,services,other,other,mother,1,2,0,no,no,yes,yes,no,yes,yes,no,4,4,3,1,2,5,0,14,16,15
GP,F,18,U,GT3,T,4,4,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,3,5,2,1,5,23,18,6,5
GP,F,16,R,LE3,T,4,2,other,other,other,mother,1,2,1,no,yes,no,yes,no,no,yes,no,5,3,2,3,2,1,41,17,13,14
GP,F,17,U,LE3,T,4,4,at_home,teacher,course,mother,3,2,1,no,yes,yes,no,no,yes,yes,no,4,3,3,1,2,1,31,12,7,4
GP,F,15,R,LE3,T,3,2,at_home,other,course,father,1,2,0,yes,yes,yes,no,no,yes,yes,no,4,5,4,4,2,5,18,14,10,7
GP,F,18,U,LE3,T,2,1,other,services,reputation,father,2,3,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,1,4,0,19,12,11
GP,F,16,U,LE3,T,3,2,services,services,course,father,1,2,0,no,yes,yes,no,no,yes,yes,no,3,4,2,1,3,3,15,12,14,12
GP,F,16,R,GT3,T,2,1,other,services,course,mother,3,1,0,yes,no,yes,no,yes,yes,no,no,3,4,4,2,1,5,10,6,13,6
GP,F,16,U,GT3,T,4,3,other,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,5,3,1,2,5,19,19,13
GP,M,15,U,GT3,T,1,4,services,other,home,mother,4,2,0,no,yes,no,yes,yes,yes,no,no,4,4,1,1,1,1,4,13,14,8
GP,M,15,U,LE3,T,1,2,other,services,reputation,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,5,3,2,2,1,3,7,19,13,6
GP,F,21,R,LE3,T,4,3,other,other,other,mother,1,1,1,no,no,no,no,no,yes,yes,no,5,2,3,2,5,2,0,18,12,17
GP,M,17,U,GT3,T,3,4,other,health,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,5,2,3,5,3,6,11,4
GP,F,18,U,GT3,T,3,3,other,other,course,father,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,1,3,3,1,3,22,19,14,11
GP,F,19,U,LE3,T,4,3,services,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,2,5,5,2,5,5,39,13,8,8
GP,F,16,U,LE3,T,3,4,teacher,other,course,mother,1,2,2,no,yes,no,yes,no,yes,yes,no,5,2,4,2,3,3,2,15,18,6
GP,F,15,U,GT3,A,4,4,teacher,other,course,father,2,2,2,no,yes,yes,yes,yes,yes,yes,no,4,3,5,1,1,3,2,18,9,12
GP,F,16,U,GT3,T,3,4,services,health,home,mother,1,1,0,no,yes,yes,yes,no,yes,yes,no,3,4,5,1,2,5,12,7,11,14
MS,F,18,U,GT3,T,1,3,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,3,1,0,19,8,5
GP,F,17,U,GT3,T,3,2,other,services,course,mother,1,3,0,no,no,yes,no,yes,yes,yes,no,5,3,3,1,1,5,0,19,15,18
GP,F,17,U,GT3,A,4,3,other,services,course,other,3,3,3,no,yes,no,no,yes,yes,yes,yes,4,2,4,5,1,3,30,18,19,15
GP,F,18,U,LE3,T,1,2,other,services,reputation,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,2,4,5,3,29,19,8,7
GP,F,15,U,LE3,T,2,4,services,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,4,5,5,1,2,15,17,6,9
GP,F,15,U,LE3,T,2,1,services,other,other,mother,1,1,1,no,yes,yes,no,no,yes,yes,no,5,5,5,2,2,5,7,10,12,6
GP,F,17,U,LE3,T,2,3,services,services,home,father,1,2,0,no,yes,no,yes,no,yes,yes,no,3,3,5,1,1,4,0,18,7,18
GP,F,16,R,GT3,T,4,3,services,other,home,mother,1,2,3,no,yes,yes,no,yes,yes,yes,no,4,4,1,1,2,4,2,11,13,9
GP,F,15,U,GT3,T,1,3,other,other,other,mother,2,1,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,2,18,14,14
GP,F,15,R,LE3,T,4,2,other,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,3,2,2,1,1,5,10,18,4,8
GP,F,17,U,LE3,T,3,1,other,other,course,mother,1,1,0,no,no,yes,no,yes,yes,no,no,5,4,3,1,3,5,14,18,5,6
GP,F,18,U,LE3,T,4,3,other,services,course,mother,2,3,0,no,yes,no,no,no,yes,no,no,5,2,5,1,4,3,1,19,15,6
GP,F,16,U,GT3,T,4,4,other,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,4,3,5,2,3,3,4,18,11,17
GP,F,15,R,GT3,T,4,4,at_home,other,course,other,1,2,0,no,no,yes,yes,no,yes,no,no,4,4,4,1,1,4,31,18,11,15
MS,F,15,U,GT3,T,3,4,teacher,teacher,course,mother,2,2,2,no,yes,no,yes,no,yes,yes,no,5,5,3,1,3,1,0,15,16,4
GP,F,16,U,LE3,T,3,4,other,other,course,other,2,2,0,no,no,yes,yes,yes,yes,yes,no,2,4,2,2,4,5,9,19,6,9
GP,F,16,U,GT3,T,3,2,teacher,other,reputation,mother,1,2,2,yes,no,yes,no,yes,yes,no,yes,3,4,3,1,3,4,10,18,7,11
GP,F,16,R,GT3,T,4,4,services,services,course,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,3,3,3,4,0,10,13,5
GP,F,17,U,GT3,A,3,4,other,services,course,mother,2,2,1,yes,yes,yes,no,yes,yes,no,no,5,4,3,2,5,5,0,18,15,18
GP,F,17,U,GT3,T,2,4,other,health,course,father,1,2,2,no,yes,yes,yes,yes,yes,yes,no,5,2,4,2,1,2,0,18,5,14
GP,F,18,U,GT3,T,4,1,at_home,services,reputation,mother,1,2,3,no,yes,yes,no,yes,yes,yes,no,3,1,3,1,3,2,1,13,8,12
MS,F,17,U,LE3,A,2,1,teacher,other,home,mother,1,2,1,no,no,yes,no,no,yes,no,yes,5,5,1,1,1,4,2,19,4,9
GP,F,16,R,LE3,T,2,4,at_home,services,home,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,3,1,3,1,1,5,22,18,18,4
GP,F,18,U,LE3,T,2,3,services,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,5,4,1,1,3,26,18,11,8
GP,M,16,R,LE3,T,2,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,no,yes,no,3,5,3,2,3,5,26,6,19,9
GP,F,18,U,GT3,T,2,2,services,other,home,father,1,1,1,no,no,yes,yes,no,yes,no,no,4,4,3,1,1,4,26,17,9,11
GP,F,18,R,LE3,T,1,2,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,5,3,2,2,4,1,6,18,14,8
GP,F,18,U,LE3,T,4,3,services,services,home,mother,2,1,0,no,no,no,no,no,yes,yes,no,4,4,3,1,1,4,0,18,11,6
GP,M,18,U,LE3,A,2,4,other,services,home,other,1,2,1,no,yes,no,no,yes,yes,yes,no,4,4,3,3,5,3,0,6,8,8
MS,M,18,R,LE3,T,4,1,services,at_home,home,father,2,2,0,yes,yes,yes,yes,no,yes,yes,yes,5,3,4,1,2,1,20,14,11,7
GP,F,17,U,LE3,T,4,3,health,services,course,mother,2,1,0,no,yes,yes,yes,yes,yes,yes,no,4,1,3,1,3,4,20,18,0,11
GP,M,15,U,GT3,T,2,3,teacher,other,other,mother,3,1,1,yes,no,yes,no,yes,yes,no,no,5,4,2,1,4,1,6,18,14,9
GP,F,19,U,LE3,T,1,3,other,other,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,1,3,5,6,9,8,14
GP,M,17,R,GT3,A,4,3,services,services,course,mother,1,2,2,no,no,no,yes,yes,yes,yes,yes,4,1,1,1,2,5,13,16,18,20
GP,M,16,U,LE3,T,1,3,other,at_home,reputation,mother,1,1,1,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,5,8,9,10,6
MS,F,16,U,LE3,T,1,3,teacher,services,reputation,father,1,2,1,no,yes,yes,no,yes,yes,yes,no,5,4,3,2,4,1,0,18,12,6
GP,F,17,R,GT3,T,4,4,teacher,other,other,other,4,1,2,yes,no,no,no,yes,yes,yes,no,4,4,3,2,2,4,1,18,12,13
GP,F,15,U,GT3,T,3,4,health,services,other,father,1,1,0,no,yes,no,yes,no,yes,yes,no,2,2,3,1,4,3,19,13,18,11
GP,F,17,U,GT3,T,3,2,other,at_home,home,other,1,2,0,no,no,yes,no,yes,yes,yes,no,4,3,2,2,4,5,11,17,16,6
GP,M,15,U,GT3,T,4,4,teacher,other,other,mother,3,2,1,no,no,no,no,yes,yes,yes,yes,5,3,2,1,1,5,2,17,10,12
MS,F,16,U,LE3,A,2,3,other,other,course,father,1,2,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,5,9,6,8,10
MS,M,18,U,GT3,A,4,4,services,health,course,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,2,2,1,1,5,0,15,13,14
GP,F,19,R,LE3,T,2,1,other,other,course,father,4,3,0,no,no,yes,yes,yes,yes,yes,yes,4,4,1,1,3,5,19,16,4,15
GP,M,16,R,GT3,T,4,2,at_home,other,course,mother,1,4,0,yes,yes,no,no,yes,yes,yes,yes,4,4,3,1,3,4,0,18,12,14
GP,F,15,U,GT3,T,2,4,other,services,course,mother,2,2,0,no,yes,no,yes,no,yes,no,no,5,3,2,3,3,2,27,19,11,8
GP,F,19,R,LE3,T,3,3,services,services,course,mother,1,2,1,no,yes,yes,no,yes,yes,yes,yes,4,5,4,5,2,5,21,6,15,13
GP,M,17,U,LE3,T,1,2,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,4,3,2,2,1,5,19,13,12
GP,F,16,R,GT3,T,2,3,at_home,services,reputation,father,1,2,1,no,yes,yes,no,no,yes,yes,yes,4,4,4,2,1,5,30,14,11,12
GP,F,18,U,GT3,T,4,2,services,other,home,other,1,2,0,no,yes,no,yes,yes,yes,no,no,1,4,3,1,2,5,5,13,16,10
GP,F,18,U,LE3,T,1,4,services,other,course,mother,1,1,1,no,no,no,yes,yes,yes,yes,no,4,4,1,1,5,2,9,18,13,4
GP,F,18,U,GT3,A,3,2,other,services,reputation,father,1,3,1,no,yes,yes,no,yes,yes,yes,no,4,2,3,2,3,3,9,18,10,18
GP,F,18,U,GT3,T,2,4,at_home,other,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,1,1,1,17,6,18
GP,F,18,U,GT3,T,2,3,teacher,at_home,course,mother,1,2,1,no,yes,yes,no,yes,yes,yes,no,5,4,2,1,1,5,10,9,9,6
GP,F,17,U,LE3,T,2,3,other,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,3,3,2,5,13,7,6,5
GP,F,18,U,GT3,T,3,4,teacher,at_home,other,mother,1,1,1,no,yes,yes,no,yes,yes,no,no,3,2,2,1,1,4,0,18,7,11
GP,M,19,R,GT3,T,1,4,services,other,course,father,1,2,0,no,yes,yes,no,yes,yes,no,no,5,1,4,1,3,5,7,18,9,7
GP,F,18,R,LE3,T,3,4,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,no,no,4,2,2,1,2,2,13,11,3,16
GP,M,15,U,LE3,T,3,2,other,services,home,father,1,1,0,no,yes,no,yes,no,yes,yes,no,4,3,2,1,1,5,0,17,10,13
MS,M,18,U,LE3,T,1,4,other,at_home,course,mother,1,2,1,no,yes,yes,no,yes,yes,yes,no,2,2,5,1,1,3,14,17,8,5
GP,F,16,U,LE3,T,2,4,other,other,home,father,2,2,0,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,13,17,11,8
GP,F,15,R,GT3,T,1,3,other,other,reputation,mother,2,1,0,yes,yes,no,no,yes,no,yes,no,4,4,4,1,1,4,0,18,6,6
GP,M,16,U,GT3,T,1,4,other,services,reputation,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,3,3,2,18,18,12,6
GP,F,19,R,LE3,T,1,4,other,other,home,mother,3,2,0,no,yes,yes,yes,no,yes,yes,no,3,2,5,1,2,5,8,13,10,17
GP,M,18,R,LE3,T,3,2,services,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,5,45,19,12,7
GP,F,16,R,LE3,T,4,3,other,health,reputation,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,2,3,3,4,3,6,16,5,11
GP,M,18,U,LE3,A,4,2,services,services,home,mother,2,1,1,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,2,2,1,13,10,6
GP,F,17,U,LE3,T,3,4,services,services,course,father,1,2,0,no,yes,no,yes,no,yes,yes,no,3,3,2,2,2,5,0,18,6,10
GP,M,17,U,LE3,T,2,1,services,services,course,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,4,1,2,1,0,12,13,4
GP,F,15,U,GT3,T,1,4,services,teacher,course,other,4,2,1,no,yes,yes,no,no,yes,yes,no,4,4,5,1,1,2,33,17,13,4
GP,F,15,U,LE3,T,4,4,other,at_home,course,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,no,3,5,2,1,3,5,0,16,10,5
GP,F,18,U,GT3,T,3,1,services,services,course,other,1,2,1,no,no,yes,yes,yes,yes,yes,yes,5,4,3,1,1,5,6,8,16,7
GP,F,16,U,LE3,T,4,3,other,other,course,mother,1,2,3,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,5,3,0,17,15,6
MS,M,18,U,GT3,T,3,4,other,at_home,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,5,4,1,2,2,5,18,12,7
GP,F,16,U,LE3,T,2,2,services,other,reputation,father,1,2,0,no,yes,yes,no,no,yes,no,yes,5,4,3,1,2,2,20,17,4,11
GP,F,18,R,LE3,A,4,4,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,2,4,4,0,14,10,4
GP,F,16,U,LE3,T,4,3,services,teacher,other,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,3,3,3,2,2,3,13,18,9,9
GP,F,15,R,LE3,T,4,3,teacher,other,reputation,father,1,3,0,no,yes,yes,yes,no,yes,yes,no,3,2,2,1,5,2,21,8,12,8
GP,M,17,U,GT3,T,4,3,services,other,reputation,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,3,4,3,1,1,3,23,16,5,6
GP,F,18,U,GT3,T,3,2,services,services,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,4,3,1,1,5,2,17,11,9
MS,F,16,U,GT3,T,3,1,teacher,other,reputation,mother,1,3,2,no,yes,no,yes,no,yes,no,no,5,3,2,1,1,2,0,17,11,14
GP,F,17,U,GT3,T,4,2,other,other,course,mother,1,2,2,no,yes,yes,yes,yes,yes,no,no,3,3,5,1,1,4,0,13,17,14
MS,F,17,U,GT3,T,4,3,other,services,other,other,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,3,8,18,11,13
MS,F,16,U,GT3,T,2,2,at_home,services,course,other,1,2,2,no,no,yes,no,no,yes,yes,no,4,5,4,1,3,3,1,16,16,9
GP,F,17,U,LE3,T,2,4,services,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,5,30,8,8,6
GP,F,15,U,GT3,A,1,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,no,4,3,3,3,2,5,8,17,13,4
GP,M,18,U,LE3,A,4,4,teacher,services,course,mother,2,1,0,yes,yes,no,no,yes,yes,yes,no,5,2,4,2,1,5,10,8,12,8
GP,F,15,R,LE3,T,4,1,other,services,course,mother,1,3,0,no,no,yes,yes,no,yes,yes,no,2,3,3,1,4,5,0,14,3,5
MS,F,16,R,GT3,T,2,4,at_home,health,course,other,1,3,0,no,no,no,no,no,yes,yes,no,2,4,3,5,1,4,3,6,14,5
GP,M,16,U,GT3,T,4,2,services,other,course,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,4,2,1,1,2,10,14,4,5
GP,F,17,U,LE3,T,1,3,other,services,course,other,3,2,0,no,yes,yes,no,yes,yes,yes,no,5,4,5,1,3,5,44,18,7,14
