gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group E,some college,free/reduced,completed,69,54,93
female,group A,some college,standard,none,84,26,58
female,group B,some college,standard,completed,100,78,72
female,group A,bachelor's degree,standard,completed,82,53,97
male,group D,high school,free/reduced,none,87,61,72
female,group C,high school,standard,none,83,42,62
male,group D,associate's degree,free/reduced,none,94,71,62
female,group E,some high school,standard,none,72,49,100
male,group C,master's degree,standard,completed,74,50,36
female,group D,associate's degree,standard,completed,84,28,70
male,group C,some college,free/reduced,completed,90,54,90
male,group A,bachelor's degree,free/reduced,completed,96,25,98
female,group B,bachelor's degree,standard,none,59,62,78
male,group B,high school,standard,completed,92,62,59
male,group E,bachelor's degree,standard,completed,84,29,65
female,group A,associate's degree,standard,completed,100,71,94
male,group D,associate's degree,free/reduced,none,75,56,67
male,group C,some college,standard,none,89,63,92
male,group E,bachelor's degree,standard,none,76,56,87
male,group D,some college,free/reduced,completed,76,71,89
male,group C,associate's degree,free/reduced,none,67,28,95
female,group C,some college,free/reduced,none,82,48,47
male,group D,master's degree,standard,none,100,33,79
male,group C,bachelor's degree,standard,completed,77,75,88
male,group B,some college,free/reduced,none,100,64,100
female,group C,some college,standard,none,63,45,61
female,group D,some high school,free/reduced,none,97,57,81
female,group C,high school,standard,completed,100,42,87
male,group C,associate's degree,standard,completed,100,67,69
female,group A,associate's degree,standard,none,96,48,59
female,group C,associate's degree,standard,completed,91,43,68
female,group E,some college,standard,none,61,42,82
female,group E,some high school,standard,completed,82,47,97
male,group C,high school,standard,none,100,36,72
male,group E,some college,free/reduced,none,100,37,58
male,group C,some college,standard,none,37,53,91
male,group E,high school,free/reduced,completed,54,34,77
female,group B,some college,standard,completed,78,51,77
female,group C,bachelor's degree,standard,completed,63,83,70
male,group C,some high school,standard,completed,80,75,83
male,group B,associate's degree,standard,completed,87,74,83
male,group A,some high school,standard,none,100,58,61
male,group C,bachelor's degree,free/reduced,none,100,82,65
male,group D,some college,free/reduced,completed,100,66,87
female,group B,high school,standard,none,87,40,98
female,group B,high school,standard,none,93,76,70
female,group C,associate's degree,standard,completed,97,34,92
female,group B,some high school,free/reduced,none,69,72,66
male,group D,some college,standard,none,73,48,69
female,group D,some high school,standard,none,74,58,68
female,group E,bachelor's degree,standard,none,79,82,93
female,group B,bachelor's degree,standard,none,99,74,55
male,group C,bachelor's degree,free/reduced,completed,48,24,67
female,group B,master's degree,standard,none,65,77,86
male,group E,some high school,standard,completed,100,47,88
female,group C,some high school,standard,none,90,55,85
female,group A,some college,free/reduced,none,94,52,100
male,group E,bachelor's degree,standard,none,62,68,81
male,group D,some college,standard,completed,100,95,98
male,group D,high school,standard,completed,100,43,81
male,group C,some college,standard,completed,71,58,75
female,group D,some college,standard,none,97,66,71
male,group E,some college,standard,completed,61,42,80
female,group D,bachelor's degree,standard,none,78,69,88
female,group B,some college,standard,none,88,61,97
male,group B,some college,standard,completed,86,61,100
female,group C,high school,standard,none,61,35,93
female,group D,associate's degree,standard,completed,69,85,64
male,group D,associate's degree,standard,none,63,40,54
female,group D,associate's degree,standard,completed,49,90,52
male,group D,some college,free/reduced,none,50,48,63
male,group E,some college,standard,none,96,70,99
female,group D,some college,free/reduced,none,100,86,76
female,group D,some college,standard,none,79,67,68
male,group B,some high school,standard,none,98,55,95
female,group D,some college,standard,none,98,53,81
male,group B,some college,standard,completed,93,59,72
female,group E,high school,standard,completed,68,44,70
male,group C,bachelor's degree,standard,completed,87,38,60
female,group E,some high school,standard,none,95,68,83
male,group E,some college,standard,completed,94,47,74
male,group B,associate's degree,free/reduced,none,81,89,58
female,group C,high school,standard,none,49,64,66
female,group B,high school,free/reduced,completed,63,29,36
male,group E,some high school,standard,none,100,100,84
female,group B,some high school,standard,completed,65,29,93
male,group D,high school,free/reduced,none,66,71,87
female,group C,bachelor's degree,free/reduced,none,65,25,92
male,group B,high school,standard,completed,100,91,100
female,group D,associate's degree,standard,none,84,49,63
male,group A,some college,free/reduced,none,100,88,88
male,group C,associate's degree,free/reduced,completed,95,39,32
male,group C,bachelor's degree,standard,completed,75,65,41
male,group D,high school,standard,completed,56,64,84
female,group B,associate's degree,standard,none,98,83,31
male,group D,some college,standard,none,100,45,49
female,group D,associate's degree,free/reduced,none,95,32,69
female,group C,master's degree,free/reduced,none,45,35,79
female,group C,associate's degree,standard,none,74,58,98
female,group E,some college,standard,completed,90,26,78
male,group D,some high school,standard,none,92,55,82
female,group B,bachelor's degree,free/reduced,completed,98,54,62
female,group E,some high school,free/reduced,completed,94,37,87
female,group C,associate's degree,free/reduced,none,91,68,98
female,group A,some high school,standard,completed,77,35,77
male,group B,some high school,standard,none,85,89,61
female,group E,high school,standard,completed,89,30,53
male,group A,master's degree,free/reduced,none,100,95,87
female,group B,some high school,standard,none,65,77,84
female,group E,master's degree,free/reduced,completed,93,74,92
female,group A,high school,standard,completed,67,73,55
male,group E,some college,standard,completed,85,25,57
female,group B,master's degree,free/reduced,completed,87,40,58
male,group A,high school,standard,completed,64,26,53
male,group C,associate's degree,free/reduced,none,56,97,42
male,group E,high school,standard,none,50,54,99
female,group C,bachelor's degree,standard,completed,77,46,69
female,group B,some high school,standard,none,96,50,61
female,group C,some college,standard,none,100,24,89
female,group B,some college,standard,completed,59,64,67
male,group E,some college,free/reduced,completed,78,42,79
female,group C,bachelor's degree,standard,none,47,26,96
male,group D,high school,standard,completed,98,39,95
female,group A,some college,standard,none,74,51,69
female,group A,high school,standard,none,90,43,100
male,group D,high school,standard,completed,70,37,90
male,group A,some college,free/reduced,none,100,59,51
male,group D,master's degree,standard,none,79,58,82
male,group B,high school,standard,completed,33,57,79
female,group D,some college,standard,completed,82,66,86
male,group A,some college,free/reduced,completed,100,31,57
female,group E,high school,standard,completed,81,87,73
male,group C,some high school,standard,none,100,44,50
female,group B,bachelor's degree,standard,none,51,64,71
male,group D,high school,free/reduced,completed,73,60,91
male,group B,associate's degree,standard,none,100,68,26
male,group E,high school,standard,none,100,35,79
female,group E,associate's degree,free/reduced,none,91,53,39
female,group A,some college,standard,completed,100,44,99
male,group A,some college,standard,none,100,44,100
female,group D,high school,standard,none,100,61,89
male,group D,high school,standard,none,46,39,55
female,group D,master's degree,free/reduced,completed,75,28,53
male,group B,some college,standard,none,68,90,66
female,group E,some high school,standard,none,53,87,80
male,group C,master's degree,standard,none,100,24,80
male,group C,bachelor's degree,standard,none,100,63,93
female,group E,bachelor's degree,standard,completed,75,53,45
male,group B,some college,free/reduced,none,90,61,38
male,group D,associate's degree,free/reduced,none,82,60,96
male,group C,some college,free/reduced,none,76,34,95
male,group E,associate's degree,standard,completed,70,33,77
male,group D,some college,standard,none,80,97,92
female,group A,bachelor's degree,standard,completed,83,97,48
female,group D,associate's degree,standard,completed,100,94,95
female,group C,high school,standard,none,95,64,94
male,group D,bachelor's degree,standard,none,32,66,94
male,group B,some college,standard,completed,100,46,61
female,group E,associate's degree,standard,none,50,64,92
male,group B,some college,standard,none,96,31,94
male,group C,some college,standard,none,82,40,63
male,group C,bachelor's degree,free/reduced,none,100,98,100
female,group B,high school,free/reduced,completed,80,69,96
male,group B,some college,standard,none,100,49,49
female,group C,some college,standard,none,54,63,79
male,group E,some college,standard,none,100,86,94
female,group D,some college,standard,none,84,91,100
female,group A,high school,free/reduced,none,100,37,94
female,group D,some college,free/reduced,none,57,36,71
male,group B,high school,standard,completed,92,88,92
female,group D,bachelor's degree,standard,completed,69,58,73
male,group C,some college,standard,none,100,73,95
male,group B,master's degree,free/reduced,completed,100,51,93
female,group A,some high school,standard,none,79,92,72
female,group D,some college,standard,completed,53,43,47
male,group C,master's degree,standard,none,92,44,79
female,group E,some college,standard,none,90,69,77
male,group D,associate's degree,standard,none,100,77,87
female,group C,some college,standard,none,75,29,53
male,group D,high school,standard,completed,100,38,99
male,group D,some college,standard,none,78,80,90
male,group B,some high school,standard,none,77,71,40
female,group D,associate's degree,free/reduced,completed,86,38,95
female,group D,some college,standard,none,75,73,88
male,group A,some college,standard,none,100,41,85
male,group C,associate's degree,standard,none,75,84,46
female,group C,associate's degree,standard,none,82,35,93
female,group B,master's degree,free/reduced,none,100,45,60
female,group E,some high school,standard,completed,85,69,91
female,group E,bachelor's degree,standard,completed,98,29,79
male,group D,associate's degree,free/reduced,none,100,61,67
female,group C,some college,free/reduced,completed,100,34,30
male,group D,associate's degree,standard,none,98,36,87
male,group D,bachelor's degree,standard,completed,65,62,74
male,group C,some high school,standard,completed,98,82,96
male,group D,master's degree,standard,none,91,34,70
female,group C,associate's degree,free/reduced,completed,88,32,37
male,group B,some high school,free/reduced,none,66,55,70
female,group C,associate's degree,standard,none,37,56,53
male,group C,high school,free/reduced,none,85,59,100
female,group B,master's degree,standard,none,100,44,95
male,group D,associate's degree,standard,completed,100,49,66
male,group D,some college,standard,completed,91,57,39
male,group E,high school,free/reduced,none,100,88,90
female,group C,high school,standard,none,83,29,93
female,group C,associate's degree,standard,none,75,74,62
male,group C,bachelor's degree,standard,completed,100,24,35
female,group A,associate's degree,free/reduced,completed,85,58,89
female,group E,bachelor's degree,free/reduced,completed,83,69,64
male,group B,some college,free/reduced,none,100,71,96
female,group C,master's degree,standard,completed,39,36,75
female,group C,bachelor's degree,standard,none,43,58,88
male,group E,associate's degree,standard,none,100,86,99
female,group C,high school,standard,none,89,69,74
female,group E,some college,free/reduced,none,91,70,63
female,group C,associate's degree,standard,none,93,46,100
male,group E,some high school,standard,none,90,53,52
male,group B,some college,standard,completed,100,56,92
female,group D,associate's degree,standard,none,76,59,93
male,group B,associate's degree,free/reduced,none,99,24,73
male,group B,associate's degree,free/reduced,completed,53,59,65
male,group E,high school,free/reduced,completed,94,80,89
male,group B,high school,free/reduced,none,77,48,42
female,group C,some college,standard,none,100,65,95
male,group C,bachelor's degree,standard,none,66,51,76
male,group D,some college,standard,none,93,40,71
female,group B,some high school,free/reduced,completed,100,50,77
female,group C,some college,standard,none,75,58,68
male,group C,some high school,standard,completed,75,53,43
male,group C,master's degree,standard,none,95,62,89
male,group B,high school,standard,completed,100,38,80
female,group E,some college,free/reduced,completed,97,33,96
female,group D,bachelor's degree,free/reduced,none,100,80,95
male,group D,high school,free/reduced,none,89,93,82
male,group C,high school,standard,none,78,41,91
female,group D,high school,free/reduced,none,81,41,78
female,group B,associate's degree,free/reduced,none,75,35,79
female,group D,master's degree,standard,none,83,49,42
female,group B,some high school,standard,completed,83,48,65
female,group E,bachelor's degree,standard,completed,81,76,49
male,group C,bachelor's degree,standard,none,100,40,95
female,group C,associate's degree,standard,completed,100,35,80
male,group C,some college,standard,none,77,33,100
female,group C,some college,standard,completed,61,25,69
female,group E,high school,free/reduced,none,73,88,33
female,group C,high school,standard,completed,80,25,100
male,group B,associate's degree,standard,completed,44,42,70
female,group C,associate's degree,standard,completed,67,72,64
female,group C,some high school,free/reduced,none,66,90,89
female,group E,some college,standard,completed,100,68,66
male,group C,associate's degree,standard,completed,71,24,85
male,group B,high school,standard,none,65,38,87
female,group E,some high school,standard,completed,99,53,79
male,group C,associate's degree,standard,none,58,81,71
male,group B,master's degree,free/reduced,none,65,56,39
female,group A,some high school,standard,completed,100,32,74
male,group B,master's degree,standard,completed,92,100,94
male,group B,master's degree,standard,none,51,70,86
female,group E,bachelor's degree,standard,completed,66,83,83
female,group C,associate's degree,standard,completed,98,75,70
male,group E,some college,free/reduced,none,73,30,53
female,group E,some college,free/reduced,none,100,25,94
male,group B,some high school,standard,completed,85,65,41
male,group D,high school,free/reduced,completed,63,55,77
male,group E,bachelor's degree,standard,none,100,67,59
female,group C,bachelor's degree,free/reduced,completed,80,59,69
female,group B,associate's degree,free/reduced,completed,80,69,92
male,group C,some high school,standard,none,97,55,89
female,group C,some college,standard,none,100,37,47
female,group B,master's degree,standard,none,77,48,47
female,group C,associate's degree,standard,completed,87,90,59
female,group C,some college,standard,completed,89,43,95
female,group C,some high school,standard,none,74,60,30
female,group D,some high school,standard,completed,97,89,83
male,group B,some college,standard,none,95,63,100
female,group D,some high school,free/reduced,completed,65,58,80
male,group C,some high school,standard,completed,71,51,77
male,group B,bachelor's degree,standard,completed,99,78,79
female,group B,associate's degree,standard,none,86,90,77
female,group D,bachelor's degree,standard,none,70,66,90
female,group E,some college,standard,none,100,52,75
male,group B,some high school,standard,completed,100,62,93
male,group C,bachelor's degree,standard,none,63,35,88
female,group D,bachelor's degree,free/reduced,completed,53,49,54
female,group B,some college,standard,completed,100,26,88
male,group B,high school,standard,none,50,35,84
male,group B,some high school,standard,none,57,48,66
female,group D,bachelor's degree,standard,completed,100,49,74
female,group D,some college,free/reduced,completed,69,41,91
female,group D,bachelor's degree,standard,none,100,42,49
female,group D,some college,standard,none,74,43,95
male,group E,some college,free/reduced,none,100,37,74
female,group D,some college,standard,none,100,75,81
male,group E,high school,free/reduced,none,91,25,99
female,group C,master's degree,free/reduced,none,91,79,87
male,group D,high school,free/reduced,none,59,99,42
female,group C,some college,free/reduced,completed,78,71,74
male,group C,associate's degree,standard,none,41,64,68
female,group B,some high school,standard,none,73,40,92
female,group E,some college,standard,none,98,98,82
female,group E,some high school,standard,none,72,41,90
female,group A,associate's degree,standard,none,94,59,46
male,group D,bachelor's degree,standard,completed,69,64,92
male,group C,some college,standard,completed,80,42,65
male,group D,high school,free/reduced,none,100,62,56
female,group B,associate's degree,standard,completed,61,53,87
female,group B,bachelor's degree,free/reduced,none,92,33,69
female,group D,high school,free/reduced,none,100,69,91
female,group D,some high school,standard,none,68,31,65
female,group B,some high school,free/reduced,none,64,58,55
male,group C,some college,free/reduced,completed,57,38,97
female,group C,associate's degree,standard,none,67,36,77
male,group E,some high school,standard,none,94,74,89
female,group B,some college,standard,none,74,77,37
male,group E,high school,free/reduced,none,84,35,76
male,group B,associate's degree,standard,none,100,46,64
female,group D,high school,standard,none,61,51,88
female,group C,high school,standard,completed,70,38,67
female,group C,associate's degree,standard,completed,78,43,94
male,group B,associate's degree,free/reduced,none,99,38,80
male,group D,associate's degree,standard,completed,86,35,49
female,group E,some college,standard,none,100,49,39
male,group D,bachelor's degree,free/reduced,none,38,55,70
male,group E,master's degree,free/reduced,completed,100,49,74
female,group C,some high school,standard,completed,100,42,91
male,group D,associate's degree,free/reduced,none,87,87,93
female,group C,some college,free/reduced,none,97,38,62
female,group E,high school,standard,none,75,56,78
male,group A,associate's degree,standard,none,71,29,83
male,group B,some college,standard,none,85,56,59
male,group D,some high school,free/reduced,completed,100,29,93
female,group D,bachelor's degree,free/reduced,completed,73,51,76
female,group C,some college,free/reduced,completed,98,72,98
female,group E,some high school,standard,none,73,90,32
female,group C,high school,free/reduced,completed,76,71,73
male,group C,high school,free/reduced,completed,100,74,98
female,group B,master's degree,standard,completed,51,28,58
male,group C,bachelor's degree,standard,none,88,54,60
female,group D,associate's degree,standard,completed,99,95,100
female,group B,high school,standard,completed,89,54,46
female,group E,bachelor's degree,standard,none,83,50,81
female,group C,high school,free/reduced,completed,100,63,65
female,group D,bachelor's degree,standard,none,61,63,49
male,group C,high school,standard,none,56,50,56
male,group D,bachelor's degree,free/reduced,none,75,59,83
male,group D,associate's degree,standard,none,78,27,82
female,group B,high school,standard,none,99,49,77
male,group C,master's degree,standard,completed,74,43,75
male,group C,some high school,standard,completed,48,47,81
female,group D,high school,standard,none,65,44,93
female,group C,some college,standard,none,28,32,68
male,group B,associate's degree,standard,none,69,29,80
male,group E,associate's degree,standard,none,96,24,85
female,group E,high school,free/reduced,completed,83,45,84
female,group A,some college,standard,completed,98,62,83
female,group C,some high school,free/reduced,none,96,36,95
male,group D,high school,standard,completed,100,67,97
male,group D,associate's degree,free/reduced,none,100,68,28
female,group C,some college,free/reduced,completed,51,64,75
female,group D,some college,free/reduced,completed,94,64,79
female,group E,high school,free/reduced,none,100,27,90
male,group D,some high school,free/reduced,none,82,54,75
female,group D,bachelor's degree,standard,completed,47,44,40
male,group B,some college,free/reduced,none,100,84,81
female,group E,some college,free/reduced,none,70,100,84
female,group D,some college,standard,completed,47,74,82
male,group C,bachelor's degree,standard,completed,82,60,73
female,group E,some college,standard,completed,88,44,87
male,group C,high school,standard,completed,80,46,96
female,group B,some college,free/reduced,none,94,70,86
male,group D,associate's degree,free/reduced,completed,95,26,80
male,group B,associate's degree,standard,completed,70,45,73
female,group D,bachelor's degree,free/reduced,none,71,43,74
male,group D,bachelor's degree,standard,completed,75,42,89
female,group B,some college,standard,none,82,24,87
male,group C,high school,free/reduced,completed,82,66,31
male,group D,some college,standard,completed,100,82,89
female,group C,master's degree,free/reduced,none,100,84,92
female,group C,some college,standard,none,85,62,74
male,group B,bachelor's degree,standard,none,100,82,96
female,group E,some high school,free/reduced,completed,88,66,85
male,group D,high school,standard,none,86,33,94
male,group C,master's degree,standard,completed,63,62,87
male,group E,associate's degree,standard,completed,65,40,81
female,group B,high school,standard,completed,64,33,67
female,group D,high school,free/reduced,none,62,54,87
female,group E,some high school,standard,completed,100,30,87
female,group C,associate's degree,free/reduced,none,63,58,93
male,group B,bachelor's degree,free/reduced,none,100,32,94
male,group B,some high school,free/reduced,none,73,44,83
female,group C,bachelor's degree,standard,none,88,41,83
male,group D,some college,free/reduced,none,100,69,75
male,group D,associate's degree,free/reduced,none,82,51,100
male,group B,high school,free/reduced,completed,96,49,100
female,group B,some high school,standard,completed,53,40,95
male,group C,master's degree,free/reduced,completed,60,81,88
male,group C,some high school,standard,none,69,96,63
female,group C,bachelor's degree,standard,completed,72,67,75
female,group C,some college,standard,completed,100,48,77
male,group D,some college,free/reduced,none,93,71,70
male,group A,some high school,free/reduced,completed,93,31,68
female,group C,associate's degree,standard,none,100,49,61
male,group C,some high school,standard,none,68,52,95
female,group B,associate's degree,free/reduced,none,67,42,68
male,group C,master's degree,standard,completed,91,57,66
female,group C,associate's degree,standard,completed,93,65,45
male,group D,high school,free/reduced,none,100,82,54
female,group A,some college,standard,none,68,49,98
male,group C,high school,free/reduced,none,86,48,78
male,group C,high school,standard,completed,100,73,78
female,group D,high school,free/reduced,completed,57,64,26
female,group C,bachelor's degree,standard,none,87,61,37
female,group C,bachelor's degree,standard,completed,71,78,96
male,group D,bachelor's degree,standard,none,78,35,92
female,group C,some college,standard,completed,96,63,58
male,group A,some college,free/reduced,none,99,27,83
male,group C,some college,free/reduced,completed,80,46,71
female,group D,some college,standard,none,66,64,76
male,group B,some high school,standard,completed,100,53,61
male,group D,bachelor's degree,free/reduced,completed,75,74,51
male,group E,high school,standard,none,64,32,61
female,group A,high school,free/reduced,none,88,65,91
female,group C,some high school,standard,none,86,56,81
male,group E,some high school,standard,none,86,41,100
female,group C,some college,standard,completed,93,50,73
male,group D,high school,free/reduced,completed,95,73,88
female,group C,some high school,standard,none,83,73,72
female,group C,some college,free/reduced,none,100,52,100
female,group D,high school,standard,none,95,36,90
male,group E,associate's degree,standard,none,100,37,85
female,group D,some college,standard,none,80,52,95
male,group D,associate's degree,standard,none,59,37,61
female,group D,some college,standard,completed,91,37,52
male,group C,high school,standard,none,81,61,79
female,group E,master's degree,standard,none,70,34,76
female,group C,associate's degree,free/reduced,none,95,47,55
male,group E,associate's degree,standard,completed,88,80,73
female,group D,some college,free/reduced,completed,72,59,97
male,group C,high school,free/reduced,completed,100,24,33
male,group C,high school,standard,none,72,69,94
female,group B,some college,free/reduced,completed,83,24,49
male,group C,bachelor's degree,standard,none,78,55,87
female,group C,high school,free/reduced,none,86,25,54
female,group C,associate's degree,standard,none,100,68,43
female,group E,high school,standard,completed,74,31,93
female,group E,bachelor's degree,standard,completed,53,31,97
male,group C,some high school,standard,completed,100,48,98
male,group C,bachelor's degree,standard,none,100,85,94
female,group B,high school,standard,completed,79,80,65
male,group C,some high school,standard,none,77,67,47
female,group C,some high school,standard,none,100,39,65
male,group C,bachelor's degree,free/reduced,none,50,43,56
male,group D,some high school,free/reduced,completed,93,69,93
male,group D,some college,standard,none,89,43,39
female,group B,bachelor's degree,free/reduced,none,72,54,75
female,group E,some college,standard,none,86,46,55
female,group D,bachelor's degree,free/reduced,completed,91,48,97
female,group E,associate's degree,standard,completed,93,85,67
female,group E,high school,free/reduced,completed,56,75,90
male,group D,associate's degree,standard,completed,74,67,81
male,group A,bachelor's degree,free/reduced,none,77,70,93
female,group C,associate's degree,standard,none,89,94,79
male,group C,some high school,standard,none,81,31,87
female,group D,some college,standard,none,67,46,94
male,group D,bachelor's degree,standard,none,75,76,91
female,group A,some college,standard,completed,100,70,76
female,group B,associate's degree,free/reduced,none,85,78,88
male,group D,high school,standard,completed,99,34,47
female,group D,some college,free/reduced,completed,67,28,90
female,group C,high school,standard,completed,74,84,93
male,group E,some college,free/reduced,completed,100,42,100
female,group D,associate's degree,standard,completed,63,44,91
female,group C,associate's degree,standard,none,87,63,70
female,group E,some high school,standard,completed,52,54,64
female,group D,high school,standard,completed,59,66,72
male,group C,some college,free/reduced,completed,100,61,82
female,group C,some college,standard,completed,86,41,55
female,group C,associate's degree,standard,completed,95,27,91
female,group B,some college,standard,none,95,45,45
male,group C,high school,standard,completed,100,29,64
female,group E,bachelor's degree,free/reduced,completed,96,38,76
female,group A,master's degree,standard,none,79,58,81
male,group B,some high school,standard,completed,99,39,70
male,group E,associate's degree,standard,none,92,100,49
male,group C,some college,standard,none,100,24,92
male,group C,some high school,free/reduced,none,62,84,60
male,group C,associate's degree,standard,completed,85,82,60
male,group E,associate's degree,free/reduced,none,80,24,87
female,group B,associate's degree,free/reduced,completed,100,47,77
female,group E,high school,free/reduced,none,62,63,79
male,group A,master's degree,standard,none,89,52,100
male,group D,high school,standard,none,90,32,100
male,group A,master's degree,free/reduced,completed,100,25,100
female,group C,associate's degree,free/reduced,none,60,70,94
female,group E,some college,standard,completed,74,48,98
female,group E,bachelor's degree,standard,completed,84,37,81
male,group D,some college,free/reduced,none,74,60,98
male,group B,some high school,standard,none,100,51,95
female,group D,associate's degree,standard,none,86,31,93
male,group D,some college,free/reduced,none,99,88,80
female,group D,associate's degree,standard,none,80,86,65
female,group C,some high school,standard,none,72,96,63
female,group C,associate's degree,free/reduced,none,86,89,86
male,group C,some college,free/reduced,completed,100,75,65
male,group B,some college,free/reduced,completed,83,77,82
male,group A,some college,standard,none,97,87,59
female,group D,associate's degree,free/reduced,completed,70,98,82
female,group D,high school,free/reduced,none,97,24,23
female,group D,associate's degree,free/reduced,none,84,35,95
female,group C,some college,standard,completed,77,41,87
female,group E,associate's degree,standard,none,100,36,73
female,group C,some college,free/reduced,none,93,82,81
male,group D,associate's degree,free/reduced,completed,68,37,68
male,group D,high school,standard,none,87,50,82
female,group B,associate's degree,standard,none,67,69,63
female,group D,associate's degree,free/reduced,completed,82,30,85
female,group C,high school,free/reduced,completed,84,65,92
male,group C,some college,free/reduced,none,32,71,93
male,group B,associate's degree,standard,none,69,35,90
male,group D,some high school,free/reduced,none,90,94,92
female,group D,high school,standard,none,76,46,75
female,group B,some high school,free/reduced,completed,100,34,44
male,group C,some college,free/reduced,none,100,51,67
female,group C,master's degree,free/reduced,none,85,69,86
female,group C,associate's degree,standard,completed,90,34,83
male,group B,bachelor's degree,standard,completed,100,47,85
male,group B,master's degree,free/reduced,none,94,49,69
female,group A,associate's degree,standard,completed,92,69,69
female,group B,some college,free/reduced,completed,100,61,55
female,group C,some college,standard,none,57,31,61
male,group B,associate's degree,free/reduced,none,90,60,81
male,group C,bachelor's degree,standard,none,44,27,96
male,group C,some high school,standard,none,65,67,34
female,group D,some college,free/reduced,none,45,79,65
male,group D,high school,free/reduced,completed,85,62,79
male,group A,bachelor's degree,standard,completed,70,34,63
female,group C,some high school,standard,none,100,41,94
male,group D,associate's degree,standard,none,92,89,63
female,group D,high school,standard,completed,70,53,53
female,group C,high school,standard,none,82,42,82
male,group C,associate's degree,standard,none,100,49,99
male,group C,some college,standard,none,92,85,100
male,group B,high school,standard,none,100,90,93
female,group E,associate's degree,standard,none,94,80,77
female,group C,some high school,standard,completed,83,40,77
male,group A,some college,standard,none,100,58,86
male,group C,some high school,standard,none,69,52,100
male,group D,some college,standard,completed,95,39,45
male,group C,master's degree,standard,completed,74,36,89
male,group B,high school,standard,none,59,49,70
female,group E,some college,standard,none,74,66,85
male,group C,some college,standard,completed,100,34,53
male,group D,associate's degree,free/reduced,completed,90,42,91
male,group C,bachelor's degree,standard,completed,73,47,58
female,group C,some high school,standard,completed,35,66,61
female,group C,high school,standard,completed,64,47,95
female,group D,bachelor's degree,standard,none,100,37,92
male,group D,high school,standard,completed,100,90,75
male,group C,some college,standard,none,78,32,70
female,group B,associate's degree,free/reduced,completed,88,60,81
female,group C,high school,standard,completed,100,63,74
female,group E,high school,free/reduced,none,50,47,67
female,group E,associate's degree,standard,none,78,35,88
male,group C,some high school,standard,completed,63,81,76
female,group D,some college,standard,completed,90,29,80
female,group B,some college,standard,completed,100,41,97
female,group C,associate's degree,standard,completed,44,73,82
female,group C,high school,free/reduced,completed,83,58,93
female,group B,bachelor's degree,standard,none,100,68,63
male,group D,bachelor's degree,standard,none,64,30,85
female,group E,some high school,standard,none,100,58,95
male,group A,associate's degree,free/reduced,none,100,66,87
male,group A,some college,free/reduced,completed,100,33,71
male,group D,some college,free/reduced,completed,98,82,81
male,group C,associate's degree,standard,none,87,63,42
male,group C,bachelor's degree,free/reduced,completed,100,40,49
female,group D,master's degree,free/reduced,completed,39,61,54
female,group B,high school,standard,completed,91,90,56
female,group D,bachelor's degree,standard,none,78,82,74
female,group E,bachelor's degree,free/reduced,none,73,41,99
female,group C,bachelor's degree,standard,completed,100,24,75
male,group C,master's degree,standard,none,58,40,82
male,group C,bachelor's degree,free/reduced,none,93,43,89
male,group A,bachelor's degree,standard,completed,61,51,77
female,group C,bachelor's degree,free/reduced,none,98,35,75
male,group E,high school,free/reduced,none,100,35,49
male,group C,high school,free/reduced,none,89,57,49
female,group C,some college,standard,completed,72,26,63
female,group B,some high school,standard,none,85,50,82
female,group A,some college,standard,completed,92,29,82
female,group C,some college,standard,none,91,56,77
male,group C,some high school,standard,completed,100,38,66
female,group B,associate's degree,standard,none,88,48,90
male,group D,associate's degree,standard,none,96,61,99
female,group C,some college,standard,none,74,24,72
male,group D,some college,standard,none,100,43,73
male,group A,some college,free/reduced,none,78,34,85
male,group C,associate's degree,free/reduced,none,71,24,72
male,group C,high school,standard,completed,76,49,79
female,group C,bachelor's degree,standard,completed,68,48,59
female,group C,some college,standard,none,87,46,59
male,group B,associate's degree,standard,completed,36,81,46
male,group C,some high school,free/reduced,none,74,28,63
female,group C,some college,free/reduced,completed,100,34,90
female,group E,bachelor's degree,standard,completed,74,44,57
female,group C,associate's degree,standard,none,86,52,75
female,group E,some college,standard,completed,63,43,70
female,group C,some college,free/reduced,none,78,46,100
male,group E,master's degree,standard,none,95,50,89
female,group D,bachelor's degree,standard,completed,100,51,86
male,group D,high school,standard,completed,89,44,66
male,group A,master's degree,standard,completed,100,54,71
male,group B,high school,standard,completed,98,34,96
female,group C,associate's degree,free/reduced,completed,62,64,48
male,group C,some college,standard,none,41,45,77
female,group A,some college,standard,completed,70,61,90
male,group E,some high school,free/reduced,none,91,28,58
male,group C,high school,standard,none,80,49,77
male,group D,some high school,free/reduced,completed,44,34,47
male,group E,associate's degree,standard,completed,78,51,81
female,group D,associate's degree,standard,completed,94,34,82
male,group E,some college,free/reduced,completed,100,72,100
female,group C,some college,standard,none,89,44,83
male,group D,associate's degree,standard,none,100,56,83
male,group D,bachelor's degree,standard,none,74,34,90
male,group C,some college,standard,none,34,83,72
female,group D,some high school,free/reduced,none,53,77,92
male,group B,some college,standard,none,67,49,74
female,group A,high school,free/reduced,completed,100,68,71
male,group D,associate's degree,free/reduced,none,59,72,57
female,group A,associate's degree,standard,none,100,79,78
male,group C,some college,standard,none,78,75,91
female,group B,some high school,free/reduced,completed,80,55,93
