gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group A,high school,standard,completed,93,78,71
female,group E,some high school,free/reduced,none,76,62,68
female,group B,some college,free/reduced,none,72,70,75
male,group D,associate's degree,standard,none,89,99,100
male,group A,high school,standard,none,80,83,97
female,group C,some high school,standard,none,82,79,86
male,group D,associate's degree,free/reduced,none,72,96,63
male,group D,some college,standard,none,98,100,100
male,group E,bachelor's degree,free/reduced,none,91,87,80
female,group C,bachelor's degree,standard,none,100,66,93
female,group D,some high school,standard,none,94,56,100
female,group B,master's degree,free/reduced,none,94,55,100
female,group B,some college,standard,completed,69,100,93
female,group D,high school,standard,completed,67,96,78
female,group C,high school,standard,completed,100,57,80
female,group C,bachelor's degree,standard,completed,66,87,66
female,group D,high school,standard,none,54,87,83
male,group E,some college,standard,completed,100,99,100
female,group C,some college,standard,completed,62,91,100
female,group C,associate's degree,free/reduced,none,87,100,100
male,group C,some college,standard,none,86,98,100
male,group B,some college,standard,none,95,97,73
male,group D,some high school,standard,none,54,93,88
female,group E,bachelor's degree,free/reduced,none,80,91,82
female,group C,master's degree,standard,none,90,100,92
male,group C,some high school,standard,completed,98,93,100
male,group D,master's degree,free/reduced,none,68,82,99
female,group E,bachelor's degree,standard,none,51,100,69
female,group D,some high school,standard,none,66,74,100
female,group E,high school,free/reduced,none,67,93,96
female,group C,some college,standard,none,81,90,96
male,group E,some college,standard,none,100,100,98
female,group D,bachelor's degree,standard,completed,91,67,91
female,group E,some high school,free/reduced,none,87,92,77
female,group E,some high school,standard,none,100,68,84
female,group E,associate's degree,free/reduced,none,100,86,92
female,group E,master's degree,standard,none,100,100,71
male,group C,associate's degree,free/reduced,completed,96,70,97
female,group C,associate's degree,standard,none,67,96,93
female,group B,some high school,free/reduced,none,55,88,80
male,group C,some college,standard,none,100,71,100
female,group D,associate's degree,standard,none,76,87,95
male,group B,high school,free/reduced,none,100,66,65
female,group B,high school,free/reduced,completed,100,62,46
female,group D,some high school,standard,completed,100,78,92
male,group D,associate's degree,standard,none,100,78,92
male,group C,some high school,standard,completed,72,91,100
female,group B,some high school,standard,completed,89,100,100
male,group D,master's degree,standard,completed,87,94,81
male,group D,some high school,standard,none,100,93,96
female,group B,master's degree,standard,completed,60,100,93
male,group B,high school,standard,completed,100,84,98
male,group C,some high school,standard,none,73,98,76
female,group B,some college,free/reduced,none,97,79,85
male,group C,some high school,free/reduced,none,87,75,100
female,group C,bachelor's degree,standard,completed,80,44,100
male,group C,high school,standard,completed,76,100,88
female,group D,associate's degree,free/reduced,none,85,100,85
male,group D,associate's degree,standard,none,100,88,77
male,group D,some college,standard,none,69,89,100
female,group B,associate's degree,standard,none,96,86,100
female,group E,some high school,free/reduced,none,100,32,100
female,group C,some college,standard,none,87,95,100
female,group B,high school,free/reduced,none,76,86,100
male,group D,some high school,standard,completed,100,74,84
male,group C,high school,free/reduced,none,100,95,84
female,group E,high school,standard,none,86,81,99
female,group B,some college,free/reduced,none,79,100,100
female,group C,associate's degree,standard,none,72,100,83
female,group A,associate's degree,free/reduced,completed,52,95,93
female,group D,some high school,standard,none,74,82,96
female,group B,master's degree,standard,completed,93,87,100
female,group C,associate's degree,standard,none,94,76,75
female,group A,some high school,standard,completed,100,90,86
male,group B,high school,standard,none,100,100,100
male,group A,associate's degree,standard,none,100,70,70
female,group C,high school,standard,none,96,71,79
male,group D,some college,standard,none,100,100,97
female,group C,high school,standard,completed,93,66,93
female,group B,some high school,free/reduced,none,70,73,87
male,group B,some high school,free/reduced,completed,52,100,95
female,group D,some college,standard,completed,99,34,100
female,group A,some college,free/reduced,none,94,100,81
male,group D,high school,standard,completed,80,83,98
male,group C,associate's degree,free/reduced,none,100,91,100
female,group C,master's degree,standard,none,85,64,46
female,group D,bachelor's degree,standard,completed,85,64,100
male,group B,some college,standard,completed,100,100,100
male,group B,master's degree,free/reduced,completed,57,79,91
female,group D,bachelor's degree,standard,none,72,77,99
female,group D,bachelor's degree,free/reduced,none,100,86,100
female,group D,some high school,standard,completed,98,95,100
female,group A,high school,standard,completed,100,89,98
female,group D,bachelor's degree,free/reduced,none,100,79,100
female,group E,bachelor's degree,standard,completed,94,79,53
female,group C,master's degree,free/reduced,none,100,98,81
male,group D,some college,standard,none,81,100,100
female,group C,high school,free/reduced,none,84,71,58
female,group C,some college,standard,none,81,100,100
female,group E,high school,standard,none,78,83,100
male,group C,bachelor's degree,standard,none,74,60,100
male,group A,some college,standard,none,55,100,94
female,group A,bachelor's degree,standard,none,100,100,67
female,group E,associate's degree,free/reduced,completed,98,49,100
male,group E,some high school,free/reduced,completed,100,100,96
male,group B,high school,free/reduced,none,84,98,100
male,group E,high school,standard,none,49,58,87
female,group D,some high school,standard,none,92,31,100
male,group E,some college,standard,completed,100,100,100
male,group B,some college,standard,completed,72,100,78
female,group D,associate's degree,standard,none,33,94,100
male,group D,associate's degree,free/reduced,completed,79,99,100
female,group D,associate's degree,free/reduced,none,78,100,89
male,group D,associate's degree,standard,none,100,82,59
female,group C,some college,free/reduced,none,57,51,72
female,group B,some college,standard,none,100,87,100
female,group C,high school,free/reduced,completed,86,88,100
female,group E,high school,free/reduced,completed,77,81,100
female,group C,high school,standard,none,89,91,100
male,group C,some high school,standard,none,99,82,100
female,group C,high school,standard,none,89,84,90
male,group B,master's degree,standard,none,100,84,58
female,group B,some college,standard,completed,55,62,92
female,group C,some high school,standard,completed,96,77,100
male,group C,high school,standard,completed,97,96,100
female,group D,bachelor's degree,free/reduced,none,100,65,41
female,group C,some college,standard,none,100,76,100
female,group C,some college,free/reduced,none,100,100,92
female,group A,high school,standard,none,93,94,100
male,group E,high school,standard,none,79,72,100
male,group D,high school,free/reduced,none,85,96,100
male,group C,high school,free/reduced,none,100,45,100
female,group C,associate's degree,standard,none,98,98,100
male,group D,master's degree,standard,none,66,95,96
male,group A,some high school,standard,none,94,82,100
male,group D,some college,standard,none,100,96,58
female,group C,associate's degree,standard,none,100,61,100
female,group B,some high school,standard,none,91,48,88
male,group C,some high school,free/reduced,completed,95,77,100
male,group B,some college,standard,none,64,96,100
male,group C,associate's degree,standard,completed,89,91,92
female,group C,some college,standard,completed,80,97,100
male,group B,associate's degree,standard,none,60,94,67
female,group D,associate's degree,standard,completed,52,81,100
female,group E,some college,free/reduced,none,71,81,91
male,group E,associate's degree,standard,completed,63,56,89
male,group E,some college,standard,completed,79,69,100
male,group C,high school,standard,completed,100,99,82
female,group C,associate's degree,free/reduced,none,71,93,92
female,group C,some college,standard,none,89,91,89
female,group C,high school,free/reduced,completed,100,67,100
female,group B,associate's degree,standard,none,36,80,99
female,group A,some college,standard,none,71,90,48
male,group C,bachelor's degree,standard,none,100,67,71
female,group C,associate's degree,standard,completed,45,89,98
female,group E,master's degree,standard,none,82,92,59
female,group E,some college,standard,none,78,95,100
male,group B,some college,free/reduced,completed,93,61,86
female,group B,bachelor's degree,free/reduced,completed,76,75,72
male,group C,high school,free/reduced,completed,99,85,79
female,group E,high school,standard,completed,65,100,87
female,group D,bachelor's degree,standard,none,89,100,87
female,group D,some college,standard,none,85,90,100
male,group E,high school,free/reduced,none,100,61,62
female,group B,some college,standard,none,80,100,100
female,group C,master's degree,free/reduced,none,82,100,100
male,group B,associate's degree,free/reduced,completed,80,89,95
male,group E,some college,free/reduced,none,80,79,85
female,group D,some high school,free/reduced,none,100,100,72
male,group C,high school,standard,none,92,92,100
male,group C,bachelor's degree,free/reduced,completed,73,73,86
female,group B,some college,standard,none,90,99,100
female,group E,some high school,free/reduced,completed,41,76,100
female,group C,associate's degree,standard,completed,89,93,45
female,group C,bachelor's degree,free/reduced,completed,92,100,100
male,group C,high school,free/reduced,completed,100,71,91
male,group E,high school,standard,completed,100,77,96
male,group C,high school,standard,none,78,100,81
male,group A,some college,standard,none,95,82,100
male,group A,some high school,standard,completed,56,84,51
female,group A,associate's degree,free/reduced,none,100,60,82
female,group C,some college,standard,completed,68,100,99
female,group D,some high school,free/reduced,completed,80,80,98
male,group B,master's degree,standard,completed,90,95,96
male,group B,associate's degree,free/reduced,none,83,99,100
male,group B,some college,standard,none,78,100,100
male,group C,high school,standard,none,82,77,100
female,group B,some college,free/reduced,none,80,74,100
female,group E,some high school,standard,none,69,87,92
male,group C,some college,standard,none,98,70,84
male,group D,some college,standard,none,82,100,58
female,group A,associate's degree,standard,completed,93,53,100
female,group A,bachelor's degree,standard,completed,100,53,66
male,group C,some college,standard,none,80,100,92
female,group A,associate's degree,standard,none,45,57,100
female,group B,associate's degree,free/reduced,completed,98,97,100
male,group C,associate's degree,standard,none,81,95,100
female,group A,some college,standard,none,83,100,98
male,group B,bachelor's degree,standard,none,90,100,100
male,group C,associate's degree,standard,completed,45,97,84
female,group B,master's degree,standard,completed,100,64,94
female,group C,high school,standard,none,83,65,95
male,group E,high school,free/reduced,none,100,75,100
female,group D,associate's degree,standard,none,80,61,94
male,group B,some high school,standard,none,51,92,84
female,group E,some college,free/reduced,none,97,51,89
female,group C,some college,standard,none,77,95,68
female,group E,some high school,standard,none,100,76,100
male,group E,bachelor's degree,standard,completed,94,86,91
male,group D,associate's degree,standard,none,57,33,67
female,group C,some college,standard,completed,93,78,98
female,group D,some high school,free/reduced,none,94,74,100
male,group C,some college,free/reduced,none,97,74,100
female,group C,some college,standard,none,62,100,78
male,group E,associate's degree,standard,none,96,90,100
female,group D,associate's degree,free/reduced,none,96,90,82
male,group D,some college,standard,none,100,51,66
female,group D,some college,standard,none,99,94,89
female,group C,some high school,free/reduced,none,100,100,93
female,group C,some college,standard,none,95,100,100
male,group C,high school,standard,none,44,74,91
female,group D,associate's degree,standard,none,79,82,92
male,group C,high school,free/reduced,none,89,100,95
male,group E,associate's degree,standard,completed,100,54,100
female,group D,some college,standard,none,85,86,79
female,group B,bachelor's degree,standard,none,77,62,63
female,group C,high school,standard,completed,73,86,67
female,group D,some college,standard,none,68,94,84
female,group E,master's degree,free/reduced,none,100,64,82
female,group C,associate's degree,standard,none,100,91,100
male,group B,some college,standard,completed,71,100,78
female,group C,some college,standard,completed,95,83,100
male,group C,associate's degree,free/reduced,completed,69,82,98
male,group C,high school,standard,none,60,88,71
male,group C,some high school,standard,none,78,100,100
female,group B,some high school,free/reduced,completed,62,63,100
female,group D,high school,free/reduced,none,62,68,66
female,group B,master's degree,free/reduced,none,100,98,98
female,group B,high school,free/reduced,none,85,98,97
male,group E,some high school,standard,none,86,93,96
male,group E,bachelor's degree,standard,none,62,100,81
male,group D,some college,standard,none,100,84,65
female,group E,associate's degree,free/reduced,none,55,91,100
male,group C,master's degree,free/reduced,completed,100,96,100
male,group B,some college,free/reduced,none,100,75,83
female,group D,associate's degree,free/reduced,completed,100,100,79
male,group B,associate's degree,standard,none,68,84,100
male,group B,some high school,free/reduced,none,41,100,100
female,group A,bachelor's degree,free/reduced,none,48,90,100
female,group E,some high school,free/reduced,none,28,100,100
female,group B,some high school,standard,completed,95,92,79
female,group C,some college,free/reduced,none,100,100,100
female,group C,some college,standard,none,89,69,70
male,group C,some college,standard,none,78,68,100
male,group A,some college,standard,none,62,99,90
male,group D,master's degree,standard,none,53,100,93
female,group C,high school,free/reduced,none,97,100,100
female,group D,high school,standard,none,74,96,97
male,group C,some high school,standard,completed,100,73,48
female,group E,some high school,standard,completed,71,100,92
female,group C,associate's degree,free/reduced,none,67,100,92
male,group C,some college,free/reduced,none,83,100,100
female,group B,associate's degree,standard,none,78,100,100
male,group B,some high school,free/reduced,completed,100,54,79
female,group A,some college,standard,completed,100,54,100
male,group D,some college,free/reduced,completed,92,43,100
male,group B,associate's degree,standard,completed,40,94,100
male,group E,some high school,standard,none,79,89,76
female,group E,some high school,standard,none,83,100,48
male,group C,some high school,standard,none,100,73,72
male,group B,some high school,standard,completed,100,100,100
female,group D,master's degree,standard,none,90,84,96
male,group A,high school,free/reduced,completed,100,30,91
male,group C,some college,standard,none,97,74,60
female,group B,bachelor's degree,standard,none,92,100,97
male,group E,high school,standard,none,79,100,57
female,group C,some college,standard,completed,100,76,100
male,group B,some college,standard,none,72,89,81
male,group D,associate's degree,standard,none,100,80,100
female,group A,bachelor's degree,standard,completed,99,57,100
female,group C,associate's degree,free/reduced,none,79,91,100
female,group C,some high school,standard,none,100,59,100
female,group C,high school,standard,none,94,61,63
male,group D,high school,standard,none,73,74,84
male,group C,associate's degree,standard,completed,100,79,100
male,group C,some college,standard,none,78,100,69
male,group C,some college,standard,completed,81,91,100
male,group C,high school,free/reduced,completed,81,100,73
female,group D,some high school,free/reduced,completed,71,48,44
female,group A,high school,free/reduced,completed,76,86,100
male,group C,high school,standard,completed,100,68,100
female,group E,some high school,standard,none,99,100,83
female,group D,high school,free/reduced,none,65,100,100
male,group C,associate's degree,standard,none,92,100,71
female,group C,high school,standard,none,95,80,88
male,group A,some college,standard,none,100,92,100
male,group B,some college,standard,none,92,75,100
female,group B,some high school,standard,none,94,72,100
male,group C,associate's degree,standard,none,89,65,92
female,group E,bachelor's degree,free/reduced,completed,100,51,61
male,group B,high school,standard,completed,77,69,97
male,group D,some high school,free/reduced,none,76,84,81
female,group A,some high school,standard,none,76,57,90
female,group E,associate's degree,standard,completed,75,100,100
female,group B,associate's degree,standard,none,97,100,100
male,group A,master's degree,standard,none,88,98,100
male,group C,some college,standard,completed,69,75,93
female,group A,high school,standard,none,60,100,100
male,group A,high school,free/reduced,none,88,81,100
female,group E,some college,standard,completed,71,100,91
female,group E,high school,standard,none,87,100,95
male,group E,high school,free/reduced,none,100,86,94
male,group D,some college,free/reduced,none,53,97,99
male,group C,some high school,free/reduced,none,100,98,94
female,group D,master's degree,standard,completed,94,48,100
male,group B,bachelor's degree,standard,none,61,99,89
female,group D,some college,standard,completed,88,97,89
female,group E,bachelor's degree,standard,completed,96,100,100
female,group E,high school,free/reduced,completed,100,58,89
male,group C,some high school,free/reduced,none,100,95,99
male,group D,associate's degree,standard,completed,82,99,86
female,group B,high school,free/reduced,none,100,87,100
male,group B,associate's degree,standard,none,91,100,73
male,group E,master's degree,standard,none,100,88,99
female,group C,some college,standard,none,70,54,100
male,group C,some high school,free/reduced,none,92,96,92
female,group E,some high school,standard,completed,100,92,98
male,group A,high school,standard,completed,83,26,85
male,group C,bachelor's degree,standard,completed,66,51,92
male,group D,some college,free/reduced,none,86,82,72
female,group C,associate's degree,standard,none,100,83,86
female,group D,some high school,free/reduced,completed,100,60,100
male,group E,some college,standard,none,86,94,85
female,group B,some college,free/reduced,none,79,100,61
female,group D,associate's degree,free/reduced,completed,74,82,67
female,group D,associate's degree,standard,none,70,99,81
female,group E,master's degree,free/reduced,completed,82,56,76
female,group B,some college,free/reduced,none,93,89,85
female,group D,some high school,standard,none,74,74,100
female,group B,some college,free/reduced,completed,79,72,43
female,group A,master's degree,standard,none,86,76,65
female,group A,high school,standard,none,84,59,89
male,group C,high school,free/reduced,none,100,100,100
male,group D,some high school,standard,none,97,100,69
male,group D,some high school,free/reduced,none,82,83,100
male,group A,high school,standard,none,100,91,100
female,group B,high school,standard,none,98,99,100
female,group E,associate's degree,free/reduced,completed,92,83,42
male,group B,high school,free/reduced,completed,100,73,85
female,group A,high school,standard,completed,91,93,76
female,group D,high school,free/reduced,completed,56,60,32
female,group C,associate's degree,free/reduced,none,100,73,100
female,group C,some high school,standard,none,88,100,72
male,group C,associate's degree,standard,none,100,96,100
female,group B,some high school,standard,none,93,100,100
male,group C,high school,free/reduced,none,92,90,92
male,group C,some college,standard,none,100,76,91
female,group C,master's degree,free/reduced,none,89,66,64
female,group E,high school,standard,completed,76,85,81
male,group D,some college,standard,completed,65,100,65
female,group B,some college,standard,none,100,75,47
female,group C,bachelor's degree,free/reduced,none,80,75,100
female,group C,some college,standard,none,100,88,100
male,group D,some college,free/reduced,completed,60,100,70
male,group C,associate's degree,standard,none,100,97,100
male,group D,high school,standard,completed,93,100,89
female,group E,some college,standard,none,93,76,100
male,group C,some high school,free/reduced,none,99,93,78
female,group D,some college,standard,none,78,53,98
female,group D,high school,free/reduced,none,100,100,100
male,group C,bachelor's degree,standard,none,87,100,81
male,group E,associate's degree,standard,none,96,87,86
female,group C,some high school,free/reduced,completed,100,69,100
female,group E,some high school,standard,none,66,100,100
female,group B,high school,standard,none,71,100,100
male,group C,some college,standard,completed,96,100,100
female,group A,high school,free/reduced,completed,83,69,82
male,group C,some college,standard,completed,83,92,83
male,group B,associate's degree,free/reduced,none,84,100,55
female,group A,some high school,free/reduced,none,82,77,82
female,group E,master's degree,standard,none,96,66,72
female,group A,associate's degree,standard,none,86,71,98
male,group C,bachelor's degree,free/reduced,none,75,96,50
female,group C,master's degree,free/reduced,none,100,63,80
female,group C,high school,standard,none,53,65,85
male,group E,some high school,free/reduced,completed,86,100,59
female,group D,associate's degree,standard,none,91,100,100
male,group D,associate's degree,standard,none,67,91,89
female,group C,some college,standard,completed,86,96,98
female,group B,associate's degree,standard,completed,71,56,75
female,group D,master's degree,free/reduced,none,88,86,100
female,group C,associate's degree,standard,none,65,92,100
male,group B,some high school,standard,none,97,100,84
female,group C,associate's degree,standard,completed,70,77,77
female,group C,master's degree,standard,completed,88,90,84
female,group B,high school,standard,none,100,85,94
female,group B,bachelor's degree,free/reduced,completed,75,100,100
male,group B,associate's degree,free/reduced,none,100,100,100
male,group B,associate's degree,standard,none,73,100,95
male,group D,high school,standard,none,99,73,84
female,group E,bachelor's degree,free/reduced,completed,100,93,100
female,group B,some high school,free/reduced,none,80,70,100
female,group E,some high school,standard,none,67,83,100
female,group D,associate's degree,free/reduced,none,68,76,69
male,group D,master's degree,standard,none,52,93,87
female,group C,some high school,standard,none,96,56,91
male,group C,master's degree,free/reduced,completed,95,96,70
male,group C,some college,standard,completed,100,93,100
female,group D,high school,free/reduced,none,98,100,54
female,group A,high school,standard,completed,92,82,100
female,group C,some college,free/reduced,none,84,78,100
male,group C,some college,standard,completed,98,75,100
male,group B,some high school,standard,none,92,100,100
female,group D,associate's degree,standard,none,66,74,54
male,group C,bachelor's degree,standard,none,72,100,100
male,group C,bachelor's degree,standard,none,100,62,100
male,group A,some college,free/reduced,none,94,80,99
female,group E,associate's degree,standard,completed,96,40,98
female,group C,some high school,free/reduced,none,88,46,100
female,group C,high school,standard,completed,86,96,98
male,group D,master's degree,free/reduced,none,93,85,100
male,group C,high school,free/reduced,none,100,97,100
male,group E,some college,free/reduced,completed,97,75,86
female,group C,high school,free/reduced,none,81,67,100
female,group E,associate's degree,free/reduced,none,70,89,88
female,group E,some college,free/reduced,completed,83,100,100
male,group C,associate's degree,free/reduced,none,86,100,100
male,group C,bachelor's degree,standard,none,75,28,100
female,group D,some college,standard,none,84,100,87
female,group D,associate's degree,standard,completed,97,100,96
male,group D,some high school,free/reduced,completed,65,96,100
female,group E,some high school,standard,completed,72,65,100
male,group B,some college,standard,completed,59,86,92
female,group C,master's degree,standard,completed,85,65,72
female,group D,some college,standard,completed,71,100,100
female,group A,high school,standard,completed,69,100,98
male,group A,high school,free/reduced,completed,76,99,75
female,group C,some college,free/reduced,none,100,92,92
male,group C,some high school,free/reduced,completed,71,77,42
male,group A,associate's degree,standard,none,100,52,100
male,group C,some college,standard,completed,93,61,95
female,group A,some college,free/reduced,none,100,100,100
female,group E,some high school,standard,completed,80,70,95
female,group B,associate's degree,standard,completed,100,86,100
female,group C,some college,standard,none,91,100,86
female,group C,associate's degree,standard,completed,72,97,100
female,group C,bachelor's degree,standard,none,100,91,100
female,group E,some high school,standard,none,76,68,94
female,group E,high school,standard,completed,89,65,100
female,group B,associate's degree,standard,none,91,88,68
female,group C,bachelor's degree,free/reduced,none,98,100,98
male,group A,high school,free/reduced,completed,80,100,95
male,group B,high school,free/reduced,completed,83,87,85
female,group A,high school,standard,none,100,96,91
male,group C,some high school,standard,none,95,51,75
female,group B,associate's degree,standard,none,76,73,77
female,group C,bachelor's degree,free/reduced,none,92,60,90
female,group B,some college,standard,none,63,96,58
male,group C,bachelor's degree,standard,none,100,84,100
male,group C,high school,standard,none,100,70,78
male,group C,some college,standard,none,92,59,100
male,group A,some high school,free/reduced,completed,96,85,100
female,group E,high school,free/reduced,none,68,93,100
male,group D,some college,free/reduced,none,87,89,100
female,group C,master's degree,free/reduced,completed,98,100,83
female,group E,associate's degree,standard,none,50,94,80
male,group B,high school,free/reduced,none,61,75,62
female,group B,bachelor's degree,standard,none,90,100,100
female,group C,high school,free/reduced,none,85,81,100
female,group A,high school,standard,completed,63,78,68
male,group B,some college,standard,none,82,100,100
female,group C,high school,standard,completed,90,80,81
female,group D,some college,standard,none,100,87,100
female,group B,some high school,standard,completed,100,65,100
female,group D,some high school,standard,completed,53,100,99
female,group D,high school,free/reduced,none,92,53,45
female,group B,associate's degree,free/reduced,none,95,94,100
female,group D,associate's degree,standard,none,100,77,76
female,group C,associate's degree,free/reduced,none,49,100,85
female,group B,associate's degree,free/reduced,none,65,89,100
male,group B,associate's degree,standard,completed,94,100,100
male,group B,some high school,free/reduced,completed,100,98,97
female,group D,master's degree,free/reduced,none,100,66,91
female,group D,associate's degree,standard,none,74,94,100
female,group B,high school,free/reduced,completed,72,84,97
female,group D,bachelor's degree,standard,completed,80,100,83
female,group D,master's degree,standard,completed,54,100,91
male,group E,some high school,standard,none,63,97,99
female,group B,some college,free/reduced,completed,94,100,100
female,group C,associate's degree,free/reduced,none,66,94,92
female,group D,some high school,free/reduced,none,92,58,67
male,group A,associate's degree,standard,none,100,100,100
female,group C,associate's degree,free/reduced,none,97,58,95
male,group C,some college,free/reduced,none,100,74,85
female,group E,some high school,standard,completed,69,100,95
female,group B,associate's degree,free/reduced,completed,77,100,80
female,group C,some high school,standard,none,100,92,74
female,group D,high school,free/reduced,completed,37,84,65
male,group D,bachelor's degree,standard,none,52,76,100
male,group C,associate's degree,standard,completed,89,61,100
female,group C,high school,standard,none,94,100,100
female,group A,some high school,free/reduced,none,96,90,84
female,group C,master's degree,standard,none,88,95,100
male,group B,some college,free/reduced,none,92,87,89
male,group D,associate's degree,standard,none,78,90,81
male,group D,master's degree,standard,completed,62,100,44
female,group D,some college,standard,none,100,99,47
male,group A,some high school,free/reduced,none,63,72,76
male,group B,some high school,free/reduced,completed,82,95,99
male,group D,associate's degree,standard,none,68,68,81
male,group B,some college,free/reduced,none,88,100,100
male,group E,high school,standard,completed,100,88,92
male,group B,some college,free/reduced,none,38,87,86
female,group C,some high school,free/reduced,none,93,80,95
female,group C,some high school,standard,none,80,46,66
male,group D,some college,free/reduced,none,100,100,72
male,group E,associate's degree,free/reduced,none,100,68,100
female,group B,some college,standard,completed,100,81,86
male,group E,master's degree,standard,none,71,48,76
male,group E,some college,standard,completed,100,89,93
female,group C,associate's degree,standard,completed,81,83,86
female,group E,some college,standard,none,93,64,65
female,group E,associate's degree,standard,none,80,61,92
male,group E,high school,standard,completed,93,65,100
male,group E,some high school,standard,none,84,50,100
female,group C,some college,standard,none,100,91,100
male,group B,high school,standard,none,80,100,96
male,group E,bachelor's degree,standard,none,100,68,96
male,group A,bachelor's degree,free/reduced,completed,100,70,57
male,group B,some college,free/reduced,none,94,100,100
female,group D,some college,free/reduced,none,88,95,100
male,group D,bachelor's degree,standard,none,87,88,90
female,group D,high school,free/reduced,none,69,100,97
male,group D,some college,free/reduced,completed,97,59,49
male,group B,some college,free/reduced,none,44,100,83
female,group D,bachelor's degree,free/reduced,none,64,93,100
female,group E,associate's degree,standard,none,79,88,100
female,group C,master's degree,standard,none,96,41,100
female,group D,some college,standard,completed,100,100,100
female,group C,master's degree,standard,none,63,76,100
female,group D,some high school,free/reduced,none,87,84,84
female,group E,some college,standard,none,86,66,98
male,group D,master's degree,standard,none,95,83,98
male,group D,high school,standard,none,48,100,98
female,group E,some high school,free/reduced,none,75,87,81
male,group C,bachelor's degree,free/reduced,none,98,100,53
male,group A,some college,standard,none,76,93,84
female,group B,master's degree,standard,completed,80,100,100
female,group D,some college,free/reduced,completed,73,80,74
female,group C,some high school,standard,none,100,99,37
female,group A,master's degree,standard,completed,94,69,80
male,group A,associate's degree,standard,none,100,100,100
male,group D,master's degree,free/reduced,completed,100,48,95
female,group D,some college,standard,completed,100,96,88
male,group B,some college,free/reduced,completed,100,81,100
male,group D,some high school,standard,completed,66,78,100
female,group E,associate's degree,standard,none,79,94,98
female,group E,associate's degree,standard,none,73,70,90
male,group C,bachelor's degree,standard,none,87,92,100
male,group D,associate's degree,free/reduced,none,70,73,92
male,group E,some high school,standard,none,54,100,100
female,group D,some high school,standard,none,83,78,70
male,group B,some college,free/reduced,none,98,82,100
male,group A,master's degree,free/reduced,none,99,83,76
female,group C,some high school,free/reduced,completed,90,79,60
female,group E,bachelor's degree,standard,completed,100,100,87
male,group E,some high school,standard,none,64,100,100
male,group E,some college,standard,none,72,69,96
male,group C,some college,standard,none,71,81,94
male,group C,high school,free/reduced,none,82,90,67
female,group D,high school,standard,none,73,81,95
male,group D,some high school,standard,none,100,77,93
male,group C,some college,standard,none,92,77,100
male,group A,some college,standard,completed,100,79,100
male,group E,some high school,free/reduced,completed,100,96,51
female,group E,high school,free/reduced,none,83,100,85
male,group C,associate's degree,free/reduced,none,99,83,82
male,group C,some college,standard,none,45,100,100
female,group D,some college,free/reduced,completed,94,100,100
female,group D,some high school,standard,none,94,86,90
male,group B,master's degree,standard,none,86,64,86
male,group C,bachelor's degree,free/reduced,none,76,92,100
female,group E,some high school,standard,none,71,86,79
male,group E,some college,free/reduced,none,96,43,90
male,group D,some college,free/reduced,none,93,46,93
female,group A,associate's degree,standard,none,100,76,87
male,group C,associate's degree,standard,completed,68,78,98
male,group D,high school,standard,completed,81,77,89
male,group E,bachelor's degree,standard,none,100,100,100
female,group E,master's degree,standard,completed,76,100,100
female,group C,high school,standard,completed,99,99,78
female,group C,some college,standard,none,100,68,100
female,group E,high school,free/reduced,completed,96,100,81
male,group D,associate's degree,standard,completed,88,82,100
female,group B,high school,standard,completed,61,83,100
female,group B,high school,standard,completed,88,58,100
female,group B,some high school,standard,none,80,95,84
male,group C,associate's degree,free/reduced,none,90,56,100
male,group B,high school,standard,none,93,70,90
male,group D,some college,free/reduced,none,79,76,97
male,group D,master's degree,free/reduced,none,87,94,75
female,group C,high school,free/reduced,none,94,52,100
female,group B,high school,standard,completed,48,100,83
female,group D,associate's degree,standard,none,99,87,71
female,group E,associate's degree,free/reduced,completed,95,91,74
female,group B,high school,standard,completed,90,81,100
female,group D,bachelor's degree,standard,none,88,97,71
female,group D,high school,standard,completed,62,100,88
female,group C,some high school,standard,none,76,88,66
male,group D,master's degree,standard,completed,76,75,92
male,group D,high school,standard,none,96,100,100
female,group A,high school,standard,none,86,95,90
female,group D,high school,free/reduced,none,100,70,55
male,group D,associate's degree,free/reduced,completed,100,100,70
male,group D,some high school,standard,completed,93,78,69
female,group B,some high school,standard,none,100,86,92
male,group D,some college,standard,none,82,90,100
male,group C,some college,free/reduced,none,100,95,100
female,group C,associate's degree,free/reduced,completed,88,82,100
male,group A,some college,standard,none,63,98,99
female,group D,high school,standard,none,88,99,100
male,group D,high school,standard,none,75,63,95
male,group B,some college,free/reduced,none,86,100,100
male,group E,master's degree,free/reduced,none,59,100,100
male,group D,some college,standard,none,100,100,100
male,group B,associate's degree,standard,none,89,67,79
male,group A,associate's degree,standard,none,77,61,100
male,group E,some college,standard,none,74,100,100
male,group C,some high school,free/reduced,none,88,99,68
female,group D,master's degree,standard,none,63,100,72
female,group E,high school,free/reduced,completed,54,100,65
female,group E,some college,free/reduced,none,92,84,91
female,group C,some college,standard,completed,85,68,99
female,group C,some college,standard,none,96,84,81
male,group B,master's degree,standard,none,74,77,100
female,group C,bachelor's degree,standard,none,95,78,92
male,group C,high school,standard,none,100,86,100
female,group D,some college,free/reduced,none,99,73,85
female,group E,some college,standard,none,83,91,100
male,group C,some college,free/reduced,none,100,100,73
