gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group C,some college,standard,none,62,63,86
female,group D,some college,standard,completed,80,82,67
female,group C,associate's degree,free/reduced,none,60,67,51
female,group B,some high school,free/reduced,none,58,55,54
female,group D,some college,standard,none,84,80,72
male,group C,high school,standard,none,72,73,76
male,group C,high school,standard,none,68,68,63
female,group D,some college,standard,none,71,70,65
female,group D,associate's degree,standard,none,55,56,65
male,group C,associate's degree,standard,none,73,70,78
male,group C,associate's degree,standard,none,71,69,82
female,group D,associate's degree,standard,none,86,80,76
male,group C,high school,standard,none,61,64,63
female,group C,associate's degree,standard,none,62,70,46
male,group C,some college,standard,none,75,81,71
male,group C,associate's degree,standard,none,68,73,71
female,group D,associate's degree,standard,none,76,96,77
female,group C,associate's degree,standard,none,91,71,64
male,group C,associate's degree,standard,none,73,73,74
male,group C,associate's degree,standard,none,75,72,74
female,group C,some college,standard,none,80,79,76
male,group D,high school,standard,none,64,66,60
female,group C,high school,standard,none,54,70,63
male,group C,associate's degree,standard,none,77,75,71
male,group C,some college,standard,none,63,57,76
female,group D,bachelor's degree,standard,completed,83,85,88
male,group C,high school,standard,none,65,65,72
male,group C,some college,standard,none,62,58,76
female,group D,associate's degree,standard,none,67,37,63
female,group C,associate's degree,standard,none,44,63,47
male,group C,high school,standard,none,58,66,80
male,group C,high school,standard,none,59,66,74
male,group C,high school,free/reduced,none,52,74,53
female,group C,some college,standard,none,54,78,49
male,group C,high school,standard,none,49,54,48
female,group C,some high school,free/reduced,none,32,53,46
male,group C,high school,standard,none,69,76,72
female,group D,some college,standard,none,84,86,69
female,group D,some college,standard,none,62,56,83
female,group C,associate's degree,standard,none,64,51,77
male,group C,associate's degree,standard,none,62,73,69
female,group C,some college,standard,none,63,58,53
female,group C,associate's degree,standard,none,72,61,76
male,group E,high school,standard,none,76,82,66
female,group D,associate's degree,standard,completed,78,77,76
male,group C,high school,standard,none,53,49,53
male,group C,high school,standard,none,55,54,55
male,group C,high school,standard,none,64,48,62
female,group D,some college,standard,none,80,80,76
female,group D,some college,standard,none,88,70,77
female,group C,some college,standard,none,56,58,41
female,group C,some college,standard,none,65,57,72
male,group C,some college,standard,none,66,77,83
female,group D,some college,standard,none,91,81,87
male,group C,some college,standard,none,58,85,73
female,group C,associate's degree,standard,none,81,74,91
female,group C,associate's degree,free/reduced,none,65,66,63
female,group D,associate's degree,standard,none,85,91,100
female,group C,associate's degree,standard,none,89,87,91
male,group C,high school,standard,none,63,74,57
female,group D,some high school,standard,none,54,57,67
female,group D,high school,standard,none,53,68,58
female,group C,associate's degree,standard,none,92,86,83
female,group D,some college,standard,none,72,65,71
male,group C,some college,standard,none,55,61,79
male,group C,high school,standard,none,44,62,54
male,group C,high school,standard,none,54,48,66
female,group D,associate's degree,standard,none,53,67,62
female,group E,associate's degree,standard,completed,79,88,82
female,group C,associate's degree,free/reduced,none,59,75,78
male,group C,some college,standard,none,63,70,73
male,group C,some college,standard,none,55,59,75
female,group C,associate's degree,standard,none,57,83,80
female,group D,some college,standard,completed,86,100,94
female,group D,some college,standard,none,69,67,70
male,group C,associate's degree,standard,none,59,61,68
male,group C,some college,standard,none,44,68,53
male,group D,some college,standard,none,56,53,57
female,group C,associate's degree,standard,none,66,65,72
female,group C,some college,standard,none,69,76,69
male,group C,high school,standard,none,54,38,74
female,group C,associate's degree,standard,none,48,69,74
female,group C,associate's degree,standard,none,74,74,63
male,group C,high school,free/reduced,none,56,46,74
male,group C,high school,standard,none,54,48,66
male,group C,high school,standard,none,70,74,77
female,group D,some college,standard,none,99,69,85
male,group C,high school,standard,none,64,63,47
female,group E,associate's degree,standard,completed,91,100,88
female,group C,associate's degree,standard,none,64,74,82
male,group C,associate's degree,standard,none,67,60,58
female,group C,associate's degree,standard,none,59,67,65
female,group E,associate's degree,standard,completed,88,78,82
female,group C,associate's degree,standard,none,74,73,50
male,group C,high school,standard,none,55,57,50
female,group C,some college,standard,none,62,81,81
female,group C,some high school,free/reduced,none,45,49,51
female,group D,some college,standard,none,80,74,97
male,group C,high school,standard,none,55,57,79
male,group D,high school,standard,none,50,45,68
male,group C,high school,standard,none,69,71,67
male,group D,high school,standard,none,43,51,53
female,group C,some college,standard,none,81,75,84
male,group C,high school,free/reduced,none,50,50,42
female,group C,associate's degree,standard,none,83,88,94
male,group C,associate's degree,standard,none,52,54,64
female,group D,associate's degree,standard,none,91,80,76
female,group C,some college,standard,none,65,77,84
male,group D,some college,standard,none,59,69,75
female,group C,associate's degree,standard,completed,73,87,89
male,group C,some college,standard,none,62,73,75
female,group C,some high school,free/reduced,none,53,67,65
male,group C,high school,standard,none,54,53,45
male,group C,some college,standard,none,61,88,72
male,group C,high school,standard,none,72,67,54
female,group D,bachelor's degree,standard,completed,97,74,75
male,group D,associate's degree,standard,none,53,73,85
male,group C,high school,standard,none,68,51,47
male,group C,associate's degree,standard,none,61,94,90
female,group C,associate's degree,standard,completed,72,84,81
female,group C,associate's degree,standard,none,79,82,74
female,group C,associate's degree,standard,none,64,61,58
female,group C,some college,standard,none,83,81,80
male,group C,high school,standard,none,66,78,62
female,group D,some college,standard,none,65,61,70
female,group C,associate's degree,standard,completed,80,95,77
female,group C,high school,free/reduced,none,58,64,63
female,group C,high school,standard,none,46,83,46
male,group D,associate's degree,standard,none,74,77,86
male,group C,associate's degree,standard,none,70,79,84
male,group C,high school,standard,none,56,51,65
female,group D,some college,standard,none,81,74,80
female,group D,high school,standard,none,53,57,60
male,group C,some college,standard,none,79,66,75
male,group C,some college,standard,none,68,67,65
female,group C,associate's degree,standard,none,62,80,87
male,group C,high school,standard,none,48,44,54
female,group C,associate's degree,standard,completed,64,75,69
male,group C,high school,standard,none,60,54,80
female,group D,associate's degree,standard,none,68,69,68
male,group C,some college,standard,none,51,68,61
male,group C,high school,standard,none,62,50,55
female,group C,some college,standard,none,62,69,74
female,group D,some college,standard,none,69,69,68
male,group C,some college,standard,none,48,65,63
male,group D,high school,standard,none,47,44,38
male,group D,some college,standard,none,80,67,67
male,group C,some college,standard,none,59,85,68
female,group C,some college,standard,none,83,83,72
female,group D,some college,standard,none,65,79,65
female,group C,associate's degree,standard,none,58,63,70
male,group C,high school,standard,none,70,57,83
female,group D,associate's degree,free/reduced,none,81,80,72
male,group C,associate's degree,standard,none,52,77,55
male,group C,associate's degree,standard,none,58,73,84
female,group C,associate's degree,free/reduced,none,70,66,52
male,group C,high school,standard,none,72,54,55
female,group C,associate's degree,standard,none,72,85,84
female,group D,some college,standard,none,67,100,78
female,group C,high school,free/reduced,none,56,50,74
female,group D,some college,standard,none,77,64,61
male,group C,some college,standard,none,71,73,76
female,group D,some college,standard,none,78,89,91
male,group C,associate's degree,standard,none,51,68,63
female,group C,associate's degree,standard,none,71,75,87
female,group C,associate's degree,free/reduced,none,75,64,53
male,group C,associate's degree,standard,none,80,83,87
female,group D,associate's degree,standard,completed,94,75,81
female,group C,some college,standard,none,83,75,81
male,group C,associate's degree,standard,none,54,74,81
female,group D,some high school,standard,none,57,74,71
male,group C,associate's degree,standard,none,60,75,75
female,group C,associate's degree,standard,none,88,94,95
female,group C,associate's degree,standard,none,66,61,73
male,group C,associate's degree,standard,none,65,86,78
male,group C,some college,standard,none,58,70,75
female,group C,some college,standard,none,60,69,63
female,group C,associate's degree,standard,completed,62,74,75
female,group C,some college,standard,none,75,75,78
female,group C,associate's degree,standard,none,62,87,91
female,group C,some college,standard,none,56,53,67
male,group C,some college,standard,none,79,78,88
male,group C,high school,standard,none,53,56,69
male,group B,some high school,standard,none,60,54,58
female,group D,bachelor's degree,standard,completed,76,79,95
female,group C,associate's degree,standard,none,50,67,86
female,group C,some college,standard,none,68,69,65
male,group C,high school,standard,none,58,49,48
male,group C,high school,standard,none,57,48,53
female,group C,associate's degree,standard,none,65,86,79
female,group C,associate's degree,standard,none,61,81,79
female,group C,some college,standard,none,73,88,63
male,group C,high school,standard,none,64,68,68
female,group C,associate's degree,standard,none,81,84,81
female,group C,high school,free/reduced,none,48,62,60
female,group C,associate's degree,standard,completed,73,76,84
female,group C,some college,standard,none,73,88,72
male,group C,high school,standard,none,50,56,56
male,group C,associate's degree,standard,none,67,61,67
male,group C,high school,standard,none,63,38,54
female,group C,associate's degree,standard,none,64,91,83
female,group C,associate's degree,standard,none,84,76,72
female,group C,associate's degree,standard,none,85,94,68
female,group C,associate's degree,standard,none,64,71,63
female,group D,associate's degree,standard,none,90,59,77
male,group C,high school,standard,none,66,78,74
female,group D,associate's degree,standard,none,93,78,89
male,group D,some college,standard,none,64,71,70
female,group D,some college,standard,none,81,65,80
female,group C,associate's degree,standard,none,60,74,74
female,group C,some college,standard,none,56,69,67
male,group C,high school,standard,none,44,57,66
female,group D,associate's degree,standard,none,86,70,67
female,group D,some high school,standard,none,78,84,65
female,group C,associate's degree,standard,none,59,41,77
male,group C,associate's degree,standard,none,67,86,55
female,group C,associate's degree,standard,none,75,81,71
male,group C,high school,standard,none,68,55,61
female,group C,some college,standard,none,62,59,50
male,group C,some college,standard,none,86,63,74
female,group E,associate's degree,standard,completed,69,96,77
female,group C,high school,free/reduced,none,43,47,49
female,group D,some college,standard,none,56,74,59
male,group C,some college,standard,none,56,64,75
female,group C,high school,free/reduced,none,51,55,45
female,group C,high school,free/reduced,none,54,57,48
female,group D,associate's degree,standard,none,72,66,84
female,group C,associate's degree,free/reduced,none,48,71,60
female,group D,associate's degree,standard,none,72,65,57
male,group C,high school,standard,none,58,64,63
female,group C,associate's degree,standard,none,80,73,73
male,group C,high school,standard,none,55,55,54
female,group C,associate's degree,free/reduced,none,53,56,36
female,group C,some college,standard,none,66,80,80
female,group C,associate's degree,standard,completed,76,79,83
male,group C,associate's degree,standard,none,58,57,49
female,group D,bachelor's degree,free/reduced,completed,83,68,74
male,group C,high school,standard,none,74,73,70
female,group C,some high school,free/reduced,none,53,68,73
male,group C,associate's degree,standard,none,68,84,73
female,group C,associate's degree,standard,none,62,76,50
female,group D,associate's degree,standard,completed,77,83,74
male,group D,some college,standard,none,60,67,68
female,group D,bachelor's degree,standard,completed,92,85,90
male,group C,associate's degree,standard,none,65,58,71
male,group C,some college,standard,none,70,66,78
female,group C,some high school,free/reduced,none,49,57,64
female,group D,some college,standard,completed,66,81,80
male,group C,some college,standard,none,50,83,54
female,group C,associate's degree,standard,none,87,100,90
male,group C,high school,standard,none,57,75,53
female,group C,associate's degree,standard,none,57,74,67
male,group C,high school,standard,none,83,85,85
female,group C,associate's degree,standard,none,85,91,77
female,group C,some college,standard,none,71,60,55
male,group C,high school,standard,none,50,75,80
female,group D,associate's degree,standard,completed,80,76,77
male,group D,some high school,standard,none,56,57,65
female,group D,some college,standard,none,52,63,73
male,group C,associate's degree,standard,none,53,89,79
male,group C,associate's degree,standard,none,65,70,65
male,group C,some college,standard,none,59,79,65
female,group C,associate's degree,free/reduced,none,38,51,59
female,group E,associate's degree,standard,completed,90,85,88
male,group C,high school,free/reduced,none,36,60,47
female,group D,associate's degree,standard,completed,81,69,81
male,group D,some college,standard,none,78,76,82
male,group D,high school,standard,none,61,70,65
male,group C,high school,standard,none,63,57,63
female,group C,associate's degree,free/reduced,none,51,78,50
female,group D,some college,standard,none,75,78,77
female,group D,some college,standard,none,71,76,68
male,group C,high school,standard,none,77,77,77
male,group C,associate's degree,standard,none,66,66,53
female,group E,some high school,standard,completed,98,85,79
male,group C,some college,standard,none,58,81,65
female,group C,associate's degree,standard,none,82,69,94
female,group C,some college,standard,none,83,51,76
female,group C,associate's degree,standard,none,74,66,54
female,group C,some high school,free/reduced,none,53,51,50
male,group C,associate's degree,standard,none,75,78,71
female,group D,some college,standard,none,71,78,77
female,group B,some high school,free/reduced,none,8,33,47
female,group E,associate's degree,standard,completed,80,93,81
female,group C,associate's degree,free/reduced,none,50,55,58
female,group C,some college,standard,none,72,69,83
female,group C,associate's degree,standard,none,95,78,89
female,group D,associate's degree,standard,none,100,77,91
female,group C,associate's degree,standard,none,61,90,91
female,group C,some college,standard,none,50,58,74
male,group D,associate's degree,standard,none,64,81,76
male,group C,associate's degree,standard,none,64,73,86
female,group D,some college,standard,none,62,57,66
male,group C,associate's degree,standard,none,64,71,55
female,group C,some high school,free/reduced,none,55,64,43
male,group C,high school,standard,none,54,81,70
female,group C,some college,standard,none,65,78,71
female,group D,associate's degree,standard,none,73,89,88
male,group C,high school,standard,none,50,59,55
female,group D,some college,standard,none,59,80,90
female,group C,high school,standard,none,57,67,50
female,group D,associate's degree,standard,completed,47,69,80
female,group D,associate's degree,standard,none,70,70,79
male,group C,high school,standard,none,74,80,58
male,group C,associate's degree,standard,none,58,84,90
male,group C,high school,standard,none,57,75,58
female,group C,associate's degree,standard,none,92,89,72
male,group C,high school,standard,none,56,77,62
female,group C,associate's degree,standard,none,82,77,64
female,group D,associate's degree,standard,none,86,64,73
female,group C,associate's degree,standard,none,65,85,71
female,group D,some college,standard,none,85,84,73
female,group C,some college,standard,none,82,76,86
male,group C,high school,standard,none,57,56,55
female,group D,bachelor's degree,standard,completed,89,83,98
female,group C,associate's degree,standard,completed,88,89,98
female,group C,associate's degree,standard,none,60,81,84
female,group C,associate's degree,standard,none,80,84,66
female,group D,some college,standard,none,55,61,75
male,group C,high school,free/reduced,none,53,41,50
female,group C,associate's degree,standard,none,54,64,69
female,group C,some college,standard,none,51,72,67
female,group C,associate's degree,free/reduced,none,63,61,53
male,group C,associate's degree,standard,none,78,77,58
female,group D,bachelor's degree,standard,completed,85,100,88
female,group C,associate's degree,standard,none,48,67,68
male,group C,high school,standard,none,67,50,58
female,group D,associate's degree,standard,none,92,92,95
male,group C,high school,standard,none,61,50,24
female,group C,some college,standard,none,54,76,74
female,group C,associate's degree,standard,none,63,65,69
female,group E,associate's degree,standard,completed,96,96,100
female,group D,some college,standard,none,60,65,51
female,group C,some college,standard,none,59,56,60
male,group C,high school,standard,none,56,65,65
female,group C,some college,standard,none,50,56,71
female,group C,some college,standard,none,77,66,65
female,group D,associate's degree,standard,none,67,67,86
male,group C,some high school,standard,none,57,58,62
female,group C,some college,standard,none,59,60,80
female,group C,associate's degree,standard,none,55,83,78
female,group C,associate's degree,standard,none,65,69,77
female,group D,some college,standard,none,69,79,68
female,group C,associate's degree,standard,none,70,73,78
male,group C,associate's degree,standard,none,70,69,84
female,group C,associate's degree,standard,none,64,85,55
female,group C,high school,free/reduced,none,37,46,41
male,group C,associate's degree,standard,none,67,79,82
male,group C,high school,standard,none,63,50,75
female,group B,some high school,free/reduced,none,58,34,39
male,group C,high school,standard,none,56,69,62
male,group C,high school,standard,none,69,74,75
female,group C,associate's degree,standard,none,68,69,76
female,group C,some high school,free/reduced,none,52,50,50
male,group D,some college,standard,none,67,76,82
female,group D,bachelor's degree,standard,completed,88,83,82
female,group E,associate's degree,standard,completed,81,90,79
female,group D,some college,standard,none,67,83,81
male,group C,associate's degree,standard,none,58,66,78
female,group D,bachelor's degree,standard,completed,87,89,88
male,group C,high school,standard,none,66,55,55
male,group C,associate's degree,standard,none,59,85,69
male,group D,some college,standard,none,58,70,66
male,group C,associate's degree,standard,none,63,73,58
female,group C,associate's degree,free/reduced,none,49,67,58
female,group C,associate's degree,standard,none,76,84,68
female,group D,associate's degree,standard,completed,85,83,86
male,group C,high school,standard,none,58,71,65
female,group C,some high school,standard,none,63,61,75
female,group D,bachelor's degree,standard,none,79,61,79
female,group C,some college,free/reduced,none,49,62,55
female,group D,associate's degree,standard,completed,83,91,90
female,group D,some high school,standard,completed,60,86,74
female,group D,some college,standard,none,69,62,77
male,group C,high school,standard,none,74,82,68
female,group C,associate's degree,standard,none,53,77,72
male,group D,some college,standard,none,62,72,84
female,group C,some college,standard,none,58,63,54
male,group C,associate's degree,standard,none,70,71,69
female,group C,associate's degree,standard,none,67,68,73
male,group C,some college,standard,none,59,66,72
female,group D,some high school,standard,none,62,79,70
male,group C,associate's degree,standard,none,70,78,74
female,group C,high school,free/reduced,none,57,55,44
male,group D,some college,standard,none,79,65,78
female,group E,some high school,standard,completed,96,86,80
female,group C,some college,standard,none,57,71,68
female,group C,some college,free/reduced,none,50,44,47
female,group C,high school,free/reduced,none,52,47,55
female,group D,bachelor's degree,standard,none,74,74,85
female,group D,associate's degree,standard,none,81,89,70
male,group C,some college,standard,none,60,58,51
male,group C,some college,standard,none,73,65,71
female,group C,associate's degree,standard,none,63,85,81
male,group D,some college,standard,none,61,64,73
female,group C,associate's degree,standard,none,78,82,80
female,group D,associate's degree,standard,none,74,69,53
male,group C,high school,standard,none,70,69,48
male,group D,some college,standard,none,44,61,63
male,group C,high school,standard,none,56,53,46
female,group D,associate's degree,standard,completed,96,82,84
female,group C,associate's degree,standard,none,77,83,93
female,group D,bachelor's degree,standard,completed,78,81,86
female,group B,some high school,standard,none,64,63,67
female,group C,associate's degree,standard,none,72,70,55
female,group D,associate's degree,standard,completed,60,69,79
female,group C,associate's degree,standard,none,62,72,66
female,group E,associate's degree,standard,completed,73,88,88
female,group D,some college,standard,none,54,58,72
female,group C,associate's degree,standard,completed,66,85,77
male,group C,some college,standard,none,65,69,73
female,group D,associate's degree,standard,completed,82,80,86
male,group C,some college,standard,none,69,68,63
female,group C,associate's degree,standard,none,74,89,71
male,group D,some college,standard,none,64,71,78
male,group C,high school,standard,none,68,65,77
female,group C,some college,standard,none,69,71,78
female,group C,associate's degree,standard,none,77,85,78
female,group D,associate's degree,standard,completed,83,80,85
female,group C,some college,free/reduced,none,64,57,53
female,group E,associate's degree,standard,completed,92,90,99
male,group C,associate's degree,standard,none,63,83,80
female,group C,some college,standard,none,85,68,96
male,group C,high school,standard,none,62,62,61
female,group D,some college,standard,none,73,54,87
male,group D,high school,standard,none,61,75,72
female,group C,some college,standard,none,72,78,80
female,group C,associate's degree,free/reduced,none,60,55,41
male,group D,some college,standard,none,63,74,76
male,group C,high school,standard,none,54,72,59
female,group C,some college,standard,none,39,52,83
female,group D,some college,standard,none,100,94,86
male,group D,some college,standard,none,54,74,48
female,group C,associate's degree,standard,none,89,86,75
female,group C,associate's degree,standard,none,72,73,78
female,group D,associate's degree,free/reduced,none,60,65,63
male,group D,some college,standard,none,85,85,86
female,group C,some college,standard,none,61,69,51
male,group C,some college,standard,none,67,84,64
male,group C,high school,standard,none,52,68,65
male,group C,high school,standard,none,53,65,42
female,group C,associate's degree,free/reduced,none,38,66,58
female,group D,some college,standard,completed,67,88,93
male,group C,some college,standard,none,69,69,83
male,group C,high school,standard,none,59,69,74
male,group C,high school,standard,none,47,59,46
male,group C,high school,standard,none,66,62,52
male,group C,associate's degree,standard,none,84,69,86
male,group E,some college,standard,none,75,90,71
female,group D,some college,standard,none,72,68,84
female,group D,associate's degree,standard,completed,75,84,88
male,group C,high school,standard,none,60,75,58
female,group E,associate's degree,standard,completed,61,86,78
female,group E,associate's degree,standard,completed,95,87,83
female,group D,associate's degree,standard,none,100,86,88
male,group C,some college,standard,none,68,83,75
female,group C,associate's degree,standard,none,75,87,55
male,group D,some college,standard,none,67,78,73
male,group D,some college,standard,none,54,70,76
female,group D,some college,standard,none,52,78,72
female,group C,some college,standard,none,61,69,62
female,group C,associate's degree,standard,none,60,74,61
female,group E,associate's degree,standard,completed,97,89,85
female,group D,some college,standard,completed,84,78,83
female,group D,some high school,standard,none,60,75,65
male,group C,associate's degree,standard,none,68,73,69
female,group D,associate's degree,standard,completed,86,75,74
female,group C,associate's degree,standard,none,86,69,77
female,group C,some college,standard,none,42,57,44
male,group C,high school,standard,none,52,64,71
female,group D,associate's degree,standard,completed,74,67,75
male,group C,high school,standard,none,50,43,67
female,group D,some college,standard,completed,80,97,84
female,group C,some college,standard,none,56,76,78
female,group D,some college,standard,none,74,77,100
male,group C,high school,free/reduced,none,71,50,42
female,group D,some college,standard,none,79,79,76
male,group C,associate's degree,standard,none,66,47,64
female,group D,bachelor's degree,standard,completed,80,96,82
male,group C,high school,standard,none,61,50,58
male,group D,some college,standard,none,66,75,83
female,group C,some college,standard,none,54,70,70
male,group C,high school,free/reduced,none,63,55,71
female,group C,associate's degree,standard,none,83,81,72
female,group C,associate's degree,standard,none,59,66,59
female,group D,some college,standard,completed,69,76,76
male,group C,high school,free/reduced,none,57,43,37
male,group C,some college,standard,none,58,70,84
female,group C,associate's degree,standard,none,65,57,77
male,group C,high school,standard,none,72,70,75
female,group D,some college,standard,none,72,64,58
female,group D,associate's degree,standard,none,74,90,90
male,group C,some high school,standard,none,60,71,73
female,group C,associate's degree,standard,none,43,79,77
female,group D,associate's degree,standard,none,70,78,92
female,group C,associate's degree,standard,none,65,83,72
female,group C,associate's degree,standard,none,53,71,79
female,group C,associate's degree,standard,none,58,66,70
female,group C,associate's degree,standard,none,71,79,83
female,group C,associate's degree,standard,none,95,75,83
female,group C,associate's degree,standard,none,78,84,67
female,group C,associate's degree,standard,none,75,77,77
female,group C,some college,standard,none,52,91,83
male,group C,associate's degree,standard,none,64,85,67
male,group C,associate's degree,standard,none,74,77,74
female,group D,associate's degree,standard,none,92,83,78
female,group D,some college,standard,none,88,96,88
female,group C,associate's degree,standard,none,60,81,67
male,group D,high school,standard,none,66,66,71
female,group C,associate's degree,standard,completed,77,90,65
male,group C,high school,standard,none,56,60,63
male,group C,high school,free/reduced,none,55,49,38
male,group D,some high school,standard,none,59,68,72
male,group C,some college,standard,none,50,47,57
female,group C,high school,free/reduced,none,53,42,46
male,group C,high school,standard,none,55,63,56
female,group D,associate's degree,standard,completed,80,92,94
female,group C,associate's degree,standard,none,93,81,74
male,group C,some college,standard,none,77,86,63
male,group C,some college,standard,none,52,77,85
female,group C,associate's degree,standard,none,65,75,54
female,group D,bachelor's degree,standard,none,81,77,60
female,group C,associate's degree,standard,none,79,81,83
female,group D,associate's degree,standard,none,81,88,85
female,group C,associate's degree,standard,none,87,63,65
female,group C,associate's degree,standard,none,73,88,85
female,group C,some college,standard,none,56,55,52
female,group E,associate's degree,standard,completed,100,86,90
female,group D,associate's degree,standard,none,73,76,75
female,group D,associate's degree,standard,completed,100,88,100
female,group C,some college,standard,none,76,70,74
male,group C,some college,standard,none,71,90,71
male,group C,some college,standard,none,64,65,60
female,group C,high school,standard,none,57,63,46
male,group C,high school,standard,none,64,74,60
male,group C,high school,standard,none,56,64,65
male,group C,associate's degree,standard,none,62,87,70
male,group D,high school,standard,none,58,57,62
female,group C,high school,standard,none,66,49,46
male,group C,some college,standard,none,57,78,79
female,group E,associate's degree,standard,completed,72,87,83
male,group C,high school,standard,none,52,70,54
female,group C,associate's degree,standard,none,55,61,73
female,group D,bachelor's degree,standard,completed,92,75,89
female,group C,associate's degree,standard,none,58,75,76
male,group C,high school,standard,none,55,65,67
female,group C,associate's degree,standard,none,77,80,95
male,group C,high school,standard,none,59,74,69
male,group C,high school,free/reduced,none,45,38,60
female,group C,some college,standard,completed,93,98,88
female,group C,associate's degree,standard,none,74,73,71
male,group D,some college,standard,none,85,71,73
male,group C,some college,standard,none,57,73,83
female,group D,associate's degree,standard,none,100,91,85
female,group B,some high school,free/reduced,none,37,45,42
male,group C,high school,standard,none,51,68,54
female,group C,bachelor's degree,standard,none,78,66,73
male,group C,some college,standard,none,69,77,88
female,group C,associate's degree,standard,none,100,99,84
female,group C,associate's degree,standard,none,85,83,63
male,group C,some college,standard,none,74,69,69
male,group C,some college,standard,none,59,68,66
female,group D,associate's degree,standard,none,94,52,53
female,group D,bachelor's degree,standard,none,78,70,73
female,group C,associate's degree,standard,none,84,96,76
male,group D,associate's degree,standard,none,66,51,62
female,group C,some college,standard,none,65,73,71
male,group C,associate's degree,standard,none,58,82,74
female,group D,some high school,standard,completed,79,82,67
female,group D,some high school,standard,completed,72,75,77
male,group B,high school,free/reduced,none,42,56,23
male,group C,some college,standard,none,61,48,84
female,group D,associate's degree,standard,completed,84,81,79
female,group C,associate's degree,free/reduced,none,48,57,67
male,group C,associate's degree,standard,none,86,86,74
female,group C,associate's degree,standard,none,64,75,76
female,group D,associate's degree,standard,none,61,69,63
female,group C,associate's degree,standard,none,60,80,89
male,group C,high school,free/reduced,none,54,62,54
female,group D,associate's degree,standard,none,67,79,83
female,group C,associate's degree,standard,none,90,85,67
female,group E,some high school,standard,completed,66,72,82
female,group C,some college,standard,none,61,57,81
female,group D,bachelor's degree,standard,completed,86,82,88
female,group C,some college,standard,none,62,63,71
female,group E,associate's degree,standard,completed,85,80,77
female,group C,some college,standard,none,55,83,73
female,group C,associate's degree,standard,none,68,67,81
female,group D,associate's degree,standard,none,77,80,81
female,group D,some college,standard,none,74,76,75
male,group C,high school,standard,none,73,72,62
female,group C,associate's degree,standard,none,65,85,83
female,group C,some high school,free/reduced,none,64,51,72
female,group D,associate's degree,standard,none,68,76,76
female,group C,associate's degree,standard,none,83,75,68
male,group D,high school,standard,none,48,71,68
male,group C,some college,standard,none,66,81,58
female,group C,some college,free/reduced,none,83,79,69
female,group C,high school,free/reduced,none,62,58,60
male,group C,high school,standard,none,63,67,72
male,group C,high school,standard,none,71,72,66
female,group D,some high school,standard,none,70,65,62
female,group C,associate's degree,standard,none,83,85,85
male,group C,high school,standard,none,61,71,52
female,group D,some college,standard,none,64,62,74
male,group E,associate's degree,standard,none,64,72,70
male,group B,high school,free/reduced,none,42,62,39
female,group C,associate's degree,standard,none,67,81,84
female,group C,associate's degree,standard,none,72,85,88
male,group C,high school,standard,none,48,55,64
female,group D,some high school,free/reduced,none,47,58,62
male,group C,some high school,standard,none,73,85,73
female,group D,associate's degree,standard,none,80,89,82
female,group D,associate's degree,standard,none,53,53,59
female,group C,associate's degree,standard,none,63,85,83
male,group C,high school,standard,none,60,61,68
female,group D,some college,standard,none,63,63,57
female,group C,some college,standard,none,79,91,75
male,group C,associate's degree,standard,none,61,62,69
male,group D,some college,standard,none,54,66,77
female,group C,some college,standard,none,78,85,81
female,group D,associate's degree,standard,none,67,45,69
female,group D,associate's degree,standard,completed,77,94,81
male,group C,high school,standard,none,68,60,62
male,group C,high school,standard,none,52,56,51
male,group C,associate's degree,standard,none,52,74,51
female,group C,associate's degree,standard,none,69,86,84
female,group C,some college,standard,none,68,85,81
male,group C,high school,standard,none,49,40,71
female,group C,some college,standard,none,63,81,62
male,group D,some college,standard,none,56,85,66
female,group C,some college,standard,none,54,65,68
female,group E,associate's degree,standard,completed,82,95,87
male,group C,associate's degree,standard,none,49,79,55
male,group D,high school,standard,none,54,60,64
female,group C,associate's degree,free/reduced,none,56,79,67
male,group C,high school,standard,none,76,73,83
female,group D,some college,standard,none,78,83,87
female,group C,some college,standard,none,100,81,82
female,group D,associate's degree,standard,completed,82,87,84
male,group C,high school,standard,none,62,82,50
male,group C,some college,standard,none,59,52,62
female,group C,some college,standard,none,66,66,77
male,group C,high school,standard,none,70,53,61
male,group C,some college,standard,none,79,77,76
male,group C,high school,standard,none,53,60,63
female,group C,some high school,free/reduced,none,58,58,42
male,group C,high school,free/reduced,none,46,59,49
female,group C,some college,standard,none,89,74,83
male,group C,high school,standard,none,84,69,79
male,group C,associate's degree,standard,none,79,94,88
female,group C,some college,standard,none,81,64,78
male,group C,high school,standard,none,60,50,57
male,group C,some college,standard,none,61,77,77
female,group C,high school,standard,none,42,67,36
female,group D,bachelor's degree,standard,none,70,96,73
female,group C,associate's degree,standard,none,96,87,81
female,group D,bachelor's degree,free/reduced,none,60,68,79
male,group C,associate's degree,standard,none,64,80,79
female,group D,some college,standard,none,71,74,73
female,group C,some college,free/reduced,none,61,66,80
male,group D,associate's degree,standard,none,69,79,93
female,group C,associate's degree,standard,none,93,94,95
female,group C,associate's degree,standard,none,84,76,100
male,group C,high school,standard,none,67,59,38
male,group C,high school,standard,none,69,59,60
female,group D,associate's degree,standard,none,88,85,86
female,group E,associate's degree,standard,completed,100,85,82
female,group C,some college,standard,none,50,77,58
female,group C,associate's degree,standard,none,71,89,84
