gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group C,some college,free/reduced,none,92,84,84
female,group D,high school,standard,none,62,74,75
male,group D,high school,free/reduced,completed,52,57,55
male,group D,bachelor's degree,standard,none,82,68,67
female,group C,associate's degree,standard,none,69,78,81
female,group C,bachelor's degree,standard,completed,56,71,76
female,group A,some college,free/reduced,none,72,84,72
female,group B,some high school,standard,none,78,84,78
female,group B,some high school,free/reduced,none,65,80,78
female,group A,associate's degree,standard,completed,100,96,99
male,group C,master's degree,standard,none,80,89,92
female,group A,some high school,free/reduced,none,66,67,69
female,group B,associate's degree,free/reduced,completed,75,82,82
female,group C,some high school,standard,completed,81,86,90
female,group D,associate's degree,free/reduced,none,100,93,87
male,group D,bachelor's degree,free/reduced,completed,52,69,75
male,group A,associate's degree,standard,completed,76,77,74
female,group B,bachelor's degree,free/reduced,none,61,67,61
female,group D,associate's degree,standard,completed,85,82,87
female,group B,bachelor's degree,standard,none,61,73,75
male,group A,bachelor's degree,standard,none,78,75,67
female,group E,bachelor's degree,free/reduced,none,73,78,77
male,group E,associate's degree,standard,completed,60,62,65
male,group D,some college,free/reduced,completed,56,59,54
male,group C,some high school,standard,none,44,60,55
female,group B,high school,free/reduced,completed,74,64,62
male,group B,high school,free/reduced,none,60,65,67
female,group B,high school,standard,none,85,89,91
male,group C,some high school,standard,completed,73,80,83
male,group D,associate's degree,standard,completed,89,78,87
female,group B,some high school,standard,none,69,55,58
female,group D,high school,free/reduced,none,70,74,82
female,group D,master's degree,standard,none,62,74,69
male,group D,associate's degree,standard,none,63,57,64
female,group C,some college,free/reduced,completed,39,43,44
female,group C,associate's degree,standard,none,86,92,93
female,group C,some college,standard,completed,59,77,69
female,group E,bachelor's degree,standard,none,64,58,56
female,group B,some high school,free/reduced,completed,39,52,46
female,group B,bachelor's degree,standard,none,70,81,76
female,group B,some college,standard,none,54,63,66
female,group C,associate's degree,free/reduced,none,39,55,51
male,group C,some high school,standard,none,62,76,73
female,group B,some high school,standard,completed,73,75,80
female,group C,some high school,standard,completed,53,54,49
male,group D,some college,standard,none,65,63,55
female,group D,high school,standard,completed,59,59,51
male,group C,some high school,free/reduced,none,63,61,60
male,group D,associate's degree,free/reduced,none,56,43,50
male,group E,some college,standard,none,90,73,68
female,group D,associate's degree,standard,none,58,74,76
female,group D,associate's degree,standard,completed,48,54,56
female,group C,some high school,standard,completed,71,88,85
female,group B,high school,standard,none,60,68,71
male,group A,associate's degree,standard,none,66,66,59
female,group D,some college,standard,completed,54,83,89
female,group B,some college,free/reduced,completed,83,95,89
female,group E,some high school,standard,none,36,43,32
female,group C,bachelor's degree,free/reduced,none,66,77,77
male,group C,some college,standard,completed,63,56,55
female,group A,some college,standard,completed,78,84,86
male,group D,high school,free/reduced,none,63,55,55
female,group C,associate's degree,standard,none,67,74,66
male,group E,bachelor's degree,standard,completed,76,80,80
male,group A,associate's degree,free/reduced,none,67,62,67
female,group E,associate's degree,standard,completed,99,96,93
female,group C,some college,standard,completed,64,74,70
female,group E,bachelor's degree,standard,none,95,99,97
female,group B,associate's degree,standard,completed,77,96,98
male,group D,some high school,free/reduced,none,94,90,85
male,group C,associate's degree,standard,none,69,76,70
female,group D,bachelor's degree,free/reduced,none,78,77,80
female,group D,some high school,free/reduced,none,50,51,50
female,group C,some high school,free/reduced,none,52,71,66
male,group B,associate's degree,standard,none,59,47,46
male,group C,associate's degree,standard,none,65,69,71
male,group B,high school,free/reduced,completed,57,48,51
female,group A,associate's degree,free/reduced,none,56,67,64
male,group C,some high school,standard,none,65,56,52
female,group A,associate's degree,standard,none,99,95,96
male,group D,associate's degree,standard,none,72,64,60
male,group E,associate's degree,free/reduced,completed,65,66,62
female,group E,some high school,standard,none,66,87,90
male,group C,high school,standard,none,76,75,72
female,group D,associate's degree,standard,none,55,61,58
male,group B,bachelor's degree,standard,completed,68,57,58
male,group E,some college,standard,completed,65,64,68
female,group B,bachelor's degree,standard,none,70,73,68
male,group C,high school,standard,none,74,69,66
male,group A,some college,free/reduced,none,67,74,66
female,group D,some college,free/reduced,completed,54,73,80
male,group E,some high school,standard,none,37,41,36
female,group C,high school,free/reduced,none,80,79,74
female,group C,some college,standard,none,87,94,91
female,group C,some college,standard,none,76,86,85
female,group C,high school,standard,none,93,94,94
male,group B,high school,standard,completed,70,56,53
female,group A,some high school,standard,none,65,73,73
male,group D,some college,standard,none,64,59,50
female,group C,associate's degree,standard,completed,49,66,73
male,group C,master's degree,standard,none,54,49,47
male,group C,some college,free/reduced,none,75,87,87
female,group D,some high school,standard,none,69,65,59
female,group E,bachelor's degree,standard,none,66,81,76
male,group A,some high school,standard,none,87,86,79
male,group E,high school,free/reduced,none,69,67,68
female,group D,associate's degree,free/reduced,none,65,57,61
female,group E,bachelor's degree,standard,completed,57,56,58
male,group C,high school,standard,none,72,69,63
male,group E,associate's degree,standard,completed,95,83,84
female,group D,some college,standard,completed,78,82,87
male,group C,high school,free/reduced,none,69,73,68
male,group E,associate's degree,standard,none,55,64,63
female,group E,some high school,free/reduced,completed,62,74,72
male,group D,high school,standard,none,62,66,62
female,group E,associate's degree,free/reduced,none,66,74,70
female,group E,high school,free/reduced,none,67,78,79
female,group E,some college,free/reduced,completed,75,75,78
female,group D,bachelor's degree,standard,none,76,71,72
male,group D,some college,standard,none,56,32,35
male,group D,some high school,standard,completed,70,84,75
female,group C,bachelor's degree,standard,none,88,95,95
female,group D,bachelor's degree,standard,completed,66,73,75
male,group E,high school,free/reduced,none,51,52,53
male,group C,some college,standard,none,57,55,46
male,group D,some high school,standard,completed,53,66,66
female,group C,some college,standard,none,69,68,68
female,group D,high school,standard,none,71,61,63
male,group A,some high school,standard,none,36,40,32
female,group D,associate's degree,standard,none,64,70,62
male,group D,some high school,free/reduced,none,41,38,34
female,group D,associate's degree,standard,none,53,55,59
female,group C,bachelor's degree,standard,none,56,59,56
female,group B,master's degree,free/reduced,none,88,88,91
male,group D,some college,standard,none,71,77,72
female,group B,high school,free/reduced,none,46,41,40
female,group D,some college,standard,none,60,74,75
male,group D,bachelor's degree,standard,none,57,67,57
male,group D,master's degree,standard,none,54,51,56
male,group C,associate's degree,standard,none,47,48,47
female,group E,some high school,standard,completed,90,90,92
female,group C,some college,standard,none,77,79,77
male,group E,some college,standard,completed,68,73,71
male,group A,bachelor's degree,standard,none,59,69,71
male,group A,some college,standard,none,64,65,58
male,group A,associate's degree,free/reduced,none,62,61,54
female,group C,associate's degree,standard,completed,63,64,63
female,group E,associate's degree,standard,completed,100,97,100
female,group C,some high school,standard,none,92,87,85
female,group D,associate's degree,standard,none,59,71,72
female,group D,some college,free/reduced,completed,57,77,73
male,group C,some college,standard,completed,92,91,91
male,group A,associate's degree,standard,none,71,68,67
female,group B,associate's degree,free/reduced,none,71,76,75
female,group A,some college,free/reduced,completed,71,78,84
male,group E,high school,standard,none,79,85,84
male,group D,high school,standard,completed,100,86,90
female,group D,high school,free/reduced,none,60,64,59
female,group D,high school,standard,none,88,82,79
male,group C,some high school,standard,none,74,79,77
male,group D,high school,standard,completed,78,64,64
male,group D,high school,standard,none,82,82,85
female,group D,some college,standard,completed,73,79,86
female,group C,associate's degree,standard,none,56,57,63
female,group D,some college,standard,none,78,62,65
male,group C,some high school,free/reduced,completed,67,77,78
female,group C,bachelor's degree,standard,completed,74,82,84
female,group C,some college,standard,completed,45,64,64
female,group D,associate's degree,standard,none,60,61,56
male,group E,some high school,standard,none,73,79,69
male,group C,high school,standard,completed,53,77,76
female,group C,associate's degree,standard,none,78,85,75
female,group C,some college,free/reduced,completed,58,71,73
male,group C,associate's degree,standard,none,79,58,52
female,group A,high school,free/reduced,none,61,69,69
male,group C,high school,standard,completed,77,83,82
female,group C,master's degree,free/reduced,none,71,77,74
female,group B,some college,standard,completed,94,91,88
female,group C,bachelor's degree,standard,completed,72,83,83
male,group C,some college,standard,none,64,53,47
male,group C,associate's degree,standard,none,56,61,62
male,group C,high school,standard,completed,85,78,82
female,group D,bachelor's degree,free/reduced,completed,74,79,79
female,group B,associate's degree,free/reduced,completed,46,57,59
male,group D,some high school,standard,completed,47,51,45
male,group C,high school,standard,completed,78,82,84
male,group C,some high school,standard,none,72,69,69
female,group D,bachelor's degree,standard,none,64,71,67
male,group A,bachelor's degree,standard,none,69,82,75
male,group B,high school,standard,completed,68,76,73
male,group B,high school,standard,completed,69,64,68
male,group C,some college,standard,completed,63,66,60
female,group C,bachelor's degree,free/reduced,none,67,83,89
male,group D,some college,standard,completed,100,85,77
male,group D,associate's degree,standard,completed,93,97,91
male,group E,high school,standard,none,62,43,36
female,group D,master's degree,standard,none,79,89,87
female,group E,bachelor's degree,standard,none,60,72,73
female,group D,some high school,standard,none,66,70,68
male,group B,bachelor's degree,free/reduced,none,84,80,77
female,group B,high school,free/reduced,completed,72,78,79
female,group D,associate's degree,standard,none,82,79,77
female,group E,associate's degree,standard,none,81,84,82
male,group C,master's degree,standard,none,81,88,87
male,group E,some college,free/reduced,completed,42,35,39
female,group E,some college,standard,none,100,94,96
female,group C,master's degree,standard,completed,88,95,96
female,group C,bachelor's degree,free/reduced,completed,71,79,79
male,group C,high school,free/reduced,none,68,73,76
male,group B,some college,standard,none,50,57,42
female,group A,master's degree,free/reduced,none,49,65,62
male,group B,some college,free/reduced,none,67,50,48
female,group A,some college,free/reduced,none,73,77,78
female,group A,some college,free/reduced,none,34,39,38
male,group A,associate's degree,standard,completed,87,87,87
female,group D,high school,standard,none,68,82,83
female,group D,some high school,standard,none,53,52,53
female,group C,some college,standard,none,50,58,56
female,group C,bachelor's degree,free/reduced,none,71,77,75
male,group D,some college,free/reduced,none,57,67,65
female,group E,some high school,free/reduced,completed,64,70,75
male,group D,some college,free/reduced,completed,50,58,51
male,group D,some college,free/reduced,none,66,76,69
female,group C,high school,free/reduced,none,75,73,72
male,group E,some high school,free/reduced,completed,68,71,82
female,group B,some college,standard,completed,57,76,82
male,group B,bachelor's degree,standard,none,77,75,70
female,group D,bachelor's degree,standard,completed,49,65,67
male,group B,high school,free/reduced,none,47,49,42
female,group D,some high school,standard,completed,78,84,82
female,group C,some college,standard,none,28,48,39
male,group E,high school,standard,completed,88,79,85
male,group B,some college,standard,none,45,50,53
female,group A,high school,free/reduced,completed,61,50,45
male,group C,bachelor's degree,standard,none,70,72,68
female,group E,associate's degree,free/reduced,none,48,64,59
male,group C,master's degree,standard,completed,73,66,58
male,group C,some college,standard,none,89,84,83
female,group B,some college,standard,completed,68,90,89
female,group E,master's degree,standard,none,73,83,75
male,group D,associate's degree,standard,completed,44,63,69
female,group D,some college,standard,completed,61,75,79
male,group B,associate's degree,standard,none,66,58,66
male,group C,some college,standard,none,88,87,83
female,group E,associate's degree,free/reduced,completed,43,54,53
female,group C,some high school,standard,none,95,90,85
female,group C,associate's degree,standard,none,73,89,87
female,group C,bachelor's degree,free/reduced,none,25,32,31
female,group D,some high school,standard,none,92,91,96
female,group C,associate's degree,free/reduced,none,63,69,66
male,group A,some high school,free/reduced,none,57,50,50
male,group D,associate's degree,standard,completed,100,88,89
female,group E,high school,standard,none,89,77,73
male,group C,high school,standard,none,81,75,75
female,group B,some college,standard,none,76,82,85
male,group D,associate's degree,standard,none,74,73,77
male,group C,associate's degree,free/reduced,none,52,52,46
female,group A,some college,standard,none,82,87,90
male,group D,associate's degree,standard,completed,84,95,95
male,group B,associate's degree,free/reduced,completed,48,39,36
male,group B,some high school,standard,none,72,73,69
male,group B,high school,standard,none,80,80,77
male,group D,some college,free/reduced,none,43,50,47
male,group D,bachelor's degree,standard,none,77,64,57
female,group A,associate's degree,free/reduced,none,53,55,58
male,group A,associate's degree,standard,completed,65,74,71
female,group A,associate's degree,standard,none,62,62,59
female,group E,associate's degree,free/reduced,none,75,79,83
female,group B,associate's degree,standard,completed,80,86,78
female,group E,bachelor's degree,free/reduced,none,79,84,85
female,group E,some high school,standard,completed,52,64,65
male,group A,master's degree,free/reduced,completed,66,68,71
female,group D,high school,standard,none,88,78,82
male,group E,some high school,standard,none,52,53,49
female,group D,some college,standard,none,69,68,65
female,group B,high school,standard,none,43,47,39
female,group C,bachelor's degree,standard,none,58,59,56
female,group B,some college,free/reduced,none,39,55,54
female,group C,high school,standard,none,77,71,77
male,group D,some college,standard,completed,82,85,91
female,group E,high school,standard,completed,91,92,95
female,group C,some college,standard,completed,91,78,85
male,group C,associate's degree,standard,none,90,80,78
female,group C,associate's degree,standard,none,56,71,61
male,group E,associate's degree,standard,completed,51,75,65
female,group C,high school,standard,none,72,77,80
male,group D,associate's degree,standard,completed,69,64,58
male,group D,some college,free/reduced,completed,67,57,59
female,group C,some college,standard,none,88,88,90
male,group C,master's degree,standard,completed,97,88,90
female,group D,some high school,standard,none,64,71,77
female,group B,some high school,free/reduced,completed,61,60,54
female,group C,high school,standard,completed,70,74,73
male,group C,some college,standard,completed,79,67,69
male,group C,high school,standard,completed,82,79,77
male,group D,some college,standard,none,65,60,55
female,group C,some college,free/reduced,none,70,82,85
female,group D,some college,standard,none,81,81,82
female,group D,associate's degree,standard,completed,100,100,100
male,group C,some college,standard,none,84,95,88
female,group B,some high school,free/reduced,completed,34,48,45
male,group C,associate's degree,free/reduced,none,39,53,52
male,group B,high school,free/reduced,none,72,64,58
male,group B,associate's degree,standard,none,70,72,67
female,group D,some high school,free/reduced,none,67,52,53
male,group D,bachelor's degree,free/reduced,completed,57,67,63
male,group B,associate's degree,free/reduced,none,67,78,66
male,group B,bachelor's degree,standard,none,58,47,47
female,group C,associate's degree,free/reduced,none,60,68,65
male,group B,high school,standard,none,57,45,41
female,group C,bachelor's degree,free/reduced,completed,60,65,67
male,group D,some college,standard,none,85,75,82
male,group C,bachelor's degree,standard,none,95,94,92
male,group D,some college,free/reduced,none,45,66,69
male,group E,bachelor's degree,free/reduced,completed,54,56,53
male,group C,some high school,standard,none,79,63,64
female,group E,associate's degree,standard,completed,62,76,80
female,group B,some college,standard,none,79,65,67
female,group B,some high school,free/reduced,none,50,48,52
female,group B,some high school,standard,none,69,68,73
male,group C,high school,standard,none,72,70,68
male,group C,high school,standard,completed,53,63,60
male,group D,high school,free/reduced,none,53,54,47
male,group B,some college,free/reduced,none,54,48,45
male,group D,some high school,standard,completed,90,83,85
female,group C,master's degree,free/reduced,none,61,76,77
male,group B,bachelor's degree,free/reduced,none,57,58,52
female,group C,some college,standard,completed,70,80,90
male,group D,associate's degree,free/reduced,none,98,92,90
female,group C,high school,standard,completed,56,78,77
female,group D,high school,free/reduced,completed,66,68,69
male,group B,high school,standard,none,78,75,77
female,group D,associate's degree,standard,none,82,80,83
female,group C,some high school,standard,none,78,91,92
male,group C,some college,free/reduced,none,59,66,65
male,group D,some college,standard,none,57,57,53
male,group D,bachelor's degree,standard,completed,78,71,70
female,group C,high school,standard,none,51,59,55
female,group D,some college,standard,none,53,51,58
male,group B,associate's degree,free/reduced,none,100,94,91
male,group B,associate's degree,free/reduced,completed,79,72,67
female,group E,high school,free/reduced,none,47,45,48
female,group D,high school,standard,none,75,83,74
female,group D,associate's degree,standard,none,92,93,93
female,group A,some high school,standard,completed,65,80,68
female,group B,master's degree,standard,completed,54,77,75
female,group C,high school,free/reduced,none,48,60,65
male,group C,some high school,free/reduced,none,74,79,73
male,group E,associate's degree,standard,none,63,44,47
female,group C,associate's degree,free/reduced,completed,68,66,68
male,group C,associate's degree,standard,completed,76,76,74
female,group C,high school,free/reduced,completed,73,83,87
male,group B,bachelor's degree,free/reduced,completed,65,64,61
male,group E,some high school,standard,completed,66,72,73
female,group D,some college,free/reduced,none,29,39,36
female,group C,associate's degree,free/reduced,none,85,95,95
female,group B,some high school,standard,completed,72,84,78
male,group B,high school,standard,completed,61,65,66
female,group D,high school,free/reduced,none,72,91,92
female,group E,some high school,standard,completed,79,87,91
male,group D,some high school,standard,completed,78,68,58
female,group C,bachelor's degree,standard,none,75,64,62
male,group B,high school,standard,none,92,73,70
male,group C,some college,standard,none,70,61,53
male,group D,associate's degree,standard,none,57,57,53
female,group C,some college,standard,none,41,48,40
female,group D,associate's degree,free/reduced,completed,71,76,85
male,group B,high school,free/reduced,completed,46,49,47
female,group D,high school,standard,none,84,95,90
female,group D,associate's degree,standard,none,49,60,60
male,group B,high school,free/reduced,completed,69,63,59
female,group D,some college,standard,none,79,89,91
male,group C,bachelor's degree,free/reduced,none,78,81,82
female,group B,some high school,standard,none,77,72,68
female,group C,some college,free/reduced,none,75,70,60
female,group C,high school,standard,none,48,51,53
female,group B,some high school,free/reduced,completed,67,90,89
male,group E,some high school,free/reduced,none,95,90,85
female,group C,associate's degree,standard,none,65,60,64
male,group C,high school,standard,none,45,44,43
male,group C,associate's degree,free/reduced,completed,75,78,83
female,group C,master's degree,standard,completed,79,88,84
male,group B,high school,free/reduced,completed,67,62,55
female,group D,associate's degree,standard,none,68,60,63
male,group C,some high school,standard,none,69,78,76
female,group C,some high school,free/reduced,completed,80,87,86
male,group B,high school,standard,none,74,80,71
male,group C,high school,standard,none,67,66,61
female,group A,high school,standard,completed,75,64,71
female,group C,high school,free/reduced,none,41,63,59
male,group D,some high school,standard,completed,73,72,81
male,group D,some high school,standard,none,72,73,68
female,group A,some high school,standard,completed,56,76,79
female,group B,associate's degree,standard,none,62,67,62
female,group B,associate's degree,standard,none,100,100,95
male,group C,associate's degree,standard,none,91,88,87
female,group C,associate's degree,free/reduced,none,61,74,77
male,group C,some college,standard,completed,60,58,59
male,group C,some high school,standard,none,76,82,71
female,group B,some high school,standard,none,97,94,96
female,group C,some high school,standard,none,84,88,88
male,group D,some college,standard,none,78,64,63
male,group C,some high school,free/reduced,completed,52,56,56
female,group C,bachelor's degree,standard,completed,76,78,78
female,group E,some college,free/reduced,none,48,53,54
male,group D,associate's degree,standard,none,66,45,49
female,group C,some college,standard,none,59,44,44
male,group B,associate's degree,standard,completed,94,82,84
female,group D,bachelor's degree,standard,none,81,88,80
male,group E,high school,free/reduced,completed,77,80,83
female,group E,associate's degree,free/reduced,none,72,85,82
female,group D,master's degree,standard,none,70,73,75
male,group C,bachelor's degree,free/reduced,none,72,70,68
female,group C,associate's degree,standard,none,68,74,77
male,group B,high school,standard,none,53,55,58
female,group B,associate's degree,standard,completed,84,88,86
male,group C,bachelor's degree,free/reduced,completed,79,79,85
male,group A,some college,standard,none,65,52,56
female,group D,some high school,standard,completed,66,70,73
male,group D,associate's degree,standard,none,80,69,69
male,group E,associate's degree,standard,completed,84,79,75
female,group C,associate's degree,standard,completed,61,77,75
female,group C,some college,free/reduced,none,70,73,70
female,group A,bachelor's degree,standard,none,69,79,84
male,group D,some college,standard,none,91,85,86
female,group B,some high school,free/reduced,none,38,50,44
male,group C,bachelor's degree,free/reduced,none,66,80,75
male,group E,some college,standard,none,74,68,68
male,group B,some college,free/reduced,none,53,41,39
male,group C,bachelor's degree,free/reduced,none,72,63,60
female,group D,some college,standard,completed,70,77,79
female,group A,high school,standard,none,62,77,64
female,group E,bachelor's degree,standard,completed,65,74,67
female,group D,some college,standard,none,50,66,67
female,group D,some high school,standard,none,49,63,61
male,group D,associate's degree,standard,none,67,52,68
female,group C,some high school,standard,completed,87,95,89
male,group C,some college,standard,none,58,59,58
female,group E,high school,free/reduced,completed,58,65,68
female,group E,some college,free/reduced,completed,52,58,64
male,group E,some high school,free/reduced,none,67,56,56
male,group A,associate's degree,free/reduced,completed,65,63,62
female,group C,some high school,standard,none,52,67,70
female,group D,some college,standard,none,99,90,95
male,group D,some college,standard,none,64,59,57
male,group A,high school,standard,none,74,87,77
male,group C,some high school,standard,none,59,64,60
male,group A,associate's degree,standard,completed,89,79,82
male,group B,high school,standard,completed,59,59,51
male,group C,high school,standard,none,67,73,64
female,group A,some college,standard,none,69,61,65
male,group C,bachelor's degree,standard,none,69,77,64
male,group C,some high school,free/reduced,none,53,55,54
male,group C,master's degree,standard,none,49,37,40
female,group A,associate's degree,standard,none,88,89,88
female,group B,some college,standard,none,100,100,98
female,group B,some college,free/reduced,none,72,71,62
female,group D,associate's degree,free/reduced,completed,44,55,51
female,group D,master's degree,standard,none,82,84,80
male,group C,some high school,standard,completed,57,61,58
male,group C,some college,standard,completed,47,64,60
male,group D,high school,standard,none,74,68,65
female,group E,some college,standard,none,57,64,62
male,group B,associate's degree,free/reduced,none,68,74,74
female,group B,associate's degree,standard,completed,100,98,97
male,group D,high school,standard,none,76,62,61
female,group D,some college,free/reduced,none,90,98,98
male,group D,some college,free/reduced,none,55,51,58
male,group A,some college,free/reduced,completed,81,73,68
male,group D,some high school,standard,completed,95,98,93
female,group D,high school,free/reduced,none,46,53,49
male,group C,associate's degree,free/reduced,none,48,53,55
female,group C,high school,free/reduced,none,45,61,50
female,group C,high school,free/reduced,completed,63,73,81
male,group C,high school,standard,none,59,58,53
female,group D,bachelor's degree,free/reduced,none,75,76,75
female,group C,master's degree,standard,none,55,59,58
female,group D,high school,standard,none,61,69,65
male,group C,associate's degree,standard,none,67,65,63
female,group D,associate's degree,standard,completed,73,77,78
female,group D,some high school,standard,none,55,70,75
male,group C,high school,standard,none,50,53,44
female,group C,associate's degree,standard,none,55,71,74
male,group D,some high school,standard,none,77,76,71
male,group D,high school,standard,completed,85,89,88
male,group D,some high school,standard,completed,83,74,75
female,group D,associate's degree,standard,completed,69,76,83
male,group C,some college,standard,none,52,45,39
female,group B,associate's degree,standard,completed,82,87,91
female,group B,associate's degree,standard,none,98,84,85
male,group D,some college,standard,none,88,89,85
male,group D,associate's degree,standard,none,71,65,59
male,group D,high school,standard,none,67,65,59
female,group B,master's degree,free/reduced,completed,53,74,68
male,group E,high school,standard,none,74,91,86
female,group E,bachelor's degree,free/reduced,completed,30,47,51
male,group C,high school,standard,none,73,69,69
female,group E,associate's degree,standard,none,64,69,62
male,group C,some college,free/reduced,none,66,68,69
female,group A,associate's degree,free/reduced,completed,52,53,62
female,group C,bachelor's degree,free/reduced,completed,70,81,75
male,group D,some college,free/reduced,none,25,31,33
male,group B,high school,standard,none,63,66,52
male,group A,some high school,free/reduced,completed,54,60,62
female,group C,associate's degree,standard,none,77,78,79
male,group D,master's degree,free/reduced,none,44,43,37
male,group B,bachelor's degree,free/reduced,none,55,62,58
female,group C,associate's degree,standard,completed,70,81,81
female,group B,some college,standard,none,71,75,72
female,group C,associate's degree,standard,none,100,88,86
female,group B,master's degree,standard,none,69,63,57
male,group B,high school,standard,none,79,73,65
female,group C,some college,free/reduced,none,57,60,63
female,group E,master's degree,free/reduced,none,56,59,51
female,group C,associate's degree,standard,none,64,73,66
male,group B,some high school,free/reduced,none,41,40,36
male,group D,some high school,free/reduced,none,75,57,58
female,group D,associate's degree,standard,completed,100,100,100
male,group A,some college,standard,none,53,58,53
female,group D,some college,standard,none,60,59,62
female,group C,some college,standard,none,65,63,61
female,group B,some high school,standard,completed,41,52,45
male,group D,associate's degree,standard,none,70,72,72
female,group D,high school,free/reduced,none,52,62,60
female,group C,associate's degree,standard,completed,83,85,89
female,group B,some college,standard,none,76,76,73
male,group C,some high school,free/reduced,none,71,68,55
female,group D,bachelor's degree,free/reduced,none,39,53,55
male,group E,associate's degree,free/reduced,none,48,44,36
male,group B,master's degree,standard,none,58,50,48
male,group D,high school,standard,none,87,93,87
female,group E,associate's degree,standard,completed,87,88,90
male,group B,associate's degree,standard,none,60,65,60
female,group D,some high school,standard,completed,92,90,93
female,group A,some high school,standard,completed,66,78,77
female,group D,some college,free/reduced,none,45,57,61
female,group B,bachelor's degree,free/reduced,completed,70,62,65
female,group C,high school,free/reduced,completed,75,94,90
female,group C,high school,standard,none,50,60,55
female,group C,some high school,standard,completed,71,82,85
female,group A,associate's degree,free/reduced,none,54,59,69
female,group D,associate's degree,standard,none,46,50,47
male,group B,high school,standard,completed,73,79,75
male,group D,some college,standard,completed,77,74,63
male,group B,high school,standard,completed,88,88,84
male,group B,some college,standard,none,80,82,74
male,group B,associate's degree,free/reduced,completed,63,59,56
female,group A,some college,free/reduced,none,44,49,41
male,group C,high school,standard,completed,70,79,74
male,group A,associate's degree,standard,completed,66,73,67
female,group C,some college,standard,completed,69,74,78
female,group B,some college,free/reduced,completed,69,69,68
female,group D,associate's degree,standard,none,54,64,69
male,group D,some high school,standard,none,78,78,74
female,group C,master's degree,standard,none,65,74,73
male,group C,bachelor's degree,standard,none,100,94,93
female,group A,associate's degree,standard,completed,74,80,83
male,group B,some college,free/reduced,completed,74,72,74
female,group A,high school,standard,none,44,59,58
female,group B,some college,standard,completed,59,75,73
female,group D,bachelor's degree,free/reduced,none,47,64,75
male,group A,bachelor's degree,free/reduced,completed,57,48,55
female,group D,some high school,free/reduced,none,74,76,78
male,group B,master's degree,standard,none,64,55,51
male,group C,associate's degree,free/reduced,none,98,92,90
male,group C,some high school,free/reduced,none,84,79,77
female,group D,associate's degree,standard,none,38,63,66
female,group C,some high school,standard,completed,67,78,79
female,group D,some college,standard,completed,59,61,65
male,group C,bachelor's degree,free/reduced,none,67,73,65
female,group C,bachelor's degree,standard,none,80,84,74
male,group B,high school,standard,none,66,56,61
female,group A,associate's degree,standard,completed,53,67,62
female,group C,some high school,standard,none,58,79,85
female,group B,bachelor's degree,standard,none,81,92,92
female,group D,high school,standard,completed,70,67,75
male,group C,high school,standard,none,80,65,69
male,group C,high school,standard,none,72,61,58
female,group D,master's degree,standard,none,56,60,54
female,group A,bachelor's degree,standard,completed,72,81,78
female,group B,associate's degree,standard,none,49,73,69
male,group C,bachelor's degree,standard,none,54,58,57
female,group B,associate's degree,free/reduced,none,61,75,63
female,group A,associate's degree,standard,none,74,64,70
female,group B,some high school,free/reduced,none,63,65,67
male,group E,associate's degree,standard,none,78,85,82
male,group C,associate's degree,standard,none,53,48,49
female,group D,associate's degree,standard,completed,69,75,82
male,group D,associate's degree,standard,completed,57,67,72
female,group C,high school,standard,none,53,44,41
female,group D,some college,standard,none,96,93,94
male,group B,associate's degree,free/reduced,none,68,63,73
male,group C,associate's degree,free/reduced,completed,58,63,63
male,group A,bachelor's degree,free/reduced,none,72,69,72
male,group E,high school,standard,completed,77,85,85
male,group D,some college,standard,none,60,70,62
female,group D,associate's degree,free/reduced,none,53,67,66
male,group C,some high school,standard,completed,65,65,70
male,group E,some college,free/reduced,completed,90,90,95
female,group B,some college,free/reduced,none,68,75,72
female,group D,some college,standard,none,53,71,70
male,group C,some college,standard,completed,60,63,63
male,group E,master's degree,standard,completed,93,85,84
female,group B,some college,free/reduced,none,33,47,44
male,group C,bachelor's degree,standard,none,95,67,61
female,group A,high school,free/reduced,none,59,61,70
male,group A,bachelor's degree,free/reduced,completed,75,86,82
male,group D,some high school,standard,none,73,68,62
female,group D,associate's degree,free/reduced,none,36,45,46
female,group B,associate's degree,free/reduced,completed,49,62,56
male,group B,associate's degree,standard,none,84,78,68
male,group A,associate's degree,free/reduced,none,75,83,83
female,group D,some high school,free/reduced,none,61,71,72
male,group C,some college,standard,none,92,88,89
female,group C,associate's degree,standard,none,58,65,62
male,group E,some college,free/reduced,none,63,66,61
male,group B,high school,free/reduced,none,51,63,57
male,group B,high school,standard,none,50,48,44
female,group A,high school,standard,completed,84,88,89
female,group C,master's degree,standard,none,53,71,66
female,group C,associate's degree,free/reduced,none,65,74,78
male,group D,high school,standard,none,85,78,86
male,group E,some high school,free/reduced,none,42,37,35
male,group D,high school,free/reduced,none,63,57,52
female,group C,associate's degree,standard,none,66,65,76
male,group B,master's degree,standard,completed,81,79,85
female,group B,master's degree,standard,none,77,74,70
male,group D,associate's degree,standard,completed,79,66,73
male,group C,high school,standard,none,65,63,54
male,group A,bachelor's degree,standard,completed,74,71,66
male,group E,high school,free/reduced,completed,49,53,53
female,group B,associate's degree,free/reduced,none,65,70,72
male,group D,some college,standard,completed,59,67,72
male,group A,bachelor's degree,standard,none,58,53,51
