"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group D","associate's degree","standard","completed",70,77,83
"male","group C","associate's degree","standard","none",97,90,89
"female","group C","some high school","free/reduced","none",55,72,65
"male","group E","bachelor's degree","standard","none",76,70,72
"female","group E","bachelor's degree","free/reduced","none",77,90,86
"female","group D","some high school","standard","completed",57,54,63
"female","group C","some college","standard","none",54,72,70
"male","group D","some college","standard","completed",58,52,53
"female","group D","some high school","free/reduced","completed",65,76,83
"male","group D","associate's degree","standard","none",72,74,73
"male","group E","some high school","free/reduced","none",39,43,43
"female","group C","master's degree","free/reduced","completed",67,84,86
"male","group B","some college","standard","none",47,39,36
"female","group C","some college","standard","none",71,72,74
"male","group B","some college","standard","none",82,87,80
"male","group A","associate's degree","standard","completed",78,80,71
"male","group D","bachelor's degree","free/reduced","none",62,64,62
"male","group C","master's degree","standard","none",80,82,86
"female","group E","bachelor's degree","standard","none",61,68,75
"female","group D","some high school","standard","completed",66,78,78
"male","group D","high school","standard","completed",75,71,67
"male","group D","master's degree","standard","completed",87,78,76
"male","group B","associate's degree","standard","none",57,61,54
"female","group D","some high school","standard","completed",88,100,97
"male","group C","associate's degree","standard","none",69,68,63
"male","group B","some college","standard","completed",91,88,92
"male","group B","associate's degree","standard","none",47,41,42
"female","group D","some college","standard","none",65,71,80
"female","group D","high school","standard","none",45,56,53
"male","group D","high school","free/reduced","none",44,56,47
"male","group B","associate's degree","free/reduced","none",67,62,64
"female","group E","bachelor's degree","standard","none",64,58,68
"female","group D","associate's degree","free/reduced","completed",79,89,95
"male","group C","some high school","standard","none",64,57,49
"female","group B","some high school","standard","completed",90,100,95
"female","group C","some college","standard","completed",63,80,79
"male","group D","some college","free/reduced","none",77,67,66
"male","group C","some college","free/reduced","completed",70,60,54
"female","group C","some college","free/reduced","none",22,39,36
"female","group C","high school","standard","none",60,69,72
"male","group D","high school","free/reduced","none",63,61,58
"female","group B","some high school","free/reduced","none",47,58,56
"male","group B","associate's degree","free/reduced","completed",57,57,50
"female","group C","high school","standard","none",72,72,70
"female","group A","some high school","standard","completed",69,81,76
"male","group D","high school","standard","none",41,52,51
"female","group C","master's degree","standard","none",53,48,51
"male","group C","associate's degree","standard","none",49,48,43
"male","group D","some high school","free/reduced","completed",73,62,64
"female","group C","some college","standard","none",73,72,70
"male","group B","bachelor's degree","free/reduced","none",88,84,74
"female","group E","master's degree","standard","none",99,99,100
"female","group D","associate's degree","free/reduced","completed",74,90,90
"male","group D","associate's degree","standard","completed",100,90,91
"female","group E","some high school","free/reduced","none",64,58,59
"female","group D","associate's degree","free/reduced","none",46,50,54
"female","group E","high school","free/reduced","none",57,58,62
"female","group B","associate's degree","standard","none",82,82,86
"male","group E","bachelor's degree","free/reduced","completed",82,62,66
"male","group E","some college","free/reduced","completed",59,71,74
"female","group C","high school","standard","none",72,80,84
"female","group D","some high school","standard","completed",80,89,82
"male","group C","some high school","standard","completed",76,72,70
"female","group C","associate's degree","standard","completed",83,82,86
"female","group E","bachelor's degree","standard","completed",79,81,79
"female","group A","high school","standard","completed",67,86,84
"female","group D","some high school","standard","none",73,79,78
"male","group B","some college","standard","completed",91,96,92
"female","group E","some college","standard","none",67,76,78
"male","group D","some high school","standard","completed",78,81,79
"female","group D","some college","standard","none",74,81,75
"female","group B","high school","standard","none",66,81,79
"male","group A","some college","free/reduced","none",75,81,74
"male","group C","bachelor's degree","standard","completed",78,62,58
"female","group D","high school","standard","none",67,76,78
"female","group A","bachelor's degree","standard","none",50,64,57
"male","group E","associate's degree","free/reduced","completed",58,51,54
"male","group A","some college","standard","none",53,49,42
"female","group E","some high school","free/reduced","none",81,82,85
"male","group C","associate's degree","free/reduced","none",68,63,61
"male","group C","master's degree","free/reduced","completed",72,58,51
"male","group B","some college","standard","none",47,43,41
"male","group B","some college","standard","none",79,75,64
"female","group B","high school","standard","none",42,52,55
"male","group C","bachelor's degree","standard","completed",63,54,56
"male","group D","some high school","free/reduced","none",79,76,74
"male","group C","high school","standard","none",71,79,72
"female","group D","some college","free/reduced","completed",70,70,66
"male","group E","high school","standard","none",80,77,65
"female","group B","high school","standard","completed",52,71,79
"female","group C","associate's degree","free/reduced","none",50,53,54
"male","group B","high school","standard","none",80,68,61
"female","group A","some high school","standard","none",53,50,55
"male","group C","associate's degree","free/reduced","none",53,56,49
"female","group E","some college","standard","none",62,73,68
"male","group C","bachelor's degree","free/reduced","completed",70,79,74
"male","group E","bachelor's degree","standard","completed",81,87,90
"female","group C","associate's degree","standard","completed",58,68,73
"male","group C","some college","standard","none",69,57,49
"male","group B","some college","free/reduced","none",60,52,47
"male","group A","bachelor's degree","standard","none",64,60,55
"male","group D","some college","standard","none",71,57,58
"female","group C","bachelor's degree","free/reduced","completed",43,64,64
"female","group D","bachelor's degree","free/reduced","none",61,58,57
"female","group D","some high school","standard","completed",88,100,100
"female","group C","associate's degree","standard","none",59,74,67
"female","group A","some high school","standard","completed",77,91,81
"male","group C","high school","standard","completed",72,56,54
"female","group C","some college","standard","none",71,77,70
"female","group A","associate's degree","standard","completed",83,100,96
"female","group A","associate's degree","free/reduced","none",64,72,67
"male","group E","bachelor's degree","standard","none",59,54,51
"female","group B","high school","free/reduced","none",60,68,62
"female","group C","associate's degree","standard","none",46,54,53
"female","group D","associate's degree","standard","completed",70,76,80
"female","group B","some high school","standard","none",67,81,71
"male","group C","some college","free/reduced","completed",67,58,51
"male","group C","high school","standard","none",70,70,66
"female","group C","associate's degree","standard","none",65,77,73
"male","group D","bachelor's degree","standard","completed",58,55,63
"male","group C","master's degree","standard","completed",98,96,93
"male","group E","some high school","standard","completed",87,84,73
"female","group C","bachelor's degree","free/reduced","none",67,77,73
"female","group C","high school","free/reduced","none",35,55,51
"male","group C","associate's degree","free/reduced","completed",78,72,71
"female","group C","associate's degree","standard","none",58,74,76
"female","group C","bachelor's degree","free/reduced","none",60,75,70
"male","group E","high school","free/reduced","none",61,55,55
"female","group C","high school","standard","none",60,69,73
"female","group A","associate's degree","free/reduced","none",62,76,67
"female","group C","bachelor's degree","standard","none",86,92,93
"male","group D","bachelor's degree","standard","completed",65,54,58
"male","group D","high school","standard","none",41,34,34
"female","group E","high school","free/reduced","none",56,62,62
"male","group D","bachelor's degree","free/reduced","none",62,60,58
"female","group C","bachelor's degree","standard","none",86,84,87
"female","group D","some college","standard","completed",67,76,74
"female","group D","high school","standard","completed",57,71,73
"male","group D","some college","free/reduced","none",49,52,47
"female","group D","some college","free/reduced","completed",59,72,80
"female","group A","associate's degree","standard","completed",55,78,67
"male","group D","some high school","standard","none",62,56,55
"male","group A","some college","standard","completed",98,92,86
"male","group C","associate's degree","standard","none",83,71,70
"male","group C","associate's degree","standard","none",97,86,85
"male","group B","associate's degree","free/reduced","none",67,60,63
"male","group E","associate's degree","standard","completed",81,78,74
"female","group B","some college","free/reduced","none",69,77,78
"female","group E","bachelor's degree","free/reduced","none",75,74,65
"male","group C","some college","free/reduced","completed",63,62,60
"male","group D","associate's degree","standard","completed",65,69,64
"male","group C","some college","standard","completed",93,81,75
"male","group D","some college","standard","completed",58,52,51
"female","group B","high school","standard","none",42,48,45
"female","group D","some high school","standard","completed",97,100,100
"female","group C","high school","standard","none",61,73,68
"female","group B","high school","free/reduced","none",8,34,27
"female","group C","some high school","free/reduced","none",44,58,50
"male","group C","some college","standard","completed",98,90,94
"female","group C","associate's degree","free/reduced","none",43,46,42
"female","group C","bachelor's degree","free/reduced","none",54,61,61
"female","group D","some high school","free/reduced","completed",40,65,59
"female","group B","high school","standard","none",62,66,62
"male","group C","some high school","free/reduced","none",79,82,76
"male","group C","high school","free/reduced","completed",72,56,63
"male","group C","some college","standard","none",53,53,52
"female","group C","some college","standard","none",54,48,45
"male","group E","associate's degree","standard","completed",62,66,63
"male","group D","some college","standard","none",44,52,46
"female","group A","associate's degree","standard","completed",74,75,80
"female","group D","some college","standard","none",77,82,82
"female","group E","bachelor's degree","free/reduced","none",62,73,65
"female","group D","bachelor's degree","free/reduced","completed",61,78,84
"female","group C","associate's degree","free/reduced","none",53,61,66
"female","group E","bachelor's degree","standard","completed",99,100,100
"male","group B","bachelor's degree","free/reduced","completed",91,90,91
"male","group E","some high school","free/reduced","none",79,82,75
"male","group D","associate's degree","free/reduced","none",67,67,67
"female","group E","some college","standard","none",67,86,84
"female","group C","bachelor's degree","free/reduced","none",54,62,62
"male","group D","associate's degree","free/reduced","none",75,64,66
"female","group B","associate's degree","free/reduced","none",55,72,71
"female","group C","some college","standard","none",63,71,76
"female","group C","high school","standard","none",61,72,63
"female","group C","bachelor's degree","free/reduced","completed",47,60,67
"male","group D","some college","free/reduced","none",62,54,51
"male","group E","associate's degree","standard","completed",71,64,67
"female","group C","associate's degree","free/reduced","completed",78,92,89
"female","group E","associate's degree","free/reduced","none",90,100,100
"male","group B","some college","free/reduced","completed",65,77,75
"female","group B","bachelor's degree","standard","none",59,72,74
"male","group C","high school","standard","none",88,84,84
"female","group C","associate's degree","standard","completed",58,78,79
"male","group E","associate's degree","free/reduced","none",90,90,82
"male","group C","high school","free/reduced","none",27,40,38
"male","group C","associate's degree","standard","none",74,80,77
"female","group E","associate's degree","free/reduced","none",73,90,84
"male","group D","some high school","standard","none",74,71,78
"female","group E","some college","standard","none",37,43,38
"female","group D","some college","free/reduced","completed",59,72,80
"male","group C","associate's degree","standard","none",74,69,69
"male","group D","bachelor's degree","free/reduced","none",50,43,46
"male","group C","master's degree","standard","none",71,57,52
"female","group B","some high school","free/reduced","none",72,81,77
"male","group D","some high school","free/reduced","none",61,48,49
"female","group C","high school","standard","none",61,72,62
"male","group D","high school","free/reduced","none",66,68,64
"male","group C","associate's degree","standard","completed",87,84,84
"male","group E","bachelor's degree","standard","none",86,64,65
"female","group E","bachelor's degree","standard","completed",79,82,90
"male","group B","associate's degree","standard","completed",65,77,80
"female","group D","high school","standard","completed",80,82,86
"male","group E","bachelor's degree","standard","none",59,66,62
"female","group D","master's degree","standard","none",92,100,96
"male","group B","associate's degree","standard","none",80,76,64
"female","group C","master's degree","standard","none",54,61,57
"male","group D","associate's degree","standard","completed",87,74,74
"male","group E","bachelor's degree","free/reduced","none",88,84,90
"male","group C","some college","standard","none",63,55,51
"female","group D","master's degree","free/reduced","none",48,54,51
"female","group D","bachelor's degree","standard","none",89,100,99
"male","group C","high school","free/reduced","completed",58,51,52
"female","group B","high school","standard","none",87,86,86
"female","group D","associate's degree","standard","none",59,72,74
"female","group C","some college","free/reduced","completed",69,67,73
"male","group E","some college","standard","none",83,78,81
"female","group C","some college","standard","none",53,72,68
"male","group A","some high school","free/reduced","none",79,78,72
"male","group A","some high school","free/reduced","none",61,56,51
"female","group D","some high school","standard","completed",97,100,99
"female","group E","some college","free/reduced","none",58,73,70
"female","group C","some high school","standard","completed",59,75,79
"female","group C","associate's degree","standard","none",85,85,89
"male","group B","some college","free/reduced","completed",60,62,64
"female","group C","some high school","standard","none",69,75,82
"male","group E","some college","standard","none",83,75,69
"female","group C","some high school","standard","none",49,63,50
"female","group D","bachelor's degree","standard","none",72,71,72
"female","group D","bachelor's degree","standard","completed",69,72,78
"male","group D","bachelor's degree","free/reduced","none",63,60,62
"male","group B","high school","standard","completed",72,74,74
"male","group B","associate's degree","standard","completed",69,71,80
"female","group C","bachelor's degree","standard","none",77,84,84
"female","group C","some college","standard","none",55,67,62
"female","group B","high school","standard","completed",52,70,60
"female","group C","some college","standard","none",63,73,70
"female","group D","some high school","free/reduced","none",73,85,81
"male","group C","some high school","standard","none",75,78,75
"male","group C","bachelor's degree","free/reduced","none",61,54,57
"male","group B","some college","standard","none",79,80,73
"female","group E","some high school","standard","completed",82,82,77
"male","group A","some high school","standard","none",71,66,61
"female","group E","bachelor's degree","standard","none",61,70,65
"male","group D","high school","standard","none",46,34,37
"male","group C","high school","standard","none",52,44,48
"female","group B","associate's degree","standard","none",58,67,67
"male","group E","some college","standard","none",68,68,64
"male","group A","some high school","standard","completed",63,66,63
"female","group D","high school","standard","none",67,76,78
"male","group E","associate's degree","standard","none",72,57,62
"female","group B","high school","standard","none",55,68,60
"male","group C","master's degree","standard","completed",93,74,69
"female","group C","bachelor's degree","standard","none",83,92,87
"male","group E","associate's degree","standard","none",72,62,62
"male","group B","some college","free/reduced","completed",75,66,72
"female","group B","high school","free/reduced","none",41,45,46
"female","group C","high school","standard","none",72,77,74
"male","group D","associate's degree","standard","none",40,52,45
"female","group D","high school","free/reduced","none",39,65,58
"male","group D","high school","standard","none",66,66,62
"male","group C","associate's degree","free/reduced","none",68,66,60
"male","group B","high school","standard","completed",69,77,78
"male","group D","some high school","standard","none",86,80,78
"male","group E","some college","standard","none",97,92,92
"male","group B","some high school","free/reduced","completed",61,62,66
"female","group B","some college","standard","none",54,71,70
"male","group A","some high school","free/reduced","none",48,45,43
"female","group D","some high school","free/reduced","completed",40,59,50
"male","group B","high school","standard","none",57,49,49
"female","group E","high school","standard","none",81,95,86
"female","group A","high school","standard","completed",83,91,81
"female","group A","high school","standard","completed",60,63,64
"female","group D","some college","free/reduced","none",64,62,57
"female","group B","high school","standard","none",61,62,62
"male","group D","some college","free/reduced","none",59,58,53
"female","group D","high school","standard","none",69,77,74
"male","group E","some college","standard","none",83,83,81
"female","group C","associate's degree","standard","completed",58,65,62
"male","group D","master's degree","standard","none",89,84,76
"female","group D","some high school","free/reduced","none",50,53,58
"female","group B","some high school","standard","none",82,80,76
"male","group D","some college","free/reduced","completed",63,62,64
"female","group A","associate's degree","free/reduced","none",90,93,92
"female","group D","master's degree","standard","none",87,93,93
"female","group A","some high school","standard","none",71,84,76
"male","group C","high school","standard","none",84,76,74
"female","group D","some high school","free/reduced","completed",47,56,58
"female","group D","some college","standard","completed",75,78,79
"female","group B","some college","free/reduced","completed",60,68,70
"female","group D","some high school","standard","completed",57,54,56
"male","group C","bachelor's degree","standard","none",59,68,68
"female","group E","high school","free/reduced","none",57,62,59
"male","group C","high school","standard","completed",72,71,68
"male","group A","some college","standard","none",53,52,46
"male","group E","bachelor's degree","standard","none",59,66,65
"female","group B","high school","free/reduced","none",8,51,52
"female","group C","high school","free/reduced","none",35,43,44
"male","group C","master's degree","standard","completed",61,64,72
"female","group C","associate's degree","free/reduced","completed",70,75,80
"male","group B","bachelor's degree","free/reduced","none",68,72,71
"female","group B","high school","free/reduced","none",8,39,37
"female","group D","some high school","standard","none",59,63,65
"female","group C","master's degree","free/reduced","completed",40,52,57
"male","group A","some high school","standard","completed",94,89,78
"female","group C","some high school","free/reduced","none",48,58,50
"female","group D","some college","standard","none",74,81,84
"male","group C","associate's degree","standard","none",49,42,50
"female","group E","master's degree","free/reduced","none",66,61,68
"female","group D","bachelor's degree","free/reduced","none",61,73,80
"female","group E","bachelor's degree","standard","completed",70,72,65
"female","group D","associate's degree","standard","none",85,100,97
"male","group E","some college","standard","none",59,52,51
"female","group E","some college","standard","none",68,86,82
"female","group B","associate's degree","standard","none",49,54,58
"female","group B","high school","standard","none",48,54,53
"female","group D","some college","free/reduced","none",65,83,81
"male","group E","some high school","standard","completed",81,85,85
"female","group C","high school","standard","none",72,71,76
"female","group B","high school","standard","completed",59,63,64
"female","group E","some college","free/reduced","none",61,64,62
"female","group A","some high school","standard","completed",77,79,78
"female","group C","bachelor's degree","free/reduced","none",50,62,54
"male","group E","associate's degree","standard","completed",93,85,87
"male","group D","high school","standard","completed",86,81,79
"male","group C","bachelor's degree","free/reduced","completed",74,78,75
"male","group D","some college","free/reduced","none",58,54,55
"female","group A","some high school","standard","completed",52,49,46
"male","group C","master's degree","standard","completed",93,79,75
"male","group C","master's degree","standard","completed",91,79,84
"female","group C","some high school","free/reduced","none",65,76,70
"male","group D","some high school","free/reduced","completed",72,73,80
"male","group E","bachelor's degree","free/reduced","completed",68,65,66
"female","group E","bachelor's degree","standard","none",65,75,70
"female","group B","some high school","standard","none",72,75,82
"female","group C","associate's degree","standard","completed",68,90,90
"female","group B","associate's degree","standard","completed",77,74,77
"female","group D","some high school","standard","none",81,97,96
"female","group B","high school","standard","none",62,68,63
"male","group D","some college","free/reduced","none",75,83,85
"female","group C","bachelor's degree","standard","completed",44,62,61
"male","group D","some college","standard","completed",65,59,58
"female","group D","some college","free/reduced","completed",63,85,82
"male","group B","some college","standard","none",79,83,76
"female","group D","high school","free/reduced","none",73,76,73
"male","group C","associate's degree","standard","none",97,92,91
"male","group E","associate's degree","free/reduced","completed",70,67,68
"male","group C","some college","free/reduced","none",73,58,56
"male","group C","some college","free/reduced","none",65,58,59
"male","group B","some college","standard","none",66,56,53
"male","group D","bachelor's degree","free/reduced","none",63,64,68
"female","group E","some college","standard","none",67,70,71
"male","group C","some high school","standard","none",73,66,61
"female","group B","associate's degree","free/reduced","none",26,44,44
"male","group C","some college","free/reduced","none",73,66,67
"male","group E","some college","standard","completed",79,72,68
"female","group B","bachelor's degree","free/reduced","none",77,90,92
"male","group D","high school","free/reduced","none",69,67,61
"female","group D","some high school","standard","none",80,81,76
"female","group C","bachelor's degree","free/reduced","completed",43,55,54
"female","group C","high school","free/reduced","none",35,61,67
"male","group D","some college","free/reduced","none",75,62,64
"female","group C","some high school","free/reduced","none",47,53,46
"male","group D","some high school","standard","none",81,84,77
"female","group D","associate's degree","standard","none",85,100,97
"female","group C","bachelor's degree","standard","completed",59,63,71
"male","group D","master's degree","standard","none",80,82,82
"male","group D","some college","standard","none",67,59,56
"female","group C","some college","standard","completed",63,85,84
"female","group C","some college","standard","none",83,85,90
"male","group B","some college","standard","completed",69,77,76
"male","group C","some high school","standard","none",57,61,58
"male","group D","some high school","standard","none",55,61,54
"male","group C","high school","free/reduced","none",55,54,48
"female","group C","some college","standard","none",73,88,90
"female","group E","some college","standard","none",67,70,75
"female","group C","high school","free/reduced","none",35,45,38
"female","group E","some college","standard","none",67,74,78
"male","group C","some college","standard","none",69,59,52
"female","group E","some college","standard","completed",81,83,91
"male","group B","high school","standard","none",57,50,45
"male","group D","associate's degree","free/reduced","none",66,66,68
"female","group D","associate's degree","free/reduced","completed",42,50,52
"female","group C","associate's degree","free/reduced","completed",65,77,83
"male","group D","some high school","free/reduced","none",68,67,62
"female","group C","associate's degree","standard","none",64,66,67
"female","group D","some college","standard","none",74,89,88
"female","group E","master's degree","free/reduced","completed",45,67,64
"female","group C","high school","standard","none",65,64,55
"female","group A","bachelor's degree","standard","none",66,77,73
"male","group B","bachelor's degree","standard","none",75,70,70
"female","group A","some high school","free/reduced","completed",65,81,67
"male","group B","associate's degree","standard","completed",69,65,67
"male","group D","some high school","standard","completed",77,69,68
"male","group D","master's degree","standard","completed",67,67,68
"male","group C","associate's degree","standard","none",97,93,91
"female","group A","some college","standard","completed",75,75,68
"female","group D","high school","free/reduced","completed",67,71,77
"male","group C","some college","standard","none",69,59,59
"female","group B","master's degree","standard","completed",60,74,79
"male","group E","high school","free/reduced","none",63,57,56
"male","group B","some college","standard","none",58,48,48
"male","group D","high school","standard","none",69,69,61
"female","group D","some high school","free/reduced","none",73,79,83
"male","group E","associate's degree","free/reduced","completed",77,68,68
"female","group A","high school","standard","completed",83,91,88
"female","group C","master's degree","free/reduced","none",60,78,82
"female","group B","some high school","standard","none",37,46,38
"female","group C","bachelor's degree","standard","none",77,88,92
"male","group C","master's degree","standard","completed",78,72,68
"female","group D","some high school","free/reduced","completed",59,75,70
"female","group E","bachelor's degree","free/reduced","completed",46,60,60
"female","group D","some college","standard","completed",74,75,73
"male","group B","some college","free/reduced","completed",74,79,75
"male","group A","some college","free/reduced","none",41,46,43
"female","group E","bachelor's degree","standard","none",64,67,61
"female","group B","some high school","standard","completed",77,87,85
"female","group A","high school","free/reduced","none",60,68,62
"male","group C","high school","standard","completed",72,67,59
"female","group B","some college","standard","none",79,88,94
"female","group D","some college","standard","none",79,92,95
"female","group C","bachelor's degree","standard","none",77,82,82
"male","group C","some high school","standard","none",49,51,42
"female","group C","some college","standard","none",54,64,67
"female","group D","some high school","standard","none",80,85,85
"female","group C","associate's degree","standard","none",58,64,74
"female","group D","high school","standard","none",78,87,89
"female","group D","associate's degree","free/reduced","none",46,56,58
"male","group D","some high school","free/reduced","none",79,80,71
"female","group A","some college","standard","completed",63,76,75
"male","group D","some college","free/reduced","completed",67,66,70
"female","group D","some college","free/reduced","none",69,70,77
"female","group C","associate's degree","standard","none",64,67,70
"male","group A","some high school","free/reduced","none",56,61,57
"male","group C","high school","free/reduced","none",62,67,66
"male","group D","some college","standard","completed",58,52,46
"female","group A","some college","standard","none",53,59,57
"female","group C","associate's degree","free/reduced","completed",68,79,83
"female","group D","master's degree","free/reduced","none",50,53,58
"male","group D","high school","standard","none",88,84,79
"female","group B","bachelor's degree","standard","completed",60,76,74
"female","group B","high school","free/reduced","completed",59,85,82
"female","group C","associate's degree","standard","none",85,92,94
"female","group E","high school","free/reduced","none",74,85,82
"female","group A","high school","free/reduced","none",35,49,51
"female","group D","some high school","standard","none",59,67,61
"male","group D","high school","standard","none",76,73,77
"male","group B","bachelor's degree","standard","completed",81,75,83
"male","group C","high school","standard","none",50,43,48
"male","group C","master's degree","standard","none",67,59,56
"female","group D","some college","standard","completed",88,99,99
"male","group E","bachelor's degree","standard","completed",85,76,80
"female","group E","high school","free/reduced","completed",81,93,90
"female","group D","some college","standard","none",74,76,75
"female","group C","high school","standard","none",72,72,73
"male","group D","high school","standard","completed",72,73,74
"male","group D","some college","standard","completed",63,61,62
"female","group B","some high school","standard","none",37,53,53
"female","group C","high school","standard","none",59,72,68
"female","group B","master's degree","free/reduced","none",60,72,64
"male","group D","bachelor's degree","standard","none",69,75,77
"female","group D","some high school","standard","none",68,81,78
"female","group D","master's degree","standard","none",53,50,52
"male","group B","high school","standard","none",80,77,77
"male","group D","some college","standard","completed",67,59,58
"male","group D","associate's degree","standard","completed",58,47,42
"male","group E","some high school","free/reduced","none",39,41,38
"female","group E","some high school","standard","none",68,65,61
"female","group D","some high school","standard","none",80,81,82
"female","group D","high school","standard","completed",97,89,85
"female","group C","bachelor's degree","standard","none",86,91,87
"female","group C","some college","standard","completed",87,85,90
"female","group A","some high school","free/reduced","completed",61,75,76
"male","group C","some high school","standard","none",64,58,59
"male","group B","some high school","standard","completed",61,56,63
"male","group D","associate's degree","free/reduced","none",53,60,54
"female","group E","associate's degree","standard","none",72,76,74
"female","group E","bachelor's degree","free/reduced","none",73,90,90
"female","group C","some college","standard","completed",78,85,91
"female","group C","high school","standard","completed",62,76,78
"female","group C","associate's degree","free/reduced","completed",82,86,87
"female","group B","associate's degree","free/reduced","none",53,58,68
"female","group B","high school","free/reduced","none",8,34,27
"male","group D","high school","free/reduced","none",66,67,62
"female","group B","associate's degree","standard","none",57,70,68
"male","group C","some college","standard","none",58,49,42
"female","group E","bachelor's degree","free/reduced","none",61,58,63
"male","group C","some college","free/reduced","none",73,68,72
"male","group C","associate's degree","standard","completed",57,55,54
"male","group E","some college","standard","none",86,76,69
"female","group D","some high school","standard","completed",68,78,84
"female","group C","some high school","standard","none",63,72,70
"female","group D","some high school","standard","none",80,90,84
"female","group C","high school","standard","completed",67,81,80
"male","group B","associate's degree","standard","none",47,43,41
"male","group A","some high school","standard","completed",62,67,68
"female","group B","associate's degree","free/reduced","none",55,76,76
"female","group B","some high school","standard","none",72,83,75
"male","group C","master's degree","standard","completed",91,79,78
"female","group B","associate's degree","standard","none",82,85,89
"female","group C","high school","free/reduced","none",40,59,66
"male","group A","some high school","free/reduced","none",68,69,68
"female","group B","master's degree","standard","none",77,82,87
"female","group D","some high school","free/reduced","none",48,46,50
"male","group C","high school","standard","completed",73,74,68
"female","group C","some high school","free/reduced","none",24,31,38
"male","group C","high school","standard","none",90,81,74
"male","group E","some high school","standard","none",89,78,81
"female","group B","bachelor's degree","standard","completed",69,90,90
"female","group D","bachelor's degree","standard","none",79,82,82
"female","group B","bachelor's degree","standard","none",97,99,100
"male","group E","master's degree","standard","none",74,71,70
"female","group B","some high school","free/reduced","none",24,39,23
"female","group D","some college","standard","none",79,81,78
"female","group B","some high school","standard","none",73,72,62
"female","group E","some college","free/reduced","none",65,83,86
"male","group D","high school","standard","none",76,67,62
"female","group D","associate's degree","free/reduced","none",26,31,36
"male","group C","some college","free/reduced","completed",63,62,50
"male","group D","associate's degree","standard","completed",65,66,59
"male","group B","associate's degree","standard","none",52,54,53
"female","group B","associate's degree","free/reduced","none",53,76,74
"male","group B","associate's degree","standard","completed",69,74,71
"female","group C","bachelor's degree","standard","completed",54,62,66
"female","group A","some college","standard","completed",70,71,81
"female","group E","some high school","standard","completed",80,90,88
"male","group C","associate's degree","standard","none",92,87,87
"female","group D","high school","standard","none",45,58,58
"male","group C","high school","standard","completed",72,60,55
"female","group E","some high school","free/reduced","none",64,58,63
"male","group D","associate's degree","free/reduced","none",44,56,49
"male","group E","some college","standard","none",68,57,58
"male","group D","some college","free/reduced","none",77,62,62
"male","group C","some college","standard","none",63,64,68
"female","group C","some college","free/reduced","none",22,40,36
"female","group D","some high school","free/reduced","none",40,65,55
"male","group B","bachelor's degree","standard","none",66,68,74
"female","group C","associate's degree","standard","none",65,74,76
"male","group B","some college","standard","none",47,39,34
"male","group B","some college","standard","none",69,68,64
"female","group E","some college","free/reduced","none",58,58,62
"male","group C","master's degree","free/reduced","completed",46,34,23
"female","group B","high school","free/reduced","none",53,70,66
"male","group C","some college","standard","completed",93,79,74
"male","group B","associate's degree","free/reduced","completed",57,57,55
"male","group B","associate's degree","standard","completed",69,67,67
"male","group D","associate's degree","free/reduced","none",53,57,53
"male","group E","bachelor's degree","free/reduced","completed",57,56,67
"male","group D","associate's degree","standard","none",61,55,54
"female","group E","some high school","free/reduced","completed",64,80,77
"male","group D","bachelor's degree","free/reduced","none",68,74,78
"male","group E","high school","standard","none",84,71,70
"male","group C","bachelor's degree","free/reduced","none",80,76,69
"female","group A","some college","standard","none",69,86,85
"male","group D","some high school","standard","none",81,84,73
"female","group D","high school","standard","none",69,75,76
"male","group E","associate's degree","standard","completed",93,89,92
"female","group B","master's degree","free/reduced","completed",59,72,81
"female","group D","some high school","standard","none",59,58,68
"female","group A","some high school","free/reduced","none",59,73,68
"female","group E","bachelor's degree","standard","none",80,87,87
"male","group A","some high school","standard","none",56,54,54
"female","group B","some high school","standard","none",82,86,81
"male","group C","bachelor's degree","standard","none",69,77,71
"male","group C","high school","standard","none",70,74,70
"male","group C","high school","standard","none",70,71,70
"male","group E","associate's degree","standard","completed",81,82,82
"female","group B","bachelor's degree","free/reduced","none",62,73,65
"male","group B","bachelor's degree","free/reduced","none",63,60,59
"male","group D","associate's degree","standard","completed",67,62,60
"male","group E","associate's degree","standard","completed",87,77,83
"female","group D","some high school","standard","none",81,93,94
"male","group C","bachelor's degree","standard","completed",63,66,71
"female","group E","associate's degree","standard","completed",79,88,92
"female","group D","bachelor's degree","standard","none",65,69,67
"female","group D","associate's degree","standard","none",76,82,89
"male","group B","high school","standard","completed",72,71,70
"male","group C","associate's degree","free/reduced","none",55,57,55
"male","group D","high school","free/reduced","completed",73,62,60
"male","group C","associate's degree","standard","completed",78,77,80
"male","group E","some high school","standard","none",82,82,77
"female","group B","associate's degree","standard","none",47,58,54
"female","group D","some college","free/reduced","none",60,73,78
"female","group C","associate's degree","standard","completed",68,81,75
"male","group D","bachelor's degree","standard","none",54,55,45
"male","group A","associate's degree","standard","none",59,68,67
"female","group D","high school","standard","completed",71,71,74
"male","group B","some college","free/reduced","completed",60,71,68
"female","group C","some college","standard","completed",63,78,80
"female","group C","some college","standard","none",58,69,75
"male","group D","associate's degree","standard","none",71,75,74
"male","group E","some college","free/reduced","none",75,66,67
"female","group C","bachelor's degree","standard","none",65,79,81
"female","group D","master's degree","standard","none",55,73,75
"male","group D","some college","free/reduced","none",49,45,50
"female","group A","some high school","free/reduced","none",47,67,66
