school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,19,U,LE3,T,3,4,teacher,other,reputation,father,2,3,0,yes,yes,yes,no,no,yes,no,yes,4,4,5,2,1,3,5.0,11,4,18
GP,M,17,U,LE3,A,2,4,teacher,other,home,father,4,3,1,no,no,yes,no,yes,yes,yes,yes,2,1,5,3,3,1,11.0,16,14,7
GP,M,17,U,GT3,T,4,1,teacher,services,home,father,2,3,1,no,no,no,no,yes,yes,no,no,2,1,1,2,1,5,25.0,10,6,14
MS,F,19,R,GT3,T,3,4,health,at_home,home,other,3,3,0,yes,yes,yes,no,no,yes,no,no,4,4,2,2,4,3,70.0,10,12,7
GP,M,22,R,GT3,T,3,4,health,at_home,home,father,2,2,2,yes,yes,yes,yes,no,no,no,yes,4,4,2,5,4,3,10.0,12,10,18
MS,M,18,U,GT3,A,3,4,other,at_home,reputation,other,2,4,0,yes,yes,no,no,no,yes,yes,yes,4,2,2,1,1,3,58.0,10,14,12
MS,M,18,R,GT3,T,3,1,other,at_home,reputation,father,2,1,0,yes,yes,no,yes,yes,no,yes,yes,3,5,5,3,3,2,2.0,10,14,5
GP,M,22,U,GT3,T,3,0,health,at_home,home,other,3,2,0,yes,yes,yes,yes,no,no,no,no,4,4,3,2,4,5,6.0,12,0,9
GP,F,19,R,GT3,T,3,1,health,at_home,other,father,3,3,0,yes,yes,yes,no,no,no,no,no,4,4,2,2,4,3,8.0,12,7,10
MS,M,20,U,LE3,T,3,3,teacher,other,other,other,3,2,2,yes,yes,yes,no,no,yes,no,no,4,4,2,2,4,4,72.0,8,4,9
GP,M,22,R,GT3,T,3,0,health,health,reputation,father,2,2,0,yes,yes,yes,yes,no,yes,no,no,4,4,3,2,1,3,9.0,17,7,11
MS,F,19,U,LE3,A,3,0,health,other,reputation,father,2,3,3,yes,yes,no,yes,no,yes,no,no,1,3,2,2,1,3,68.0,18,12,8
MS,M,16,R,GT3,A,0,4,other,at_home,reputation,father,2,2,3,no,yes,no,no,no,yes,no,yes,1,3,1,2,1,5,55.0,11,8,8
MS,F,16,U,GT3,A,3,4,services,at_home,reputation,other,2,2,3,yes,yes,no,no,no,yes,no,yes,1,2,3,2,1,3,24.0,10,10,4
GP,M,16,U,GT3,A,3,2,services,services,reputation,other,2,2,2,yes,yes,no,no,no,yes,no,no,4,2,2,2,1,1,75.0,10,10,11
MS,F,20,R,LE3,T,0,0,health,other,other,father,3,4,3,no,yes,no,no,yes,no,yes,yes,1,5,5,2,5,2,55.0,11,7,10
GP,M,22,U,GT3,A,3,4,health,health,other,father,3,2,0,yes,yes,yes,no,no,no,no,yes,4,4,2,2,4,3,9.0,14,7,14
MS,M,18,U,GT3,T,3,4,other,health,reputation,other,2,4,3,yes,yes,no,no,no,yes,yes,yes,1,3,3,1,1,3,65.0,11,14,18
GP,M,21,R,GT3,T,3,1,services,services,reputation,father,2,3,0,yes,yes,no,no,no,no,no,yes,3,2,5,2,4,2,10.0,11,14,10
MS,M,19,U,LE3,T,3,3,health,at_home,reputation,other,2,3,1,yes,yes,no,no,no,no,no,no,1,2,2,2,1,1,32.0,11,16,4
MS,F,20,U,GT3,T,2,4,services,services,other,father,2,4,2,no,no,no,yes,yes,no,no,no,5,1,4,1,2,3,2.0,11,6,9
MS,M,17,U,GT3,T,0,0,other,other,reputation,father,2,3,2,no,yes,no,no,no,no,yes,yes,1,3,5,1,3,5,0.0,12,19,9
MS,F,18,R,GT3,A,3,2,other,services,reputation,other,2,1,3,yes,yes,no,yes,no,no,yes,no,1,3,2,1,3,3,65.0,10,11,18
GP,F,22,R,GT3,A,3,4,health,health,home,other,3,1,2,yes,yes,yes,yes,no,no,no,yes,4,4,5,4,4,5,1.0,12,14,5
MS,F,20,U,LE3,A,3,2,teacher,health,reputation,father,2,4,3,yes,yes,no,no,no,no,no,no,1,3,3,2,1,3,64.0,10,18,18
MS,M,19,U,LE3,A,4,3,health,at_home,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,5,1,2,2,1,3,9.0,15,6,10
MS,F,17,U,GT3,T,0,4,other,other,reputation,father,2,3,0,no,yes,yes,no,yes,no,yes,yes,3,1,5,1,1,3,17.0,9,12,9
GP,F,19,R,GT3,A,0,0,teacher,other,reputation,father,4,3,1,no,yes,yes,no,yes,yes,no,yes,2,1,5,2,2,4,10.0,10,4,7
MS,F,20,U,GT3,T,0,4,health,at_home,other,father,2,4,0,no,no,no,no,yes,yes,no,yes,5,4,1,3,2,3,3.0,11,16,14
MS,F,21,U,GT3,A,3,4,services,at_home,reputation,father,2,3,0,yes,yes,no,no,no,no,no,yes,5,3,3,2,2,3,11.0,10,5,20
MS,F,20,U,GT3,T,3,3,teacher,at_home,reputation,father,4,2,2,yes,yes,yes,no,no,yes,no,no,4,4,2,2,5,4,73.0,8,10,7
MS,M,16,R,LE3,A,2,1,at_home,at_home,course,father,2,2,3,no,no,no,no,yes,yes,yes,yes,1,5,2,1,3,5,46.0,11,19,16
GP,M,20,U,LE3,T,4,2,other,health,reputation,father,2,1,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,3,1,3,2.0,12,8,5
GP,M,22,U,GT3,T,3,1,health,at_home,reputation,father,2,2,1,yes,yes,no,no,no,yes,no,yes,4,2,2,2,4,2,37.0,10,11,15
GP,M,18,U,GT3,A,2,4,health,at_home,home,father,1,1,2,no,yes,no,yes,yes,yes,yes,no,5,4,2,3,2,5,75.0,11,16,7
MS,F,18,U,GT3,T,3,2,other,other,reputation,other,2,1,2,yes,yes,no,no,no,yes,yes,no,1,2,5,1,3,1,56.0,10,17,8
MS,M,22,R,GT3,A,2,4,other,services,other,father,2,1,1,no,no,yes,yes,yes,no,yes,no,2,1,1,3,3,3,1.0,9,0,14
MS,F,19,U,LE3,A,3,1,health,at_home,other,other,3,3,0,yes,yes,yes,no,no,no,no,no,4,4,5,2,4,4,7.0,12,6,9
MS,F,20,U,GT3,A,3,3,teacher,services,reputation,father,2,4,1,yes,yes,no,no,no,yes,no,no,1,3,5,2,1,1,2.0,11,6,18
GP,F,22,R,GT3,T,3,1,health,at_home,reputation,father,2,2,3,yes,yes,no,yes,no,no,no,no,1,3,2,2,1,2,45.0,10,17,18
MS,F,17,U,GT3,A,2,4,health,at_home,course,father,1,3,1,no,yes,no,no,yes,yes,yes,no,1,4,1,2,2,5,25.0,10,0,12
MS,F,15,R,LE3,T,2,4,health,at_home,other,father,2,3,3,no,no,no,no,yes,no,no,yes,1,5,2,2,1,5,49.0,11,15,18
GP,M,19,R,GT3,T,3,1,teacher,other,reputation,father,4,3,0,yes,yes,yes,no,no,yes,no,no,4,4,5,2,2,3,17.0,17,10,20
MS,M,16,R,LE3,A,0,4,other,health,reputation,father,2,2,2,no,yes,no,no,yes,yes,yes,yes,1,5,5,1,3,4,3.0,11,12,11
GP,M,22,U,GT3,T,4,0,other,health,reputation,father,2,2,3,no,yes,no,no,no,yes,no,no,1,2,2,2,4,5,54.0,12,4,11
GP,F,19,R,LE3,A,3,1,teacher,services,reputation,father,4,2,0,yes,yes,yes,no,no,no,no,no,2,4,5,2,5,3,16.0,12,12,5
MS,M,19,R,GT3,A,3,4,teacher,services,reputation,father,4,3,3,yes,yes,no,no,no,no,no,yes,1,2,3,2,2,4,48.0,18,9,0
MS,F,19,R,GT3,A,4,1,health,at_home,home,father,1,3,3,no,yes,no,no,yes,no,yes,yes,1,5,3,3,2,1,8.0,7,6,11
GP,M,22,U,GT3,A,3,1,health,at_home,other,father,3,2,1,yes,yes,yes,no,no,yes,no,no,2,4,5,2,4,5,3.0,11,14,5
MS,M,18,U,GT3,A,3,3,other,at_home,reputation,other,2,3,2,yes,yes,no,no,no,no,no,no,1,2,2,2,1,3,58.0,11,14,12
MS,F,16,U,LE3,A,2,4,health,other,course,father,1,3,3,no,yes,no,no,yes,no,yes,yes,1,5,3,2,2,1,8.0,15,7,12
GP,M,18,R,GT3,A,3,1,services,other,reputation,other,2,4,1,yes,yes,yes,no,no,no,no,yes,2,4,1,2,1,2,30.0,12,15,18
MS,M,20,U,GT3,A,3,3,teacher,services,reputation,other,2,1,0,yes,yes,no,no,no,yes,no,yes,4,2,5,2,1,1,6.0,5,7,10
MS,M,21,R,GT3,T,3,2,services,other,reputation,other,2,1,2,yes,yes,yes,no,no,yes,no,no,4,2,2,2,1,2,60.0,17,15,4
GP,F,22,U,GT3,T,3,1,health,at_home,home,other,3,1,0,yes,yes,yes,yes,no,no,no,yes,4,4,2,4,4,3,57.0,12,10,10
MS,M,20,U,GT3,T,4,0,other,other,home,father,2,4,3,no,yes,yes,yes,yes,no,yes,no,3,1,2,3,3,5,71.0,9,17,5
MS,M,19,U,LE3,A,3,3,teacher,services,reputation,other,4,3,1,yes,yes,no,no,no,yes,no,no,4,2,5,5,2,4,30.0,10,9,11
MS,M,20,U,GT3,A,3,4,teacher,services,home,other,2,4,2,yes,yes,no,no,no,no,no,yes,1,3,2,2,1,3,33.0,10,5,8
MS,F,19,R,GT3,T,3,0,other,health,reputation,father,2,3,2,yes,yes,no,no,no,yes,no,no,1,3,5,2,1,2,1.0,18,0,8
GP,F,15,R,LE3,T,3,0,other,at_home,reputation,other,2,1,0,yes,yes,no,yes,no,yes,yes,no,5,3,5,1,1,2,0.0,5,8,8
GP,M,16,U,GT3,T,3,1,services,at_home,home,father,2,2,0,yes,yes,no,no,no,yes,no,no,5,3,5,2,1,2,1.0,10,4,8
MS,M,19,R,GT3,T,3,0,health,at_home,reputation,father,2,3,0,yes,yes,yes,no,no,no,no,no,4,4,2,2,2,2,9.0,8,6,18
MS,F,17,U,LE3,A,3,4,health,at_home,home,father,1,3,2,no,no,no,no,yes,yes,yes,yes,1,5,5,1,2,3,74.0,11,14,12
GP,M,18,U,GT3,T,2,2,teacher,other,course,father,4,3,0,no,no,yes,yes,yes,no,yes,no,2,1,2,1,3,1,11.0,9,16,0
GP,M,22,R,GT3,T,3,2,health,health,reputation,father,2,3,2,yes,yes,yes,no,no,no,no,yes,4,4,2,2,1,1,8.0,12,14,5
MS,M,20,U,GT3,A,4,4,services,other,reputation,father,4,2,0,no,yes,yes,no,yes,yes,yes,no,1,1,3,2,3,4,17.0,19,14,20
GP,M,22,U,GT3,A,3,3,health,health,reputation,father,2,2,0,yes,yes,yes,yes,no,yes,no,no,4,4,5,4,1,1,2.0,11,16,18
MS,F,21,R,GT3,A,3,1,services,services,reputation,other,2,3,0,yes,yes,no,no,no,no,no,no,5,3,5,4,1,2,1.0,10,14,0
GP,F,19,U,LE3,T,3,1,teacher,services,other,father,3,3,1,yes,yes,yes,no,no,yes,no,no,2,4,5,2,4,5,3.0,11,16,14
GP,F,19,U,LE3,A,3,2,teacher,services,reputation,other,4,3,2,yes,yes,no,yes,no,yes,no,no,4,2,2,2,5,1,35.0,5,8,16
GP,M,19,U,LE3,T,2,0,health,at_home,reputation,father,2,3,1,no,yes,yes,no,yes,yes,no,yes,2,1,1,1,4,3,23.0,13,6,13
MS,M,18,U,GT3,A,3,4,other,at_home,home,other,2,1,3,yes,yes,no,no,no,no,yes,yes,1,3,2,1,3,3,23.0,10,12,14
MS,M,18,R,GT3,A,3,0,services,at_home,reputation,father,2,1,2,yes,yes,no,no,no,yes,no,no,1,3,3,2,1,2,10.0,11,5,0
MS,M,17,U,GT3,T,0,3,services,services,reputation,father,2,2,2,no,yes,no,no,yes,no,no,yes,1,5,1,2,1,5,28.0,7,0,0
GP,M,22,U,GT3,T,3,1,health,health,reputation,father,2,1,0,yes,yes,yes,no,no,no,no,yes,4,4,3,2,1,2,19.0,12,12,10
MS,M,22,R,GT3,T,3,2,health,at_home,other,father,3,4,1,yes,yes,yes,yes,no,no,no,no,2,4,5,2,4,3,4.0,12,16,5
GP,M,22,U,GT3,T,4,4,other,at_home,home,father,2,4,2,no,yes,no,no,yes,no,yes,yes,2,5,5,3,3,3,3.0,10,0,0
GP,M,22,R,GT3,T,4,3,health,at_home,other,father,3,2,2,no,yes,no,no,yes,no,yes,yes,4,1,2,3,5,2,71.0,11,8,6
GP,F,22,R,GT3,A,3,4,health,services,other,father,3,1,1,yes,yes,yes,no,no,no,no,no,2,4,1,2,4,3,25.0,8,7,5
GP,M,22,U,GT3,A,3,1,health,at_home,reputation,other,2,1,0,yes,yes,yes,no,no,no,no,yes,4,4,2,2,4,3,6.0,12,6,17
MS,M,19,R,GT3,T,0,4,services,services,reputation,father,2,3,0,no,yes,no,no,yes,yes,no,yes,1,5,2,1,1,5,10.0,11,16,18
MS,F,18,R,GT3,A,3,4,other,other,reputation,other,2,1,2,yes,yes,no,no,no,yes,yes,no,1,3,5,1,3,3,3.0,11,19,20
GP,M,19,R,GT3,A,3,4,health,at_home,reputation,other,2,3,1,yes,yes,no,no,no,yes,no,no,4,2,1,2,1,3,33.0,5,13,12
GP,F,20,U,GT3,T,4,2,services,services,reputation,father,4,4,0,no,yes,no,yes,yes,yes,yes,no,5,1,2,1,3,4,10.0,15,5,0
GP,F,20,U,GT3,A,4,4,services,other,reputation,father,4,4,1,no,yes,yes,yes,yes,yes,yes,no,2,1,2,3,3,4,9.0,16,5,20
GP,F,19,U,LE3,T,4,1,health,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,5,5,3,2,5,17.0,11,15,12
GP,M,17,R,GT3,A,0,3,health,at_home,home,father,1,3,2,no,no,no,no,yes,yes,yes,yes,5,4,5,1,2,5,72.0,10,14,8
GP,M,22,U,GT3,T,3,0,health,at_home,other,father,3,2,1,yes,yes,yes,no,no,no,no,yes,2,4,2,2,4,5,10.0,12,10,10
MS,M,19,U,LE3,A,4,0,health,other,home,father,2,3,3,no,yes,no,no,no,no,no,yes,1,3,2,2,4,5,8.0,12,13,0
GP,F,22,R,GT3,T,3,0,health,health,home,other,3,4,0,yes,yes,yes,no,no,no,no,yes,4,4,2,2,4,5,34.0,12,0,14
GP,M,19,U,LE3,T,0,2,teacher,other,home,father,4,3,1,no,yes,yes,yes,yes,yes,yes,no,3,1,2,2,3,1,24.0,6,6,7
MS,F,19,R,GT3,T,3,2,health,at_home,reputation,father,2,3,3,yes,yes,no,no,no,no,no,yes,1,3,5,2,2,1,55.0,10,17,9
MS,F,17,U,LE3,T,3,1,services,services,course,father,2,3,3,no,no,no,no,yes,yes,no,yes,1,5,4,1,1,5,70.0,11,12,5
GP,M,19,U,LE3,T,2,4,health,other,reputation,father,3,3,0,no,no,no,no,yes,yes,no,no,3,5,4,2,4,3,5.0,11,13,10
GP,M,21,U,GT3,A,3,4,health,other,course,father,2,1,2,yes,yes,no,no,no,yes,no,yes,5,3,5,2,4,3,2.0,5,14,8
GP,F,22,U,GT3,A,3,0,other,health,other,father,2,2,0,no,no,no,yes,yes,yes,yes,no,1,5,3,3,1,5,4.0,12,13,6
GP,F,19,U,LE3,T,3,2,health,other,reputation,father,2,3,0,yes,yes,no,no,no,yes,no,no,3,2,5,5,4,1,1.0,10,14,8
GP,M,16,U,GT3,A,2,4,other,at_home,home,father,2,3,0,no,no,no,yes,yes,no,yes,no,3,5,5,1,3,4,52.0,11,4,5
