school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,19,R,GT3,T,4,4,other,other,home,father,1,2,0,no,yes,no,yes,yes,yes,no,no,4,5,4,3,4,3,11,7,9,11
GP,F,16,U,GT3,T,2,1,health,at_home,course,mother,1,2,1,no,yes,no,yes,yes,no,yes,no,4,3,3,1,1,3,1,8,10,10
GP,M,16,R,GT3,T,4,1,services,services,course,mother,1,4,1,no,yes,yes,yes,yes,yes,yes,no,3,3,3,1,3,1,0,10,9,13
GP,F,15,U,GT3,T,1,4,services,services,course,mother,1,3,0,no,no,no,no,yes,yes,no,no,4,5,4,1,4,5,12,7,5,9
MS,M,18,R,GT3,T,2,1,other,services,other,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,4,3,2,3,4,9,9,12,15
GP,F,16,U,GT3,T,4,4,services,health,reputation,other,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,5,4,5,5,2,8,3,6
GP,F,16,U,GT3,T,2,1,other,other,home,mother,2,4,0,no,yes,no,no,no,no,yes,yes,4,3,5,1,1,2,0,6,3,9
GP,F,15,U,GT3,T,2,4,other,other,course,mother,1,1,0,no,yes,yes,no,no,yes,yes,no,5,3,3,1,5,5,1,11,17,14
GP,F,17,U,LE3,T,4,3,teacher,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,4,5,1,4,3,1,11,6,11
GP,M,16,U,GT3,T,1,2,teacher,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,3,1,5,5,23,13,15,17
GP,F,16,U,GT3,T,3,4,other,other,course,mother,3,3,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,1,3,2,14,12,13
GP,F,17,U,LE3,T,1,1,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,2,3,11,14,11
GP,F,16,U,GT3,T,4,4,teacher,other,other,mother,1,2,0,no,no,no,no,yes,yes,no,no,5,3,2,2,1,3,1,15,5,10
MS,F,15,U,GT3,T,4,3,services,other,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,3,3,5,1,1,5,8,7,14,14
GP,M,18,R,GT3,T,3,3,teacher,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,4,5,1,1,1,0,8,3,8
GP,F,17,U,LE3,T,4,1,teacher,other,home,father,1,1,0,no,no,yes,no,yes,yes,yes,no,4,4,2,1,2,5,7,18,17,17
GP,M,17,U,GT3,T,2,4,services,other,home,mother,1,2,1,no,no,yes,no,yes,no,yes,yes,4,5,5,3,2,2,0,10,10,13
GP,M,17,U,GT3,T,4,4,teacher,services,home,mother,2,2,0,no,yes,yes,yes,yes,yes,no,yes,3,3,2,1,3,5,5,6,5,10
GP,F,17,U,GT3,T,4,2,at_home,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,no,yes,4,3,4,1,1,3,1,17,8,15
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,2,4,3,19,9,8,11
GP,M,17,U,GT3,T,1,4,other,services,home,father,1,4,0,no,yes,no,no,yes,no,yes,no,4,2,4,1,2,5,25,15,15,16
GP,M,15,U,GT3,T,4,4,other,other,reputation,father,1,2,0,no,yes,yes,no,yes,yes,no,yes,5,3,3,1,2,5,0,13,4,11
GP,M,16,U,GT3,T,3,2,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,1,1,1,5,0,13,7,11
GP,M,17,R,GT3,T,1,1,teacher,other,reputation,mother,2,2,0,yes,no,no,yes,no,yes,yes,yes,4,4,4,1,4,5,37,8,5,10
GP,F,18,U,GT3,T,4,4,at_home,teacher,other,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,5,2,3,1,1,5,11,16,17,17
GP,M,16,U,LE3,T,1,2,services,other,course,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,2,4,3,1,3,5,21,6,12,9
GP,M,15,U,LE3,T,4,1,other,other,course,mother,1,2,0,no,yes,no,yes,no,yes,no,no,4,4,2,1,1,1,1,6,6,8
GP,F,15,U,GT3,A,2,3,health,other,course,father,1,1,0,no,yes,no,no,no,no,yes,yes,3,2,1,1,2,1,12,15,16,17
GP,M,15,U,GT3,A,2,2,at_home,services,course,mother,2,2,1,yes,yes,no,no,yes,no,yes,no,3,1,3,1,4,5,16,8,7,8
GP,M,19,U,LE3,A,2,4,at_home,other,reputation,father,1,4,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,12,7,9
GP,M,15,U,GT3,T,4,1,services,services,course,mother,1,4,0,no,no,no,yes,yes,yes,yes,yes,4,1,2,1,1,3,0,11,12,12
GP,M,17,R,GT3,T,3,3,services,other,home,father,1,2,3,yes,yes,yes,no,no,yes,yes,yes,4,4,3,1,2,5,2,8,8,10
GP,M,16,R,LE3,T,4,1,health,at_home,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,5,3,3,1,1,1,0,6,3,7
GP,M,17,U,GT3,T,1,4,other,other,course,father,1,2,0,no,no,no,no,no,yes,yes,no,5,3,4,1,2,3,0,9,4,8
GP,F,18,U,LE3,T,1,1,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,no,no,4,3,2,1,1,2,2,15,16,15
GP,F,16,U,GT3,T,4,2,at_home,other,other,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,2,5,5,10,9,9
GP,F,16,U,GT3,T,4,4,other,other,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,1,2,1,1,2,6,14,19,19
GP,M,17,U,GT3,T,1,4,other,other,course,mother,1,3,0,yes,no,no,yes,yes,yes,yes,yes,2,3,3,5,4,5,3,7,8,9
GP,M,16,U,GT3,T,1,1,services,teacher,other,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,6,3,7
GP,M,16,U,LE3,T,4,3,at_home,other,home,mother,1,4,0,yes,no,no,yes,yes,yes,yes,yes,4,4,3,3,2,2,0,12,16,13
GP,F,16,U,GT3,T,2,3,teacher,other,home,father,1,3,0,no,yes,yes,yes,no,yes,yes,no,5,2,4,1,1,5,3,11,13,16
GP,M,16,U,GT3,T,3,3,other,other,home,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,1,1,2,4,0,8,10,11
GP,M,16,U,GT3,T,2,2,teacher,other,reputation,mother,1,2,3,no,yes,no,no,yes,no,yes,yes,5,5,5,2,2,4,4,9,6,10
GP,M,18,U,GT3,T,4,3,services,other,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,4,5,4,1,3,1,15,11,17,16
GP,M,16,U,GT3,T,4,1,other,other,home,mother,1,4,0,no,yes,no,yes,yes,no,no,no,5,3,5,3,3,3,6,16,9,16
GP,M,16,R,GT3,T,3,3,services,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,5,11,8,10,14
GP,F,17,U,LE3,T,0,1,services,other,other,father,2,2,0,no,no,yes,no,yes,yes,no,yes,5,3,3,5,3,5,1,11,6,11
GP,F,16,U,LE3,T,2,3,other,teacher,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,4,1,2,5,2,9,8,11
GP,M,16,U,LE3,T,3,1,health,at_home,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,yes,5,3,2,1,1,1,8,10,10,11
GP,M,16,U,GT3,T,2,2,at_home,other,course,mother,1,3,1,no,yes,no,yes,yes,yes,yes,yes,4,4,5,1,2,4,1,11,10,10
GP,M,17,U,LE3,T,4,1,other,other,home,mother,1,2,0,no,no,no,no,no,yes,yes,no,5,3,3,2,1,3,18,13,4,13
GP,M,18,U,GT3,A,3,2,at_home,other,other,other,1,2,0,yes,yes,no,no,no,yes,yes,no,4,1,2,1,1,5,1,13,12,12
GP,M,15,U,GT3,T,1,3,services,at_home,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,2,3,5,0,11,13,11
GP,M,18,U,GT3,T,4,4,other,services,reputation,mother,4,2,0,no,no,yes,no,yes,yes,yes,no,4,3,2,1,2,5,4,8,9,13
GP,M,18,R,LE3,A,1,1,teacher,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,3,4,4,3,5,5,47,14,15,14
GP,M,17,U,GT3,T,1,2,services,health,other,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,3,3,3,2,5,0,8,11,12
GP,M,15,R,GT3,A,1,2,at_home,other,course,mother,1,1,0,no,yes,yes,no,no,yes,yes,yes,3,4,3,1,3,2,18,16,18,17
GP,M,19,U,GT3,T,3,3,other,other,home,father,1,3,1,no,yes,no,no,yes,yes,yes,no,4,2,5,1,5,5,4,15,11,14
GP,F,16,U,GT3,T,2,1,services,other,reputation,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,4,3,4,1,1,4,0,10,11,12
GP,M,18,U,GT3,A,2,3,other,other,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,2,4,1,2,1,7,13,4,12
GP,M,15,U,LE3,A,3,2,other,other,course,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,yes,4,4,5,2,3,2,9,12,8,11
GP,F,19,U,GT3,T,2,3,health,services,home,mother,1,3,3,yes,no,yes,no,yes,yes,yes,no,4,4,5,1,5,3,29,6,6,10
GP,F,18,R,GT3,T,2,2,services,other,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,2,4,5,2,5,5,6,12,12
GP,M,16,U,LE3,T,4,2,other,other,course,mother,2,2,2,no,yes,no,yes,yes,yes,yes,no,4,2,3,2,4,1,26,6,11,13
GP,M,17,U,GT3,T,1,3,at_home,other,other,mother,1,1,0,no,no,yes,yes,yes,yes,yes,yes,4,4,4,1,2,3,0,7,3,7
GP,F,19,U,LE3,T,3,2,services,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,3,4,5,2,3,5,39,9,9,10
GP,M,17,R,LE3,T,4,3,health,at_home,course,mother,1,1,0,no,no,no,yes,no,yes,yes,yes,3,4,4,5,5,3,18,19,18,17
GP,M,15,R,LE3,T,3,2,services,services,reputation,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,4,4,5,1,1,1,0,15,16,18
GP,M,16,R,GT3,A,4,1,other,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,5,5,7,12,9,10
GP,F,16,R,GT3,T,2,2,health,other,course,mother,1,4,0,no,yes,no,yes,yes,yes,no,no,5,1,3,1,1,3,23,17,18,18
GP,F,16,U,LE3,T,0,2,teacher,other,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,4,5,0,11,15,14
GP,M,18,U,GT3,T,3,1,at_home,other,other,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,1,2,5,5,2,8,13,11
GP,F,17,U,LE3,T,3,2,other,other,course,father,1,3,0,yes,no,no,yes,yes,yes,yes,no,4,2,4,1,1,2,22,13,11,13
MS,M,17,U,GT3,A,3,4,other,services,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,3,3,0,11,12,16
GP,F,17,U,GT3,T,1,1,services,other,other,mother,1,4,1,yes,yes,yes,yes,yes,yes,yes,yes,4,5,3,2,2,3,18,14,15,16
GP,F,16,R,LE3,T,4,1,other,other,home,mother,2,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,4,4,1,1,5,9,12,13,10
GP,F,15,U,LE3,T,1,3,at_home,services,course,other,1,1,0,yes,no,no,yes,yes,yes,yes,yes,4,3,4,1,2,5,0,13,8,11
GP,F,15,U,GT3,T,4,1,teacher,other,course,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,4,4,4,1,4,1,6,12,11,13
GP,M,18,U,GT3,T,2,2,services,other,home,other,2,3,0,no,yes,no,yes,yes,yes,yes,yes,5,3,2,1,1,3,0,9,2,7
GP,F,17,U,GT3,T,3,4,other,other,reputation,mother,1,2,0,yes,no,yes,no,yes,yes,yes,no,3,3,2,2,1,5,6,7,16,11
GP,M,15,U,LE3,T,4,3,at_home,other,course,mother,1,2,0,yes,no,no,no,yes,yes,yes,yes,4,3,3,1,1,5,4,9,3,6
GP,F,16,U,GT3,T,2,3,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,3,1,4,10,15,12
GP,F,19,U,GT3,A,3,4,at_home,other,reputation,father,1,3,1,no,no,yes,no,yes,yes,yes,no,4,2,2,1,1,5,0,12,15,12
GP,F,18,U,GT3,T,3,4,teacher,other,home,mother,1,1,0,no,yes,yes,no,yes,yes,yes,yes,4,4,2,1,2,5,1,9,17,12
GP,M,16,R,GT3,T,2,2,other,other,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,2,2,3,1,0,13,1,6
GP,F,15,U,GT3,T,4,4,at_home,teacher,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,2,1,4,5,2,13,11,12
GP,F,15,U,GT3,T,3,3,at_home,services,course,other,1,2,2,no,yes,yes,no,yes,yes,no,no,4,2,2,1,1,4,0,9,7,8
GP,F,15,R,GT3,A,2,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,no,yes,yes,4,3,5,2,1,5,4,15,19,18
GP,F,17,U,GT3,T,2,3,health,other,other,father,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,5,2,4,5,10,8,1,7
GP,F,17,U,LE3,T,4,1,other,services,reputation,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,0,7,2,10
GP,F,17,U,GT3,T,3,4,other,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,1,3,2,0,13,13,12
GP,M,18,U,GT3,T,4,4,other,at_home,home,other,1,2,1,no,no,no,no,yes,yes,yes,no,4,4,3,3,3,5,0,9,8,10
GP,F,18,U,GT3,T,2,2,other,other,reputation,mother,1,3,0,no,yes,no,yes,no,no,yes,no,4,3,3,1,1,3,2,7,10,12
GP,M,16,U,GT3,T,2,2,health,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,5,2,5,2,1,8,6,11
GP,M,16,U,GT3,T,2,2,services,services,course,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,4,5,2,1,1,4,0,14,18,16
