school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,15,U,GT3,T,3,1,teacher,other,course,mother,2,4,0,no,yes,yes,no,yes,yes,yes,yes,5,2,4,1,1,5,6,19,9,20
GP,F,20,U,GT3,A,3,1,at_home,other,home,father,1,3,0,yes,no,no,no,yes,yes,no,yes,5,4,3,1,4,3,27,12,3,19
GP,F,16,U,GT3,T,3,3,services,other,other,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,3,1,4,1,1,2,5,11,9,19
GP,F,18,U,LE3,T,3,3,services,at_home,reputation,father,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,1,2,2,5,8,19,8,13
GP,F,15,R,LE3,T,3,1,services,other,course,mother,1,3,0,yes,no,no,yes,yes,yes,yes,yes,2,4,4,1,1,3,7,9,16,17
GP,F,18,U,GT3,T,3,2,teacher,other,course,father,1,2,1,no,no,yes,no,yes,yes,no,no,4,4,2,1,1,5,1,19,5,19
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,1,2,3,no,no,yes,no,yes,yes,yes,no,4,3,4,1,1,3,4,14,8,6
GP,F,16,U,LE3,T,2,2,at_home,other,course,mother,3,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,1,5,49,19,8,10
GP,F,18,U,LE3,T,2,3,other,at_home,course,mother,1,3,0,no,no,yes,yes,yes,yes,yes,no,3,2,4,1,1,1,11,13,7,9
GP,F,16,U,LE3,T,2,1,other,at_home,course,mother,1,2,0,yes,no,yes,yes,no,yes,no,no,4,5,2,2,1,3,29,12,8,5
GP,F,16,U,GT3,T,2,2,teacher,teacher,home,mother,2,1,3,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,4,1,8,18,7,14
GP,M,16,U,LE3,A,3,2,teacher,other,reputation,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,2,4,4,1,2,2,5,13,5,11
MS,F,18,U,GT3,T,1,3,teacher,other,course,mother,1,4,0,no,no,no,no,yes,no,no,no,4,2,2,1,2,5,28,12,2,15
GP,F,17,R,LE3,T,3,1,other,other,home,mother,1,2,3,no,no,no,yes,yes,no,yes,yes,5,5,2,2,1,5,0,11,11,14
GP,M,15,U,LE3,T,1,2,teacher,health,home,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,1,4,2,12,14,12,11
GP,F,18,U,GT3,T,4,3,services,at_home,home,other,1,1,0,no,no,yes,no,yes,yes,yes,yes,1,5,2,1,1,5,30,18,4,6
GP,F,15,R,GT3,T,2,3,other,other,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,5,3,1,4,1,30,13,6,2
GP,F,18,U,GT3,T,3,2,health,services,reputation,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,2,4,7,15,11,14
GP,M,17,R,LE3,T,4,3,teacher,other,home,father,1,2,3,no,no,no,no,yes,yes,yes,no,5,1,4,1,3,1,16,19,3,2
MS,F,17,R,LE3,T,1,1,other,at_home,reputation,mother,3,2,0,no,no,yes,no,yes,yes,yes,yes,4,2,4,5,1,5,7,11,2,17
MS,F,17,U,GT3,T,3,1,other,other,reputation,other,3,2,0,no,no,yes,no,yes,yes,yes,no,4,3,4,4,1,2,12,13,8,10
GP,M,18,R,GT3,T,3,1,services,other,other,mother,1,3,0,yes,yes,no,yes,yes,yes,no,no,3,4,1,1,5,5,16,17,5,10
GP,M,17,R,LE3,T,4,1,health,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,1,1,5,28,12,10,20
GP,M,17,R,GT3,T,3,1,other,services,reputation,mother,1,1,0,no,yes,no,no,no,yes,yes,yes,3,2,2,1,1,4,4,15,6,16
GP,F,18,U,GT3,T,4,3,services,other,reputation,father,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,5,3,3,3,8,19,9,16
GP,M,16,U,LE3,T,1,1,other,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,5,4,1,1,1,3,10,10,7
GP,F,15,U,LE3,T,2,4,other,other,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,yes,4,5,3,1,4,4,5,11,0,11
GP,F,15,U,GT3,A,3,2,at_home,other,course,mother,3,2,0,yes,no,yes,yes,yes,yes,yes,no,3,4,3,1,3,3,23,8,6,16
GP,F,17,U,GT3,A,3,1,at_home,other,other,mother,1,3,1,no,yes,no,no,yes,yes,yes,no,5,4,3,3,1,5,75,13,11,17
GP,F,17,U,LE3,T,3,2,teacher,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,2,1,4,24,19,4,13
GP,F,17,R,LE3,T,1,2,other,other,other,mother,1,2,0,no,yes,yes,no,yes,yes,no,yes,4,3,4,3,1,3,6,14,16,16
MS,M,18,U,GT3,T,3,3,at_home,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,5,5,60,13,13,14
GP,F,15,R,LE3,T,1,2,teacher,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,3,5,1,5,23,19,6,13
GP,M,16,U,LE3,T,4,3,teacher,at_home,reputation,mother,1,3,0,yes,no,yes,yes,no,yes,yes,yes,4,5,4,5,3,5,22,7,7,18
GP,F,18,U,LE3,T,1,3,at_home,other,reputation,father,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,4,4,2,1,5,24,15,12,14
GP,F,18,U,GT3,T,3,1,other,services,reputation,mother,2,3,0,no,yes,yes,yes,yes,no,yes,no,4,3,4,2,5,1,4,15,10,20
GP,F,18,U,GT3,T,4,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,5,1,1,1,9,14,1,14
GP,F,18,U,GT3,T,3,3,at_home,services,reputation,other,1,2,0,no,no,yes,no,yes,yes,yes,no,4,5,2,2,2,3,3,11,11,14
GP,M,17,U,LE3,A,4,3,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,no,yes,4,4,4,1,4,4,18,12,4,19
GP,F,15,R,LE3,T,3,1,teacher,services,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,no,4,4,4,2,1,2,8,9,8,20
GP,F,17,U,LE3,T,3,4,teacher,other,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,5,5,4,1,5,2,6,14,3,15
GP,M,16,U,GT3,T,1,3,services,other,home,father,1,2,0,no,no,yes,no,yes,yes,yes,no,4,2,1,1,1,3,21,14,12,10
GP,F,17,U,LE3,T,2,3,other,other,reputation,father,2,1,1,yes,yes,yes,yes,no,yes,yes,no,5,2,2,5,3,5,26,11,8,12
GP,M,16,U,GT3,T,2,3,services,teacher,course,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,no,5,2,1,5,1,5,8,16,5,13
GP,F,17,U,LE3,T,4,3,other,other,reputation,father,1,2,0,no,yes,yes,no,yes,yes,no,no,5,3,4,2,4,1,1,16,8,14
GP,M,16,R,GT3,T,3,3,services,other,home,father,1,2,1,no,no,yes,yes,no,yes,yes,yes,4,3,2,1,1,5,25,19,5,16
GP,F,16,U,GT3,T,4,2,teacher,health,reputation,other,1,3,1,no,no,yes,no,yes,yes,yes,no,5,2,2,3,1,1,5,16,6,15
GP,M,16,U,LE3,T,4,1,teacher,other,course,mother,1,1,3,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,1,5,29,14,4,20
GP,M,17,U,GT3,T,2,1,at_home,other,home,father,1,2,0,no,no,yes,no,yes,yes,yes,yes,5,3,5,3,1,1,4,13,7,14
GP,M,16,R,GT3,T,1,3,teacher,other,reputation,other,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,1,2,1,5,31,9,12,9
GP,M,17,U,LE3,T,4,1,services,services,reputation,mother,2,3,1,no,no,no,no,yes,yes,yes,no,5,4,3,2,1,5,6,14,0,20
GP,M,16,U,GT3,A,3,1,services,other,home,mother,4,2,0,no,no,yes,no,yes,yes,yes,yes,4,3,4,1,1,5,29,15,5,17
GP,F,17,U,GT3,T,2,1,at_home,other,course,other,1,1,1,no,no,no,no,yes,yes,yes,no,5,2,5,1,1,5,5,14,8,14
MS,F,16,U,LE3,T,4,1,other,other,home,mother,1,2,0,no,yes,yes,yes,no,yes,no,yes,4,3,3,3,3,1,29,19,6,8
GP,F,16,U,LE3,T,3,3,services,services,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,2,2,4,3,1,5,9,13,6,17
GP,M,17,U,GT3,T,4,1,services,services,home,mother,1,2,2,no,yes,no,yes,yes,yes,yes,no,2,3,5,1,1,5,1,10,7,15
GP,F,16,U,LE3,T,2,3,teacher,other,other,mother,3,2,0,yes,no,yes,yes,yes,yes,yes,no,5,2,4,1,3,1,5,19,8,17
GP,F,15,U,GT3,T,4,3,services,other,reputation,mother,1,3,0,yes,no,yes,yes,yes,yes,yes,no,4,2,4,5,4,4,5,15,14,6
GP,M,18,U,GT3,T,2,1,services,other,other,mother,1,2,0,no,yes,yes,yes,yes,no,yes,no,4,4,2,1,1,3,5,13,0,13
GP,F,17,U,GT3,T,4,1,services,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,5,6,19,0,10
GP,M,17,R,GT3,T,1,2,services,services,course,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,3,3,5,1,1,5,18,15,6,15
GP,M,16,U,LE3,A,1,2,services,other,home,father,1,2,1,no,no,no,no,yes,yes,yes,no,3,3,4,1,2,1,7,15,12,11
GP,M,17,R,LE3,T,3,2,at_home,other,reputation,father,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,4,2,1,1,5,31,14,5,11
MS,F,16,R,GT3,T,1,3,other,other,course,mother,1,1,0,no,no,yes,no,yes,yes,no,no,4,4,3,4,1,3,40,19,3,14
GP,F,16,U,LE3,T,2,3,teacher,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,yes,4,4,4,2,5,3,10,6,6,4
GP,F,16,U,GT3,T,4,1,other,services,reputation,mother,2,2,2,no,no,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,28,14,11,7
GP,F,18,U,LE3,T,3,2,at_home,services,reputation,mother,1,2,1,no,no,no,yes,yes,yes,yes,no,3,4,1,2,3,3,19,19,6,16
GP,F,19,U,LE3,A,1,2,services,other,reputation,mother,1,2,0,yes,no,yes,no,yes,yes,yes,yes,3,4,5,5,5,3,7,14,8,17
GP,F,16,U,LE3,T,3,2,services,services,reputation,other,2,2,1,no,yes,no,yes,yes,yes,no,no,4,5,1,2,1,5,7,8,5,20
GP,M,15,U,LE3,T,4,2,services,other,reputation,mother,2,2,0,yes,no,yes,yes,yes,yes,yes,no,5,3,4,2,3,5,19,17,10,14
GP,F,16,U,GT3,T,1,2,services,health,home,father,2,1,1,no,yes,yes,yes,no,yes,no,yes,4,3,2,2,1,5,0,19,8,13
GP,F,19,R,GT3,T,4,1,services,at_home,home,father,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,1,1,1,3,0,9,3,16
GP,F,17,R,LE3,T,4,2,at_home,other,other,mother,2,2,0,no,yes,yes,no,yes,yes,no,yes,3,4,5,1,1,5,0,10,12,15
GP,F,16,U,GT3,T,1,2,services,other,reputation,mother,3,3,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,2,3,21,14,7,13
GP,F,17,U,GT3,T,2,3,services,other,course,father,1,2,1,no,no,yes,no,yes,yes,yes,no,5,3,2,1,1,2,0,19,7,14
GP,F,15,U,GT3,T,4,1,services,other,home,mother,2,2,3,yes,yes,yes,yes,yes,no,yes,no,3,5,4,1,3,4,15,11,7,20
GP,M,16,R,GT3,T,3,3,services,teacher,reputation,mother,3,3,1,no,yes,yes,yes,yes,yes,yes,yes,5,5,3,4,2,2,26,15,5,10
GP,M,18,U,GT3,T,4,2,services,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,no,no,4,2,5,1,1,5,6,13,10,13
GP,M,17,U,GT3,T,4,2,other,services,reputation,mother,1,1,0,no,no,yes,yes,yes,yes,no,no,4,4,2,2,3,5,15,16,7,15
GP,M,17,R,LE3,T,4,1,services,health,course,mother,1,1,1,no,no,yes,yes,yes,yes,yes,no,4,2,4,2,1,5,17,12,8,14
GP,M,18,U,LE3,T,4,1,services,other,reputation,mother,1,4,1,no,no,no,yes,yes,yes,no,no,3,4,4,1,1,3,0,18,4,12
GP,F,18,U,GT3,A,4,1,at_home,teacher,course,mother,1,2,2,no,yes,yes,yes,yes,yes,yes,yes,3,3,5,1,4,3,1,10,8,20
GP,M,16,R,GT3,T,3,1,other,other,other,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,5,4,12,5,0
GP,M,17,R,GT3,T,3,1,at_home,health,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,4,2,1,3,29,12,11,20
GP,M,16,R,GT3,T,2,1,teacher,other,reputation,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,4,2,2,5,5,16,11,9,1
MS,M,17,U,LE3,T,3,1,services,other,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,2,5,4,6,17,5,13
GP,F,16,U,LE3,T,1,1,services,other,reputation,mother,1,2,2,no,no,yes,no,no,yes,yes,yes,5,2,2,2,1,3,8,11,0,16
MS,F,17,U,GT3,T,3,2,services,other,home,mother,2,4,0,no,no,yes,no,yes,yes,yes,no,5,1,2,3,1,1,8,17,4,9
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,2,4,3,1,4,1,15,3,14
GP,M,17,R,GT3,T,4,3,services,other,course,mother,3,2,3,no,no,yes,no,yes,yes,yes,no,4,5,4,3,1,3,5,19,3,17
GP,M,16,R,GT3,T,4,1,at_home,teacher,home,father,1,3,0,no,no,no,no,yes,yes,yes,yes,4,2,4,1,4,3,20,17,5,14
GP,F,16,U,GT3,A,4,4,at_home,other,reputation,father,4,4,0,no,yes,no,yes,yes,no,yes,yes,4,4,3,1,1,5,40,19,11,4
GP,F,19,U,LE3,T,1,3,services,other,course,father,1,2,0,no,no,yes,no,yes,yes,yes,no,3,4,3,4,1,5,5,10,13,15
GP,F,18,U,GT3,T,4,1,services,other,course,mother,1,2,1,no,no,yes,yes,yes,yes,yes,yes,4,4,4,1,2,4,31,11,6,5
GP,M,17,U,LE3,A,3,2,other,other,home,mother,4,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,4,3,22,11,12,12
GP,F,16,U,GT3,A,3,1,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,5,4,7,12,5,19
