gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
M,Iraq,KuwaIT,MiddleSchool,G-07,B,English,F,Mum,43,99,98,98,Yes,Good,Under-7,M
M,Jordan,lebanon,HighSchool,G-07,A,IT,F,Father,41,97,57,93,Yes,Good,Under-7,L
F,lebanon,KuwaIT,MiddleSchool,G-08,B,English,F,Father,59,99,11,98,No,Good,Under-7,L
M,Jordan,Palestine,lowerlevel,G-04,A,Math,F,Father,34,76,79,62,Yes,Bad,Under-7,M
F,KW,Iraq,lowerlevel,G-04,B,Biology,S,Mum,8,66,44,90,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-07,A,Arabic,S,Father,45,0,98,31,No,Bad,Under-7,M
M,Palestine,KuwaIT,lowerlevel,G-02,A,IT,S,Mum,100,41,64,84,Yes,Good,Under-7,L
F,KW,Iraq,lowerlevel,G-02,A,IT,F,Father,79,97,98,98,Yes,Good,Above-7,H
M,Iraq,KuwaIT,MiddleSchool,G-06,A,French,S,Father,100,44,43,90,Yes,Bad,Under-7,L
F,KW,KuwaIT,MiddleSchool,G-07,A,Science,S,Mum,70,99,37,98,Yes,Bad,Above-7,H
M,KW,KuwaIT,MiddleSchool,G-02,A,Spanish,F,Mum,24,0,34,86,Yes,Bad,Above-7,L
M,Egypt,KuwaIT,lowerlevel,G-02,A,Quran,S,Father,34,34,93,7,Yes,Good,Above-7,L
F,Egypt,Jordan,lowerlevel,G-02,B,IT,F,Father,16,41,71,77,Yes,Good,Above-7,L
M,KW,KuwaIT,lowerlevel,G-12,B,History,S,Mum,94,46,45,70,Yes,Good,Above-7,L
M,KW,Jordan,MiddleSchool,G-11,A,Geology,F,Father,62,99,95,82,Yes,Bad,Under-7,L
F,Morocco,Iran,MiddleSchool,G-08,A,Quran,S,Father,40,45,48,96,Yes,Bad,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-04,A,IT,S,Mum,79,92,77,87,No,Bad,Above-7,M
F,Iraq,Palestine,MiddleSchool,G-07,A,IT,S,Mum,76,99,98,81,No,Good,Above-7,L
M,Morocco,KuwaIT,HighSchool,G-08,A,French,F,Father,29,23,96,79,No,Good,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,B,Arabic,S,Father,11,99,43,83,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,French,F,Mum,96,5,98,68,No,Good,Above-7,H
M,KW,Jordan,lowerlevel,G-06,B,IT,S,Father,43,99,32,81,Yes,Bad,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-12,A,History,S,Mum,100,97,67,72,No,Bad,Under-7,M
M,Egypt,Jordan,lowerlevel,G-10,C,French,F,Mum,77,90,15,78,Yes,Good,Above-7,H
F,Iraq,Jordan,MiddleSchool,G-11,C,English,S,Father,30,99,98,72,Yes,Good,Above-7,H
F,Morocco,KuwaIT,MiddleSchool,G-07,C,IT,F,Father,100,99,96,70,Yes,Bad,Above-7,M
M,Jordan,Jordan,lowerlevel,G-06,A,Math,F,Father,91,99,98,72,Yes,Bad,Under-7,M
M,Syria,Jordan,lowerlevel,G-06,A,Science,S,Father,31,83,98,83,No,Bad,Under-7,M
M,KW,KuwaIT,HighSchool,G-06,A,Quran,F,Father,36,99,34,98,Yes,Good,Under-7,H
M,Tunis,KuwaIT,MiddleSchool,G-02,A,Math,F,Father,36,8,88,63,Yes,Good,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-08,A,Spanish,F,Father,100,99,98,98,Yes,Good,Under-7,H
M,Syria,KuwaIT,MiddleSchool,G-06,B,English,F,Mum,77,7,86,98,Yes,Good,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-08,A,Science,S,Mum,100,99,67,2,Yes,Bad,Under-7,L
M,KW,USA,MiddleSchool,G-07,B,History,S,Father,92,85,31,28,Yes,Good,Under-7,H
F,Jordan,KuwaIT,lowerlevel,G-11,A,IT,F,Father,100,85,96,90,Yes,Good,Under-7,H
M,KW,KuwaIT,HighSchool,G-08,B,English,F,Mum,100,75,96,98,No,Good,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-07,A,Science,S,Mum,100,99,32,5,Yes,Good,Under-7,L
M,KW,Jordan,lowerlevel,G-07,A,Spanish,F,Mum,25,99,65,49,Yes,Bad,Under-7,H
M,KW,lebanon,MiddleSchool,G-02,B,French,F,Father,100,11,41,56,Yes,Good,Above-7,M
M,KW,Jordan,lowerlevel,G-07,A,Arabic,S,Father,100,99,86,39,No,Bad,Above-7,L
M,Egypt,KuwaIT,MiddleSchool,G-04,C,IT,F,Mum,100,29,98,60,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,Science,F,Father,0,95,10,98,Yes,Good,Under-7,L
M,KW,Jordan,lowerlevel,G-06,A,Quran,S,Mum,39,99,33,54,No,Good,Under-7,H
F,Jordan,Jordan,lowerlevel,G-02,A,Chemistry,F,Father,32,99,98,98,Yes,Good,Under-7,M
F,Jordan,Iraq,MiddleSchool,G-10,C,Arabic,S,Father,99,79,78,82,Yes,Bad,Above-7,M
M,lebanon,Iraq,lowerlevel,G-07,B,IT,F,Mum,79,43,34,98,Yes,Bad,Above-7,L
M,lebanon,lebanon,MiddleSchool,G-02,A,IT,F,Father,100,99,71,14,No,Bad,Under-7,H
M,lebanon,lebanon,MiddleSchool,G-07,A,Math,F,Father,13,92,63,45,Yes,Good,Under-7,M
F,Palestine,Jordan,MiddleSchool,G-07,A,Chemistry,F,Father,28,99,89,85,Yes,Bad,Under-7,M
F,Palestine,USA,MiddleSchool,G-08,A,IT,S,Mum,40,99,11,27,Yes,Bad,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,IT,F,Father,40,99,98,98,Yes,Bad,Under-7,H
M,SaudiArabia,lebanon,MiddleSchool,G-08,B,Arabic,F,Father,26,99,96,46,Yes,Good,Under-7,H
M,Iraq,KuwaIT,MiddleSchool,G-02,A,French,S,Father,100,82,37,22,Yes,Bad,Under-7,M
M,KW,lebanon,lowerlevel,G-04,A,French,F,Father,100,99,38,52,Yes,Bad,Above-7,M
M,KW,Jordan,HighSchool,G-12,B,History,S,Father,14,38,98,35,No,Good,Under-7,L
M,Syria,Jordan,HighSchool,G-02,A,Spanish,S,Father,12,99,35,34,No,Good,Under-7,M
M,Palestine,Iraq,MiddleSchool,G-08,A,French,F,Father,46,76,9,84,Yes,Good,Above-7,L
M,KW,KuwaIT,HighSchool,G-02,A,English,F,Mum,38,96,32,98,Yes,Good,Under-7,M
M,Egypt,Jordan,MiddleSchool,G-10,B,French,F,Father,43,99,96,98,Yes,Good,Under-7,L
M,Jordan,lebanon,lowerlevel,G-08,A,French,S,Father,95,54,60,98,Yes,Good,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-07,B,French,F,Father,14,99,86,96,Yes,Bad,Above-7,H
M,KW,USA,lowerlevel,G-02,A,Chemistry,F,Father,65,95,74,26,Yes,Good,Under-7,H
F,KW,Iraq,lowerlevel,G-07,A,IT,F,Father,100,40,91,40,Yes,Good,Above-7,M
M,Egypt,KuwaIT,MiddleSchool,G-02,A,IT,F,Mum,100,99,93,98,No,Good,Above-7,L
F,Tunis,KuwaIT,lowerlevel,G-07,C,English,S,Mum,99,45,91,35,No,Bad,Above-7,L
F,KW,KuwaIT,HighSchool,G-07,A,English,S,Father,39,99,8,70,No,Good,Under-7,H
F,Jordan,KuwaIT,lowerlevel,G-04,A,Biology,F,Mum,19,37,98,76,Yes,Good,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,IT,S,Father,100,99,96,45,No,Good,Under-7,H
M,Iraq,KuwaIT,MiddleSchool,G-07,A,Spanish,S,Father,93,36,98,23,Yes,Good,Above-7,L
M,KW,Tunis,lowerlevel,G-06,A,Science,S,Father,78,99,41,98,No,Good,Under-7,M
F,KW,lebanon,MiddleSchool,G-07,A,IT,F,Father,68,99,52,20,No,Bad,Under-7,M
F,USA,Jordan,HighSchool,G-08,B,IT,S,Mum,38,59,29,7,Yes,Bad,Under-7,H
M,KW,KuwaIT,HighSchool,G-04,A,Spanish,F,Father,94,99,33,77,Yes,Bad,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,A,Geology,S,Father,100,78,98,98,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-06,A,French,S,Father,16,34,80,90,No,Good,Above-7,M
F,Palestine,KuwaIT,lowerlevel,G-02,A,IT,S,Father,100,53,34,64,No,Bad,Under-7,M
F,KW,Jordan,lowerlevel,G-08,A,Biology,F,Father,11,99,21,64,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-12,A,French,S,Father,93,70,64,96,Yes,Good,Above-7,H
M,Syria,KuwaIT,lowerlevel,G-07,C,Biology,F,Mum,36,99,1,98,No,Bad,Under-7,M
F,KW,lebanon,MiddleSchool,G-08,A,French,F,Mum,100,20,71,13,No,Bad,Above-7,H
M,SaudiArabia,KuwaIT,lowerlevel,G-08,B,Arabic,F,Father,100,10,93,45,No,Bad,Under-7,M
F,KW,KuwaIT,lowerlevel,G-07,A,IT,F,Mum,34,99,44,81,Yes,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-08,A,French,S,Father,100,31,78,50,Yes,Good,Above-7,M
M,SaudiArabia,Jordan,lowerlevel,G-07,C,Biology,S,Father,100,99,68,60,Yes,Good,Above-7,M
F,KW,Jordan,lowerlevel,G-08,B,Spanish,S,Mum,80,83,39,80,No,Bad,Under-7,H
M,Jordan,KuwaIT,HighSchool,G-08,A,Chemistry,S,Mum,34,80,67,82,No,Good,Under-7,L
F,lebanon,Jordan,lowerlevel,G-02,A,Quran,S,Mum,40,93,22,98,Yes,Bad,Under-7,L
M,KW,KuwaIT,HighSchool,G-07,B,IT,F,Father,33,64,11,66,Yes,Good,Above-7,M
F,KW,KuwaIT,lowerlevel,G-02,A,Biology,S,Father,93,99,8,98,Yes,Good,Under-7,H
F,Morocco,Iraq,MiddleSchool,G-08,C,Arabic,F,Father,100,99,63,98,Yes,Good,Under-7,H
M,Jordan,KuwaIT,lowerlevel,G-06,A,French,F,Father,84,99,61,87,No,Bad,Above-7,L
M,KW,Jordan,MiddleSchool,G-07,B,Chemistry,S,Mum,100,0,43,59,No,Good,Under-7,L
M,KW,Jordan,MiddleSchool,G-04,A,Arabic,S,Mum,44,36,69,73,Yes,Good,Under-7,L
M,KW,SaudiArabia,MiddleSchool,G-08,A,Science,S,Father,32,33,81,74,No,Bad,Under-7,H
M,Egypt,Jordan,MiddleSchool,G-07,A,IT,F,Father,56,98,98,66,Yes,Bad,Under-7,M
M,KW,Iraq,lowerlevel,G-08,A,Biology,S,Mum,11,99,98,83,Yes,Bad,Above-7,M
F,Syria,Egypt,lowerlevel,G-02,B,French,S,Father,60,22,89,98,Yes,Good,Above-7,M
M,Tunis,Jordan,MiddleSchool,G-08,A,Arabic,F,Father,27,99,55,89,Yes,Bad,Above-7,H
M,KW,Egypt,MiddleSchool,G-02,B,IT,F,Father,23,21,47,67,Yes,Bad,Under-7,L
F,Palestine,lebanon,lowerlevel,G-08,A,French,F,Father,38,99,59,35,Yes,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-08,A,Arabic,F,Mum,40,39,28,90,Yes,Bad,Above-7,M
F,KW,Jordan,lowerlevel,G-04,A,Geology,S,Father,32,99,25,98,Yes,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-04,A,Biology,S,Mum,75,99,79,98,No,Bad,Above-7,M
F,Jordan,lebanon,lowerlevel,G-02,C,IT,F,Father,43,99,88,38,Yes,Bad,Above-7,L
M,Palestine,KuwaIT,lowerlevel,G-08,B,History,F,Father,35,91,98,51,Yes,Good,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-02,B,Spanish,F,Father,97,94,55,62,Yes,Bad,Under-7,L
M,Syria,KuwaIT,MiddleSchool,G-12,A,French,F,Father,78,99,53,92,Yes,Good,Under-7,L
F,KW,KuwaIT,MiddleSchool,G-02,A,Arabic,S,Father,78,75,51,98,No,Good,Under-7,L
M,KW,Lybia,MiddleSchool,G-07,B,IT,F,Mum,28,99,34,98,No,Bad,Under-7,H
M,Jordan,Jordan,HighSchool,G-04,A,English,F,Father,97,71,92,92,Yes,Good,Under-7,H
M,SaudiArabia,KuwaIT,HighSchool,G-02,B,History,F,Father,27,99,85,18,Yes,Bad,Under-7,L
M,KW,lebanon,lowerlevel,G-04,A,Science,F,Mum,44,29,95,43,No,Good,Under-7,H
M,USA,KuwaIT,lowerlevel,G-08,A,Biology,S,Father,38,99,37,18,Yes,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-08,A,Spanish,F,Father,34,9,55,82,Yes,Bad,Above-7,H
M,SaudiArabia,Jordan,lowerlevel,G-06,B,IT,S,Mum,50,99,98,39,No,Good,Under-7,M
M,Tunis,KuwaIT,lowerlevel,G-02,A,Science,F,Mum,100,97,10,14,No,Bad,Under-7,M
F,Palestine,Jordan,MiddleSchool,G-02,C,Science,S,Father,31,99,58,97,Yes,Bad,Above-7,L
F,KW,KuwaIT,MiddleSchool,G-02,C,IT,F,Mum,9,3,73,73,No,Bad,Under-7,L
M,SaudiArabia,lebanon,MiddleSchool,G-07,B,Math,S,Father,41,99,63,28,No,Bad,Under-7,L
M,KW,KuwaIT,MiddleSchool,G-07,A,History,S,Mum,100,99,37,98,No,Good,Under-7,M
M,Jordan,Egypt,lowerlevel,G-07,B,Science,S,Father,100,99,27,98,Yes,Good,Under-7,L
M,KW,Tunis,MiddleSchool,G-04,A,Chemistry,F,Father,44,90,86,90,Yes,Bad,Above-7,L
F,Morocco,Jordan,lowerlevel,G-02,A,Science,F,Father,75,99,98,98,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,Spanish,F,Mum,100,86,80,48,Yes,Bad,Under-7,H
F,Iraq,KuwaIT,MiddleSchool,G-02,B,French,F,Father,100,99,86,50,No,Bad,Under-7,M
F,Iraq,Jordan,lowerlevel,G-06,A,Spanish,S,Father,100,46,98,23,No,Good,Under-7,H
M,SaudiArabia,SaudiArabia,MiddleSchool,G-02,A,IT,F,Mum,28,99,98,98,Yes,Good,Under-7,H
M,Egypt,Iraq,MiddleSchool,G-06,A,Quran,F,Mum,43,99,47,2,Yes,Bad,Above-7,H
M,Jordan,KuwaIT,lowerlevel,G-02,A,French,F,Father,32,56,98,98,No,Bad,Above-7,H
M,lebanon,Jordan,lowerlevel,G-02,A,Science,F,Mum,23,93,39,98,No,Bad,Above-7,M
M,Iraq,KuwaIT,HighSchool,G-08,C,Arabic,S,Father,100,85,0,19,Yes,Good,Under-7,H
F,KW,Iraq,lowerlevel,G-07,A,IT,F,Father,91,99,59,44,No,Good,Under-7,L
F,Syria,KuwaIT,MiddleSchool,G-02,A,English,S,Mum,42,84,37,44,No,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-07,B,IT,S,Father,100,27,98,95,Yes,Good,Above-7,M
M,USA,Jordan,MiddleSchool,G-08,A,IT,S,Mum,32,36,98,39,No,Bad,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,English,F,Father,29,79,37,98,Yes,Good,Under-7,M
M,Jordan,Egypt,MiddleSchool,G-02,B,IT,S,Father,34,96,24,35,No,Bad,Above-7,M
F,Jordan,Morocco,lowerlevel,G-02,A,Arabic,F,Mum,2,89,84,45,No,Bad,Under-7,H
M,KW,lebanon,lowerlevel,G-08,B,Arabic,S,Father,100,99,22,94,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-08,B,Quran,F,Father,88,99,59,98,Yes,Good,Under-7,M
F,KW,USA,MiddleSchool,G-07,A,Quran,F,Father,87,99,78,43,Yes,Good,Under-7,M
F,Jordan,Jordan,lowerlevel,G-07,B,IT,S,Mum,21,99,98,55,No,Good,Under-7,M
M,KW,lebanon,HighSchool,G-08,A,Biology,F,Mum,29,99,36,57,Yes,Good,Under-7,M
M,KW,SaudiArabia,lowerlevel,G-02,B,French,F,Mum,100,99,30,89,No,Bad,Under-7,H
M,Iraq,SaudiArabia,lowerlevel,G-08,A,Science,F,Mum,27,38,97,98,Yes,Good,Above-7,M
M,SaudiArabia,KuwaIT,MiddleSchool,G-02,A,IT,S,Father,24,19,98,98,No,Bad,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-11,A,IT,S,Father,86,32,28,42,No,Bad,Above-7,L
M,Iraq,KuwaIT,lowerlevel,G-02,A,IT,S,Mum,30,99,72,71,Yes,Bad,Under-7,L
F,Jordan,Jordan,MiddleSchool,G-02,A,Arabic,F,Mum,41,99,87,77,Yes,Bad,Above-7,M
F,Tunis,Syria,MiddleSchool,G-02,A,Chemistry,S,Father,74,64,37,52,Yes,Good,Above-7,M
M,KW,lebanon,MiddleSchool,G-11,B,IT,F,Father,60,99,50,77,Yes,Good,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-02,A,IT,F,Mum,94,85,48,98,No,Bad,Under-7,H
F,KW,USA,MiddleSchool,G-07,B,Science,S,Father,100,80,26,57,Yes,Good,Under-7,L
M,KW,USA,lowerlevel,G-02,C,French,F,Mum,22,99,45,42,Yes,Good,Under-7,M
M,Jordan,Tunis,MiddleSchool,G-04,A,Quran,F,Mum,44,99,98,41,Yes,Bad,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,B,Geology,S,Father,34,76,92,98,No,Good,Above-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,IT,F,Father,42,91,21,70,No,Bad,Above-7,M
M,Palestine,Jordan,HighSchool,G-06,B,French,F,Father,100,99,95,98,Yes,Good,Under-7,H
M,Palestine,KuwaIT,lowerlevel,G-08,A,Biology,S,Mum,48,99,43,98,No,Bad,Under-7,H
F,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,F,Mum,46,83,35,98,No,Good,Under-7,M
M,KW,USA,lowerlevel,G-11,C,French,F,Father,41,24,98,30,No,Good,Above-7,M
M,KW,Tunis,lowerlevel,G-02,A,English,S,Mum,46,12,65,37,Yes,Bad,Above-7,H
F,Tunis,Jordan,lowerlevel,G-08,A,Science,F,Father,100,99,30,35,Yes,Bad,Under-7,H
F,KW,Jordan,lowerlevel,G-02,A,Geology,F,Father,16,39,31,43,No,Bad,Under-7,H
F,Jordan,Jordan,MiddleSchool,G-08,A,French,S,Father,91,49,98,85,No,Good,Under-7,M
F,Syria,KuwaIT,lowerlevel,G-07,A,Math,F,Father,16,99,21,14,Yes,Good,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-02,B,Math,S,Mum,85,35,17,56,Yes,Good,Under-7,H
M,Palestine,KuwaIT,HighSchool,G-08,C,Arabic,S,Father,100,94,98,20,Yes,Bad,Above-7,H
F,Iraq,KuwaIT,lowerlevel,G-08,B,IT,F,Father,100,99,66,98,No,Good,Above-7,H
M,SaudiArabia,KuwaIT,lowerlevel,G-04,A,Arabic,F,Father,79,92,84,69,Yes,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Arabic,F,Father,42,92,79,18,Yes,Bad,Under-7,L
M,Jordan,Egypt,MiddleSchool,G-08,A,Science,F,Father,98,99,4,81,No,Bad,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,English,F,Mum,92,99,70,86,No,Good,Under-7,L
F,Jordan,SaudiArabia,lowerlevel,G-02,B,Science,S,Mum,95,99,47,98,Yes,Bad,Under-7,H
F,Egypt,Jordan,HighSchool,G-02,A,IT,S,Mum,100,39,32,98,Yes,Bad,Under-7,M
M,Jordan,Egypt,lowerlevel,G-07,A,Arabic,F,Mum,40,68,98,85,Yes,Good,Under-7,M
M,SaudiArabia,Egypt,MiddleSchool,G-02,A,Geology,F,Father,35,22,45,98,Yes,Good,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-06,A,Spanish,F,Father,8,99,45,98,No,Good,Under-7,H
M,Jordan,KuwaIT,MiddleSchool,G-12,B,French,F,Mum,20,99,0,46,No,Good,Under-7,L
F,lebanon,KuwaIT,lowerlevel,G-07,A,Math,S,Father,58,59,33,98,No,Good,Above-7,M
F,Syria,KuwaIT,MiddleSchool,G-07,B,Quran,S,Father,91,99,68,44,Yes,Bad,Under-7,H
M,Jordan,Jordan,lowerlevel,G-07,A,English,F,Father,100,42,27,98,No,Good,Under-7,L
F,Iraq,Palestine,MiddleSchool,G-08,A,French,F,Mum,33,99,39,92,Yes,Bad,Under-7,M
M,Palestine,KuwaIT,MiddleSchool,G-07,A,Arabic,S,Mum,38,99,17,32,No,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-06,A,IT,F,Father,100,91,64,52,No,Bad,Above-7,M
F,lebanon,KuwaIT,HighSchool,G-12,B,Arabic,S,Father,29,99,25,29,No,Good,Under-7,L
M,Palestine,KuwaIT,lowerlevel,G-08,A,Math,S,Father,90,65,19,27,No,Good,Under-7,L
M,Jordan,Palestine,MiddleSchool,G-08,A,Spanish,F,Father,93,95,87,88,Yes,Bad,Above-7,H
M,KW,Jordan,lowerlevel,G-02,A,Math,F,Father,42,99,98,46,Yes,Bad,Above-7,H
F,Lybia,KuwaIT,MiddleSchool,G-07,A,Biology,F,Father,48,99,92,28,No,Bad,Under-7,H
M,Iraq,KuwaIT,MiddleSchool,G-10,A,French,S,Mum,36,99,98,39,Yes,Good,Above-7,L
M,Egypt,KuwaIT,MiddleSchool,G-11,A,Arabic,S,Father,92,85,43,25,Yes,Bad,Under-7,L
F,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,62,28,93,44,No,Bad,Above-7,M
F,Egypt,Jordan,HighSchool,G-04,A,French,S,Mum,83,99,37,32,Yes,Good,Under-7,H
F,Jordan,KuwaIT,lowerlevel,G-08,B,Quran,F,Father,35,17,82,22,No,Good,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-07,A,French,F,Father,21,76,84,79,Yes,Bad,Under-7,H
M,Iraq,KuwaIT,lowerlevel,G-08,A,Arabic,F,Father,100,90,44,2,No,Bad,Under-7,H
F,Jordan,KuwaIT,lowerlevel,G-04,A,Math,F,Father,95,94,86,49,No,Good,Under-7,M
M,Tunis,KuwaIT,MiddleSchool,G-06,B,Quran,F,Mum,26,99,37,98,Yes,Good,Under-7,H
F,Palestine,lebanon,lowerlevel,G-07,C,French,F,Mum,39,91,31,56,Yes,Good,Under-7,M
M,KW,Iraq,MiddleSchool,G-07,A,Spanish,F,Father,100,94,86,66,Yes,Good,Above-7,H
F,Jordan,KuwaIT,lowerlevel,G-07,A,Arabic,F,Father,45,97,19,98,No,Good,Under-7,M
M,USA,Iraq,lowerlevel,G-02,B,Arabic,F,Father,40,73,34,77,Yes,Good,Under-7,L
F,Jordan,Jordan,MiddleSchool,G-02,B,English,S,Mum,98,99,98,85,No,Good,Above-7,H
M,Palestine,Jordan,MiddleSchool,G-07,A,Chemistry,F,Father,100,99,85,3,No,Good,Under-7,H
M,Egypt,SaudiArabia,MiddleSchool,G-06,A,Spanish,F,Father,9,99,92,98,Yes,Bad,Under-7,M
M,Egypt,lebanon,MiddleSchool,G-06,B,Geology,F,Mum,21,95,73,16,No,Good,Above-7,M
M,KW,Jordan,lowerlevel,G-02,B,Arabic,S,Father,98,99,98,76,Yes,Bad,Under-7,H
M,Jordan,USA,MiddleSchool,G-08,A,Arabic,F,Mum,100,64,30,86,No,Bad,Above-7,M
M,Palestine,KuwaIT,MiddleSchool,G-08,A,French,F,Father,19,42,13,30,Yes,Good,Under-7,H
M,Iraq,KuwaIT,lowerlevel,G-10,A,Science,S,Mum,82,99,84,98,No,Bad,Above-7,H
M,Jordan,KuwaIT,MiddleSchool,G-08,A,Quran,F,Mum,18,83,14,79,Yes,Bad,Above-7,H
M,KW,Jordan,lowerlevel,G-08,A,Arabic,F,Mum,42,52,98,70,Yes,Bad,Under-7,H
M,Tunis,Jordan,lowerlevel,G-07,C,IT,F,Mum,37,85,34,26,Yes,Good,Under-7,M
F,Morocco,Iraq,lowerlevel,G-06,C,IT,S,Father,100,99,27,22,No,Good,Under-7,H
M,KW,Jordan,MiddleSchool,G-04,B,IT,F,Father,100,10,45,23,Yes,Good,Above-7,M
F,SaudiArabia,Iraq,MiddleSchool,G-07,A,Chemistry,F,Father,70,99,17,31,Yes,Bad,Under-7,M
M,KW,Iraq,MiddleSchool,G-07,B,Arabic,F,Father,100,85,13,41,Yes,Good,Under-7,M
M,KW,SaudiArabia,lowerlevel,G-06,A,Science,F,Mum,35,99,36,9,Yes,Bad,Under-7,H
F,KW,Iraq,MiddleSchool,G-08,B,French,F,Mum,82,33,95,60,Yes,Bad,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,A,Science,S,Father,96,77,73,43,Yes,Good,Under-7,H
M,lebanon,KuwaIT,MiddleSchool,G-06,B,IT,F,Father,45,99,34,38,No,Good,Above-7,M
M,Tunis,KuwaIT,lowerlevel,G-08,A,English,S,Mum,69,99,10,27,No,Good,Under-7,L
M,KW,KuwaIT,HighSchool,G-02,A,Math,F,Father,45,92,14,69,No,Bad,Above-7,M
F,KW,USA,lowerlevel,G-07,A,Chemistry,S,Mum,100,39,24,95,No,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-04,A,Geology,S,Father,85,61,98,84,Yes,Bad,Above-7,H
F,Morocco,Iraq,lowerlevel,G-07,A,English,S,Father,34,79,88,98,Yes,Good,Under-7,H
M,Jordan,KuwaIT,MiddleSchool,G-08,B,IT,S,Father,82,56,98,18,Yes,Good,Above-7,H
M,Jordan,USA,lowerlevel,G-08,A,Spanish,F,Father,30,99,47,90,No,Bad,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-07,A,Science,S,Mum,88,45,16,59,Yes,Good,Above-7,L
M,KW,KuwaIT,lowerlevel,G-04,A,Quran,S,Father,45,99,36,44,No,Good,Above-7,L
F,Jordan,KuwaIT,MiddleSchool,G-04,A,Spanish,S,Father,100,99,81,27,No,Good,Above-7,M
M,KW,USA,lowerlevel,G-08,C,Science,S,Mum,56,51,98,91,Yes,Good,Under-7,H
M,Jordan,Lybia,lowerlevel,G-02,A,English,S,Mum,20,95,28,36,No,Good,Under-7,H
M,Palestine,KuwaIT,MiddleSchool,G-07,B,English,F,Father,76,21,94,90,Yes,Bad,Under-7,M
M,Jordan,Iraq,MiddleSchool,G-11,A,Geology,F,Father,29,31,77,64,Yes,Bad,Under-7,L
M,KW,KuwaIT,HighSchool,G-02,A,Quran,S,Father,46,99,27,93,Yes,Bad,Above-7,H
F,Egypt,Jordan,lowerlevel,G-12,A,English,S,Father,94,40,40,21,No,Good,Under-7,H
M,Lybia,Jordan,MiddleSchool,G-12,A,Biology,S,Mum,97,94,98,78,No,Bad,Under-7,M
M,SaudiArabia,KuwaIT,lowerlevel,G-04,A,Math,F,Father,48,98,87,98,No,Good,Under-7,H
F,Palestine,KuwaIT,lowerlevel,G-08,A,IT,S,Father,31,26,72,70,No,Good,Under-7,H
F,Egypt,KuwaIT,lowerlevel,G-02,B,Arabic,F,Father,28,33,71,37,No,Good,Under-7,H
M,Egypt,KuwaIT,lowerlevel,G-08,A,Quran,S,Father,98,96,37,71,Yes,Good,Under-7,H
M,Jordan,KuwaIT,lowerlevel,G-02,A,French,S,Father,92,42,98,98,Yes,Good,Under-7,M
F,KW,Jordan,lowerlevel,G-07,A,Science,S,Father,100,99,75,98,Yes,Bad,Above-7,H
M,KW,Iraq,MiddleSchool,G-08,A,Arabic,S,Father,65,92,90,21,No,Good,Under-7,H
F,KW,USA,MiddleSchool,G-02,A,Spanish,F,Father,22,99,98,88,Yes,Bad,Under-7,M
