code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
EEE,2013B,403461.0,F,South Region,HE Qualification,50-60pct,0 to 35,5,34.0,N,Withdrawn
BBB,2014J,657362.0,F,West Midlands Region,Lower Than A Level,0-10pct,35 to 55,1,93.0,Y,Fail
FFF,2014B,651967.0,M,South Region,A Level or Equivalent,40-50pct,0 to 35,0,60.0,N,Withdrawn
FFF,2014J,1325982.0,M,West Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,44.0,N,Withdrawn
AAA,2013B,2063985.0,M,North Region,A Level or Equivalent,0-10pct,35 to 55,0,51.0,N,Pass
FFF,2014J,620802.0,M,Scotland,HE Qualification,80-90pct,0 to 35,0,110.0,N,Pass
DDD,2013J,603846.0,M,West Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,114.0,Y,Pass
BBB,2014J,810840.0,M,Wales,Lower Than A Level,0-10pct,35 to 55,0,120.0,N,Withdrawn
BBB,2014J,162967.0,F,East Midlands Region,HE Qualification,20-30pct,0 to 35,1,165.0,N,Fail
FFF,2014B,433734.0,M,Scotland,HE Qualification,90-100pct,0 to 35,0,51.0,N,Fail
FFF,2013B,635722.0,F,South East Region,Lower Than A Level,50-60pct,0 to 35,0,30.0,N,Withdrawn
CCC,2014J,432044.0,M,North Western Region,A Level or Equivalent,10-20,0 to 35,0,539.0,N,Fail
DDD,2014J,561275.0,F,Ireland,HE Qualification,20-30pct,0 to 35,0,31.0,N,Pass
DDD,2014J,750357.0,M,South West Region,No Formal quals,40-50pct,0 to 35,0,75.0,N,Fail
DDD,2013J,2417905.0,F,Wales,Lower Than A Level,0-10pct,0 to 35,0,57.0,Y,Distinction
AAA,2013J,85809.0,M,Scotland,HE Qualification,30-40pct,0 to 35,0,339.0,N,Withdrawn
CCC,2014J,241771.0,M,North Western Region,A Level or Equivalent,40-50pct,35 to 55,0,51.0,N,Distinction
GGG,2013J,446743.0,F,South Region,A Level or Equivalent,20-30pct,0 to 35,2,56.0,N,Fail
DDD,2013J,449348.0,M,South East Region,Lower Than A Level,50-60pct,35 to 55,0,45.0,N,Pass
BBB,2013B,468847.0,F,South Region,Lower Than A Level,70-80pct,0 to 35,0,33.0,N,Pass
DDD,2013J,409451.0,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,107.0,N,Withdrawn
FFF,2013J,372427.0,F,South Region,HE Qualification,50-60pct,0 to 35,0,52.0,N,Pass
GGG,2014B,674708.0,F,East Anglian Region,No Formal quals,50-60pct,0 to 35,6,381.0,N,Withdrawn
FFF,2013B,483656.0,M,East Midlands Region,A Level or Equivalent,90-100pct,0 to 35,2,34.0,N,Withdrawn
CCC,2014J,757226.0,M,East Midlands Region,A Level or Equivalent,70-80pct,0 to 35,4,92.0,N,Distinction
CCC,2014B,545001.0,F,South West Region,HE Qualification,80-90pct,0 to 35,0,638.0,N,Pass
CCC,2014J,707771.0,M,Wales,HE Qualification,40-50pct,0 to 35,3,50.0,N,Withdrawn
BBB,2013B,516853.0,F,South West Region,Post Graduate Qualification,10-20,35 to 55,0,155.0,N,Distinction
CCC,2014J,2688513.0,M,South East Region,No Formal quals,90-100pct,35 to 55,1,52.0,N,Fail
DDD,2014J,660937.0,M,East Midlands Region,Post Graduate Qualification,10-20,0 to 35,0,168.0,N,Fail
DDD,2014B,2682889.0,M,Yorkshire Region,A Level or Equivalent,40-50pct,0 to 35,1,141.0,N,Fail
BBB,2013J,24804.0,F,Yorkshire Region,Post Graduate Qualification,0-10pct,0 to 35,0,46.0,N,Distinction
FFF,2014J,636029.0,M,Scotland,A Level or Equivalent,90-100pct,35 to 55,0,75.0,N,Pass
FFF,2014J,807302.0,M,West Midlands Region,No Formal quals,90-100pct,0 to 35,0,79.0,N,Pass
CCC,2014B,622757.0,M,South Region,Lower Than A Level,60-70pct,0 to 35,6,40.0,N,Pass
BBB,2014J,595308.0,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,34.0,N,Pass
FFF,2013J,675151.0,M,Ireland,Lower Than A Level,20-30pct,0 to 35,0,91.0,N,Withdrawn
DDD,2013J,622528.0,M,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,5,58.0,N,Distinction
FFF,2013J,466532.0,M,Yorkshire Region,Lower Than A Level,10-20,0 to 35,1,51.0,N,Fail
CCC,2014B,358348.0,M,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,0,75.0,N,Distinction
BBB,2014J,519774.0,F,North Western Region,A Level or Equivalent,10-20,0 to 35,3,58.0,N,Fail
AAA,2014J,848621.0,M,East Midlands Region,No Formal quals,20-30pct,35 to 55,0,451.0,N,Distinction
FFF,2013J,548474.0,M,North Region,Lower Than A Level,50-60pct,35 to 55,0,50.0,N,Pass
BBB,2014B,618119.0,F,North Region,A Level or Equivalent,60-70pct,35 to 55,5,59.0,N,Withdrawn
AAA,2013J,538390.0,F,East Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,98.0,N,Fail
BBB,2014J,367318.0,M,Wales,Lower Than A Level,30-40pct,0 to 35,1,54.0,N,Fail
BBB,2013B,496277.0,F,West Midlands Region,Lower Than A Level,60-70pct,35 to 55,0,59.0,N,Pass
EEE,2014J,631510.0,M,Scotland,HE Qualification,80-90pct,0 to 35,0,43.0,N,Fail
CCC,2014J,342457.0,F,Wales,Lower Than A Level,40-50pct,0 to 35,2,48.0,N,Withdrawn
BBB,2014J,2002028.0,F,East Anglian Region,No Formal quals,90-100pct,35 to 55,0,40.0,N,Withdrawn
BBB,2013B,308843.0,F,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,0,122.0,Y,Withdrawn
BBB,2013B,667315.0,F,East Anglian Region,Lower Than A Level,0-10pct,35 to 55,0,478.0,N,Fail
DDD,2013B,447925.0,F,London Region,A Level or Equivalent,40-50pct,35 to 55,5,38.0,N,Pass
BBB,2013B,538877.0,M,West Midlands Region,Lower Than A Level,20-30pct,55 to 100,0,42.0,Y,Withdrawn
BBB,2013J,536374.0,F,North Region,HE Qualification,70-80pct,0 to 35,1,127.0,N,Distinction
BBB,2014J,421263.0,F,West Midlands Region,Post Graduate Qualification,20-30pct,0 to 35,0,97.0,N,Withdrawn
EEE,2013J,607142.0,M,South East Region,A Level or Equivalent,20-30pct,0 to 35,0,33.0,N,Pass
BBB,2013J,2275113.0,F,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,3,52.0,Y,Fail
CCC,2014J,336036.0,F,South West Region,No Formal quals,60-70pct,0 to 35,4,72.0,N,Distinction
FFF,2013B,1700604.0,M,London Region,HE Qualification,50-60pct,35 to 55,0,31.0,N,Distinction
EEE,2014B,655794.0,M,North Western Region,HE Qualification,60-70pct,0 to 35,0,52.0,N,Withdrawn
BBB,2014J,777633.0,F,Wales,A Level or Equivalent,30-40pct,0 to 35,5,102.0,N,Withdrawn
DDD,2014B,676302.0,M,Wales,Lower Than A Level,0-10pct,0 to 35,0,118.0,N,Pass
FFF,2013J,433005.0,M,Scotland,A Level or Equivalent,0-10pct,0 to 35,0,121.0,N,Withdrawn
BBB,2013B,535976.0,F,Wales,Lower Than A Level,40-50pct,35 to 55,4,111.0,Y,Fail
GGG,2014J,672230.0,F,South West Region,A Level or Equivalent,0-10pct,35 to 55,0,59.0,N,Pass
BBB,2013J,632451.0,F,Wales,Lower Than A Level,0-10pct,35 to 55,0,59.0,N,Pass
EEE,2014B,402606.0,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,42.0,N,Pass
BBB,2013J,444970.0,F,Scotland,A Level or Equivalent,80-90pct,0 to 35,0,52.0,N,Pass
CCC,2014J,665963.0,M,South West Region,A Level or Equivalent,10-20,0 to 35,0,62.0,N,Fail
CCC,2014J,651270.0,M,North Western Region,No Formal quals,0-10pct,0 to 35,0,300.0,N,Withdrawn
EEE,2014B,629052.0,M,Yorkshire Region,Post Graduate Qualification,90-100pct,35 to 55,0,498.0,N,Distinction
BBB,2013J,558640.0,M,London Region,Lower Than A Level,20-30pct,0 to 35,0,110.0,N,Pass
DDD,2013J,550433.0,M,London Region,Lower Than A Level,10-20,0 to 35,0,102.0,N,Withdrawn
FFF,2013J,547833.0,M,North Western Region,HE Qualification,60-70pct,0 to 35,0,47.0,N,Distinction
FFF,2013B,2343825.0,M,North Western Region,Lower Than A Level,10-20,35 to 55,0,104.0,N,Distinction
BBB,2014B,649761.0,M,Wales,Lower Than A Level,20-30pct,0 to 35,0,39.0,N,Fail
BBB,2014J,598792.0,M,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,107.0,N,Fail
BBB,2014J,515884.0,F,Yorkshire Region,A Level or Equivalent,50-60pct,0 to 35,0,37.0,N,Withdrawn
FFF,2014B,1309481.0,M,Ireland,HE Qualification,40-50pct,0 to 35,6,45.0,N,Fail
BBB,2013B,327844.0,F,South West Region,HE Qualification,30-40pct,0 to 35,0,131.0,N,Distinction
CCC,2014J,665740.0,M,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,93.0,N,Pass
DDD,2014B,958516.0,M,Yorkshire Region,A Level or Equivalent,10-20,35 to 55,0,31.0,N,Pass
DDD,2014B,609467.0,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,43.0,N,Fail
BBB,2013J,523264.0,F,Scotland,HE Qualification,80-90pct,0 to 35,1,39.0,N,Pass
CCC,2013B,1241814.0,F,East Anglian Region,No Formal quals,50-60pct,0 to 35,0,62.0,N,Withdrawn
DDD,2014J,642725.0,F,North Region,A Level or Equivalent,0-10pct,0 to 35,0,56.0,N,Withdrawn
BBB,2014B,590855.0,F,East Midlands Region,HE Qualification,60-70pct,0 to 35,4,96.0,Y,Fail
GGG,2014B,2041826.0,F,East Anglian Region,Lower Than A Level,80-90pct,35 to 55,0,40.0,N,Pass
FFF,2014J,610608.0,M,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,431.0,N,Fail
BBB,2013B,617115.0,F,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,5,115.0,N,Distinction
DDD,2013J,551987.0,M,South East Region,A Level or Equivalent,10-20,0 to 35,0,168.0,N,Withdrawn
EEE,2013J,487461.0,M,West Midlands Region,A Level or Equivalent,70-80pct,35 to 55,2,54.0,N,Withdrawn
BBB,2014B,457823.0,F,Wales,Lower Than A Level,80-90pct,0 to 35,0,38.0,N,Pass
BBB,2013J,275649.0,F,East Anglian Region,Post Graduate Qualification,10-20,0 to 35,0,43.0,N,Fail
CCC,2014B,572224.0,M,South East Region,Lower Than A Level,70-80pct,35 to 55,2,243.0,N,Withdrawn
CCC,2014J,561377.0,M,West Midlands Region,A Level or Equivalent,0-10pct,35 to 55,0,633.0,N,Pass
CCC,2014J,619682.0,F,Wales,A Level or Equivalent,90-100pct,0 to 35,0,55.0,N,Withdrawn
BBB,2013B,416542.0,F,South West Region,A Level or Equivalent,50-60pct,35 to 55,0,106.0,N,Fail
DDD,2014J,536596.0,M,North Western Region,Lower Than A Level,50-60pct,35 to 55,0,52.0,Y,Fail
FFF,2013J,660981.0,M,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,98.0,Y,Pass
CCC,2014B,674578.0,M,North Western Region,Post Graduate Qualification,90-100pct,0 to 35,0,419.0,N,Distinction
BBB,2013J,589049.0,F,Scotland,A Level or Equivalent,20-30pct,0 to 35,5,34.0,N,Pass
FFF,2013B,669148.0,F,East Midlands Region,HE Qualification,80-90pct,0 to 35,0,110.0,N,Fail
CCC,2014J,544217.0,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,97.0,N,Withdrawn
BBB,2014B,650084.0,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,184.0,Y,Withdrawn
EEE,2013B,1261927.0,F,Wales,Lower Than A Level,40-50pct,0 to 35,0,90.0,N,Pass
DDD,2014J,637354.0,F,North Western Region,No Formal quals,0-10pct,0 to 35,0,101.0,Y,Withdrawn
FFF,2014B,627149.0,M,Wales,Lower Than A Level,40-50pct,0 to 35,1,71.0,N,Pass
AAA,2014J,872483.0,F,Yorkshire Region,Lower Than A Level,30-40pct,35 to 55,0,93.0,N,Fail
FFF,2014J,180909.0,M,London Region,Lower Than A Level,10-20,0 to 35,0,61.0,N,Pass
BBB,2013J,554464.0,F,Ireland,A Level or Equivalent,30-40pct,0 to 35,1,48.0,N,Withdrawn
BBB,2013J,563354.0,F,Wales,HE Qualification,30-40pct,0 to 35,5,40.0,N,Fail
EEE,2013J,564517.0,M,London Region,A Level or Equivalent,10-20,35 to 55,0,61.0,N,Pass
FFF,2013J,611580.0,M,South West Region,No Formal quals,30-40pct,35 to 55,2,101.0,N,Fail
CCC,2013J,497767.0,M,North Region,No Formal quals,20-30pct,35 to 55,0,50.0,N,Distinction
BBB,2013J,514341.0,F,Wales,HE Qualification,40-50pct,0 to 35,2,43.0,N,Fail
DDD,2013B,417029.0,F,South East Region,HE Qualification,0-10pct,0 to 35,6,34.0,N,Fail
CCC,2014B,658091.0,M,East Anglian Region,Lower Than A Level,80-90pct,35 to 55,0,69.0,N,Withdrawn
BBB,2013J,552242.0,F,Wales,Lower Than A Level,70-80pct,35 to 55,0,52.0,N,Fail
GGG,2014J,621626.0,M,East Anglian Region,Lower Than A Level,50-60pct,35 to 55,0,68.0,N,Fail
DDD,2013B,511638.0,F,South East Region,Lower Than A Level,80-90pct,35 to 55,6,102.0,N,Withdrawn
BBB,2014J,631973.0,M,East Anglian Region,No Formal quals,90-100pct,0 to 35,0,98.0,N,Fail
BBB,2013B,539519.0,F,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,0,94.0,N,Fail
GGG,2014J,593105.0,M,London Region,Lower Than A Level,50-60pct,0 to 35,0,32.0,N,Withdrawn
FFF,2014B,625822.0,M,North Western Region,Post Graduate Qualification,90-100pct,0 to 35,0,36.0,N,Pass
CCC,2014B,14965.0,M,London Region,A Level or Equivalent,90-100pct,35 to 55,3,64.0,N,Withdrawn
FFF,2014B,622284.0,M,East Midlands Region,HE Qualification,50-60pct,0 to 35,1,51.0,N,Withdrawn
CCC,2014B,521019.0,F,South West Region,Lower Than A Level,10-20,0 to 35,0,58.0,N,Pass
DDD,2013B,438041.0,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,45.0,N,Pass
FFF,2014J,1531318.0,F,West Midlands Region,Lower Than A Level,0-10pct,35 to 55,0,40.0,N,Withdrawn
FFF,2014J,777011.0,M,South East Region,Lower Than A Level,10-20,0 to 35,5,46.0,N,Distinction
DDD,2013J,580785.0,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,52.0,Y,Pass
EEE,2014B,2209350.0,M,South West Region,Lower Than A Level,20-30pct,0 to 35,0,112.0,N,Withdrawn
FFF,2014B,266292.0,M,South Region,A Level or Equivalent,50-60pct,0 to 35,1,222.0,N,Withdrawn
DDD,2014J,2173985.0,M,East Anglian Region,Post Graduate Qualification,20-30pct,35 to 55,0,85.0,N,Fail
EEE,2014J,567399.0,M,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,6,89.0,N,Pass
GGG,2013B,804108.0,F,East Midlands Region,HE Qualification,60-70pct,0 to 35,0,639.0,Y,Withdrawn
EEE,2014J,756978.0,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,83.0,N,Fail
DDD,2013J,280276.0,M,West Midlands Region,HE Qualification,70-80pct,0 to 35,1,111.0,N,Fail
DDD,2013B,354464.0,M,East Midlands Region,A Level or Equivalent,10-20,0 to 35,0,98.0,N,Pass
CCC,2014J,633374.0,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,73.0,N,Withdrawn
DDD,2013B,550930.0,F,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,279.0,N,Distinction
EEE,2013J,649129.0,M,Scotland,HE Qualification,60-70pct,0 to 35,0,532.0,Y,Withdrawn
CCC,2014B,657283.0,M,South West Region,A Level or Equivalent,10-20,35 to 55,0,54.0,N,Fail
GGG,2013J,1234330.0,F,Yorkshire Region,HE Qualification,30-40pct,0 to 35,0,362.0,N,Withdrawn
BBB,2013B,362997.0,F,Ireland,Post Graduate Qualification,20-30pct,35 to 55,3,642.0,N,Withdrawn
FFF,2014B,608277.0,M,Wales,Lower Than A Level,40-50pct,0 to 35,2,45.0,N,Withdrawn
BBB,2014B,578729.0,F,Wales,HE Qualification,30-40pct,0 to 35,5,35.0,N,Withdrawn
DDD,2014J,744219.0,F,North Western Region,Lower Than A Level,60-70pct,0 to 35,3,49.0,N,Distinction
BBB,2014J,567967.0,F,Ireland,A Level or Equivalent,0-10pct,0 to 35,2,60.0,N,Pass
EEE,2014J,591608.0,M,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,1,46.0,N,Withdrawn
AAA,2014J,2263064.0,F,North Region,HE Qualification,20-30pct,0 to 35,0,119.0,N,Distinction
CCC,2014B,610982.0,M,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,1,51.0,N,Pass
DDD,2014B,350451.0,M,Scotland,Lower Than A Level,70-80pct,35 to 55,0,35.0,N,Fail
DDD,2014B,620065.0,F,South East Region,HE Qualification,90-100pct,0 to 35,0,56.0,N,Pass
AAA,2014J,386355.0,F,North Western Region,A Level or Equivalent,20-30pct,35 to 55,0,35.0,N,Pass
DDD,2013B,185967.0,M,Scotland,Lower Than A Level,80-90pct,35 to 55,1,122.0,N,Fail
FFF,2013J,656626.0,M,Ireland,Lower Than A Level,10-20,0 to 35,0,98.0,Y,Withdrawn
FFF,2013J,557196.0,M,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,43.0,N,Withdrawn
EEE,2013J,604369.0,M,Wales,Lower Than A Level,70-80pct,0 to 35,3,87.0,N,Withdrawn
DDD,2014J,594139.0,F,East Midlands Region,Post Graduate Qualification,10-20,55 to 100,0,260.0,N,Distinction
FFF,2013J,471951.0,M,North Western Region,Post Graduate Qualification,30-40pct,0 to 35,0,299.0,N,Distinction
BBB,2014B,795067.0,F,East Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,51.0,N,Pass
GGG,2013B,1836732.0,M,West Midlands Region,Lower Than A Level,10-20,35 to 55,0,602.0,N,Withdrawn
GGG,2014B,680268.0,M,East Anglian Region,Lower Than A Level,0-10pct,0 to 35,0,418.0,N,Pass
BBB,2014J,663205.0,M,North Western Region,Lower Than A Level,50-60pct,0 to 35,0,48.0,N,Pass
FFF,2014B,291161.0,M,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,108.0,N,Pass
EEE,2014J,724986.0,M,West Midlands Region,HE Qualification,70-80pct,0 to 35,0,184.0,N,Fail
DDD,2014J,142469.0,F,South East Region,HE Qualification,90-100pct,0 to 35,0,53.0,N,Pass
DDD,2013B,510228.0,M,London Region,Lower Than A Level,20-30pct,0 to 35,0,33.0,N,Pass
FFF,2014J,548950.0,F,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,3,114.0,N,Fail
DDD,2014J,2023057.0,M,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,111.0,N,Withdrawn
FFF,2013J,436920.0,F,East Midlands Region,HE Qualification,50-60pct,35 to 55,0,46.0,N,Distinction
EEE,2014B,195524.0,M,West Midlands Region,HE Qualification,90-100pct,35 to 55,0,603.0,N,Withdrawn
BBB,2014B,554761.0,M,East Anglian Region,A Level or Equivalent,60-70pct,0 to 35,0,54.0,N,Pass
DDD,2014J,588568.0,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,1,58.0,N,Pass
CCC,2014B,1684409.0,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,103.0,N,Pass
EEE,2014J,553431.0,M,West Midlands Region,Lower Than A Level,90-100pct,0 to 35,5,45.0,N,Distinction
DDD,2013J,379160.0,M,East Anglian Region,A Level or Equivalent,10-20,0 to 35,0,427.0,N,Fail
FFF,2014B,642842.0,M,London Region,No Formal quals,60-70pct,0 to 35,0,148.0,N,Fail
BBB,2013B,323587.0,F,East Anglian Region,HE Qualification,90-100pct,35 to 55,0,633.0,N,Withdrawn
FFF,2014B,523989.0,M,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,1,110.0,N,Withdrawn
FFF,2013J,556848.0,M,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,57.0,N,Fail
BBB,2014J,553672.0,F,East Midlands Region,A Level or Equivalent,10-20,0 to 35,1,95.0,N,Withdrawn
DDD,2014B,594500.0,F,Scotland,Lower Than A Level,30-40pct,0 to 35,0,56.0,Y,Withdrawn
FFF,2013J,668683.0,M,South West Region,Lower Than A Level,60-70pct,35 to 55,5,114.0,N,Distinction
BBB,2013J,2548106.0,F,Scotland,Lower Than A Level,60-70pct,35 to 55,0,306.0,N,Distinction
AAA,2013J,94935.0,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,402.0,N,Fail
FFF,2013B,1165295.0,M,Yorkshire Region,A Level or Equivalent,80-90pct,35 to 55,2,53.0,N,Withdrawn
FFF,2013J,519726.0,M,South Region,A Level or Equivalent,70-80pct,0 to 35,0,51.0,Y,Pass
BBB,2014J,195306.0,F,North Region,Lower Than A Level,80-90pct,0 to 35,2,33.0,N,Withdrawn
CCC,2014J,414855.0,M,East Anglian Region,Post Graduate Qualification,20-30pct,0 to 35,0,579.0,N,Distinction
EEE,2014J,790847.0,M,South West Region,HE Qualification,30-40pct,0 to 35,0,31.0,N,Pass
BBB,2014B,572186.0,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,2,44.0,N,Pass
FFF,2013J,598933.0,M,North Western Region,A Level or Equivalent,50-60pct,0 to 35,0,126.0,N,Withdrawn
EEE,2014J,730509.0,M,East Midlands Region,HE Qualification,60-70pct,35 to 55,1,49.0,N,Pass
DDD,2013B,20468.0,M,North Region,HE Qualification,20-30pct,0 to 35,0,344.0,N,Distinction
BBB,2014J,593930.0,F,London Region,HE Qualification,0-10pct,0 to 35,0,584.0,Y,Distinction
GGG,2014B,570368.0,F,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,51.0,N,Withdrawn
BBB,2014B,1172522.0,F,Wales,Lower Than A Level,20-30pct,35 to 55,2,33.0,N,Pass
EEE,2014B,770639.0,M,Scotland,Lower Than A Level,90-100pct,0 to 35,0,34.0,N,Pass
EEE,2014B,1633421.0,M,London Region,A Level or Equivalent,80-90pct,0 to 35,0,554.0,N,Distinction
BBB,2013B,201308.0,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,116.0,N,Pass
BBB,2014B,621504.0,F,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,558.0,N,Pass
AAA,2014J,1207202.0,F,South East Region,Lower Than A Level,20-30pct,35 to 55,0,72.0,N,Withdrawn
CCC,2014J,749287.0,M,London Region,HE Qualification,50-60pct,0 to 35,1,99.0,N,Pass
DDD,2013J,557259.0,M,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,2,60.0,N,Fail
FFF,2013B,282056.0,M,West Midlands Region,Lower Than A Level,10-20,0 to 35,0,45.0,N,Withdrawn
BBB,2013B,391987.0,F,Scotland,Lower Than A Level,70-80pct,0 to 35,0,48.0,Y,Withdrawn
AAA,2014B,1874488.0,M,West Midlands Region,A Level or Equivalent,0-10pct,35 to 55,1,533.0,N,Fail
BBB,2014J,662797.0,F,Wales,A Level or Equivalent,70-80pct,0 to 35,5,55.0,N,Withdrawn
CCC,2014B,581919.0,F,Wales,Post Graduate Qualification,70-80pct,35 to 55,2,412.0,N,Distinction
BBB,2013B,498595.0,F,Scotland,HE Qualification,0-10pct,35 to 55,3,403.0,Y,Withdrawn
CCC,2014B,423677.0,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,44.0,N,Pass
BBB,2014B,658473.0,F,West Midlands Region,No Formal quals,40-50pct,0 to 35,4,35.0,Y,Distinction
FFF,2013J,591601.0,M,London Region,A Level or Equivalent,10-20,35 to 55,0,111.0,Y,Fail
EEE,2014J,675914.0,M,South West Region,Post Graduate Qualification,10-20,0 to 35,0,538.0,N,Withdrawn
BBB,2014J,338984.0,F,South West Region,A Level or Equivalent,70-80pct,0 to 35,0,34.0,N,Pass
CCC,2014J,550831.0,M,South East Region,Lower Than A Level,50-60pct,0 to 35,3,45.0,N,Pass
FFF,2014B,534009.0,M,South East Region,HE Qualification,90-100pct,0 to 35,3,46.0,N,Withdrawn
BBB,2013B,495548.0,F,South Region,HE Qualification,90-100pct,0 to 35,0,646.0,N,Distinction
BBB,2013J,585289.0,F,North Region,A Level or Equivalent,90-100pct,35 to 55,2,58.0,N,Withdrawn
AAA,2014J,2179175.0,F,South East Region,A Level or Equivalent,10-20,0 to 35,5,99.0,N,Distinction
EEE,2014B,190485.0,F,South Region,A Level or Equivalent,90-100pct,35 to 55,0,87.0,N,Fail
FFF,2013J,431971.0,M,East Anglian Region,No Formal quals,20-30pct,0 to 35,1,169.0,N,Withdrawn
FFF,2013J,620721.0,M,North Western Region,A Level or Equivalent,40-50pct,0 to 35,1,128.0,N,Pass
DDD,2014B,1787149.0,M,Scotland,HE Qualification,70-80pct,35 to 55,0,53.0,N,Withdrawn
FFF,2014B,570032.0,F,East Midlands Region,Lower Than A Level,10-20,0 to 35,0,42.0,N,Withdrawn
DDD,2013J,671264.0,F,South Region,A Level or Equivalent,50-60pct,0 to 35,1,48.0,N,Withdrawn
EEE,2014B,633180.0,M,South West Region,A Level or Equivalent,10-20,0 to 35,0,30.0,N,Distinction
FFF,2014J,443599.0,M,Ireland,Lower Than A Level,10-20,0 to 35,0,131.0,N,Fail
DDD,2013B,665570.0,M,South Region,No Formal quals,10-20,0 to 35,6,48.0,N,Withdrawn
FFF,2013J,631090.0,M,South West Region,Lower Than A Level,30-40pct,35 to 55,0,31.0,N,Pass
FFF,2013J,810272.0,M,Yorkshire Region,HE Qualification,0-10pct,35 to 55,0,97.0,N,Pass
EEE,2013J,611855.0,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,453.0,Y,Withdrawn
DDD,2013J,2565935.0,M,Wales,A Level or Equivalent,60-70pct,35 to 55,1,37.0,N,Withdrawn
DDD,2014B,638378.0,F,West Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,115.0,N,Pass
GGG,2014B,281031.0,F,North Western Region,Lower Than A Level,0-10pct,35 to 55,0,58.0,N,Fail
FFF,2013J,578942.0,M,London Region,A Level or Equivalent,0-10pct,0 to 35,6,35.0,N,Fail
BBB,2013B,2483686.0,F,Scotland,Lower Than A Level,20-30pct,35 to 55,1,42.0,N,Withdrawn
DDD,2013J,298102.0,M,North Region,Lower Than A Level,10-20,35 to 55,0,470.0,N,Fail
DDD,2014J,1935187.0,M,West Midlands Region,A Level or Equivalent,90-100pct,35 to 55,0,122.0,N,Distinction
EEE,2014J,577008.0,M,Scotland,A Level or Equivalent,10-20,0 to 35,3,52.0,N,Distinction
CCC,2014J,665495.0,M,Scotland,Lower Than A Level,70-80pct,0 to 35,0,34.0,N,Withdrawn
BBB,2014J,609139.0,M,South Region,No Formal quals,50-60pct,35 to 55,1,37.0,Y,Fail
BBB,2014J,665247.0,F,Wales,A Level or Equivalent,50-60pct,0 to 35,2,112.0,N,Fail
CCC,2014J,565065.0,M,Ireland,Lower Than A Level,40-50pct,35 to 55,4,196.0,N,Fail
BBB,2013B,487325.0,F,Wales,Lower Than A Level,90-100pct,35 to 55,0,379.0,Y,Fail
EEE,2014J,548172.0,M,Scotland,HE Qualification,30-40pct,0 to 35,0,56.0,N,Pass
FFF,2014B,536891.0,F,East Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,39.0,N,Pass
DDD,2013B,1496682.0,M,East Anglian Region,Lower Than A Level,50-60pct,35 to 55,5,52.0,N,Distinction
DDD,2014J,599238.0,M,London Region,Lower Than A Level,30-40pct,0 to 35,5,449.0,N,Distinction
