code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2014B,482619,M,Wales,Lower Than A Level,10-20,0 to 35,0,58,Y,Withdrawn
DDD,2014J,952539,M,Scotland,Lower Than A Level,20-30pct,0 to 35,0,44,N,Distinction
EEE,2014J,652801,F,Scotland,A Level or Equivalent,0-10pct,0 to 35,0,78,N,Withdrawn
BBB,2014J,1458888,M,East Anglian Region,A Level or Equivalent,50-60pct,35 to 55,0,102,N,Pass
CCC,2014B,812171,M,Yorkshire Region,A Level or Equivalent,60-70pct,0 to 35,1,156,N,Withdrawn
CCC,2013J,666237,M,East Midlands Region,A Level or Equivalent,10-20,35 to 55,0,81,N,Fail
BBB,2014J,621801,F,South West Region,Lower Than A Level,70-80pct,35 to 55,0,132,N,Pass
EEE,2014J,1410507,F,Wales,HE Qualification,10-20,0 to 35,0,100,N,Distinction
DDD,2013J,180463,F,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,93,N,Pass
EEE,2014J,1306918,M,West Midlands Region,A Level or Equivalent,0-10pct,35 to 55,0,78,N,Pass
BBB,2013J,717463,F,West Midlands Region,HE Qualification,40-50pct,0 to 35,0,48,N,Fail
GGG,2013J,665977,F,South Region,A Level or Equivalent,50-60pct,0 to 35,0,79,N,Fail
DDD,2014J,287449,M,South West Region,A Level or Equivalent,0-10pct,0 to 35,0,73,N,Pass
BBB,2014J,2220141,F,Wales,Lower Than A Level,10-20,0 to 35,0,92,N,Withdrawn
CCC,2014J,462449,M,Scotland,A Level or Equivalent,30-40pct,0 to 35,0,106,N,Fail
BBB,2014J,337863,M,London Region,A Level or Equivalent,90-100pct,35 to 55,0,69,N,Withdrawn
DDD,2013B,661863,M,South Region,Lower Than A Level,0-10pct,0 to 35,0,83,N,Withdrawn
BBB,2014B,774351,F,London Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
FFF,2014B,1080652,M,Scotland,Lower Than A Level,80-90pct,35 to 55,0,68,N,Pass
FFF,2014J,273408,F,Scotland,A Level or Equivalent,50-60pct,0 to 35,0,100,Y,Withdrawn
BBB,2013B,415077,F,Yorkshire Region,A Level or Equivalent,20-30pct,0 to 35,0,73,N,Pass
EEE,2013J,785087,F,South West Region,A Level or Equivalent,60-70pct,55 to 100,0,59,N,Pass
DDD,2014J,694692,F,South East Region,A Level or Equivalent,40-50pct,0 to 35,0,77,N,Pass
FFF,2013J,481779,F,West Midlands Region,A Level or Equivalent,30-40pct,35 to 55,1,133,N,Withdrawn
BBB,2013J,326766,F,North Region,A Level or Equivalent,60-70pct,0 to 35,0,76,N,Pass
GGG,2014J,1113808,F,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,63,N,Pass
DDD,2014J,834304,F,London Region,A Level or Equivalent,70-80pct,0 to 35,1,132,N,Fail
AAA,2013B,423713,F,South East Region,Lower Than A Level,30-40pct,0 to 35,0,59,N,Pass
FFF,2013J,132103,F,South West Region,A Level or Equivalent,80-90pct,0 to 35,1,66,N,Fail
BBB,2014B,745113,M,London Region,Lower Than A Level,40-50pct,35 to 55,0,88,Y,Fail
BBB,2013J,637437,F,Yorkshire Region,A Level or Equivalent,20-30pct,0 to 35,0,65,N,Pass
BBB,2013J,192411,M,North Region,Lower Than A Level,10-20,0 to 35,0,142,N,Distinction
CCC,2014B,1278215,M,South West Region,HE Qualification,90-100pct,35 to 55,0,81,N,Distinction
GGG,2014J,558165,M,North Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,1197836,M,South East Region,Lower Than A Level,50-60pct,0 to 35,0,95,N,Withdrawn
EEE,2014J,1114540,F,East Anglian Region,HE Qualification,50-60pct,0 to 35,0,64,N,Pass
FFF,2014J,692600,F,North Region,A Level or Equivalent,30-40pct,0 to 35,0,99,N,Pass
CCC,2013J,351359,M,Scotland,A Level or Equivalent,10-20,0 to 35,4,73,N,Pass
EEE,2014J,508045,M,West Midlands Region,HE Qualification,50-60pct,0 to 35,0,83,N,Fail
BBB,2013J,293549,M,West Midlands Region,Lower Than A Level,30-40pct,35 to 55,0,116,N,Withdrawn
DDD,2013B,803748,M,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,86,N,Distinction
BBB,2013J,325399,F,Ireland,Lower Than A Level,50-60pct,0 to 35,0,86,N,Withdrawn
DDD,2014B,793329,M,South West Region,Lower Than A Level,70-80pct,0 to 35,0,123,N,Pass
DDD,2014B,412853,M,East Midlands Region,Lower Than A Level,10-20,35 to 55,0,53,N,Fail
GGG,2013B,130445,F,South Region,A Level or Equivalent,50-60pct,0 to 35,0,52,N,Withdrawn
EEE,2014J,822326,M,Scotland,Lower Than A Level,20-30pct,35 to 55,0,61,N,Pass
EEE,2014J,404139,M,Yorkshire Region,Lower Than A Level,90-100pct,0 to 35,0,96,N,Distinction
BBB,2013B,277971,M,West Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,59,Y,Pass
GGG,2014J,961241,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,1,96,Y,Withdrawn
DDD,2014J,255492,M,Yorkshire Region,Lower Than A Level,70-80pct,35 to 55,0,97,N,Fail
FFF,2013J,922957,F,South Region,HE Qualification,30-40pct,35 to 55,0,56,N,Pass
FFF,2013J,553038,M,London Region,A Level or Equivalent,80-90pct,0 to 35,1,71,N,Fail
DDD,2014B,515884,F,North Western Region,Lower Than A Level,20-30pct,35 to 55,0,121,N,Pass
BBB,2014B,418446,F,North Region,Post Graduate Qualification,50-60pct,0 to 35,1,49,N,Withdrawn
BBB,2013J,205331,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,72,N,Withdrawn
EEE,2013J,274762,M,South East Region,Lower Than A Level,70-80pct,0 to 35,0,57,N,Fail
GGG,2014J,739869,F,Scotland,A Level or Equivalent,50-60pct,35 to 55,0,97,N,Withdrawn
CCC,2013B,1230688,M,Wales,A Level or Equivalent,30-40pct,0 to 35,0,84,N,Fail
DDD,2014J,587406,F,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,108,N,Pass
CCC,2014B,803879,M,North Western Region,Lower Than A Level,90-100pct,35 to 55,0,53,N,Distinction
EEE,2013J,1157407,F,North Region,A Level or Equivalent,90-100pct,35 to 55,0,105,N,Pass
BBB,2014B,1478170,M,South West Region,HE Qualification,50-60pct,35 to 55,0,133,N,Fail
CCC,2013J,186134,F,Yorkshire Region,Lower Than A Level,70-80pct,0 to 35,0,137,N,Pass
DDD,2013B,499656,M,South West Region,Lower Than A Level,20-30pct,0 to 35,0,81,N,Withdrawn
BBB,2013J,549345,F,West Midlands Region,Lower Than A Level,70-80pct,35 to 55,0,74,N,Pass
DDD,2014B,545819,M,East Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,66,N,Pass
CCC,2014J,1129867,F,North Western Region,Lower Than A Level,70-80pct,35 to 55,0,60,Y,Distinction
DDD,2014B,876533,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,124,Y,Pass
GGG,2014B,858367,F,London Region,Lower Than A Level,30-40pct,0 to 35,0,78,N,Pass
DDD,2013J,1257686,M,North Western Region,HE Qualification,40-50pct,0 to 35,0,62,N,Withdrawn
CCC,2014J,319008,F,Yorkshire Region,A Level or Equivalent,90-100pct,0 to 35,0,55,Y,Withdrawn
BBB,2014B,533195,M,South West Region,Lower Than A Level,50-60pct,35 to 55,0,56,N,Pass
DDD,2013B,1351294,M,East Midlands Region,A Level or Equivalent,40-50pct,35 to 55,0,65,N,Withdrawn
DDD,2014J,376429,M,South Region,Lower Than A Level,40-50pct,35 to 55,0,83,N,Withdrawn
DDD,2014J,507050,M,Wales,No Formal quals,30-40pct,0 to 35,0,73,N,Distinction
BBB,2014J,272661,M,South Region,Lower Than A Level,30-40pct,0 to 35,0,52,N,Fail
DDD,2014J,277935,F,Wales,A Level or Equivalent,50-60pct,0 to 35,0,53,N,Pass
BBB,2013J,704869,F,West Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,72,N,Pass
DDD,2013J,258385,F,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,0,56,N,Withdrawn
FFF,2014J,441699,F,Yorkshire Region,Lower Than A Level,90-100pct,35 to 55,0,103,N,Fail
EEE,2014B,348055,F,North Western Region,HE Qualification,0-10pct,0 to 35,0,49,Y,Distinction
CCC,2013B,1606175,M,East Midlands Region,Lower Than A Level,90-100pct,0 to 35,0,61,N,Withdrawn
BBB,2014B,526483,F,South Region,Lower Than A Level,90-100pct,35 to 55,0,83,N,Fail
FFF,2014J,1203517,M,Ireland,A Level or Equivalent,90-100pct,0 to 35,0,121,N,Withdrawn
CCC,2013J,942246,F,London Region,A Level or Equivalent,60-70pct,0 to 35,1,76,N,Withdrawn
CCC,2013J,377921,M,North Region,Lower Than A Level,60-70pct,35 to 55,0,101,N,Pass
BBB,2014J,365548,F,Scotland,HE Qualification,0-10pct,0 to 35,0,127,N,Withdrawn
EEE,2013J,538108,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,176,N,Pass
FFF,2014B,401389,M,East Anglian Region,Lower Than A Level,0-10pct,0 to 35,0,68,N,Fail
EEE,2014B,586289,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,46,N,Pass
FFF,2014J,1515686,F,Scotland,Lower Than A Level,20-30pct,0 to 35,1,118,N,Pass
FFF,2013B,520500,F,Wales,HE Qualification,20-30pct,0 to 35,0,132,N,Withdrawn
EEE,2013J,447637,F,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,75,N,Fail
DDD,2013B,448967,F,London Region,HE Qualification,30-40pct,0 to 35,0,105,N,Distinction
CCC,2013J,313816,F,North Region,A Level or Equivalent,40-50pct,35 to 55,1,72,N,Withdrawn
DDD,2013J,520013,M,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,103,N,Pass
DDD,2014B,905681,M,North Western Region,Lower Than A Level,30-40pct,35 to 55,1,50,N,Pass
BBB,2014J,566792,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,66,N,Pass
BBB,2013J,1139083,F,South West Region,Lower Than A Level,0-10pct,0 to 35,0,46,N,Withdrawn
DDD,2014B,505894,F,Scotland,HE Qualification,20-30pct,0 to 35,0,103,Y,Pass
BBB,2013B,504082,M,North Region,A Level or Equivalent,80-90pct,0 to 35,0,57,N,Withdrawn
BBB,2014J,582818,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,67,N,Withdrawn
CCC,2013J,519837,M,Yorkshire Region,HE Qualification,0-10pct,0 to 35,0,105,N,Distinction
DDD,2013J,237123,M,North Western Region,No Formal quals,60-70pct,0 to 35,1,150,N,Pass
CCC,2013J,430981,F,South West Region,A Level or Equivalent,90-100pct,35 to 55,1,66,N,Pass
FFF,2013J,668852,F,North Western Region,A Level or Equivalent,50-60pct,35 to 55,0,56,Y,Withdrawn
BBB,2014J,598414,F,London Region,Lower Than A Level,0-10pct,0 to 35,0,83,N,Pass
BBB,2014J,404279,F,London Region,Lower Than A Level,10-20,0 to 35,0,46,N,Pass
FFF,2014J,697725,M,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,53,N,Distinction
BBB,2013B,917566,F,Scotland,A Level or Equivalent,20-30pct,35 to 55,0,89,N,Withdrawn
BBB,2014B,321435,F,Wales,A Level or Equivalent,80-90pct,0 to 35,0,48,N,Withdrawn
DDD,2014J,112776,M,London Region,A Level or Equivalent,90-100pct,0 to 35,0,101,N,Pass
FFF,2014B,1370995,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,64,Y,Pass
DDD,2014B,201761,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,56,N,Fail
FFF,2014J,1276253,F,London Region,A Level or Equivalent,90-100pct,0 to 35,1,77,N,Pass
BBB,2013J,1070965,F,North Western Region,A Level or Equivalent,60-70pct,0 to 35,0,45,N,Fail
EEE,2014B,225907,M,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,96,N,Distinction
DDD,2013J,575223,F,South Region,Lower Than A Level,70-80pct,35 to 55,0,104,N,Pass
FFF,2013B,1168743,F,East Anglian Region,Post Graduate Qualification,10-20,0 to 35,1,149,N,Withdrawn
BBB,2014B,436676,M,North Western Region,HE Qualification,20-30pct,0 to 35,0,89,N,Withdrawn
AAA,2013J,715477,F,West Midlands Region,Lower Than A Level,30-40pct,35 to 55,0,58,N,Pass
GGG,2014J,667166,M,South Region,A Level or Equivalent,50-60pct,0 to 35,0,81,N,Withdrawn
DDD,2013J,695262,M,Yorkshire Region,Lower Than A Level,80-90pct,0 to 35,0,70,N,Pass
BBB,2013B,310432,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,61,N,Fail
BBB,2014J,1056748,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,90,Y,Fail
GGG,2014J,492737,M,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,47,N,Fail
FFF,2014J,1733250,M,Ireland,A Level or Equivalent,20-30pct,0 to 35,0,95,N,Withdrawn
CCC,2014B,345503,F,North Western Region,A Level or Equivalent,80-90pct,0 to 35,0,58,N,Fail
FFF,2014B,511575,M,South East Region,HE Qualification,50-60pct,0 to 35,0,94,N,Pass
BBB,2014J,236178,F,Ireland,Lower Than A Level,20-30pct,0 to 35,0,54,N,Fail
CCC,2013B,669265,M,Yorkshire Region,A Level or Equivalent,60-70pct,35 to 55,0,102,N,Fail
FFF,2013J,868768,M,London Region,HE Qualification,60-70pct,0 to 35,0,96,N,Fail
DDD,2013B,1042709,M,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,87,N,Withdrawn
AAA,2014J,767283,M,East Midlands Region,A Level or Equivalent,80-90pct,35 to 55,0,58,N,Withdrawn
DDD,2013B,758399,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,48,N,Pass
FFF,2014B,841171,F,Yorkshire Region,HE Qualification,0-10pct,35 to 55,0,107,N,Distinction
AAA,2013J,849394,M,London Region,Lower Than A Level,70-80pct,0 to 35,0,70,N,Withdrawn
CCC,2014B,145503,M,South East Region,Lower Than A Level,20-30pct,35 to 55,0,63,N,Distinction
AAA,2014J,700007,F,Wales,Lower Than A Level,40-50pct,35 to 55,1,61,N,Withdrawn
DDD,2013J,155763,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,174,N,Distinction
DDD,2014J,683023,F,East Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,71,N,Fail
DDD,2014J,477871,F,South West Region,Post Graduate Qualification,0-10pct,0 to 35,0,95,N,Withdrawn
BBB,2013J,172588,M,North Western Region,A Level or Equivalent,0-10pct,35 to 55,0,119,N,Withdrawn
EEE,2013B,1798793,M,East Midlands Region,A Level or Equivalent,20-30pct,35 to 55,0,61,N,Distinction
CCC,2014B,413268,F,East Midlands Region,A Level or Equivalent,80-90pct,35 to 55,0,63,N,Pass
AAA,2014J,650863,F,Scotland,Lower Than A Level,40-50pct,0 to 35,0,81,N,Pass
GGG,2014J,407368,M,Scotland,HE Qualification,60-70pct,0 to 35,1,85,N,Withdrawn
FFF,2014J,377919,M,South West Region,HE Qualification,20-30pct,35 to 55,0,73,N,Pass
FFF,2014B,1077966,M,London Region,A Level or Equivalent,0-10pct,0 to 35,0,95,N,Withdrawn
BBB,2013B,602851,F,South East Region,Lower Than A Level,80-90pct,0 to 35,0,67,N,Pass
CCC,2014J,915789,F,South Region,Lower Than A Level,40-50pct,35 to 55,0,50,N,Fail
FFF,2014B,370741,M,Wales,Lower Than A Level,10-20,0 to 35,1,46,N,Pass
BBB,2014J,1269164,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,76,N,Withdrawn
EEE,2013J,562325,M,Wales,Lower Than A Level,10-20,35 to 55,0,110,N,Pass
FFF,2013B,92070,F,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,1,49,N,Fail
BBB,2014B,789092,M,Ireland,Lower Than A Level,60-70pct,35 to 55,0,52,N,Fail
FFF,2014J,1122304,M,North Region,A Level or Equivalent,0-10pct,35 to 55,0,80,N,Fail
FFF,2014J,559140,M,North Western Region,A Level or Equivalent,60-70pct,0 to 35,0,132,N,Withdrawn
BBB,2013J,298239,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,45,N,Fail
DDD,2013J,851379,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,76,N,Pass
FFF,2013J,574517,F,East Anglian Region,A Level or Equivalent,70-80pct,35 to 55,0,68,N,Fail
BBB,2013B,1170492,M,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,59,N,Pass
BBB,2014J,854787,F,South East Region,A Level or Equivalent,60-70pct,0 to 35,1,89,N,Withdrawn
DDD,2013J,279042,F,South Region,A Level or Equivalent,20-30pct,0 to 35,0,123,N,Distinction
FFF,2014J,491302,F,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,61,Y,Distinction
CCC,2014B,347904,F,North Western Region,No Formal quals,10-20,0 to 35,0,47,N,Distinction
FFF,2014J,342034,M,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,106,N,Pass
CCC,2013J,1356685,M,West Midlands Region,Lower Than A Level,30-40pct,35 to 55,0,124,N,Withdrawn
GGG,2013J,906339,M,Scotland,Lower Than A Level,50-60pct,0 to 35,0,72,N,Fail
AAA,2014B,439613,M,London Region,Lower Than A Level,60-70pct,0 to 35,0,71,N,Fail
EEE,2014J,558541,F,London Region,A Level or Equivalent,50-60pct,0 to 35,0,53,N,Fail
FFF,2014J,917003,F,South West Region,Lower Than A Level,40-50pct,0 to 35,0,85,Y,Fail
DDD,2014B,595668,F,North Region,A Level or Equivalent,80-90pct,0 to 35,0,90,N,Withdrawn
DDD,2014J,110007,F,Scotland,Lower Than A Level,90-100pct,0 to 35,0,164,N,Pass
DDD,2014J,1113663,F,South Region,Lower Than A Level,20-30pct,0 to 35,0,100,N,Withdrawn
BBB,2013B,626044,M,London Region,A Level or Equivalent,10-20,0 to 35,0,166,N,Pass
FFF,2013B,581196,F,North Western Region,Lower Than A Level,90-100pct,0 to 35,2,168,N,Withdrawn
FFF,2014J,484933,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,104,N,Withdrawn
FFF,2014J,927163,F,North Western Region,Lower Than A Level,20-30pct,35 to 55,0,117,N,Fail
BBB,2013B,523750,F,South West Region,Lower Than A Level,70-80pct,0 to 35,0,83,N,Fail
DDD,2013J,98021,M,Yorkshire Region,A Level or Equivalent,60-70pct,35 to 55,0,72,N,Pass
CCC,2014J,1102014,F,North Region,A Level or Equivalent,10-20,35 to 55,0,77,N,Pass
EEE,2013J,494245,F,Scotland,Lower Than A Level,0-10pct,0 to 35,0,47,N,Fail
EEE,2014J,456052,M,South East Region,HE Qualification,20-30pct,0 to 35,0,77,N,Withdrawn
GGG,2014J,371394,M,Ireland,Lower Than A Level,70-80pct,0 to 35,0,72,N,Pass
DDD,2014B,337549,M,Yorkshire Region,A Level or Equivalent,40-50pct,0 to 35,0,105,N,Withdrawn
CCC,2013J,648137,M,Wales,A Level or Equivalent,50-60pct,35 to 55,0,47,N,Withdrawn
BBB,2014J,1006523,F,South East Region,HE Qualification,20-30pct,0 to 35,2,120,N,Pass
EEE,2013B,491378,F,South East Region,A Level or Equivalent,20-30pct,0 to 35,0,118,N,Pass
CCC,2013J,626198,M,South Region,HE Qualification,10-20,0 to 35,0,70,N,Pass
DDD,2013B,872004,F,London Region,Lower Than A Level,40-50pct,35 to 55,0,51,N,Pass
DDD,2014B,289740,F,Yorkshire Region,Lower Than A Level,40-50pct,0 to 35,0,78,N,Withdrawn
FFF,2014B,730526,M,Scotland,Lower Than A Level,30-40pct,0 to 35,1,118,N,Pass
GGG,2014B,1566241,M,London Region,A Level or Equivalent,10-20,35 to 55,0,55,Y,Fail
BBB,2014J,1002175,F,Yorkshire Region,Lower Than A Level,20-30pct,35 to 55,0,52,N,Fail
DDD,2013B,481746,F,North Western Region,HE Qualification,60-70pct,35 to 55,1,105,N,Pass
FFF,2014J,182113,F,South East Region,HE Qualification,30-40pct,0 to 35,0,103,N,Fail
DDD,2014B,466965,F,Scotland,A Level or Equivalent,30-40pct,35 to 55,1,61,N,Fail
CCC,2014J,1234552,M,South East Region,A Level or Equivalent,60-70pct,35 to 55,0,78,N,Withdrawn
DDD,2013J,702140,M,Scotland,A Level or Equivalent,0-10pct,35 to 55,0,109,Y,Pass
CCC,2014B,416656,M,South West Region,Lower Than A Level,50-60pct,35 to 55,0,113,N,Pass
DDD,2014J,601409,M,Wales,A Level or Equivalent,40-50pct,0 to 35,0,206,Y,Withdrawn
DDD,2014B,839076,M,Yorkshire Region,HE Qualification,40-50pct,35 to 55,0,82,N,Distinction
EEE,2013B,817798,M,East Midlands Region,HE Qualification,20-30pct,0 to 35,0,110,N,Withdrawn
AAA,2014J,675296,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,55,N,Fail
BBB,2014B,306305,F,London Region,A Level or Equivalent,40-50pct,0 to 35,0,118,N,Withdrawn
BBB,2013B,533078,F,South West Region,A Level or Equivalent,10-20,0 to 35,0,50,N,Pass
FFF,2013J,378790,F,South West Region,A Level or Equivalent,90-100pct,0 to 35,0,109,N,Withdrawn
EEE,2014B,289833,M,London Region,A Level or Equivalent,50-60pct,35 to 55,0,61,N,Fail
BBB,2014B,285326,M,West Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,57,Y,Pass
BBB,2014J,1092301,M,East Midlands Region,Lower Than A Level,90-100pct,0 to 35,0,47,N,Distinction
BBB,2013B,169945,M,London Region,No Formal quals,10-20,35 to 55,0,65,N,Pass
GGG,2013B,242282,F,East Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,63,N,Pass
CCC,2013J,1002525,F,South West Region,A Level or Equivalent,40-50pct,0 to 35,0,58,Y,Pass
GGG,2014J,687437,F,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,105,Y,Withdrawn
DDD,2013J,795620,F,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,113,N,Distinction
GGG,2014J,1295844,F,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,61,Y,Withdrawn
EEE,2013J,149238,F,Wales,A Level or Equivalent,60-70pct,0 to 35,0,72,N,Withdrawn
DDD,2013J,110077,F,South West Region,HE Qualification,20-30pct,0 to 35,0,98,N,Pass
DDD,2014B,777618,M,Yorkshire Region,A Level or Equivalent,20-30pct,35 to 55,0,114,N,Pass
BBB,2014J,1056259,F,South Region,Lower Than A Level,0-10pct,0 to 35,0,94,N,Withdrawn
FFF,2013J,161432,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,92,N,Pass
BBB,2014J,710205,M,East Midlands Region,A Level or Equivalent,20-30pct,35 to 55,0,56,N,Withdrawn
FFF,2014J,417655,F,South Region,A Level or Equivalent,10-20,0 to 35,0,101,N,Pass
GGG,2013J,605659,F,Yorkshire Region,A Level or Equivalent,40-50pct,35 to 55,0,50,N,Withdrawn
EEE,2013B,903033,F,Wales,A Level or Equivalent,40-50pct,0 to 35,4,77,N,Pass
CCC,2014B,378016,F,London Region,A Level or Equivalent,50-60pct,0 to 35,0,99,N,Pass
EEE,2014B,1243385,M,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,78,N,Pass
FFF,2014J,1761919,F,London Region,A Level or Equivalent,10-20,0 to 35,0,102,N,Distinction
DDD,2014J,301193,M,South East Region,Lower Than A Level,60-70pct,0 to 35,0,102,N,Pass
BBB,2014J,179961,M,South Region,HE Qualification,10-20,0 to 35,0,71,N,Pass
CCC,2014J,1221146,F,South Region,A Level or Equivalent,20-30pct,0 to 35,0,88,N,Fail
FFF,2013B,775851,M,South West Region,Lower Than A Level,60-70pct,0 to 35,0,99,Y,Withdrawn
FFF,2013J,472901,F,Wales,A Level or Equivalent,30-40pct,0 to 35,1,167,N,Pass
AAA,2014B,503283,F,South Region,Lower Than A Level,50-60pct,0 to 35,0,49,N,Pass
CCC,2013B,353594,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,86,N,Pass
BBB,2013B,1382491,M,Scotland,A Level or Equivalent,10-20,0 to 35,0,67,N,Pass
DDD,2013J,205039,M,East Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,64,N,Pass
DDD,2014J,313287,M,South West Region,A Level or Equivalent,10-20,0 to 35,0,65,N,Fail
BBB,2014J,330948,F,West Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,63,N,Withdrawn
CCC,2014J,1619330,F,Yorkshire Region,HE Qualification,50-60pct,0 to 35,1,46,N,Fail
GGG,2014J,475571,F,East Midlands Region,A Level or Equivalent,10-20,35 to 55,0,103,N,Fail
BBB,2014B,625177,M,South Region,A Level or Equivalent,30-40pct,0 to 35,1,73,N,Withdrawn
CCC,2014J,162317,F,North Region,No Formal quals,10-20,35 to 55,0,60,N,Pass
BBB,2014B,861006,F,East Midlands Region,HE Qualification,40-50pct,0 to 35,0,143,N,Fail
DDD,2014J,2489939,M,London Region,A Level or Equivalent,40-50pct,0 to 35,0,67,N,Pass
BBB,2013B,233703,M,Wales,A Level or Equivalent,30-40pct,0 to 35,0,66,N,Pass
AAA,2014B,91965,F,Scotland,A Level or Equivalent,40-50pct,0 to 35,0,75,N,Pass
DDD,2013J,1181200,F,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,86,N,Pass
GGG,2014B,735823,F,Scotland,HE Qualification,90-100pct,35 to 55,0,44,N,Withdrawn
FFF,2014B,459941,M,London Region,A Level or Equivalent,40-50pct,0 to 35,0,99,N,Pass
FFF,2014J,262263,M,London Region,Lower Than A Level,20-30pct,0 to 35,0,72,N,Fail
BBB,2013B,1380592,F,Wales,A Level or Equivalent,80-90pct,35 to 55,0,55,N,Fail
CCC,2014B,1221757,M,South West Region,A Level or Equivalent,20-30pct,0 to 35,0,49,N,Pass
CCC,2014B,171186,M,South East Region,A Level or Equivalent,20-30pct,0 to 35,0,86,N,Withdrawn
EEE,2014B,435605,F,South West Region,A Level or Equivalent,60-70pct,0 to 35,0,104,N,Pass
BBB,2014J,310806,M,South West Region,Lower Than A Level,60-70pct,35 to 55,0,66,N,Pass
CCC,2014J,1090166,F,West Midlands Region,HE Qualification,50-60pct,35 to 55,0,93,N,Fail
DDD,2014J,428626,F,South West Region,A Level or Equivalent,40-50pct,35 to 55,0,58,N,Distinction
EEE,2013J,563106,M,Yorkshire Region,Lower Than A Level,10-20,0 to 35,0,71,N,Withdrawn
FFF,2013J,1199157,F,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,79,N,Pass
DDD,2013B,1176697,M,Scotland,A Level or Equivalent,80-90pct,35 to 55,4,129,N,Pass
BBB,2013J,628922,F,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,42,N,Withdrawn
BBB,2013J,308157,F,North Region,A Level or Equivalent,10-20,35 to 55,0,93,N,Pass
DDD,2014J,107314,M,Scotland,HE Qualification,20-30pct,35 to 55,0,58,N,Pass
BBB,2014B,169888,F,North Region,HE Qualification,0-10pct,0 to 35,0,98,N,Withdrawn
DDD,2014J,649491,M,Scotland,HE Qualification,90-100pct,0 to 35,0,73,N,Withdrawn
DDD,2014J,1176305,M,London Region,Lower Than A Level,90-100pct,0 to 35,0,86,N,Withdrawn
BBB,2013J,1084296,F,South East Region,A Level or Equivalent,50-60pct,0 to 35,0,43,N,Pass
FFF,2013J,1223933,M,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,127,N,Fail
EEE,2013B,484227,F,South East Region,A Level or Equivalent,20-30pct,0 to 35,0,72,N,Pass
BBB,2014B,594296,M,London Region,Lower Than A Level,60-70pct,0 to 35,0,75,Y,Pass
GGG,2013J,761610,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,59,N,Distinction
