code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
DDD,2014J,75355,F,North Western Region,HE Qualification,30-40pct,0 to 35,1,90,N,Fail
FFF,2013J,6863,M,Wales,Lower Than A Level,30-40pct,0 to 35,1,90,N,Withdrawn
FFF,2013B,83619,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
CCC,2014B,503779,F,Yorkshire Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
DDD,2014J,660767,F,South East Region,HE Qualification,60-70pct,0 to 35,0,60,Y,Fail
DDD,2014J,651363,F,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
DDD,2014J,586517,F,South Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Withdrawn
FFF,2013B,507648,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Fail
DDD,2014B,188287,M,East Midlands Region,A Level or Equivalent,50-60pct,0 to 35,1,120,N,Withdrawn
GGG,2014J,587090,F,East Anglian Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
BBB,2014B,598397,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Fail
FFF,2014B,150520,M,Yorkshire Region,Lower Than A Level,40-50pct,0 to 35,0,150,N,Withdrawn
BBB,2014B,627039,F,South West Region,A Level or Equivalent,60-70pct,0 to 35,0,120,N,Fail
DDD,2014B,559429,M,London Region,HE Qualification,30-40pct,35 to 55,0,60,N,Withdrawn
BBB,2014J,639958,M,South Region,Lower Than A Level,40-50pct,0 to 35,0,120,N,Fail
BBB,2014B,2380808,F,Wales,A Level or Equivalent,80-90pct,35 to 55,0,120,N,Distinction
CCC,2014J,638598,M,North Western Region,HE Qualification,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,1537069,M,London Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Pass
BBB,2014B,554596,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
BBB,2014J,276995,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
CCC,2014J,633527,F,London Region,HE Qualification,20-30pct,0 to 35,0,60,N,Withdrawn
DDD,2014B,647623,F,South East Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Withdrawn
FFF,2014J,211898,M,London Region,A Level or Equivalent,50-60pct,0 to 35,0,90,N,Pass
BBB,2014B,614191,F,East Anglian Region,No Formal quals,30-40pct,0 to 35,0,120,N,Withdrawn
DDD,2013B,560428,F,West Midlands Region,HE Qualification,20-30pct,0 to 35,0,60,N,Fail
DDD,2013B,480428,F,South West Region,HE Qualification,30-40pct,0 to 35,0,120,N,Withdrawn
EEE,2013B,530021,M,North Western Region,Lower Than A Level,20-30pct,35 to 55,0,60,N,Pass
CCC,2014J,526613,M,South East Region,HE Qualification,50-60pct,35 to 55,0,60,N,Fail
FFF,2014B,341746,M,West Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,150,N,Withdrawn
CCC,2014J,571211,F,West Midlands Region,HE Qualification,40-50pct,0 to 35,0,90,N,Fail
BBB,2013J,581994,M,Ireland,HE Qualification,40-50pct,0 to 35,0,60,N,Distinction
DDD,2013B,117126,F,South West Region,Lower Than A Level,70-80pct,0 to 35,0,60,Y,Fail
EEE,2013J,2647893,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Distinction
BBB,2014B,585348,F,South Region,Lower Than A Level,50-60pct,35 to 55,0,180,N,Pass
GGG,2013J,479162,M,South Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
EEE,2014J,626730,M,London Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
CCC,2014J,482434,M,Yorkshire Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Distinction
GGG,2014B,543156,M,South Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Pass
CCC,2014J,649517,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,1,60,N,Fail
DDD,2014B,554386,F,East Anglian Region,HE Qualification,40-50pct,35 to 55,0,90,N,Fail
BBB,2014B,609090,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Withdrawn
BBB,2014B,587963,F,East Midlands Region,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Fail
FFF,2014J,687180,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
BBB,2013J,519122,M,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,586544,M,South East Region,HE Qualification,50-60pct,35 to 55,0,120,N,Distinction
EEE,2014B,586266,M,South West Region,HE Qualification,80-90pct,0 to 35,0,60,N,Pass
BBB,2014J,559607,F,South Region,Lower Than A Level,70-80pct,0 to 35,1,120,N,Fail
BBB,2014B,626118,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Fail
DDD,2014J,61597,F,Scotland,HE Qualification,30-40pct,0 to 35,1,120,N,Fail
CCC,2014B,402536,M,West Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Fail
CCC,2014B,2465970,M,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,90,N,Pass
FFF,2014B,574807,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
BBB,2013J,149569,F,East Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
EEE,2013J,415199,M,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
DDD,2013J,511213,M,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Withdrawn
BBB,2014J,644570,F,Scotland,Lower Than A Level,70-80pct,0 to 35,0,150,N,Distinction
EEE,2014B,571360,M,South West Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
GGG,2014B,478862,F,Yorkshire Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Pass
BBB,2014B,563563,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
BBB,2013J,626073,F,South West Region,HE Qualification,30-40pct,0 to 35,0,60,N,Distinction
CCC,2014B,407119,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Distinction
FFF,2014J,580884,M,South West Region,HE Qualification,30-40pct,0 to 35,0,120,N,Pass
FFF,2013B,16994,M,East Midlands Region,HE Qualification,30-40pct,35 to 55,0,214,N,Fail
BBB,2013J,515451,F,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
FFF,2014B,548954,M,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Pass
CCC,2014J,516355,F,South West Region,Lower Than A Level,60-70pct,0 to 35,0,90,N,Fail
BBB,2014B,586328,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,178176,M,South West Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Pass
CCC,2014J,2082493,M,South West Region,A Level or Equivalent,50-60pct,35 to 55,0,120,N,Withdrawn
FFF,2014B,661833,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Distinction
DDD,2013J,544985,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
BBB,2014J,351886,F,South Region,A Level or Equivalent,80-90pct,35 to 55,1,60,N,Pass
BBB,2013B,1734113,M,East Anglian Region,HE Qualification,50-60pct,0 to 35,0,60,N,Pass
BBB,2013B,533380,F,East Anglian Region,HE Qualification,60-70pct,35 to 55,0,180,N,Fail
BBB,2014J,668027,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,566956,M,South East Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
BBB,2014B,157662,F,South West Region,HE Qualification,60-70pct,0 to 35,0,90,N,Pass
DDD,2014J,544023,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,1,90,N,Withdrawn
DDD,2013J,584212,M,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,120,N,Fail
DDD,2013J,313385,M,London Region,Lower Than A Level,30-40pct,0 to 35,1,60,N,Withdrawn
BBB,2014B,637792,F,South Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Fail
FFF,2013B,547691,M,London Region,A Level or Equivalent,30-40pct,0 to 35,1,150,N,Fail
CCC,2014B,566082,F,South West Region,HE Qualification,30-40pct,0 to 35,0,60,N,Pass
DDD,2014J,622324,F,London Region,HE Qualification,50-60pct,35 to 55,0,60,N,Pass
FFF,2013J,452031,M,Yorkshire Region,Lower Than A Level,80-90pct,0 to 35,1,120,N,Withdrawn
CCC,2014J,592917,M,South East Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Pass
BBB,2014J,643752,F,South East Region,HE Qualification,30-40pct,35 to 55,0,60,N,Fail
CCC,2014J,396837,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Pass
DDD,2013J,574535,M,London Region,HE Qualification,30-40pct,35 to 55,0,60,N,Pass
FFF,2014B,47497,M,East Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
FFF,2014J,2186543,M,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
FFF,2013B,244706,M,London Region,HE Qualification,60-70pct,0 to 35,0,150,N,Pass
BBB,2014B,612910,F,London Region,Lower Than A Level,40-50pct,0 to 35,0,120,N,Withdrawn
DDD,2014B,528874,F,London Region,HE Qualification,60-70pct,35 to 55,1,120,N,Pass
BBB,2014B,1986553,F,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,180,N,Fail
DDD,2013J,588753,M,South West Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,541309,M,South West Region,HE Qualification,80-90pct,0 to 35,0,60,N,Withdrawn
CCC,2014B,528376,F,Yorkshire Region,HE Qualification,20-30pct,0 to 35,0,120,N,Withdrawn
CCC,2014J,653349,F,London Region,A Level or Equivalent,60-70pct,35 to 55,0,30,N,Distinction
FFF,2014B,623953,M,East Anglian Region,HE Qualification,20-30pct,35 to 55,0,60,N,Distinction
DDD,2014J,2528763,M,London Region,Lower Than A Level,30-40pct,35 to 55,1,60,N,Fail
CCC,2014J,175909,M,Yorkshire Region,A Level or Equivalent,30-40pct,0 to 35,0,30,N,Withdrawn
EEE,2014B,569644,M,South Region,HE Qualification,80-90pct,0 to 35,0,60,N,Fail
CCC,2014J,618518,F,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Withdrawn
BBB,2014J,647074,F,London Region,HE Qualification,20-30pct,35 to 55,0,60,N,Distinction
CCC,2014B,545020,M,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Fail
BBB,2014B,633261,F,London Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Pass
DDD,2014B,533107,F,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Pass
DDD,2013J,2478907,M,London Region,HE Qualification,40-50pct,35 to 55,0,60,N,Fail
EEE,2013J,407713,M,North Western Region,HE Qualification,70-80pct,35 to 55,0,60,N,Distinction
BBB,2014J,492892,F,Wales,A Level or Equivalent,30-40pct,35 to 55,0,120,N,Withdrawn
EEE,2014B,533728,M,Scotland,HE Qualification,20-30pct,35 to 55,0,65,N,Withdrawn
CCC,2014J,128403,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
EEE,2014J,608083,M,South East Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
GGG,2014J,622903,F,South Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Withdrawn
DDD,2014B,638852,F,South West Region,HE Qualification,60-70pct,0 to 35,0,60,N,Fail
BBB,2014B,569593,F,North Western Region,Lower Than A Level,20-30pct,35 to 55,0,120,N,Withdrawn
FFF,2013B,521309,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Distinction
DDD,2013B,1977109,M,Yorkshire Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Distinction
GGG,2014B,2584967,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
BBB,2014B,627718,F,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,180,N,Distinction
FFF,2013B,271131,M,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Fail
CCC,2014J,653891,M,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Withdrawn
CCC,2014J,599517,M,North Western Region,Lower Than A Level,60-70pct,0 to 35,0,120,N,Withdrawn
BBB,2013J,557471,F,London Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
BBB,2014B,416993,F,London Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Fail
FFF,2014J,589504,M,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,1,60,N,Distinction
EEE,2014J,555473,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
FFF,2013B,472957,M,East Anglian Region,HE Qualification,40-50pct,0 to 35,0,60,N,Fail
DDD,2014B,425664,F,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Fail
FFF,2013B,591041,M,North Western Region,HE Qualification,30-40pct,35 to 55,0,60,N,Distinction
BBB,2014B,2427625,F,East Midlands Region,HE Qualification,30-40pct,35 to 55,0,60,N,Pass
BBB,2013B,2695646,F,London Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
DDD,2013J,426073,F,London Region,HE Qualification,20-30pct,0 to 35,1,120,N,Fail
EEE,2014J,617058,M,Wales,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
DDD,2014J,609442,F,South West Region,Lower Than A Level,40-50pct,35 to 55,0,120,N,Withdrawn
DDD,2013J,582583,M,Ireland,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
DDD,2013J,514207,F,South West Region,A Level or Equivalent,70-80pct,35 to 55,0,120,Y,Withdrawn
EEE,2014J,629951,F,London Region,HE Qualification,30-40pct,0 to 35,0,60,N,Pass
FFF,2013J,542727,M,Scotland,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
DDD,2013B,587381,M,Ireland,HE Qualification,30-40pct,35 to 55,0,60,N,Fail
BBB,2013B,385362,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,183,N,Fail
GGG,2013B,392333,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
BBB,2013J,2389689,F,South West Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Pass
EEE,2014J,600612,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,Y,Distinction
GGG,2014B,172133,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,642228,M,London Region,HE Qualification,40-50pct,0 to 35,0,90,N,Withdrawn
CCC,2014J,645083,F,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
BBB,2014J,647566,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
BBB,2014J,579075,F,London Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Fail
DDD,2014J,633424,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,1,60,N,Fail
EEE,2014B,534154,M,Scotland,Lower Than A Level,40-50pct,0 to 35,0,60,N,Fail
FFF,2013J,533129,M,Ireland,HE Qualification,60-70pct,0 to 35,0,60,N,Fail
BBB,2014J,579767,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,60,Y,Pass
DDD,2014B,2191344,M,Scotland,HE Qualification,30-40pct,35 to 55,0,60,N,Pass
DDD,2013J,560374,M,Yorkshire Region,HE Qualification,30-40pct,0 to 35,0,150,N,Fail
BBB,2014J,587606,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Fail
CCC,2014B,609685,M,London Region,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Distinction
CCC,2014B,616113,M,Scotland,A Level or Equivalent,80-90pct,0 to 35,0,72,N,Pass
BBB,2014B,21660,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
DDD,2014J,600024,F,London Region,HE Qualification,30-40pct,0 to 35,0,60,N,Pass
CCC,2014B,90335,M,North Western Region,HE Qualification,30-40pct,35 to 55,0,60,N,Pass
EEE,2014B,571752,M,North Western Region,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Pass
DDD,2013J,2187951,F,East Midlands Region,Lower Than A Level,30-40pct,35 to 55,1,120,N,Pass
BBB,2014J,663375,F,Ireland,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
BBB,2014J,516670,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,641298,M,South Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Fail
FFF,2013B,104253,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,1,120,N,Fail
BBB,2014B,597545,F,South Region,A Level or Equivalent,80-90pct,0 to 35,0,180,N,Fail
EEE,2014J,628027,M,North Western Region,A Level or Equivalent,70-80pct,0 to 35,0,60,Y,Fail
DDD,2013J,1844103,F,London Region,HE Qualification,30-40pct,0 to 35,1,60,N,Fail
FFF,2014B,533913,M,London Region,A Level or Equivalent,40-50pct,0 to 35,0,120,N,Withdrawn
EEE,2014J,2647648,M,South East Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Fail
DDD,2013B,128543,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
BBB,2013J,547449,F,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Pass
FFF,2014B,2561151,M,London Region,HE Qualification,40-50pct,0 to 35,1,90,N,Fail
GGG,2014B,596996,F,London Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Fail
GGG,2014B,184356,F,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,60,Y,Pass
EEE,2014J,673703,M,Ireland,HE Qualification,70-80pct,0 to 35,0,60,N,Fail
FFF,2014J,568930,M,Scotland,Lower Than A Level,30-40pct,0 to 35,1,60,N,Fail
BBB,2014B,645567,F,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,120,N,Fail
DDD,2013J,639259,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Fail
BBB,2014B,581321,F,London Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Fail
BBB,2014J,583103,F,South Region,Lower Than A Level,20-30pct,0 to 35,0,150,N,Withdrawn
BBB,2014J,664205,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,150,N,Withdrawn
GGG,2014J,605329,M,North Western Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Fail
EEE,2014B,546308,M,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Fail
BBB,2014B,580793,M,London Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Fail
CCC,2014J,612684,F,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
FFF,2013B,489027,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Withdrawn
DDD,2013B,528322,F,Yorkshire Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
DDD,2013J,2676224,M,East Midlands Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Pass
FFF,2013J,606819,M,London Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Fail
BBB,2014J,623803,F,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Fail
BBB,2013J,2238575,F,North Region,HE Qualification,20-30pct,35 to 55,0,90,N,Pass
BBB,2013J,137974,F,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,617888,F,South Region,Lower Than A Level,50-60pct,0 to 35,0,120,N,Withdrawn
BBB,2014J,644886,F,East Anglian Region,HE Qualification,80-90pct,0 to 35,0,60,N,Distinction
CCC,2014J,492563,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,1,60,N,Fail
DDD,2013B,76535,M,London Region,A Level or Equivalent,40-50pct,0 to 35,1,90,N,Withdrawn
BBB,2013J,483408,F,South Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
BBB,2013B,554599,F,London Region,HE Qualification,20-30pct,0 to 35,0,180,N,Pass
EEE,2014J,597479,M,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Distinction
BBB,2014B,527925,F,South Region,A Level or Equivalent,60-70pct,35 to 55,0,60,N,Distinction
DDD,2013J,532063,M,South East Region,Lower Than A Level,70-80pct,0 to 35,1,90,N,Pass
EEE,2013J,569327,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
DDD,2014B,552681,F,London Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Pass
BBB,2014J,496428,F,London Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
BBB,2014J,678183,F,Ireland,HE Qualification,30-40pct,0 to 35,0,60,N,Pass
BBB,2013B,555074,F,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
GGG,2013J,543828,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
GGG,2013J,538211,F,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
BBB,2013J,76646,F,South West Region,HE Qualification,30-40pct,0 to 35,0,60,N,Distinction
BBB,2014B,534442,F,South Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Pass
FFF,2013B,202824,M,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,1,120,N,Fail
BBB,2014B,645297,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Fail
BBB,2014B,641081,F,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
FFF,2013J,585525,M,East Midlands Region,Lower Than A Level,80-90pct,35 to 55,0,60,N,Fail
BBB,2013J,535124,F,South Region,Lower Than A Level,50-60pct,0 to 35,0,90,N,Withdrawn
DDD,2013J,577396,M,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
FFF,2014J,540030,M,South East Region,A Level or Equivalent,60-70pct,0 to 35,0,90,N,Withdrawn
FFF,2014B,1974718,M,London Region,HE Qualification,70-80pct,35 to 55,0,60,N,Fail
FFF,2014J,2052671,M,South West Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
DDD,2013J,540528,M,Scotland,A Level or Equivalent,20-30pct,35 to 55,0,90,N,Pass
CCC,2014B,644187,M,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Fail
CCC,2014J,448231,M,South West Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Fail
AAA,2014J,555483,M,Ireland,HE Qualification,30-40pct,0 to 35,0,60,N,Pass
DDD,2013J,505116,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,120,N,Fail
FFF,2013B,291575,M,North Western Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Fail
GGG,2014J,2201714,M,East Midlands Region,HE Qualification,30-40pct,35 to 55,0,60,N,Fail
DDD,2014J,507804,F,London Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
FFF,2013J,2011455,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
FFF,2014B,619916,F,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
DDD,2013B,567359,M,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Pass
DDD,2013B,1961720,F,Scotland,HE Qualification,50-60pct,35 to 55,0,60,N,Distinction
BBB,2014B,507022,F,South West Region,HE Qualification,50-60pct,0 to 35,0,60,N,Withdrawn
GGG,2014J,605959,F,South East Region,Lower Than A Level,60-70pct,35 to 55,0,60,N,Pass
FFF,2013J,160050,F,North Western Region,HE Qualification,80-90pct,35 to 55,0,60,N,Fail
BBB,2014J,616356,F,London Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
CCC,2014J,662034,M,East Midlands Region,HE Qualification,50-60pct,0 to 35,0,60,N,Fail
AAA,2013J,2470663,M,London Region,HE Qualification,30-40pct,35 to 55,0,120,N,Pass
BBB,2013J,569359,F,Ireland,Lower Than A Level,80-90pct,0 to 35,0,120,N,Fail
AAA,2013J,127743,M,Scotland,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
DDD,2013J,667666,F,East Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
DDD,2014J,2168252,M,Scotland,Lower Than A Level,30-40pct,35 to 55,0,90,N,Pass
GGG,2013B,578115,M,Yorkshire Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
BBB,2013B,578274,M,London Region,HE Qualification,20-30pct,0 to 35,0,60,N,Fail
BBB,2013J,459438,F,South Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Fail
EEE,2014J,176869,M,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Pass
DDD,2013J,349962,F,Scotland,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Pass
DDD,2014B,577104,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
EEE,2013J,506201,M,South East Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
FFF,2014J,434439,M,London Region,HE Qualification,60-70pct,35 to 55,0,60,N,Withdrawn
DDD,2014J,470271,M,East Anglian Region,HE Qualification,80-90pct,0 to 35,1,90,N,Pass
DDD,2013B,115351,M,East Midlands Region,HE Qualification,30-40pct,0 to 35,1,120,N,Withdrawn
DDD,2014B,312104,M,East Midlands Region,HE Qualification,50-60pct,0 to 35,1,90,N,Withdrawn
CCC,2014J,653010,F,North Western Region,HE Qualification,70-80pct,0 to 35,0,150,N,Distinction
BBB,2014B,555445,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
CCC,2014B,532526,M,London Region,HE Qualification,20-30pct,0 to 35,0,120,N,Withdrawn
BBB,2014B,557919,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
BBB,2013B,476609,F,South West Region,HE Qualification,20-30pct,35 to 55,0,60,N,Pass
DDD,2013J,466372,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,1,192,N,Withdrawn
EEE,2014J,432660,M,South East Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Fail
AAA,2013J,534960,M,London Region,Lower Than A Level,50-60pct,35 to 55,0,120,N,Pass
DDD,2013J,2494313,M,Scotland,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Withdrawn
DDD,2013J,560710,M,Scotland,HE Qualification,30-40pct,0 to 35,0,60,N,Pass
EEE,2014J,623672,F,London Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Pass
EEE,2014J,658737,M,Scotland,A Level or Equivalent,70-80pct,35 to 55,0,60,N,Withdrawn
AAA,2014J,484872,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
FFF,2014J,612968,M,London Region,A Level or Equivalent,30-40pct,35 to 55,0,120,N,Withdrawn
CCC,2014B,611654,M,East Midlands Region,Lower Than A Level,20-30pct,35 to 55,0,120,N,Withdrawn
EEE,2014B,469069,M,South West Region,HE Qualification,30-40pct,35 to 55,0,60,N,Fail
BBB,2013J,2388354,F,South East Region,HE Qualification,30-40pct,35 to 55,0,60,N,Distinction
DDD,2014J,330784,M,West Midlands Region,HE Qualification,30-40pct,0 to 35,0,120,N,Fail
CCC,2014J,508508,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,150,N,Fail
BBB,2013B,543355,F,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
