code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2013J,570611,M,Scotland,Lower Than A Level,60-70pct,0 to 35,0,60,Y,Fail
DDD,2013J,372657,F,Scotland,A Level or Equivalent,10-20,0 to 35,0,60,N,Distinction
FFF,2013B,2387742,M,Scotland,A Level or Equivalent,10-20,0 to 35,2,60,N,Fail
DDD,2013B,179428,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Fail
FFF,2013J,344754,F,South East Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
DDD,2014J,123149,M,Yorkshire Region,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Fail
DDD,2014J,616933,M,North Region,A Level or Equivalent,20-30pct,0 to 35,1,60,N,Pass
GGG,2014J,336532,F,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,30,N,Fail
FFF,2013J,559594,M,North Western Region,A Level or Equivalent,0-10pct,35 to 55,0,60,N,Withdrawn
FFF,2014J,658623,M,Wales,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Fail
FFF,2013J,687542,M,East Anglian Region,A Level or Equivalent,60-70pct,0 to 35,0,120,N,Distinction
CCC,2014J,623185,M,London Region,No Formal quals,10-20,0 to 35,0,60,N,Withdrawn
CCC,2014J,642674,M,South East Region,A Level or Equivalent,60-70pct,0 to 35,0,120,N,Pass
FFF,2013J,597592,M,North Western Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Pass
EEE,2014J,563780,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
FFF,2014J,647647,M,Scotland,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Fail
BBB,2014B,535085,F,South Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Withdrawn
BBB,2014J,639274,F,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Pass
DDD,2013B,358565,M,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Pass
GGG,2014J,633288,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,120,N,Fail
DDD,2013B,409950,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,120,N,Pass
FFF,2014J,595643,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,90,N,Fail
GGG,2013J,479757,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Withdrawn
BBB,2014J,618742,F,Ireland,Lower Than A Level,20-30pct,0 to 35,0,60,N,Fail
FFF,2014J,88517,M,North Region,Lower Than A Level,40-50pct,0 to 35,2,60,N,Withdrawn
BBB,2014B,494893,M,North Region,Lower Than A Level,20-30pct,0 to 35,1,120,N,Fail
BBB,2013B,1608247,F,Scotland,HE Qualification,10-20,35 to 55,0,60,Y,Distinction
FFF,2014J,396641,M,West Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Pass
FFF,2013J,2558558,F,North Region,Lower Than A Level,20-30pct,0 to 35,3,235,N,Fail
BBB,2014B,599842,F,Ireland,Lower Than A Level,60-70pct,0 to 35,0,90,N,Pass
FFF,2013B,194769,M,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,90,N,Distinction
BBB,2014J,564554,F,Wales,Lower Than A Level,50-60pct,0 to 35,0,60,N,Fail
FFF,2013J,429390,M,South Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
GGG,2013J,203661,M,Scotland,Lower Than A Level,10-20,0 to 35,0,30,Y,Pass
FFF,2014J,603161,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
CCC,2014B,539056,F,London Region,Post Graduate Qualification,70-80pct,35 to 55,0,120,N,Withdrawn
FFF,2013B,573697,M,West Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
BBB,2014J,552289,F,North Region,Lower Than A Level,20-30pct,35 to 55,0,60,N,Pass
CCC,2014B,615884,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
GGG,2013J,591048,F,North Region,Lower Than A Level,10-20,0 to 35,0,30,Y,Withdrawn
DDD,2014J,574721,M,Scotland,Lower Than A Level,60-70pct,0 to 35,0,60,Y,Pass
BBB,2013J,2324621,F,Wales,Lower Than A Level,10-20,35 to 55,1,60,N,Fail
BBB,2014B,647574,F,Ireland,Lower Than A Level,0-10pct,0 to 35,1,60,N,Pass
DDD,2014J,588416,M,South East Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,625419,F,Ireland,Post Graduate Qualification,60-70pct,0 to 35,0,60,N,Fail
BBB,2013B,552968,F,North Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,2578970,M,North Region,Post Graduate Qualification,60-70pct,35 to 55,0,60,N,Distinction
CCC,2014B,617544,M,London Region,A Level or Equivalent,40-50pct,0 to 35,0,90,N,Withdrawn
FFF,2013B,482746,M,Wales,Lower Than A Level,90-100pct,35 to 55,0,60,N,Pass
CCC,2014J,627089,F,South East Region,A Level or Equivalent,70-80pct,0 to 35,0,31,N,Distinction
BBB,2014B,609182,F,London Region,Lower Than A Level,20-30pct,35 to 55,0,90,N,Withdrawn
DDD,2014J,675225,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Pass
BBB,2013J,251747,F,Wales,Lower Than A Level,90-100pct,35 to 55,0,60,N,Pass
CCC,2013J,359884,M,Scotland,A Level or Equivalent,90-100pct,35 to 55,0,90,N,Fail
FFF,2013J,494641,F,Wales,Lower Than A Level,70-80pct,0 to 35,0,60,N,Fail
GGG,2013J,308706,M,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,30,N,Pass
FFF,2014J,152882,M,Wales,A Level or Equivalent,0-10pct,0 to 35,2,120,N,Fail
BBB,2014J,582611,F,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Pass
FFF,2013B,374524,M,North Western Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
DDD,2013J,135483,M,London Region,Lower Than A Level,10-20,0 to 35,1,90,N,Withdrawn
GGG,2014J,183416,F,Scotland,Lower Than A Level,60-70pct,35 to 55,3,30,Y,Pass
CCC,2014J,613165,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,90,N,Fail
FFF,2014J,642653,M,London Region,Lower Than A Level,50-60pct,0 to 35,0,90,N,Withdrawn
BBB,2013J,265699,M,London Region,Lower Than A Level,10-20,35 to 55,0,60,N,Fail
FFF,2014B,582614,M,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,90,N,Fail
CCC,2014J,608454,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,30,N,Pass
GGG,2014J,694147,F,Scotland,Lower Than A Level,0-10pct,0 to 35,0,60,N,Distinction
FFF,2014J,599681,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
FFF,2014J,482009,F,Ireland,A Level or Equivalent,70-80pct,0 to 35,0,60,Y,Pass
BBB,2013B,292888,F,Scotland,Lower Than A Level,10-20,0 to 35,3,60,N,Fail
BBB,2013B,88940,F,Yorkshire Region,HE Qualification,20-30pct,35 to 55,0,60,N,Distinction
FFF,2014J,656355,M,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
FFF,2013J,1954221,M,South East Region,A Level or Equivalent,90-100pct,0 to 35,0,120,Y,Distinction
DDD,2013J,436235,M,South Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Fail
CCC,2014J,599549,M,East Anglian Region,Post Graduate Qualification,90-100pct,35 to 55,0,60,N,Withdrawn
DDD,2013B,72362,M,Scotland,Lower Than A Level,20-30pct,0 to 35,4,233,Y,Fail
DDD,2013B,613931,M,London Region,HE Qualification,80-90pct,55 to 100,0,60,N,Pass
CCC,2014J,168933,M,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
DDD,2013B,286355,M,Ireland,A Level or Equivalent,10-20,0 to 35,0,120,N,Fail
FFF,2013B,454179,M,Wales,Lower Than A Level,0-10pct,0 to 35,0,179,N,Fail
EEE,2013J,600256,M,South Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Pass
BBB,2014J,603062,F,West Midlands Region,A Level or Equivalent,0-10pct,35 to 55,0,60,N,Pass
FFF,2013B,694222,M,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
BBB,2013J,604878,F,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Distinction
GGG,2014J,669293,F,Ireland,Lower Than A Level,60-70pct,35 to 55,0,30,N,Withdrawn
CCC,2014B,642432,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,538018,F,Ireland,Lower Than A Level,60-70pct,0 to 35,0,120,N,Withdrawn
CCC,2014B,302631,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,90,N,Fail
DDD,2014J,670331,F,Scotland,HE Qualification,40-50pct,35 to 55,0,60,N,Fail
CCC,2014B,593664,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,30,N,Pass
AAA,2013J,47640,F,East Anglian Region,HE Qualification,40-50pct,35 to 55,0,60,N,Pass
GGG,2014J,654959,F,London Region,HE Qualification,20-30pct,0 to 35,0,30,N,Pass
BBB,2013B,597104,F,Scotland,HE Qualification,20-30pct,0 to 35,0,60,N,Distinction
CCC,2014B,678515,M,Scotland,A Level or Equivalent,90-100pct,35 to 55,0,60,Y,Fail
CCC,2014J,451562,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
EEE,2013J,562035,M,London Region,Lower Than A Level,0-10pct,0 to 35,0,30,N,Distinction
BBB,2014B,2045366,F,East Midlands Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Distinction
BBB,2014J,2526748,F,South Region,Lower Than A Level,40-50pct,0 to 35,0,120,N,Withdrawn
EEE,2013J,414181,M,Ireland,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
BBB,2013J,492840,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Withdrawn
FFF,2013B,1497890,M,South Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Pass
FFF,2013J,33920,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
CCC,2014B,550181,M,London Region,Lower Than A Level,50-60pct,0 to 35,0,90,Y,Fail
EEE,2014B,531230,M,South East Region,HE Qualification,10-20,0 to 35,0,60,N,Withdrawn
AAA,2014B,240584,M,Scotland,A Level or Equivalent,90-100pct,55 to 100,0,60,N,Pass
FFF,2014J,638148,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Distinction
CCC,2014B,1865358,M,London Region,HE Qualification,60-70pct,35 to 55,0,60,N,Withdrawn
FFF,2014J,579182,M,Ireland,Lower Than A Level,10-20,0 to 35,0,60,N,Fail
BBB,2014J,413560,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,1,60,N,Pass
FFF,2014J,119339,M,Ireland,Lower Than A Level,10-20,0 to 35,1,229,N,Pass
CCC,2013B,1554800,F,London Region,Post Graduate Qualification,20-30pct,35 to 55,0,30,N,Withdrawn
FFF,2013B,116575,M,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2013B,55914,M,South West Region,Lower Than A Level,80-90pct,0 to 35,0,189,Y,Pass
EEE,2014J,505949,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,30,N,Fail
FFF,2013J,124515,M,South East Region,Lower Than A Level,30-40pct,0 to 35,0,60,Y,Pass
DDD,2014J,339586,F,East Anglian Region,Lower Than A Level,0-10pct,35 to 55,4,90,N,Pass
GGG,2014J,621115,M,North Western Region,A Level or Equivalent,70-80pct,0 to 35,0,30,N,Fail
FFF,2013B,547020,M,South Region,Lower Than A Level,10-20,35 to 55,0,60,N,Withdrawn
BBB,2014J,454090,F,London Region,Lower Than A Level,10-20,0 to 35,2,120,Y,Fail
BBB,2014J,564242,F,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Distinction
BBB,2013J,395710,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
BBB,2014J,72336,F,Scotland,A Level or Equivalent,70-80pct,35 to 55,4,120,N,Fail
DDD,2013J,993969,M,Scotland,HE Qualification,90-100pct,35 to 55,0,60,N,Pass
FFF,2013J,365418,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Fail
FFF,2013J,647071,M,Yorkshire Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
BBB,2013B,280090,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,4,120,N,Fail
BBB,2013B,438096,F,Wales,Lower Than A Level,10-20,0 to 35,0,60,N,Fail
CCC,2014B,442559,F,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Fail
BBB,2014J,619397,F,Wales,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
CCC,2014J,666890,M,Scotland,Lower Than A Level,0-10pct,35 to 55,0,30,N,Pass
BBB,2014J,574487,F,London Region,No Formal quals,10-20,0 to 35,0,60,N,Withdrawn
BBB,2013B,86412,F,East Anglian Region,Lower Than A Level,0-10pct,35 to 55,2,120,N,Withdrawn
GGG,2014J,592840,F,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,0,30,N,Fail
DDD,2013B,509952,M,Scotland,A Level or Equivalent,40-50pct,0 to 35,0,90,N,Withdrawn
DDD,2013B,24170,M,North Region,Post Graduate Qualification,20-30pct,0 to 35,0,60,N,Withdrawn
BBB,2014J,538889,F,Wales,Lower Than A Level,30-40pct,35 to 55,0,60,N,Pass
DDD,2013B,935634,M,South Region,HE Qualification,60-70pct,55 to 100,0,60,N,Distinction
AAA,2014B,593161,F,Scotland,Lower Than A Level,10-20,0 to 35,0,90,N,Pass
FFF,2013B,179970,F,Wales,HE Qualification,70-80pct,35 to 55,2,60,N,Fail
FFF,2013B,550756,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,183,Y,Pass
EEE,2014J,661269,M,South East Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
BBB,2013B,371672,M,South Region,Lower Than A Level,70-80pct,0 to 35,0,60,Y,Pass
BBB,2013J,19096,F,Yorkshire Region,HE Qualification,0-10pct,0 to 35,0,120,N,Withdrawn
DDD,2014B,376343,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,90,Y,Fail
DDD,2013J,392803,M,South Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
FFF,2014B,569713,M,North Western Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Fail
FFF,2013J,647127,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
BBB,2014J,347728,M,South East Region,A Level or Equivalent,10-20,0 to 35,0,60,N,Withdrawn
BBB,2013B,509040,F,South East Region,Lower Than A Level,50-60pct,35 to 55,0,60,N,Pass
FFF,2014B,451121,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
FFF,2013B,617929,M,North Western Region,No Formal quals,0-10pct,35 to 55,0,60,N,Fail
DDD,2013B,403345,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,90,N,Withdrawn
DDD,2013J,234658,M,Wales,HE Qualification,60-70pct,0 to 35,0,60,N,Fail
FFF,2013J,428137,M,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Fail
DDD,2014J,567038,M,Wales,HE Qualification,60-70pct,35 to 55,0,60,N,Pass
DDD,2013J,2207209,M,Scotland,Lower Than A Level,70-80pct,0 to 35,1,60,N,Withdrawn
EEE,2014J,596042,M,South West Region,Lower Than A Level,90-100pct,0 to 35,0,30,N,Distinction
FFF,2014J,644639,F,Scotland,HE Qualification,60-70pct,35 to 55,0,120,N,Pass
DDD,2013J,164785,M,Wales,A Level or Equivalent,60-70pct,35 to 55,0,60,N,Withdrawn
BBB,2013J,437841,F,West Midlands Region,Lower Than A Level,60-70pct,35 to 55,1,60,N,Fail
FFF,2014J,632606,M,North Western Region,Lower Than A Level,90-100pct,0 to 35,0,120,N,Pass
CCC,2014J,631413,M,Scotland,Lower Than A Level,0-10pct,0 to 35,0,90,Y,Pass
CCC,2014B,183514,M,London Region,HE Qualification,90-100pct,35 to 55,0,60,N,Distinction
DDD,2014B,2334274,M,South Region,Lower Than A Level,90-100pct,35 to 55,0,60,N,Withdrawn
FFF,2013J,645602,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,Y,Pass
BBB,2014J,636097,M,South West Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
BBB,2013B,89563,F,Wales,Lower Than A Level,50-60pct,0 to 35,0,60,N,Distinction
DDD,2013B,36749,M,North Region,Lower Than A Level,10-20,0 to 35,0,90,N,Withdrawn
BBB,2013J,610235,M,Ireland,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
GGG,2014J,536908,F,East Anglian Region,HE Qualification,60-70pct,0 to 35,0,30,N,Pass
BBB,2014B,484911,F,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,3,60,N,Fail
CCC,2014B,606626,M,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Withdrawn
BBB,2013J,221664,M,West Midlands Region,Lower Than A Level,10-20,0 to 35,0,60,Y,Withdrawn
BBB,2014B,577675,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
FFF,2014B,3733,F,North Western Region,Lower Than A Level,0-10pct,35 to 55,0,243,N,Fail
CCC,2014B,480767,M,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,90,N,Pass
BBB,2013J,28448,F,Scotland,Lower Than A Level,0-10pct,35 to 55,2,120,N,Fail
FFF,2014J,695291,M,North Region,HE Qualification,20-30pct,55 to 100,0,120,N,Fail
BBB,2013B,332682,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
CCC,2014J,398665,M,South Region,HE Qualification,90-100pct,35 to 55,0,60,Y,Fail
BBB,2014B,618713,F,Yorkshire Region,Lower Than A Level,50-60pct,35 to 55,0,120,N,Withdrawn
BBB,2013J,599151,F,Scotland,HE Qualification,40-50pct,35 to 55,0,60,N,Distinction
DDD,2013B,403128,F,Scotland,Lower Than A Level,10-20,0 to 35,1,60,N,Pass
DDD,2014J,615665,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
BBB,2014B,603559,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
DDD,2013B,331128,M,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,60,Y,Fail
DDD,2014B,611638,M,London Region,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Distinction
BBB,2014J,587589,F,East Anglian Region,Lower Than A Level,50-60pct,35 to 55,0,60,N,Withdrawn
BBB,2014J,222488,F,Wales,Lower Than A Level,0-10pct,35 to 55,4,150,Y,Withdrawn
EEE,2013J,458662,M,South West Region,Lower Than A Level,60-70pct,0 to 35,0,90,N,Withdrawn
GGG,2014J,653301,F,Wales,Lower Than A Level,40-50pct,0 to 35,0,120,N,Withdrawn
FFF,2013J,2020014,F,South Region,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Distinction
FFF,2013B,364335,M,Scotland,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Pass
FFF,2013J,595521,F,Scotland,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Fail
DDD,2014J,421382,M,Scotland,A Level or Equivalent,0-10pct,0 to 35,1,194,N,Fail
AAA,2013J,137392,F,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,90,N,Pass
BBB,2014B,585180,F,South Region,A Level or Equivalent,40-50pct,0 to 35,1,60,N,Distinction
FFF,2013B,601780,M,North Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Fail
FFF,2014J,697199,M,Scotland,HE Qualification,60-70pct,35 to 55,0,60,N,Distinction
BBB,2014B,508427,M,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Fail
FFF,2013B,577685,M,London Region,Post Graduate Qualification,50-60pct,55 to 100,0,120,N,Withdrawn
FFF,2014J,600836,M,North Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
CCC,2014B,522640,M,South East Region,A Level or Equivalent,90-100pct,0 to 35,0,120,Y,Withdrawn
FFF,2014J,654008,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,30,N,Pass
BBB,2013B,618584,F,Yorkshire Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Distinction
CCC,2014J,88073,M,Ireland,A Level or Equivalent,10-20,0 to 35,1,60,N,Pass
FFF,2014J,629946,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
DDD,2014J,603273,M,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
CCC,2014B,2286047,M,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,0,60,N,Pass
FFF,2013B,611778,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
BBB,2014J,1998831,F,East Anglian Region,HE Qualification,60-70pct,35 to 55,0,30,N,Distinction
CCC,2013B,175138,F,South Region,Post Graduate Qualification,90-100pct,0 to 35,1,60,N,Fail
EEE,2013J,538401,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Fail
DDD,2013B,46367,M,Scotland,HE Qualification,70-80pct,0 to 35,0,60,N,Pass
BBB,2014B,401879,F,Ireland,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
GGG,2014J,674338,F,London Region,A Level or Equivalent,10-20,35 to 55,0,30,N,Pass
BBB,2013B,177060,F,Wales,A Level or Equivalent,10-20,0 to 35,0,60,N,Pass
BBB,2014B,308857,F,South East Region,Lower Than A Level,20-30pct,0 to 35,2,67,Y,Fail
BBB,2014B,15175,M,Yorkshire Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Fail
AAA,2014J,137554,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Pass
FFF,2013J,648528,M,Scotland,Lower Than A Level,50-60pct,35 to 55,0,60,N,Pass
FFF,2013J,154894,M,East Midlands Region,A Level or Equivalent,0-10pct,0 to 35,6,60,N,Fail
FFF,2013J,595220,M,South East Region,HE Qualification,60-70pct,0 to 35,1,120,N,Distinction
FFF,2013J,516911,M,West Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Fail
FFF,2014B,611785,F,London Region,Lower Than A Level,10-20,0 to 35,1,233,N,Withdrawn
GGG,2014B,83199,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,31,N,Fail
CCC,2014B,269266,M,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,30,N,Pass
EEE,2013J,551812,M,Scotland,Lower Than A Level,30-40pct,35 to 55,0,30,N,Pass
BBB,2014B,512907,F,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,1,60,N,Withdrawn
CCC,2014B,299017,F,Yorkshire Region,Lower Than A Level,10-20,0 to 35,0,30,N,Withdrawn
FFF,2014J,583897,M,Wales,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
BBB,2013B,2288520,F,South West Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
FFF,2013B,318739,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
FFF,2013B,587805,M,Scotland,Lower Than A Level,90-100pct,0 to 35,0,60,N,Distinction
GGG,2014J,522140,F,South Region,Lower Than A Level,80-90pct,35 to 55,0,30,N,Distinction
AAA,2013J,318022,M,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,120,N,Pass
DDD,2013J,126213,M,Scotland,Lower Than A Level,90-100pct,0 to 35,0,60,N,Distinction
FFF,2014B,429760,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,120,N,Distinction
EEE,2014J,641752,M,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Pass
CCC,2014J,619699,M,South Region,A Level or Equivalent,20-30pct,55 to 100,0,30,N,Pass
CCC,2013J,558943,F,South Region,A Level or Equivalent,90-100pct,35 to 55,0,60,Y,Distinction
FFF,2014J,674312,M,Wales,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
FFF,2014B,609898,M,Scotland,HE Qualification,0-10pct,0 to 35,0,90,N,Withdrawn
AAA,2014J,645438,M,South West Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
DDD,2013J,2505181,M,South West Region,No Formal quals,0-10pct,0 to 35,1,90,Y,Fail
CCC,2014J,636831,M,North Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
BBB,2014J,617651,F,Ireland,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
CCC,2014J,571872,M,London Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Fail
BBB,2013B,589017,F,Yorkshire Region,A Level or Equivalent,10-20,35 to 55,0,60,N,Withdrawn
CCC,2014B,608744,M,North Western Region,HE Qualification,10-20,35 to 55,0,30,N,Withdrawn
CCC,2014J,606881,F,North Region,Lower Than A Level,20-30pct,35 to 55,0,60,Y,Pass
BBB,2013J,433364,F,Scotland,Lower Than A Level,10-20,0 to 35,5,60,N,Fail
BBB,2013B,509708,F,Wales,Lower Than A Level,0-10pct,0 to 35,2,60,N,Fail
CCC,2014B,570445,M,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
BBB,2014B,583155,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,120,N,Withdrawn
FFF,2013J,536172,F,North Western Region,A Level or Equivalent,0-10pct,0 to 35,2,187,Y,Fail
FFF,2013J,490848,M,Scotland,Lower Than A Level,70-80pct,0 to 35,0,60,Y,Fail
BBB,2013B,676105,F,Ireland,Lower Than A Level,20-30pct,35 to 55,0,60,N,Pass
EEE,2014B,571361,M,South Region,Lower Than A Level,10-20,35 to 55,0,60,N,Distinction
DDD,2013J,2524158,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,3,223,N,Withdrawn
FFF,2013B,514847,M,South West Region,A Level or Equivalent,10-20,0 to 35,1,120,N,Fail
EEE,2013J,556323,M,London Region,A Level or Equivalent,80-90pct,0 to 35,0,90,N,Fail
DDD,2013J,285025,M,Wales,Lower Than A Level,70-80pct,35 to 55,2,193,N,Fail
EEE,2014J,588571,M,South Region,A Level or Equivalent,70-80pct,35 to 55,0,30,N,Distinction
BBB,2013J,593427,F,West Midlands Region,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
FFF,2013B,280109,M,London Region,HE Qualification,90-100pct,0 to 35,2,120,N,Pass
BBB,2013B,550869,F,South Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Distinction
DDD,2013B,117524,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Distinction
BBB,2014B,584566,F,Scotland,Lower Than A Level,10-20,35 to 55,0,60,N,Pass
FFF,2013J,543703,F,East Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
AAA,2014B,345559,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,2,60,N,Pass
DDD,2014J,93204,F,North Western Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Pass
BBB,2013J,578738,F,Scotland,Lower Than A Level,10-20,35 to 55,0,60,N,Pass
BBB,2013J,620287,F,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,180,N,Withdrawn
FFF,2014J,637358,M,London Region,Lower Than A Level,20-30pct,35 to 55,0,60,N,Fail
CCC,2014B,343618,M,North Western Region,A Level or Equivalent,10-20,0 to 35,0,150,N,Withdrawn
DDD,2014B,610745,M,East Anglian Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
