code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2014B,533277,M,South West Region,A Level or Equivalent,90-100pct,35 to 55,0,90,N,Distinction
BBB,2014J,610991,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,468917,F,Yorkshire Region,A Level or Equivalent,10-20,35 to 55,4,149,Y,Pass
FFF,2014J,607322,M,Wales,Lower Than A Level,60-70pct,0 to 35,1,120,N,Withdrawn
GGG,2013B,618899,F,Wales,Lower Than A Level,70-80pct,0 to 35,0,120,N,Fail
FFF,2013J,230528,M,South West Region,A Level or Equivalent,50-60pct,0 to 35,2,60,N,Pass
DDD,2014J,411181,F,Scotland,A Level or Equivalent,40-50pct,0 to 35,0,30,N,Fail
BBB,2013B,449955,F,Wales,Lower Than A Level,40-50pct,35 to 55,1,120,N,Fail
FFF,2013B,265444,M,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,1,148,N,Fail
GGG,2013J,22595,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,90,N,Pass
GGG,2014B,638551,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
FFF,2013B,616153,M,Scotland,Lower Than A Level,40-50pct,0 to 35,0,120,N,Fail
FFF,2014J,616760,M,Scotland,HE Qualification,70-80pct,35 to 55,0,60,Y,Withdrawn
EEE,2014B,2498223,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,30,N,Pass
FFF,2013B,1645862,F,Scotland,Post Graduate Qualification,50-60pct,55 to 100,0,60,N,Pass
FFF,2013J,399799,M,Scotland,No Formal quals,70-80pct,0 to 35,0,120,N,Fail
FFF,2014B,591046,F,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,120,N,Withdrawn
BBB,2014J,629604,F,Scotland,HE Qualification,70-80pct,0 to 35,0,60,N,Fail
EEE,2014J,469066,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,30,N,Fail
DDD,2013J,75278,F,East Midlands Region,A Level or Equivalent,30-40pct,55 to 100,1,60,N,Pass
GGG,2013J,564171,F,South Region,Lower Than A Level,90-100pct,0 to 35,0,30,N,Pass
BBB,2014B,344675,F,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Pass
GGG,2014B,199111,M,East Anglian Region,A Level or Equivalent,10-20,0 to 35,0,30,N,Pass
GGG,2013J,575867,F,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,30,N,Distinction
AAA,2013J,533462,F,East Anglian Region,HE Qualification,90-100pct,35 to 55,0,30,N,Distinction
FFF,2014J,408063,M,South West Region,Post Graduate Qualification,90-100pct,35 to 55,1,90,N,Distinction
EEE,2014J,613823,M,Scotland,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
DDD,2013J,94552,M,South West Region,Lower Than A Level,70-80pct,0 to 35,1,180,N,Fail
EEE,2014B,432728,M,Yorkshire Region,Post Graduate Qualification,10-20,35 to 55,0,60,N,Pass
DDD,2014J,699607,F,London Region,Lower Than A Level,40-50pct,35 to 55,0,60,Y,Pass
BBB,2014B,410718,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
FFF,2014J,191729,M,South East Region,Lower Than A Level,90-100pct,35 to 55,1,120,N,Distinction
GGG,2013J,544466,F,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,0,30,N,Pass
FFF,2013J,302360,F,South West Region,Lower Than A Level,30-40pct,35 to 55,0,90,N,Pass
AAA,2013J,631700,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
FFF,2013B,209850,F,Wales,Lower Than A Level,30-40pct,35 to 55,6,120,N,Fail
FFF,2013J,671080,F,Wales,HE Qualification,90-100pct,0 to 35,0,60,N,Distinction
EEE,2014J,625413,M,West Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Withdrawn
CCC,2014B,572471,F,North Western Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Withdrawn
BBB,2014B,609462,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
FFF,2014J,359266,M,Yorkshire Region,A Level or Equivalent,10-20,35 to 55,0,60,N,Withdrawn
EEE,2013J,655658,M,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
FFF,2014J,166457,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,1,60,N,Fail
FFF,2013J,468372,M,Yorkshire Region,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
FFF,2014J,580267,M,Wales,Lower Than A Level,30-40pct,0 to 35,1,90,N,Fail
DDD,2013J,550007,F,South West Region,Lower Than A Level,20-30pct,0 to 35,0,120,N,Withdrawn
DDD,2014B,254924,M,North Region,Post Graduate Qualification,20-30pct,35 to 55,0,60,N,Pass
CCC,2014J,633490,M,Scotland,Lower Than A Level,70-80pct,35 to 55,0,60,N,Pass
GGG,2014B,664636,F,South West Region,Lower Than A Level,60-70pct,35 to 55,0,30,N,Fail
AAA,2013J,2497387,F,Yorkshire Region,A Level or Equivalent,60-70pct,35 to 55,0,75,N,Pass
AAA,2013J,547375,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,120,N,Withdrawn
FFF,2014B,614881,M,Wales,HE Qualification,30-40pct,0 to 35,0,120,N,Distinction
EEE,2014B,1943355,M,London Region,A Level or Equivalent,30-40pct,35 to 55,0,90,Y,Distinction
AAA,2014B,302217,M,London Region,A Level or Equivalent,30-40pct,55 to 100,0,60,N,Pass
AAA,2013J,590881,M,South Region,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Distinction
CCC,2014J,593102,M,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Fail
EEE,2013J,2417602,M,Scotland,HE Qualification,80-90pct,35 to 55,0,90,N,Pass
DDD,2014J,603767,F,South West Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Fail
FFF,2013B,456809,M,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
FFF,2013B,590604,M,North Western Region,Lower Than A Level,10-20,0 to 35,0,60,N,Fail
BBB,2013B,584069,F,Ireland,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
CCC,2014J,641450,M,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
FFF,2013J,587510,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
CCC,2014B,653963,M,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,148,N,Fail
BBB,2014J,576518,F,Wales,Lower Than A Level,70-80pct,35 to 55,0,60,N,Distinction
BBB,2013B,407774,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,5,160,N,Fail
BBB,2013J,599520,F,Wales,Lower Than A Level,40-50pct,35 to 55,0,60,N,Pass
EEE,2013J,497185,M,Scotland,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
BBB,2014J,616320,F,Scotland,Lower Than A Level,20-30pct,0 to 35,1,120,N,Fail
FFF,2014B,502974,M,Wales,A Level or Equivalent,40-50pct,0 to 35,2,60,N,Fail
FFF,2013J,606276,F,South East Region,A Level or Equivalent,40-50pct,35 to 55,0,60,Y,Fail
FFF,2014B,667755,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
CCC,2013J,547694,M,South West Region,A Level or Equivalent,10-20,0 to 35,1,60,N,Withdrawn
DDD,2014J,2588633,M,North Western Region,Lower Than A Level,0-10pct,35 to 55,3,60,N,Fail
CCC,2014J,620092,F,South West Region,A Level or Equivalent,10-20,0 to 35,0,120,N,Distinction
BBB,2013B,467918,F,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,1,90,Y,Fail
BBB,2013J,319346,F,South Region,Lower Than A Level,70-80pct,35 to 55,2,156,N,Fail
EEE,2014J,408120,M,Scotland,HE Qualification,80-90pct,35 to 55,0,60,N,Pass
FFF,2013J,2362347,F,West Midlands Region,A Level or Equivalent,50-60pct,35 to 55,0,30,N,Pass
DDD,2013B,544576,F,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,1,60,N,Pass
FFF,2014J,2022552,M,South Region,HE Qualification,90-100pct,35 to 55,0,120,N,Distinction
DDD,2013B,253768,M,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
AAA,2013J,343371,F,Scotland,A Level or Equivalent,0-10pct,0 to 35,1,60,N,Pass
FFF,2013J,584487,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Fail
BBB,2013B,278668,F,Wales,Lower Than A Level,40-50pct,0 to 35,0,60,N,Fail
GGG,2013J,649761,F,North Western Region,A Level or Equivalent,90-100pct,0 to 35,0,30,N,Pass
GGG,2013J,578516,F,Scotland,Lower Than A Level,10-20,35 to 55,0,30,N,Fail
FFF,2013J,663154,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Withdrawn
FFF,2014J,542844,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Fail
FFF,2014B,368644,M,North Western Region,A Level or Equivalent,80-90pct,0 to 35,3,149,N,Withdrawn
CCC,2014B,573756,M,London Region,HE Qualification,60-70pct,35 to 55,1,90,N,Withdrawn
EEE,2013J,599594,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,90,Y,Fail
FFF,2013J,511382,M,Yorkshire Region,A Level or Equivalent,30-40pct,0 to 35,2,30,N,Fail
DDD,2013J,1582835,M,Ireland,HE Qualification,20-30pct,35 to 55,0,90,N,Pass
GGG,2014J,582892,M,South Region,Lower Than A Level,0-10pct,0 to 35,0,30,N,Withdrawn
FFF,2014B,1120818,M,North Western Region,HE Qualification,60-70pct,35 to 55,0,90,N,Pass
BBB,2013J,624520,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
FFF,2013B,627527,M,Scotland,Lower Than A Level,70-80pct,0 to 35,0,90,Y,Fail
DDD,2014J,73841,M,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,1,90,N,Withdrawn
FFF,2013B,522062,F,Scotland,Lower Than A Level,40-50pct,0 to 35,0,90,Y,Pass
CCC,2013J,578691,M,East Midlands Region,A Level or Equivalent,10-20,0 to 35,0,120,N,Pass
GGG,2013J,587352,F,South West Region,A Level or Equivalent,90-100pct,0 to 35,0,90,N,Pass
FFF,2013J,474047,F,East Anglian Region,Lower Than A Level,40-50pct,35 to 55,0,90,N,Pass
FFF,2013J,570865,F,South East Region,Lower Than A Level,50-60pct,35 to 55,0,60,N,Pass
FFF,2014J,110982,F,Wales,Lower Than A Level,20-30pct,0 to 35,1,60,N,Withdrawn
FFF,2014B,608447,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,1,120,N,Fail
GGG,2014B,131021,F,East Anglian Region,Lower Than A Level,70-80pct,35 to 55,0,30,N,Fail
FFF,2014J,602212,M,North Western Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,2116024,M,South East Region,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Distinction
FFF,2014J,670807,M,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,120,N,Withdrawn
FFF,2013B,325259,M,Ireland,A Level or Equivalent,20-30pct,0 to 35,2,60,N,Fail
EEE,2013J,309917,M,Wales,Lower Than A Level,50-60pct,0 to 35,0,60,N,Fail
BBB,2013J,319534,M,North Region,A Level or Equivalent,10-20,0 to 35,0,120,N,Pass
FFF,2013J,154389,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,2,60,N,Withdrawn
BBB,2013B,2202439,F,East Midlands Region,A Level or Equivalent,90-100pct,0 to 35,0,119,N,Distinction
FFF,2014J,494145,M,Ireland,Lower Than A Level,40-50pct,35 to 55,0,60,N,Withdrawn
FFF,2013B,537619,M,East Anglian Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Pass
BBB,2013J,567828,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,119,N,Fail
CCC,2013J,293529,F,North Western Region,Lower Than A Level,60-70pct,0 to 35,0,30,N,Pass
CCC,2014B,1812927,M,Yorkshire Region,A Level or Equivalent,10-20,35 to 55,1,148,N,Withdrawn
FFF,2013J,532894,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,90,N,Fail
CCC,2014J,513066,M,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,0,60,N,Withdrawn
FFF,2013J,601594,F,North Region,No Formal quals,20-30pct,0 to 35,0,120,Y,Withdrawn
FFF,2013B,541466,M,North Western Region,Lower Than A Level,10-20,0 to 35,0,60,N,Fail
FFF,2013J,661163,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,1,60,N,Withdrawn
CCC,2014B,576697,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
BBB,2013J,650038,F,Scotland,Lower Than A Level,40-50pct,35 to 55,0,60,N,Fail
CCC,2013J,515347,M,Scotland,Lower Than A Level,90-100pct,35 to 55,0,30,N,Distinction
AAA,2014J,341167,F,London Region,No Formal quals,10-20,35 to 55,1,192,N,Pass
FFF,2013B,640688,M,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Pass
CCC,2014B,628720,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Fail
FFF,2013B,563333,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
EEE,2014B,543402,M,Scotland,Post Graduate Qualification,80-90pct,35 to 55,0,30,N,Fail
CCC,2014B,576164,M,East Anglian Region,Lower Than A Level,60-70pct,35 to 55,0,120,N,Fail
EEE,2013J,571776,M,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,89,N,Fail
GGG,2014J,532756,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,30,N,Fail
GGG,2013J,622521,M,North Western Region,A Level or Equivalent,80-90pct,0 to 35,0,30,N,Fail
GGG,2014B,208289,F,London Region,Lower Than A Level,10-20,0 to 35,3,30,N,Fail
AAA,2014J,628336,M,South Region,Lower Than A Level,90-100pct,35 to 55,0,60,N,Distinction
EEE,2013J,606014,M,Scotland,Lower Than A Level,30-40pct,0 to 35,0,30,N,Pass
GGG,2013J,522872,M,North Western Region,A Level or Equivalent,40-50pct,35 to 55,0,30,N,Fail
FFF,2014J,427567,M,North Region,Lower Than A Level,30-40pct,0 to 35,2,180,Y,Withdrawn
GGG,2014B,581476,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,30,N,Fail
FFF,2014B,578407,M,North Region,HE Qualification,20-30pct,0 to 35,0,60,N,Withdrawn
GGG,2014J,312613,F,South Region,Lower Than A Level,90-100pct,35 to 55,0,120,N,Fail
BBB,2013B,517849,F,Scotland,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
CCC,2014J,537284,M,South East Region,A Level or Equivalent,90-100pct,0 to 35,0,148,N,Withdrawn
CCC,2013J,988824,M,North Western Region,HE Qualification,0-10pct,35 to 55,0,90,N,Distinction
BBB,2013B,432185,F,Wales,Lower Than A Level,10-20,0 to 35,5,120,N,Fail
FFF,2013J,236747,M,London Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
FFF,2013B,276522,F,Scotland,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Fail
FFF,2013J,182362,M,Wales,A Level or Equivalent,90-100pct,0 to 35,1,120,N,Fail
BBB,2013J,206740,F,North Western Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Withdrawn
DDD,2014J,539272,M,South West Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,2477173,F,Scotland,HE Qualification,60-70pct,35 to 55,0,90,N,Pass
EEE,2014B,557814,M,Wales,Lower Than A Level,90-100pct,0 to 35,0,60,N,Fail
CCC,2014B,625429,M,North Western Region,Lower Than A Level,10-20,0 to 35,0,30,N,Fail
BBB,2014J,426018,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
FFF,2014B,428523,M,East Anglian Region,HE Qualification,90-100pct,0 to 35,0,60,N,Pass
FFF,2014J,624079,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,151,N,Withdrawn
GGG,2013J,598442,F,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,120,N,Withdrawn
BBB,2013J,641738,F,North Western Region,A Level or Equivalent,90-100pct,0 to 35,0,120,N,Distinction
DDD,2013J,1796317,M,Ireland,Lower Than A Level,90-100pct,35 to 55,0,60,N,Withdrawn
DDD,2014B,411352,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Fail
DDD,2013J,480827,M,Scotland,Lower Than A Level,50-60pct,35 to 55,0,60,N,Pass
BBB,2014B,619570,F,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,120,N,Withdrawn
EEE,2014J,586598,M,Yorkshire Region,A Level or Equivalent,40-50pct,35 to 55,0,30,N,Fail
EEE,2014B,416970,M,North Region,HE Qualification,70-80pct,0 to 35,0,60,N,Withdrawn
DDD,2013J,30534,F,London Region,A Level or Equivalent,40-50pct,55 to 100,0,90,N,Pass
FFF,2014B,129344,M,Scotland,HE Qualification,80-90pct,35 to 55,0,60,N,Withdrawn
BBB,2014J,236309,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,2,60,N,Pass
FFF,2013J,522922,M,Scotland,Lower Than A Level,30-40pct,35 to 55,0,60,N,Withdrawn
CCC,2014J,62138,M,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,60,Y,Fail
BBB,2014J,278947,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Distinction
CCC,2014J,626694,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,30,N,Withdrawn
GGG,2014B,134975,F,Scotland,Lower Than A Level,60-70pct,35 to 55,0,30,N,Pass
FFF,2013B,480145,M,Yorkshire Region,Lower Than A Level,70-80pct,0 to 35,1,60,N,Fail
FFF,2013B,508351,F,North Western Region,Lower Than A Level,20-30pct,35 to 55,1,179,N,Fail
BBB,2013J,46804,F,Scotland,HE Qualification,80-90pct,35 to 55,0,64,N,Pass
BBB,2014B,681242,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,120,N,Withdrawn
GGG,2014B,366475,F,South Region,Lower Than A Level,20-30pct,0 to 35,0,30,Y,Fail
GGG,2013J,560834,F,South West Region,Lower Than A Level,70-80pct,0 to 35,0,30,N,Fail
FFF,2014B,648919,M,Wales,HE Qualification,50-60pct,0 to 35,0,90,N,Pass
AAA,2014J,346237,F,South Region,A Level or Equivalent,90-100pct,55 to 100,0,60,N,Distinction
CCC,2013B,1215309,M,London Region,Lower Than A Level,90-100pct,35 to 55,0,60,N,Pass
GGG,2013J,554359,F,South West Region,Lower Than A Level,90-100pct,0 to 35,0,30,N,Fail
GGG,2013J,469998,F,South West Region,A Level or Equivalent,50-60pct,35 to 55,0,30,N,Pass
FFF,2014J,600147,M,South West Region,Lower Than A Level,40-50pct,0 to 35,0,120,N,Pass
FFF,2013J,573204,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,30,N,Fail
BBB,2013J,588736,F,North Western Region,A Level or Equivalent,30-40pct,0 to 35,1,60,Y,Withdrawn
GGG,2013J,516411,F,West Midlands Region,Lower Than A Level,60-70pct,35 to 55,0,30,N,Fail
FFF,2013J,3733,M,South West Region,A Level or Equivalent,30-40pct,35 to 55,0,30,N,Fail
BBB,2014B,280973,F,South West Region,Lower Than A Level,40-50pct,35 to 55,3,120,N,Withdrawn
FFF,2013J,636587,M,Scotland,HE Qualification,60-70pct,35 to 55,0,91,N,Pass
AAA,2013J,302289,F,North Western Region,A Level or Equivalent,90-100pct,35 to 55,2,181,N,Pass
FFF,2013J,537815,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
BBB,2014B,599792,F,Yorkshire Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
DDD,2014J,621988,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,Y,Fail
FFF,2014B,645640,F,North Western Region,A Level or Equivalent,70-80pct,35 to 55,0,60,N,Distinction
FFF,2014J,1422243,M,South West Region,Lower Than A Level,60-70pct,35 to 55,1,150,N,Withdrawn
FFF,2014J,662574,M,Ireland,Lower Than A Level,70-80pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,695330,F,North Region,A Level or Equivalent,60-70pct,0 to 35,0,120,N,Distinction
CCC,2014J,601102,M,Scotland,A Level or Equivalent,20-30pct,0 to 35,0,30,Y,Fail
GGG,2014J,662196,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,30,N,Fail
GGG,2013J,615316,F,North Western Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
CCC,2014B,153644,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,30,N,Withdrawn
GGG,2013J,514272,F,South Region,Lower Than A Level,40-50pct,35 to 55,0,120,N,Pass
EEE,2013J,642453,M,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,30,N,Fail
EEE,2013J,508072,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,Y,Pass
FFF,2013B,540184,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
DDD,2014J,351370,M,Wales,Lower Than A Level,30-40pct,0 to 35,3,90,Y,Fail
FFF,2013J,620266,M,Wales,Lower Than A Level,20-30pct,0 to 35,1,120,N,Pass
CCC,2014J,643870,M,West Midlands Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Pass
FFF,2013J,570525,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,90,Y,Fail
FFF,2014J,145642,M,Ireland,A Level or Equivalent,10-20,0 to 35,1,90,N,Fail
BBB,2013B,1527746,F,Scotland,Lower Than A Level,60-70pct,35 to 55,2,60,N,Pass
FFF,2013J,614254,F,Scotland,HE Qualification,50-60pct,0 to 35,0,90,N,Pass
CCC,2014J,333576,M,North Region,Post Graduate Qualification,20-30pct,35 to 55,0,60,N,Fail
GGG,2013J,668851,F,Yorkshire Region,HE Qualification,30-40pct,35 to 55,0,30,N,Pass
CCC,2014J,596427,M,South East Region,HE Qualification,80-90pct,0 to 35,0,90,N,Withdrawn
CCC,2014J,549934,M,Ireland,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Distinction
FFF,2014B,307886,M,West Midlands Region,Lower Than A Level,20-30pct,35 to 55,2,90,N,Fail
CCC,2013J,418293,M,London Region,Lower Than A Level,10-20,35 to 55,0,60,N,Fail
CCC,2014B,392377,M,London Region,Lower Than A Level,20-30pct,0 to 35,1,60,Y,Withdrawn
CCC,2014J,563111,M,London Region,A Level or Equivalent,30-40pct,0 to 35,0,179,N,Pass
FFF,2014J,672439,M,North Western Region,Lower Than A Level,10-20,0 to 35,0,60,Y,Withdrawn
BBB,2014J,2676724,F,Scotland,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Pass
GGG,2013J,636628,F,Scotland,HE Qualification,40-50pct,35 to 55,0,30,N,Pass
BBB,2013B,564538,F,Scotland,A Level or Equivalent,70-80pct,35 to 55,0,90,N,Fail
FFF,2014J,559878,M,Scotland,Lower Than A Level,30-40pct,35 to 55,0,120,N,Pass
GGG,2014J,650579,F,South Region,Lower Than A Level,90-100pct,0 to 35,0,30,N,Pass
AAA,2013J,152801,M,North Western Region,A Level or Equivalent,40-50pct,35 to 55,0,90,N,Pass
BBB,2013J,311876,F,Wales,Lower Than A Level,10-20,35 to 55,0,60,N,Fail
FFF,2013B,549851,M,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,90,N,Fail
GGG,2013J,649820,M,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,30,N,Pass
FFF,2014J,659096,M,Scotland,Lower Than A Level,90-100pct,35 to 55,0,60,N,Fail
FFF,2014J,615669,M,South West Region,Lower Than A Level,60-70pct,0 to 35,1,60,N,Withdrawn
BBB,2013J,597428,F,Wales,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
FFF,2013B,569130,M,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,60,Y,Fail
CCC,2014B,632367,M,South East Region,A Level or Equivalent,90-100pct,0 to 35,0,30,N,Pass
FFF,2013J,552021,F,Scotland,HE Qualification,90-100pct,0 to 35,0,60,N,Distinction
FFF,2014J,447392,M,East Midlands Region,A Level or Equivalent,30-40pct,35 to 55,2,60,N,Withdrawn
DDD,2013J,531349,F,South Region,A Level or Equivalent,50-60pct,0 to 35,1,60,N,Withdrawn
FFF,2014J,2310618,F,North Western Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Withdrawn
GGG,2014J,677141,F,East Anglian Region,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Distinction
BBB,2013J,159509,F,East Midlands Region,Lower Than A Level,70-80pct,35 to 55,0,90,N,Distinction
BBB,2013J,579185,F,Scotland,A Level or Equivalent,60-70pct,35 to 55,0,90,N,Pass
FFF,2014J,357195,M,South East Region,Post Graduate Qualification,90-100pct,35 to 55,0,60,N,Distinction
BBB,2013B,113306,F,Yorkshire Region,Lower Than A Level,80-90pct,0 to 35,1,60,N,Fail
FFF,2014B,634940,M,Ireland,HE Qualification,30-40pct,0 to 35,0,60,N,Withdrawn
BBB,2013B,595249,F,Scotland,HE Qualification,80-90pct,35 to 55,0,90,N,Withdrawn
FFF,2013J,512210,M,South West Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Withdrawn
BBB,2014B,640542,F,West Midlands Region,HE Qualification,90-100pct,35 to 55,0,60,N,Distinction
EEE,2014J,656383,M,West Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,120,N,Fail
FFF,2014J,375796,F,South West Region,Lower Than A Level,20-30pct,0 to 35,3,120,N,Pass
FFF,2013B,2194894,M,East Midlands Region,A Level or Equivalent,60-70pct,35 to 55,1,90,N,Fail
DDD,2014B,583497,M,North Western Region,A Level or Equivalent,10-20,0 to 35,1,90,N,Fail
BBB,2013B,567981,F,Scotland,No Formal quals,10-20,35 to 55,0,60,N,Fail
CCC,2014B,320360,F,West Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Pass
DDD,2014J,588685,F,South West Region,A Level or Equivalent,10-20,0 to 35,1,90,N,Pass
GGG,2013J,351122,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,30,Y,Fail
FFF,2013J,394776,M,Ireland,Post Graduate Qualification,10-20,35 to 55,0,60,N,Fail
AAA,2014J,2662327,F,South West Region,A Level or Equivalent,30-40pct,35 to 55,0,90,N,Pass
FFF,2013J,425491,M,Wales,Lower Than A Level,0-10pct,35 to 55,0,60,N,Pass
FFF,2014J,697250,M,North Region,Lower Than A Level,20-30pct,35 to 55,0,90,N,Withdrawn
BBB,2013J,639422,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
CCC,2014J,2241722,F,South East Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
GGG,2013J,553289,F,London Region,Lower Than A Level,20-30pct,0 to 35,1,90,N,Fail
AAA,2014J,533471,M,Scotland,HE Qualification,80-90pct,35 to 55,0,60,N,Pass
FFF,2014J,557163,M,South East Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
CCC,2014J,553460,M,South West Region,Lower Than A Level,10-20,0 to 35,1,30,N,Withdrawn
FFF,2014B,708394,M,Ireland,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Withdrawn
BBB,2014B,621330,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,3,120,N,Fail
AAA,2013B,348329,F,West Midlands Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Pass
DDD,2013J,497461,M,Scotland,HE Qualification,90-100pct,55 to 100,0,60,N,Distinction
