gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group C,some college,standard,completed,34,44,42
female,group D,high school,standard,none,47,53,53
female,group D,associate's degree,free/reduced,none,49,59,54
female,group B,master's degree,standard,none,79,84,90
female,group C,associate's degree,standard,none,57,65,64
female,group C,high school,standard,none,72,70,67
male,group B,bachelor's degree,standard,completed,83,80,79
male,group B,some high school,free/reduced,none,72,75,67
female,group B,associate's degree,standard,none,71,71,70
female,group C,some college,standard,none,63,65,60
female,group E,some high school,standard,completed,61,66,69
female,group B,associate's degree,standard,none,63,82,73
female,group B,bachelor's degree,free/reduced,none,70,75,66
male,group A,associate's degree,standard,none,86,95,93
male,group B,associate's degree,free/reduced,completed,70,85,80
female,group B,high school,free/reduced,none,56,54,50
female,group A,bachelor's degree,standard,none,53,67,67
female,group C,some high school,free/reduced,completed,55,72,74
male,group E,some high school,free/reduced,completed,54,52,52
male,group A,high school,standard,none,62,73,69
female,group E,some college,standard,none,35,40,31
female,group C,associate's degree,standard,none,96,93,90
female,group B,associate's degree,free/reduced,none,48,58,58
male,group D,some college,standard,none,66,50,50
male,group D,some college,standard,completed,70,58,57
female,group E,associate's degree,standard,none,64,76,75
female,group D,bachelor's degree,standard,none,29,38,42
male,group A,some college,standard,none,72,82,74
male,group D,associate's degree,standard,completed,51,57,63
male,group E,high school,standard,none,74,76,75
male,group A,high school,standard,completed,79,82,77
male,group C,associate's degree,free/reduced,none,91,85,87
female,group D,some college,free/reduced,none,79,90,90
male,group B,some high school,free/reduced,none,71,70,65
male,group C,high school,free/reduced,none,65,73,75
female,group E,some college,standard,completed,57,64,68
male,group D,high school,free/reduced,none,79,77,73
female,group D,some high school,free/reduced,completed,93,98,99
female,group C,master's degree,standard,completed,61,65,64
female,group D,some high school,standard,none,62,62,66
female,group C,some high school,standard,completed,58,74,76
male,group A,associate's degree,standard,completed,62,68,66
male,group C,bachelor's degree,standard,completed,100,100,100
female,group E,some high school,standard,none,37,49,44
male,group D,some college,standard,none,82,72,82
male,group C,some college,free/reduced,none,68,72,79
male,group D,some college,standard,none,65,62,64
male,group A,some college,standard,completed,74,66,68
male,group C,high school,free/reduced,none,52,64,60
male,group D,bachelor's degree,standard,none,94,92,90
female,group B,bachelor's degree,standard,completed,58,59,58
male,group A,high school,free/reduced,none,45,43,45
male,group D,bachelor's degree,free/reduced,none,55,56,53
female,group C,associate's degree,standard,none,54,68,64
female,group C,high school,standard,none,65,68,60
male,group C,some high school,standard,completed,71,77,77
male,group B,some high school,free/reduced,completed,68,69,64
female,group D,some high school,standard,none,70,73,81
female,group B,some high school,standard,none,66,64,60
male,group D,some college,standard,none,61,49,46
male,group C,bachelor's degree,standard,none,78,63,55
female,group E,associate's degree,free/reduced,none,36,31,34
male,group B,high school,standard,none,62,70,66
female,group B,some high school,standard,completed,56,63,62
male,group E,some college,standard,completed,81,80,80
male,group E,some college,standard,none,78,72,72
female,group C,bachelor's degree,standard,none,65,75,80
female,group D,high school,free/reduced,completed,63,68,65
female,group B,bachelor's degree,standard,none,38,54,51
female,group C,bachelor's degree,standard,completed,69,80,78
male,group C,some high school,standard,none,55,51,51
