"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group C","associate's degree","standard","none",85,73,65
"male","group B","high school","standard","completed",72,67,68
"male","group B","high school","standard","none",80,73,73
"male","group C","associate's degree","standard","none",92,81,86
"female","group D","associate's degree","standard","completed",97,89,91
"female","group B","high school","standard","none",62,68,66
"male","group C","associate's degree","free/reduced","completed",51,56,57
"male","group E","high school","standard","completed",87,78,73
"female","group A","some college","free/reduced","none",65,72,71
"female","group C","bachelor's degree","standard","none",86,93,93
"female","group C","bachelor's degree","free/reduced","none",50,65,55
"female","group C","associate's degree","standard","completed",59,76,80
"male","group C","master's degree","standard","completed",98,100,100
"male","group C","some college","standard","none",91,85,90
"male","group C","some high school","standard","none",62,63,61
"male","group C","associate's degree","free/reduced","none",58,60,58
"male","group D","associate's degree","standard","completed",87,77,83
"female","group A","some high school","standard","none",71,81,82
"male","group C","high school","standard","completed",69,66,65
"female","group D","some high school","free/reduced","completed",59,71,74
"female","group B","some high school","standard","completed",90,100,99
"male","group C","bachelor's degree","free/reduced","none",68,63,54
"female","group A","associate's degree","free/reduced","none",64,73,65
"female","group D","some college","standard","completed",50,60,56
"male","group B","high school","free/reduced","none",55,58,44
"female","group D","bachelor's degree","free/reduced","completed",42,55,60
"male","group D","associate's degree","standard","none",61,58,63
"male","group E","some college","standard","none",86,82,90
"female","group B","high school","standard","completed",66,71,65
"female","group C","some high school","standard","none",74,72,70
"female","group D","some college","standard","none",77,74,73
"male","group B","some college","free/reduced","none",58,61,57
"male","group D","high school","free/reduced","completed",73,72,76
"female","group D","some high school","free/reduced","none",40,64,63
"female","group C","some college","free/reduced","completed",52,58,65
"female","group C","bachelor's degree","standard","completed",81,91,92
"male","group B","associate's degree","free/reduced","completed",76,71,68
"male","group B","some college","free/reduced","none",60,58,59
"female","group C","some high school","standard","completed",65,79,76
"female","group C","associate's degree","standard","none",46,46,46
"male","group C","some college","standard","none",53,52,42
"male","group C","high school","standard","none",90,74,70
"female","group E","bachelor's degree","standard","none",67,76,70
"female","group D","some college","standard","none",51,49,52
"male","group B","some college","standard","none",79,76,74
"female","group D","bachelor's degree","free/reduced","none",61,58,63
"female","group E","some high school","free/reduced","none",45,52,55
"male","group E","bachelor's degree","standard","completed",79,72,68
"male","group B","some college","standard","none",66,64,61
"male","group E","associate's degree","standard","completed",62,53,63
"male","group C","some high school","free/reduced","completed",62,71,71
"female","group D","associate's degree","standard","none",77,76,78
"male","group A","associate's degree","free/reduced","none",46,46,41
"male","group D","high school","free/reduced","none",66,64,62
"female","group A","bachelor's degree","free/reduced","none",78,88,86
"female","group E","associate's degree","standard","none",87,95,91
"male","group D","associate's degree","standard","completed",67,54,63
"female","group C","some high school","standard","completed",92,100,99
"female","group A","associate's degree","free/reduced","none",64,76,74
"female","group B","some high school","standard","none",57,63,68
"male","group C","associate's degree","free/reduced","completed",43,52,44
"female","group B","high school","standard","completed",77,78,80
"female","group E","some high school","free/reduced","completed",56,54,56
"female","group C","bachelor's degree","free/reduced","completed",68,79,81
"female","group E","some college","standard","none",87,89,86
"male","group D","high school","standard","none",64,48,52
"male","group D","bachelor's degree","standard","none",75,74,73
"female","group D","associate's degree","standard","completed",68,77,83
"male","group A","some college","free/reduced","none",62,54,52
"female","group D","high school","free/reduced","completed",47,56,63
"female","group D","high school","standard","none",62,62,62
"male","group D","associate's degree","standard","none",71,75,77
"female","group E","master's degree","free/reduced","none",72,70,67
"female","group E","bachelor's degree","free/reduced","none",61,72,59
"female","group E","some college","free/reduced","none",60,73,64
"female","group C","associate's degree","standard","completed",55,78,80
"female","group B","some college","free/reduced","none",58,52,51
"female","group A","high school","standard","completed",74,82,83
"female","group C","high school","standard","completed",65,69,67
"female","group C","some high school","standard","completed",54,48,54
"female","group E","some high school","standard","completed",92,100,93
"male","group A","some college","standard","none",71,67,60
"male","group C","some college","standard","completed",61,55,56
"female","group C","high school","standard","none",60,69,74
"male","group D","bachelor's degree","standard","none",86,64,67
"female","group B","some college","free/reduced","none",65,84,83
"female","group C","associate's degree","standard","none",65,70,71
"female","group C","high school","free/reduced","none",34,38,33
"female","group C","some college","standard","none",73,72,67
"male","group C","high school","free/reduced","completed",53,51,51
"male","group C","high school","standard","none",71,60,55
"male","group D","some high school","standard","completed",78,81,79
"male","group C","bachelor's degree","standard","none",59,64,55
"female","group B","associate's degree","free/reduced","none",47,62,54
"female","group C","associate's degree","standard","completed",74,82,82
"male","group D","associate's degree","standard","none",72,65,60
"female","group D","high school","standard","none",62,70,76
