gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group A,some college,free/reduced,completed,42.0,35.0,30.0
male,group C,master's degree,standard,none,70.0,51.0,37.0
female,group B,some high school,free/reduced,none,58.0,32.0,76.0
male,group C,bachelor's degree,standard,none,72.0,67.0,84.0
male,group D,master's degree,free/reduced,none,74.0,54.0,77.0
female,group D,some college,free/reduced,completed,68.0,91.0,27.0
male,group B,some high school,free/reduced,completed,67.0,99.0,52.0
female,group B,high school,free/reduced,none,85.0,64.0,62.0
male,group E,bachelor's degree,standard,none,31.0,46.0,75.0
female,group B,some college,standard,none,28.0,67.0,63.0
male,group C,some college,standard,completed,71.0,89.0,93.0
male,group E,master's degree,standard,none,8.0,54.0,23.0
male,group B,master's degree,standard,none,44.0,63.0,50.0
male,group D,some high school,standard,completed,45.0,44.0,65.0
female,group A,master's degree,free/reduced,completed,99.0,56.0,46.0
female,group D,master's degree,standard,none,8.0,51.0,42.0
male,group B,master's degree,free/reduced,none,68.0,41.0,69.0
male,group E,associate's degree,free/reduced,none,74.0,59.0,61.0
female,group D,bachelor's degree,standard,completed,82.0,45.0,63.0
female,group E,some high school,standard,completed,97.0,53.0,36.0
female,group A,bachelor's degree,standard,completed,59.0,62.0,78.0
male,group D,high school,free/reduced,none,91.0,79.0,59.0
female,group E,bachelor's degree,standard,completed,90.0,49.0,75.0
male,group A,some college,standard,completed,96.0,96.0,53.0
male,group D,some college,standard,completed,86.0,90.0,88.0
male,group C,master's degree,free/reduced,completed,55.0,24.0,93.0
male,group B,some high school,standard,none,87.0,39.0,82.0
male,group E,bachelor's degree,standard,none,43.0,58.0,39.0
male,group C,master's degree,free/reduced,none,91.0,35.0,54.0
male,group B,associate's degree,standard,none,22.0,50.0,84.0
female,group C,some college,standard,completed,54.0,78.0,33.0
male,group B,some high school,free/reduced,completed,88.0,76.0,93.0
male,group E,some high school,standard,completed,73.0,70.0,75.0
male,group E,bachelor's degree,free/reduced,completed,43.0,80.0,29.0
female,group C,master's degree,free/reduced,none,17.0,37.0,34.0
male,group E,bachelor's degree,standard,none,87.0,50.0,41.0
female,group E,master's degree,standard,none,27.0,75.0,39.0
male,group E,bachelor's degree,free/reduced,completed,88.0,89.0,83.0
female,group A,bachelor's degree,free/reduced,completed,63.0,65.0,33.0
female,group D,associate's degree,free/reduced,none,96.0,45.0,89.0
male,group B,high school,standard,completed,22.0,25.0,51.0
male,group A,master's degree,free/reduced,none,83.0,77.0,33.0
male,group C,master's degree,free/reduced,completed,93.0,25.0,94.0
female,group D,bachelor's degree,free/reduced,completed,19.0,51.0,58.0
female,group D,bachelor's degree,standard,completed,68.0,64.0,94.0
female,group D,high school,standard,none,49.0,93.0,56.0
male,group C,master's degree,free/reduced,completed,48.0,28.0,89.0
female,group D,some high school,free/reduced,completed,82.0,54.0,79.0
male,group D,some high school,free/reduced,none,68.0,26.0,76.0
female,group B,bachelor's degree,standard,completed,87.0,48.0,99.0
male,group E,some college,standard,completed,20.0,73.0,24.0
male,group B,some high school,free/reduced,completed,13.0,45.0,67.0
female,group A,some college,free/reduced,completed,100.0,39.0,86.0
female,group C,some high school,free/reduced,none,22.0,33.0,55.0
female,group C,master's degree,standard,completed,44.0,69.0,86.0
male,group B,bachelor's degree,free/reduced,completed,14.0,76.0,47.0
female,group E,master's degree,free/reduced,completed,92.0,74.0,53.0
female,group E,master's degree,free/reduced,completed,62.0,93.0,77.0
male,group E,some high school,standard,completed,37.0,25.0,97.0
male,group D,some high school,standard,completed,74.0,70.0,76.0
male,group E,associate's degree,free/reduced,completed,73.0,67.0,98.0
male,group C,bachelor's degree,free/reduced,none,96.0,67.0,33.0
female,group B,some college,standard,none,59.0,100.0,30.0
female,group E,master's degree,free/reduced,completed,54.0,26.0,79.0
female,group C,high school,free/reduced,completed,96.0,77.0,68.0
female,group E,some high school,standard,none,61.0,85.0,41.0
female,group B,associate's degree,free/reduced,completed,20.0,60.0,72.0
male,group A,some high school,standard,completed,34.0,47.0,35.0
female,group D,some college,standard,none,55.0,85.0,28.0
male,group E,associate's degree,standard,none,15.0,28.0,94.0
female,group B,some college,standard,none,16.0,56.0,40.0
female,group A,some college,free/reduced,completed,96.0,65.0,88.0
female,group B,some high school,free/reduced,completed,93.0,77.0,75.0
male,group C,master's degree,free/reduced,completed,74.0,28.0,100.0
female,group E,master's degree,standard,none,17.0,42.0,88.0
male,group E,associate's degree,standard,none,82.0,53.0,29.0
male,group D,high school,free/reduced,completed,47.0,70.0,42.0
female,group C,some college,free/reduced,completed,70.0,92.0,29.0
female,group E,some high school,free/reduced,completed,48.0,70.0,40.0
female,group B,associate's degree,free/reduced,completed,32.0,34.0,86.0
female,group B,high school,free/reduced,completed,9.0,99.0,48.0
male,group C,associate's degree,standard,none,78.0,91.0,52.0
female,group B,high school,free/reduced,none,84.0,60.0,50.0
male,group E,master's degree,free/reduced,completed,63.0,93.0,49.0
female,group B,high school,standard,none,12.0,64.0,69.0
female,group C,some high school,free/reduced,completed,55.0,96.0,48.0
male,group A,bachelor's degree,standard,completed,52.0,86.0,85.0
male,group E,high school,free/reduced,completed,48.0,97.0,35.0
female,group C,associate's degree,standard,none,30.0,93.0,50.0
male,group A,master's degree,standard,completed,19.0,26.0,51.0
female,group B,some college,free/reduced,completed,88.0,37.0,61.0
male,group B,master's degree,free/reduced,completed,71.0,51.0,54.0
female,group C,master's degree,standard,completed,38.0,94.0,84.0
male,group E,high school,free/reduced,completed,41.0,46.0,88.0
female,group C,master's degree,free/reduced,none,65.0,39.0,89.0
female,group E,bachelor's degree,standard,completed,91.0,90.0,35.0
male,group E,bachelor's degree,standard,none,41.0,56.0,34.0
male,group D,high school,free/reduced,none,56.0,94.0,67.0
female,group D,master's degree,standard,none,66.0,36.0,84.0
male,group B,associate's degree,free/reduced,completed,79.0,75.0,42.0
male,group A,master's degree,standard,completed,78.0,57.0,58.0
female,group B,associate's degree,standard,completed,91.0,29.0,50.0
female,group B,some college,free/reduced,none,66.0,76.0,25.0
male,group E,bachelor's degree,standard,completed,57.0,42.0,54.0
female,group C,bachelor's degree,free/reduced,none,22.0,28.0,65.0
female,group D,high school,free/reduced,none,88.0,31.0,97.0
male,group D,master's degree,free/reduced,completed,76.0,29.0,88.0
male,group E,associate's degree,free/reduced,none,11.0,92.0,32.0
female,group C,bachelor's degree,free/reduced,completed,80.0,80.0,48.0
female,group A,bachelor's degree,standard,completed,9.0,90.0,90.0
male,group B,high school,free/reduced,completed,11.0,74.0,51.0
male,group B,high school,standard,none,19.0,62.0,25.0
female,group C,high school,free/reduced,completed,94.0,44.0,80.0
female,group B,high school,free/reduced,completed,85.0,99.0,68.0
male,group D,associate's degree,standard,none,96.0,50.0,49.0
male,group C,some college,standard,none,35.0,55.0,31.0
female,group C,high school,free/reduced,none,92.0,54.0,94.0
female,group B,some high school,standard,completed,95.0,96.0,47.0
female,group E,some college,free/reduced,none,32.0,38.0,55.0
female,group E,master's degree,standard,completed,12.0,47.0,42.0
male,group D,associate's degree,free/reduced,none,63.0,75.0,43.0
male,group B,bachelor's degree,free/reduced,completed,41.0,31.0,70.0
male,group B,high school,free/reduced,completed,10.0,71.0,81.0
male,group B,associate's degree,free/reduced,none,93.0,58.0,45.0
female,group E,high school,free/reduced,completed,28.0,46.0,29.0
female,group E,master's degree,standard,none,13.0,41.0,83.0
female,group B,associate's degree,standard,none,23.0,59.0,25.0
female,group C,associate's degree,free/reduced,none,28.0,48.0,54.0
male,group B,bachelor's degree,standard,none,25.0,56.0,65.0
male,group B,some high school,standard,completed,95.0,49.0,61.0
male,group E,some high school,free/reduced,completed,34.0,100.0,96.0
female,group C,master's degree,free/reduced,completed,86.0,33.0,80.0
female,group D,associate's degree,free/reduced,completed,94.0,30.0,39.0
female,group A,high school,standard,none,23.0,50.0,64.0
male,group C,some high school,standard,completed,79.0,67.0,73.0
male,group E,bachelor's degree,standard,completed,56.0,76.0,94.0
female,group C,some college,standard,none,9.0,54.0,36.0
female,group B,bachelor's degree,free/reduced,completed,49.0,99.0,97.0
male,group D,some high school,free/reduced,none,82.0,50.0,88.0
male,group B,some high school,free/reduced,completed,88.0,78.0,27.0
male,group B,bachelor's degree,standard,completed,42.0,73.0,95.0
male,group B,some high school,free/reduced,none,56.0,85.0,68.0
female,group E,bachelor's degree,standard,completed,57.0,98.0,71.0
female,group B,some high school,free/reduced,none,15.0,90.0,81.0
male,group D,associate's degree,free/reduced,completed,98.0,83.0,54.0
female,group B,high school,standard,completed,19.0,75.0,95.0
male,group A,master's degree,standard,completed,20.0,48.0,90.0
female,group B,master's degree,free/reduced,completed,28.0,34.0,100.0
male,group A,high school,standard,completed,62.0,29.0,37.0
female,group B,associate's degree,free/reduced,none,25.0,42.0,78.0
female,group D,associate's degree,free/reduced,none,92.0,56.0,76.0
male,group B,high school,free/reduced,none,10.0,63.0,73.0
female,group E,associate's degree,free/reduced,completed,94.0,83.0,80.0
female,group E,bachelor's degree,standard,completed,55.0,97.0,70.0
male,group D,some high school,standard,completed,43.0,33.0,54.0
male,group E,some high school,free/reduced,none,74.0,33.0,93.0
female,group B,associate's degree,free/reduced,completed,89.0,66.0,99.0
male,group C,high school,free/reduced,completed,50.0,80.0,52.0
female,group D,bachelor's degree,standard,completed,20.0,91.0,94.0
male,group E,associate's degree,free/reduced,none,19.0,95.0,31.0
male,group B,some college,free/reduced,none,65.0,98.0,100.0
male,group C,high school,free/reduced,none,93.0,53.0,72.0
male,group C,master's degree,free/reduced,none,70.0,51.0,64.0
male,group C,associate's degree,standard,completed,80.0,32.0,84.0
female,group E,some high school,free/reduced,completed,32.0,74.0,91.0
male,group C,high school,free/reduced,none,98.0,75.0,73.0
female,group D,associate's degree,standard,none,96.0,92.0,99.0
female,group A,high school,free/reduced,none,60.0,29.0,38.0
male,group A,some high school,standard,completed,25.0,62.0,26.0
female,group C,some college,free/reduced,none,27.0,69.0,98.0
female,group A,some high school,free/reduced,completed,66.0,42.0,33.0
male,group E,some college,free/reduced,none,17.0,37.0,46.0
female,group B,some college,standard,completed,29.0,89.0,88.0
male,group C,some high school,standard,completed,21.0,31.0,93.0
female,group E,associate's degree,free/reduced,none,8.0,58.0,26.0
male,group D,associate's degree,free/reduced,completed,43.0,33.0,56.0
male,group B,some college,standard,none,87.0,58.0,52.0
male,group E,bachelor's degree,standard,completed,58.0,100.0,91.0
male,group D,master's degree,standard,none,34.0,52.0,23.0
female,group C,associate's degree,standard,none,62.0,91.0,96.0
female,group E,master's degree,free/reduced,completed,16.0,33.0,73.0
female,group B,some high school,free/reduced,completed,13.0,46.0,84.0
female,group D,bachelor's degree,free/reduced,completed,17.0,54.0,54.0
female,group A,high school,free/reduced,none,43.0,54.0,74.0
female,group C,master's degree,free/reduced,completed,26.0,76.0,48.0
female,group B,associate's degree,free/reduced,none,44.0,48.0,42.0
female,group C,master's degree,free/reduced,completed,85.0,81.0,73.0
male,group D,some college,free/reduced,completed,25.0,73.0,43.0
female,group D,master's degree,standard,none,32.0,52.0,26.0
male,group E,master's degree,free/reduced,completed,44.0,58.0,66.0
female,group B,master's degree,standard,none,88.0,72.0,86.0
female,group C,high school,standard,none,31.0,31.0,44.0
male,group B,bachelor's degree,standard,completed,93.0,89.0,61.0
male,group E,associate's degree,free/reduced,completed,83.0,76.0,66.0
female,group E,some high school,standard,completed,32.0,80.0,52.0
male,group D,some college,standard,completed,61.0,63.0,92.0
male,group D,high school,free/reduced,none,26.0,32.0,46.0
female,group B,some college,free/reduced,none,61.0,53.0,87.0
female,group B,some college,free/reduced,none,15.0,53.0,59.0
female,group A,bachelor's degree,standard,none,71.0,47.0,44.0
male,group E,some high school,standard,completed,38.0,26.0,53.0
male,group C,master's degree,free/reduced,completed,82.0,80.0,28.0
male,group E,high school,standard,none,49.0,34.0,92.0
female,group E,some college,standard,completed,19.0,70.0,34.0
male,group C,master's degree,free/reduced,completed,30.0,76.0,88.0
male,group E,associate's degree,standard,completed,74.0,73.0,73.0
female,group D,master's degree,free/reduced,completed,49.0,97.0,84.0
female,group D,some high school,standard,completed,65.0,30.0,57.0
female,group D,associate's degree,free/reduced,none,64.0,91.0,70.0
male,group C,some high school,standard,completed,69.0,25.0,54.0
male,group B,master's degree,free/reduced,none,72.0,65.0,62.0
female,group E,master's degree,free/reduced,completed,11.0,51.0,24.0
male,group C,some college,free/reduced,completed,31.0,65.0,50.0
male,group E,associate's degree,free/reduced,none,14.0,50.0,69.0
male,group B,some college,standard,completed,64.0,37.0,64.0
male,group D,associate's degree,free/reduced,none,59.0,24.0,43.0
male,group D,some college,standard,completed,36.0,64.0,32.0
male,group E,bachelor's degree,free/reduced,completed,77.0,87.0,78.0
