gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group C,associate's degree,free/reduced,none,51,46,61
female,group C,associate's degree,standard,none,63,80,67
female,group C,associate's degree,standard,completed,85,85,89
male,group C,some college,standard,none,53,78,45
male,group C,high school,standard,none,52,55,68
female,group C,associate's degree,free/reduced,none,50,61,55
female,group D,some college,standard,none,74,72,84
female,group D,associate's degree,standard,none,55,59,67
female,group D,associate's degree,free/reduced,none,48,56,51
male,group C,associate's degree,standard,none,69,73,51
male,group C,high school,free/reduced,none,64,52,44
female,group C,associate's degree,standard,none,67,72,79
female,group C,associate's degree,standard,none,68,85,63
female,group C,associate's degree,standard,none,80,85,66
female,group C,some high school,standard,completed,72,81,73
female,group C,high school,free/reduced,none,66,48,52
male,group D,associate's degree,standard,none,100,91,85
male,group C,high school,free/reduced,none,53,66,47
female,group C,some college,standard,none,57,63,62
male,group C,associate's degree,standard,none,63,75,77
female,group C,associate's degree,standard,none,70,84,76
female,group D,some college,standard,none,82,91,70
female,group D,some high school,standard,none,59,71,65
female,group C,some college,standard,none,84,84,82
female,group D,some college,standard,none,82,94,77
male,group C,some college,standard,none,75,76,79
female,group D,some college,standard,none,73,70,79
male,group D,some college,standard,none,63,61,62
female,group C,associate's degree,standard,none,66,71,52
male,group D,associate's degree,standard,none,54,71,77
female,group D,some college,standard,completed,89,98,91
male,group D,some college,standard,none,81,65,58
female,group C,some high school,free/reduced,none,54,59,60
male,group C,some college,standard,none,57,61,72
male,group C,associate's degree,standard,none,73,72,61
female,group C,associate's degree,standard,completed,73,84,85
female,group D,associate's degree,standard,none,59,64,68
male,group C,high school,standard,none,49,42,43
male,group D,some college,standard,none,61,73,64
female,group D,some college,standard,none,42,40,48
female,group E,associate's degree,standard,completed,87,94,90
male,group C,associate's degree,standard,none,68,69,66
male,group C,associate's degree,standard,none,62,66,65
male,group D,some college,standard,none,82,59,64
male,group C,high school,standard,none,67,75,50
male,group C,associate's degree,free/reduced,none,63,74,61
male,group C,some college,standard,none,54,54,61
female,group D,some college,standard,none,73,55,55
female,group D,some college,standard,none,64,79,66
male,group C,high school,standard,none,73,65,77
female,group C,high school,standard,none,67,59,54
male,group B,high school,free/reduced,none,52,44,56
female,group D,some college,standard,none,63,70,75
female,group D,some college,standard,none,82,72,93
female,group C,some high school,free/reduced,none,58,57,59
female,group D,some college,standard,none,94,67,92
male,group C,high school,free/reduced,none,57,73,64
male,group D,some college,standard,none,52,46,42
female,group C,associate's degree,standard,completed,89,90,80
female,group D,some college,standard,none,55,67,67
female,group C,associate's degree,standard,none,74,83,79
female,group D,bachelor's degree,standard,completed,69,78,95
male,group D,some college,standard,none,92,82,77
male,group C,high school,free/reduced,none,59,73,54
female,group C,associate's degree,standard,none,83,93,82
female,group C,associate's degree,standard,none,62,76,71
male,group D,some college,standard,none,41,56,62
male,group C,some college,standard,none,73,74,68
female,group D,some college,standard,none,51,61,46
male,group C,high school,standard,none,63,69,59
female,group D,some college,standard,none,66,67,71
male,group C,high school,standard,none,57,58,53
male,group C,some college,standard,none,41,58,65
male,group D,some college,standard,none,53,69,67
female,group C,high school,free/reduced,none,51,46,68
female,group D,high school,free/reduced,none,54,66,55
male,group C,some college,standard,none,43,55,43
male,group C,high school,free/reduced,none,64,57,47
male,group C,some college,standard,none,64,54,69
male,group C,some college,standard,none,73,72,53
female,group D,some college,standard,none,88,81,76
male,group C,high school,standard,none,55,70,72
male,group C,some college,standard,none,56,72,56
female,group C,associate's degree,standard,none,62,76,77
male,group D,some college,standard,none,58,59,60
male,group C,high school,standard,none,82,70,64
female,group D,some college,standard,none,89,76,82
male,group C,high school,standard,none,76,91,54
male,group D,some college,standard,none,57,57,47
male,group D,some college,standard,none,50,65,63
male,group D,some college,standard,none,57,75,55
male,group C,high school,free/reduced,none,54,51,40
female,group C,associate's degree,standard,none,79,86,83
male,group C,associate's degree,standard,none,65,62,49
female,group C,high school,free/reduced,none,58,49,44
male,group C,high school,standard,none,55,61,55
female,group D,some college,standard,none,71,78,77
male,group B,high school,free/reduced,none,42,35,34
female,group D,some college,standard,none,86,66,78
male,group B,high school,free/reduced,none,39,42,23
female,group D,associate's degree,standard,none,64,75,81
male,group C,high school,standard,none,69,53,48
female,group D,some college,standard,none,75,70,80
male,group C,high school,free/reduced,none,52,62,47
male,group D,some college,standard,none,52,66,50
female,group D,some college,standard,none,67,67,82
male,group C,high school,free/reduced,none,69,47,39
female,group D,some college,standard,none,80,81,72
female,group D,some college,standard,none,90,63,87
male,group C,high school,free/reduced,none,50,56,45
female,group D,some college,standard,none,75,62,76
female,group C,associate's degree,standard,none,83,75,81
female,group D,some college,standard,none,68,67,81
female,group C,high school,standard,none,50,42,60
female,group C,associate's degree,standard,none,76,63,62
female,group D,some college,standard,none,51,50,50
female,group D,some college,standard,none,50,62,67
female,group D,associate's degree,standard,completed,94,83,86
female,group D,some college,standard,none,61,75,79
male,group D,some college,standard,none,72,69,83
female,group C,associate's degree,standard,completed,81,84,89
male,group D,some college,standard,none,77,67,72
female,group D,associate's degree,standard,none,71,80,91
female,group B,high school,standard,none,49,61,64
male,group D,some college,standard,none,54,83,89
female,group D,associate's degree,standard,none,46,74,89
female,group D,some college,standard,none,55,62,43
male,group C,high school,standard,none,43,56,67
female,group C,associate's degree,standard,none,48,60,66
female,group D,some college,standard,none,67,65,51
male,group C,high school,standard,none,67,53,54
female,group C,associate's degree,standard,completed,72,92,87
male,group C,high school,standard,none,59,51,45
male,group D,some college,standard,none,52,92,74
female,group C,bachelor's degree,standard,completed,89,100,96
male,group C,high school,standard,none,62,48,58
male,group C,high school,standard,none,70,72,70
male,group D,high school,standard,none,54,57,42
female,group D,associate's degree,standard,none,65,81,83
female,group C,some college,free/reduced,none,52,71,56
female,group C,associate's degree,standard,none,62,89,72
female,group C,some college,standard,none,75,69,81
female,group B,associate's degree,standard,none,63,78,71
male,group D,some college,standard,none,51,55,69
female,group D,some college,standard,none,73,74,83
female,group C,associate's degree,standard,none,68,72,67
female,group D,some college,standard,none,62,78,55
male,group C,high school,free/reduced,none,54,53,52
female,group C,some college,standard,none,78,64,75
female,group D,some college,standard,none,61,67,45
female,group D,some college,standard,none,65,81,88
female,group C,bachelor's degree,standard,completed,94,100,85
male,group E,some college,standard,none,72,72,59
female,group E,some high school,standard,completed,89,87,95
male,group C,some college,standard,none,69,78,79
male,group D,some college,standard,none,74,65,72
male,group C,associate's degree,standard,none,66,82,62
female,group D,associate's degree,standard,completed,84,76,82
male,group C,high school,standard,none,74,64,56
male,group C,high school,standard,none,59,68,48
female,group C,high school,free/reduced,none,67,55,57
female,group C,associate's degree,standard,none,60,52,50
female,group C,some college,standard,none,82,92,70
male,group C,some college,standard,none,75,75,66
female,group C,associate's degree,standard,none,62,78,57
female,group D,some college,standard,completed,63,81,82
female,group E,associate's degree,standard,completed,61,77,87
female,group D,some college,standard,none,51,67,68
male,group C,high school,standard,none,56,62,51
female,group C,associate's degree,standard,none,64,63,54
female,group C,associate's degree,standard,none,69,73,81
male,group C,high school,standard,none,48,49,46
female,group D,some college,standard,none,64,58,53
male,group D,high school,free/reduced,none,39,37,31
male,group C,high school,standard,none,69,48,54
female,group C,some college,standard,none,69,65,66
female,group C,associate's degree,standard,completed,89,88,97
female,group C,associate's degree,standard,none,93,76,82
female,group D,some college,standard,none,69,78,84
male,group C,associate's degree,standard,none,60,69,83
male,group D,high school,standard,none,74,78,60
female,group C,associate's degree,standard,none,69,68,50
female,group D,some college,standard,none,62,53,60
female,group C,bachelor's degree,standard,completed,76,81,88
male,group C,some college,standard,none,76,74,55
female,group E,associate's degree,standard,none,58,85,80
female,group D,some college,standard,none,74,99,79
male,group C,high school,standard,none,70,60,50
female,group C,some high school,standard,completed,66,81,88
female,group D,some college,standard,none,58,76,64
female,group C,associate's degree,standard,completed,80,93,85
male,group C,high school,standard,none,64,60,67
female,group C,some high school,free/reduced,none,48,54,53
female,group C,some college,standard,none,100,85,83
male,group C,high school,standard,none,53,44,36
female,group C,associate's degree,standard,none,57,80,63
male,group D,some college,standard,none,73,58,62
male,group D,some college,standard,none,64,62,49
female,group E,associate's degree,standard,completed,83,98,95
male,group C,high school,free/reduced,none,58,60,37
male,group C,high school,free/reduced,none,48,51,43
male,group C,associate's degree,standard,none,59,79,49
male,group D,some college,standard,none,59,50,68
male,group C,some college,standard,none,97,94,86
female,group C,associate's degree,standard,none,55,61,77
female,group D,some college,standard,none,82,67,47
female,group E,associate's degree,standard,completed,89,86,84
female,group C,high school,standard,none,49,58,42
male,group C,some college,standard,none,52,76,71
female,group D,some college,standard,none,78,72,77
female,group C,associate's degree,standard,none,60,78,82
female,group D,associate's degree,standard,none,69,70,56
female,group E,some college,standard,none,88,81,86
female,group C,high school,standard,none,59,54,72
female,group D,some college,standard,none,69,66,56
female,group C,associate's degree,standard,none,61,67,67
female,group C,high school,free/reduced,none,48,38,38
female,group E,associate's degree,standard,completed,80,93,83
male,group C,high school,standard,none,60,45,63
male,group C,associate's degree,standard,none,65,76,76
female,group D,some college,standard,none,73,77,74
female,group C,associate's degree,free/reduced,none,61,68,51
male,group D,some college,standard,none,74,83,85
male,group C,high school,standard,none,62,64,61
male,group C,high school,standard,none,66,60,52
male,group C,high school,standard,none,59,48,53
female,group C,some college,free/reduced,none,44,52,54
female,group E,associate's degree,standard,completed,76,90,78
male,group C,high school,standard,none,71,58,58
female,group C,high school,free/reduced,none,59,59,51
male,group C,associate's degree,standard,none,65,69,71
male,group D,some high school,standard,none,60,54,69
male,group D,some college,standard,none,66,59,36
male,group D,some college,standard,none,65,55,62
female,group C,some college,standard,none,78,78,74
male,group D,some college,standard,none,63,60,69
female,group E,associate's degree,standard,completed,91,84,90
female,group C,some high school,standard,none,44,74,56
female,group B,some high school,free/reduced,completed,61,73,70
female,group E,associate's degree,standard,completed,83,91,91
female,group C,bachelor's degree,standard,none,74,80,94
male,group C,some college,standard,none,57,70,70
female,group C,high school,free/reduced,none,56,61,46
male,group D,some college,free/reduced,none,51,68,65
female,group C,some college,standard,none,63,66,83
female,group C,some high school,free/reduced,none,45,64,57
female,group B,high school,free/reduced,none,31,38,44
female,group D,some college,standard,none,93,73,83
female,group C,some college,standard,none,66,89,72
male,group C,associate's degree,standard,none,60,52,78
male,group D,some college,standard,none,61,63,81
male,group C,high school,standard,none,64,77,72
female,group C,high school,free/reduced,none,60,40,47
male,group C,high school,standard,none,63,70,49
male,group D,some college,standard,none,85,59,76
female,group C,associate's degree,standard,completed,62,65,81
male,group C,high school,standard,none,42,50,37
female,group D,some college,standard,none,81,95,87
male,group D,some college,standard,none,67,77,77
female,group C,high school,standard,none,52,53,63
female,group B,high school,standard,none,52,68,46
male,group D,some college,standard,none,69,96,72
female,group D,some college,standard,none,80,78,78
male,group C,high school,standard,none,51,59,48
female,group D,associate's degree,standard,none,56,71,69
male,group D,some college,standard,none,46,52,44
female,group E,associate's degree,standard,completed,100,100,98
male,group C,high school,free/reduced,none,63,61,55
male,group D,some college,standard,none,56,71,63
female,group D,some college,standard,none,83,69,63
female,group C,associate's degree,standard,completed,81,83,78
female,group D,some college,standard,none,82,85,64
female,group C,associate's degree,standard,completed,95,86,98
male,group C,associate's degree,standard,none,77,74,75
male,group C,high school,standard,none,64,51,41
male,group C,some college,standard,none,70,62,56
female,group C,bachelor's degree,standard,none,64,83,81
male,group C,some college,standard,none,63,67,46
male,group C,associate's degree,standard,none,61,89,77
male,group C,associate's degree,standard,none,74,72,84
female,group D,some college,standard,none,100,72,100
female,group B,high school,free/reduced,none,43,41,35
female,group D,some college,standard,completed,93,78,86
female,group C,high school,free/reduced,none,55,51,48
male,group C,some college,standard,none,61,68,58
female,group D,some college,standard,none,65,78,64
female,group C,associate's degree,standard,none,65,91,75
male,group C,associate's degree,standard,none,79,85,74
female,group C,associate's degree,standard,none,69,75,74
female,group D,some college,standard,none,77,84,84
male,group C,high school,standard,none,56,75,59
male,group C,high school,standard,none,50,60,54
female,group C,some college,standard,none,64,57,60
female,group D,some college,standard,none,85,86,84
female,group D,some college,standard,none,100,80,97
female,group D,some college,standard,none,70,71,65
female,group C,associate's degree,standard,completed,93,83,87
female,group C,some college,standard,none,71,82,85
male,group C,some college,standard,none,78,77,75
female,group D,some college,standard,completed,80,97,81
female,group D,some college,standard,none,63,69,70
male,group C,high school,standard,none,64,72,67
male,group D,some college,standard,none,50,72,70
male,group C,high school,standard,none,66,65,54
female,group C,high school,standard,none,57,65,50
female,group C,some college,standard,none,55,52,53
female,group D,some college,standard,none,81,88,80
male,group C,associate's degree,standard,none,61,75,61
male,group C,high school,standard,none,65,67,76
female,group C,associate's degree,standard,completed,97,89,86
female,group D,some college,standard,none,68,81,88
female,group C,some college,standard,none,66,78,84
male,group C,high school,standard,none,63,59,59
male,group C,high school,standard,none,58,72,56
male,group C,high school,free/reduced,none,64,59,58
female,group B,some high school,free/reduced,none,8,54,45
female,group C,bachelor's degree,standard,completed,75,89,83
female,group C,associate's degree,standard,none,82,88,86
female,group D,some college,free/reduced,none,51,50,38
female,group D,some college,standard,none,74,74,76
female,group D,some college,standard,none,74,70,83
female,group C,some high school,standard,none,49,75,64
female,group D,associate's degree,standard,completed,92,92,94
female,group C,associate's degree,standard,none,78,69,74
female,group D,some college,standard,none,76,78,76
female,group B,some high school,standard,completed,54,70,73
female,group C,associate's degree,standard,none,70,77,89
male,group C,high school,standard,none,54,48,65
male,group C,some college,standard,none,66,74,78
female,group B,associate's degree,free/reduced,none,45,50,56
male,group D,some college,standard,none,63,65,47
male,group C,associate's degree,standard,none,76,79,83
female,group C,associate's degree,standard,none,60,58,69
female,group D,some college,standard,none,77,81,85
male,group D,high school,standard,none,64,58,51
female,group C,some college,standard,none,64,62,72
female,group D,some college,standard,none,67,84,85
male,group D,some college,standard,none,58,62,71
female,group C,associate's degree,standard,completed,77,75,75
female,group C,associate's degree,standard,none,55,78,64
female,group C,associate's degree,standard,completed,76,80,82
female,group C,some college,standard,none,90,80,79
male,group D,some college,standard,none,56,73,67
male,group C,some college,standard,none,73,69,67
female,group C,some high school,free/reduced,none,50,58,83
female,group C,some high school,free/reduced,none,66,69,58
male,group D,some college,standard,none,76,59,51
female,group C,some college,standard,none,62,64,72
female,group C,some college,standard,none,97,72,87
female,group C,associate's degree,standard,completed,61,95,81
female,group C,high school,standard,none,51,60,48
male,group C,high school,standard,none,55,57,70
male,group C,high school,standard,none,61,74,71
male,group C,associate's degree,standard,none,66,72,61
female,group B,some high school,standard,completed,61,57,61
female,group B,associate's degree,standard,none,52,63,62
female,group C,associate's degree,standard,completed,90,89,96
female,group C,associate's degree,standard,none,50,74,75
female,group C,associate's degree,standard,completed,84,78,99
male,group D,some college,standard,none,60,76,73
female,group B,high school,standard,none,53,68,61
male,group D,some college,standard,none,66,73,72
male,group C,high school,free/reduced,none,50,64,60
female,group C,associate's degree,standard,completed,63,83,74
male,group C,high school,standard,none,61,74,66
female,group D,some college,standard,none,70,73,61
female,group C,some college,standard,none,66,83,93
male,group C,high school,standard,none,67,52,86
female,group E,associate's degree,standard,completed,89,96,91
female,group D,bachelor's degree,standard,none,65,69,75
male,group D,some college,standard,none,60,72,68
female,group C,associate's degree,standard,completed,95,84,100
female,group E,associate's degree,standard,completed,70,83,86
female,group D,some college,standard,none,64,52,65
male,group C,high school,standard,none,55,51,49
female,group C,some college,standard,none,50,48,61
male,group D,high school,standard,none,48,63,52
female,group D,some college,standard,none,76,80,87
male,group C,high school,standard,none,64,60,76
female,group D,some college,standard,none,54,65,49
female,group D,bachelor's degree,standard,completed,76,73,85
female,group C,high school,standard,none,42,56,69
male,group C,high school,standard,completed,71,78,68
female,group C,some college,standard,none,59,78,67
female,group C,associate's degree,standard,none,72,90,81
female,group C,high school,standard,none,68,78,62
male,group D,some college,standard,none,66,64,69
female,group E,some college,standard,completed,93,66,78
female,group E,associate's degree,standard,completed,65,90,85
female,group C,associate's degree,standard,none,50,65,56
male,group C,high school,standard,none,69,62,76
male,group C,high school,free/reduced,none,56,46,37
male,group D,some college,standard,none,84,77,71
male,group D,some college,standard,none,58,61,71
male,group C,high school,standard,none,53,71,57
female,group D,some college,standard,completed,81,77,81
male,group D,some college,standard,none,77,88,67
male,group B,high school,free/reduced,none,54,37,38
female,group C,associate's degree,standard,completed,68,82,67
male,group C,associate's degree,standard,none,73,73,66
female,group C,some college,standard,none,62,66,67
male,group C,some college,standard,none,66,77,78
male,group C,high school,standard,none,58,65,64
female,group D,some college,standard,none,70,78,74
male,group C,high school,standard,none,51,60,67
female,group C,associate's degree,standard,none,56,69,77
male,group C,some college,standard,none,60,68,60
female,group E,bachelor's degree,standard,completed,88,89,100
female,group D,some college,standard,none,56,59,53
female,group B,some high school,free/reduced,none,54,65,71
female,group C,high school,free/reduced,none,42,43,39
female,group C,associate's degree,free/reduced,none,66,66,66
female,group C,some college,standard,none,70,79,52
male,group C,associate's degree,standard,none,60,72,51
female,group D,some college,standard,none,61,90,72
male,group C,some college,standard,none,78,79,64
female,group B,some high school,standard,completed,53,83,81
female,group C,some college,standard,none,70,77,70
female,group D,some college,standard,none,85,76,81
female,group D,some college,standard,none,76,83,83
female,group E,some high school,standard,completed,88,100,86
female,group E,some high school,standard,completed,70,66,87
male,group C,high school,standard,none,69,51,48
female,group D,some college,standard,none,85,78,79
female,group C,associate's degree,standard,none,56,69,65
female,group D,some college,standard,none,66,76,70
male,group C,high school,standard,none,60,58,58
female,group D,some college,standard,completed,93,73,88
male,group C,high school,free/reduced,none,54,52,52
female,group C,associate's degree,standard,none,66,60,79
female,group C,high school,standard,none,53,73,84
female,group D,some college,standard,none,77,69,79
female,group B,some high school,standard,completed,74,75,85
female,group D,some college,standard,none,89,79,80
female,group C,associate's degree,free/reduced,none,50,65,61
male,group C,high school,standard,none,61,52,46
male,group C,associate's degree,standard,none,75,67,72
female,group D,some college,standard,none,64,64,60
female,group C,some college,standard,none,55,69,69
male,group D,some college,standard,none,42,68,69
male,group D,some college,standard,none,81,71,67
female,group D,bachelor's degree,standard,completed,74,94,80
female,group C,some college,standard,none,37,54,73
female,group E,some college,standard,none,77,93,72
male,group D,some college,standard,none,56,61,62
male,group C,some college,standard,none,58,75,69
male,group C,some college,standard,none,61,65,61
male,group C,high school,standard,none,70,73,63
male,group C,associate's degree,standard,none,74,82,66
female,group D,some college,standard,none,67,70,61
male,group B,high school,standard,none,61,52,56
female,group D,some college,standard,none,75,75,76
male,group E,associate's degree,standard,none,73,75,86
female,group D,some college,standard,none,73,72,70
female,group B,some high school,free/reduced,none,36,41,44
female,group C,associate's degree,standard,none,61,69,57
male,group C,high school,standard,none,56,55,55
male,group C,high school,standard,none,49,61,77
male,group C,some college,standard,none,69,68,58
male,group D,some college,standard,none,45,56,34
female,group B,some high school,free/reduced,none,44,58,57
female,group B,associate's degree,standard,none,73,67,66
male,group C,high school,standard,none,68,78,77
female,group C,associate's degree,standard,completed,83,81,80
female,group D,some college,standard,none,72,58,64
female,group D,some college,standard,none,97,98,84
female,group D,bachelor's degree,standard,completed,70,100,88
female,group C,associate's degree,standard,completed,94,86,83
female,group C,associate's degree,standard,none,79,72,88
male,group D,some college,standard,none,57,61,68
male,group C,high school,standard,none,60,60,55
male,group C,high school,free/reduced,none,46,36,43
female,group C,associate's degree,standard,none,71,77,79
female,group B,some high school,free/reduced,none,59,83,69
female,group C,high school,standard,none,58,62,54
female,group C,high school,free/reduced,none,52,42,48
female,group B,high school,standard,none,55,66,67
female,group C,some college,standard,none,48,43,56
male,group D,some college,standard,none,72,62,67
female,group D,some college,standard,none,76,81,84
male,group C,high school,free/reduced,none,47,68,60
female,group D,associate's degree,standard,completed,97,78,85
female,group C,some college,standard,none,62,73,76
female,group C,associate's degree,standard,none,73,91,77
female,group D,some college,standard,none,74,72,66
male,group B,high school,free/reduced,none,15,46,41
female,group D,some college,standard,completed,79,95,98
female,group D,some college,standard,none,71,63,74
male,group C,high school,free/reduced,none,45,55,50
female,group C,some college,free/reduced,none,35,40,44
male,group D,some college,standard,none,62,85,88
female,group C,associate's degree,free/reduced,none,70,84,65
female,group D,some college,standard,none,61,46,67
female,group C,some college,standard,none,59,86,74
female,group C,associate's degree,standard,completed,77,85,95
female,group D,some college,standard,none,64,63,72
female,group D,some college,standard,completed,83,87,95
female,group D,some college,standard,none,76,76,77
male,group D,some college,standard,none,55,45,67
female,group D,some college,standard,none,62,75,67
male,group D,some college,standard,none,65,63,88
female,group C,associate's degree,standard,none,56,69,53
female,group E,some college,standard,completed,90,100,95
female,group C,some college,standard,none,64,74,44
male,group B,high school,free/reduced,none,56,56,42
male,group D,some college,standard,none,67,70,76
male,group C,high school,standard,none,44,44,58
male,group C,associate's degree,standard,none,68,93,77
female,group C,high school,standard,none,55,67,62
male,group C,high school,standard,none,57,57,53
female,group C,high school,standard,none,54,69,44
female,group C,some college,standard,none,70,69,66
female,group C,high school,standard,none,57,41,64
female,group D,some college,standard,none,76,82,74
female,group D,some college,standard,completed,77,70,73
female,group C,associate's degree,standard,none,66,85,78
male,group C,high school,standard,none,53,54,45
female,group E,associate's degree,standard,none,93,80,70
female,group C,some high school,standard,none,56,74,71
male,group C,high school,standard,none,66,62,51
female,group C,high school,free/reduced,none,41,48,48
female,group C,associate's degree,standard,none,86,82,90
female,group D,some college,standard,none,54,76,67
male,group D,high school,standard,none,51,39,61
male,group C,some college,standard,none,53,80,61
female,group D,some college,standard,none,77,88,81
female,group C,associate's degree,standard,none,75,85,90
male,group D,associate's degree,standard,none,73,74,76
male,group B,high school,free/reduced,none,43,38,34
female,group D,some college,standard,none,59,61,75
female,group C,associate's degree,standard,none,88,73,73
female,group D,some college,standard,none,84,88,99
female,group C,associate's degree,standard,completed,83,89,92
female,group C,associate's degree,standard,none,82,81,74
female,group D,some college,standard,completed,80,78,86
male,group C,high school,standard,none,82,70,64
female,group C,high school,free/reduced,none,44,50,48
female,group E,associate's degree,standard,completed,72,68,75
female,group C,some high school,free/reduced,none,50,63,52
male,group B,some high school,standard,none,47,46,66
male,group C,high school,standard,none,65,72,72
male,group D,some college,standard,none,59,63,55
female,group B,some high school,free/reduced,none,44,46,45
male,group C,associate's degree,standard,none,61,60,67
male,group C,some college,standard,none,61,53,75
female,group D,some college,standard,none,64,69,77
male,group C,high school,standard,none,56,64,63
male,group C,high school,standard,none,43,53,40
female,group B,some high school,free/reduced,none,34,52,45
female,group C,associate's degree,standard,completed,71,69,78
male,group C,high school,standard,none,51,64,71
female,group D,some college,standard,none,73,64,71
male,group D,high school,standard,none,61,56,38
female,group C,some college,standard,none,83,80,94
female,group D,some college,standard,none,84,87,88
male,group C,high school,standard,none,45,51,45
female,group D,some college,standard,none,62,48,58
male,group C,high school,standard,none,66,67,49
male,group D,high school,standard,none,52,61,66
male,group D,some college,standard,none,59,56,72
male,group C,high school,standard,none,50,49,48
male,group C,high school,standard,none,64,68,55
male,group D,some college,standard,none,64,68,79
male,group C,some high school,standard,none,76,64,61
female,group C,some college,standard,none,80,88,81
male,group D,some college,free/reduced,none,55,60,42
female,group E,associate's degree,standard,completed,67,86,79
male,group C,high school,free/reduced,none,59,60,39
male,group D,some college,standard,none,74,84,80
male,group D,some college,standard,none,70,63,69
male,group C,high school,standard,none,76,58,62
female,group C,high school,free/reduced,none,43,48,47
female,group C,some college,standard,none,70,71,57
female,group C,associate's degree,standard,none,65,86,88
female,group C,associate's degree,standard,none,82,81,78
female,group C,associate's degree,standard,completed,87,83,75
female,group E,associate's degree,standard,completed,83,89,99
male,group C,associate's degree,standard,none,79,100,71
female,group D,some college,standard,none,93,87,78
female,group D,some college,standard,none,63,60,48
female,group C,some college,free/reduced,none,49,56,55
female,group D,some college,standard,none,57,66,66
female,group C,bachelor's degree,standard,completed,96,85,81
male,group C,some college,standard,none,66,78,76
female,group D,some college,standard,none,75,85,81
female,group C,some college,standard,none,82,84,85
male,group C,associate's degree,standard,none,72,86,84
male,group C,high school,standard,none,58,61,73
male,group D,some college,standard,none,63,58,65
male,group D,high school,standard,none,53,58,43
male,group C,high school,standard,none,54,72,75
male,group D,some college,standard,none,47,32,45
male,group C,high school,standard,none,62,26,54
male,group C,high school,free/reduced,none,64,54,64
female,group C,some college,standard,none,69,71,59
male,group D,some college,standard,none,54,71,54
female,group C,associate's degree,standard,none,55,65,65
female,group C,associate's degree,standard,none,82,88,58
female,group D,some college,standard,none,55,69,70
female,group C,some high school,standard,none,61,48,70
female,group E,some college,standard,completed,84,87,87
female,group C,some college,standard,none,73,76,67
female,group B,some high school,standard,none,57,67,55
male,group C,some college,standard,none,68,65,60
male,group C,some college,standard,none,69,82,72
female,group C,high school,standard,none,43,33,54
female,group C,associate's degree,standard,completed,92,95,92
male,group C,high school,standard,none,72,69,72
female,group D,bachelor's degree,standard,none,79,93,98
male,group D,some college,standard,none,55,56,52
female,group E,associate's degree,standard,completed,100,90,92
female,group C,some college,standard,none,67,84,79
female,group C,associate's degree,standard,completed,64,65,81
female,group C,some college,standard,none,81,89,76
female,group E,bachelor's degree,standard,completed,81,88,79
female,group D,some college,standard,none,66,77,70
male,group C,high school,standard,none,76,53,78
female,group D,some college,standard,completed,79,100,89
female,group D,some college,standard,none,59,43,45
male,group C,high school,free/reduced,none,52,54,53
female,group C,associate's degree,standard,none,69,78,72
female,group D,some college,standard,none,80,69,71
male,group D,some college,standard,none,60,46,59
female,group E,associate's degree,standard,completed,68,78,83
female,group D,bachelor's degree,standard,none,80,84,74
female,group C,high school,standard,none,59,52,70
female,group C,high school,standard,none,58,78,51
female,group D,some college,standard,none,81,66,72
male,group C,associate's degree,standard,none,73,80,89
female,group D,some college,standard,none,56,53,70
female,group D,associate's degree,standard,completed,88,91,85
female,group D,some college,standard,completed,81,88,87
female,group D,some college,standard,completed,87,83,91
female,group C,some high school,free/reduced,none,62,67,85
female,group C,some college,standard,none,76,86,75
female,group C,high school,free/reduced,none,55,66,45
female,group C,associate's degree,standard,none,82,77,89
female,group D,some college,standard,none,72,70,79
male,group D,some college,standard,none,76,73,64
male,group C,high school,standard,none,78,63,57
female,group C,associate's degree,free/reduced,none,67,79,58
female,group D,some college,standard,none,69,70,77
female,group C,high school,free/reduced,none,55,63,56
female,group D,some college,standard,none,60,55,44
female,group C,associate's degree,free/reduced,none,56,77,57
male,group C,some college,standard,none,48,51,44
female,group E,some high school,standard,completed,70,77,71
male,group D,high school,free/reduced,none,55,43,48
male,group C,high school,free/reduced,none,54,60,52
male,group C,high school,standard,none,59,59,49
female,group E,associate's degree,standard,completed,77,86,76
female,group C,associate's degree,standard,none,79,70,85
male,group C,high school,standard,none,56,46,66
female,group D,some college,standard,completed,89,87,88
female,group D,some college,standard,none,84,84,69
male,group C,associate's degree,standard,none,75,74,61
female,group D,some college,standard,none,55,65,68
male,group C,associate's degree,standard,none,65,76,86
male,group D,some college,standard,none,39,37,38
female,group C,associate's degree,standard,completed,60,65,74
female,group C,some college,standard,none,65,63,71
female,group C,some college,standard,none,82,79,78
male,group C,some college,standard,none,77,80,62
female,group D,bachelor's degree,standard,completed,80,100,95
female,group D,bachelor's degree,standard,completed,73,69,73
male,group C,high school,standard,none,60,69,65
male,group C,high school,standard,none,64,69,71
male,group C,high school,standard,none,43,49,57
female,group C,associate's degree,standard,none,63,86,69
female,group B,some high school,free/reduced,none,51,68,64
female,group D,some college,standard,completed,89,88,79
female,group C,associate's degree,standard,none,74,86,86
male,group D,some college,standard,none,67,84,75
female,group D,some college,standard,none,98,74,87
female,group D,some college,standard,none,62,76,77
female,group C,associate's degree,standard,none,71,65,73
female,group B,some high school,standard,none,76,74,68
male,group C,some college,standard,none,68,85,71
female,group C,associate's degree,standard,completed,71,89,93
female,group D,some college,standard,none,76,74,77
male,group C,associate's degree,standard,none,56,75,66
female,group C,associate's degree,standard,completed,61,76,76
