gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group C,some college,standard,none,94,81,76
female,group D,some college,standard,none,76,88,84
female,group E,some high school,standard,none,79,97,62
female,group C,high school,standard,completed,86,97,87
female,group B,some college,standard,completed,73,89,81
male,group E,high school,standard,completed,87,100,79
male,group E,some college,standard,none,86,98,51
female,group B,high school,standard,completed,92,68,77
female,group C,some college,free/reduced,completed,60,83,44
male,group C,high school,free/reduced,none,77,62,78
female,group E,high school,free/reduced,none,76,71,76
female,group B,high school,standard,none,82,100,61
female,group A,high school,free/reduced,completed,91,100,79
female,group B,high school,standard,completed,79,79,55
male,group B,some high school,standard,none,98,100,74
male,group D,master's degree,standard,none,98,89,69
female,group C,some high school,free/reduced,none,79,85,93
female,group E,associate's degree,free/reduced,none,100,88,57
female,group D,associate's degree,standard,none,82,100,100
male,group C,master's degree,free/reduced,completed,90,100,83
female,group D,some college,standard,none,81,100,77
female,group E,some high school,standard,completed,88,90,84
male,group B,high school,standard,completed,56,84,43
female,group A,some college,standard,completed,59,100,59
male,group E,high school,free/reduced,completed,95,100,43
male,group C,master's degree,standard,completed,52,66,25
female,group C,associate's degree,standard,completed,54,100,45
female,group E,high school,free/reduced,completed,62,100,61
female,group C,high school,free/reduced,completed,60,84,97
female,group D,some college,free/reduced,completed,67,86,52
female,group B,some high school,standard,completed,82,60,70
male,group D,associate's degree,standard,completed,70,90,65
male,group C,associate's degree,standard,none,85,100,73
female,group B,associate's degree,standard,completed,75,90,94
female,group C,some college,standard,none,89,95,55
male,group E,some college,free/reduced,none,82,100,32
female,group C,associate's degree,standard,none,50,91,83
female,group A,some high school,standard,completed,81,61,36
female,group A,associate's degree,standard,completed,89,93,96
female,group E,master's degree,free/reduced,completed,74,100,35
female,group B,some college,standard,completed,93,100,100
female,group D,associate's degree,standard,completed,71,100,89
female,group C,associate's degree,free/reduced,none,86,87,83
female,group A,high school,standard,none,100,100,94
female,group D,some college,free/reduced,none,50,100,89
female,group A,bachelor's degree,standard,none,69,96,52
female,group C,some college,standard,completed,100,100,88
female,group C,master's degree,free/reduced,none,100,90,43
male,group B,high school,standard,none,78,86,100
female,group B,some college,free/reduced,none,84,99,41
male,group E,some high school,standard,none,100,97,49
female,group B,master's degree,free/reduced,completed,91,100,45
male,group C,some college,standard,none,57,73,67
female,group D,some high school,standard,completed,75,86,60
female,group C,associate's degree,standard,none,75,100,83
male,group D,high school,standard,none,69,90,100
male,group D,high school,standard,completed,32,97,90
male,group B,associate's degree,standard,none,84,94,79
male,group D,high school,standard,none,78,85,84
female,group D,some high school,standard,none,100,65,45
female,group E,associate's degree,standard,none,58,69,70
male,group E,associate's degree,free/reduced,none,91,99,90
male,group C,master's degree,standard,none,94,70,75
male,group C,high school,standard,completed,66,100,33
female,group C,master's degree,standard,none,100,92,36
female,group D,some college,standard,completed,54,79,55
male,group C,high school,standard,completed,42,77,54
female,group B,some high school,free/reduced,none,72,97,100
female,group C,associate's degree,standard,completed,51,52,86
female,group D,master's degree,standard,none,54,91,68
