gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group A,associate's degree,free/reduced,none,8,100,73
female,group E,some high school,standard,none,71,100,74
female,group C,master's degree,standard,none,44,84,48
male,group E,bachelor's degree,free/reduced,none,51,100,66
female,group E,bachelor's degree,free/reduced,completed,43,74,74
male,group B,high school,free/reduced,none,21,100,23
female,group A,high school,free/reduced,none,8,92,87
female,group D,high school,standard,none,8,73,78
female,group E,associate's degree,free/reduced,none,96,98,82
female,group B,bachelor's degree,standard,none,16,55,33
female,group D,high school,free/reduced,completed,84,83,42
female,group E,associate's degree,standard,completed,34,100,46
female,group A,high school,standard,completed,53,94,81
female,group C,master's degree,standard,completed,8,99,64
female,group C,some college,standard,none,39,69,100
female,group E,some college,free/reduced,none,32,84,92
female,group E,associate's degree,free/reduced,completed,51,100,100
female,group C,high school,standard,completed,21,85,92
female,group E,associate's degree,free/reduced,none,52,68,58
female,group C,some high school,standard,none,38,100,84
female,group C,some high school,free/reduced,completed,8,100,64
male,group D,high school,free/reduced,completed,18,100,76
female,group D,some high school,free/reduced,completed,58,82,43
male,group D,high school,standard,none,42,83,73
female,group E,some college,free/reduced,none,61,82,73
female,group C,bachelor's degree,standard,completed,44,94,65
male,group E,associate's degree,standard,none,22,96,78
female,group C,some college,free/reduced,none,21,100,82
female,group D,bachelor's degree,free/reduced,none,76,100,42
female,group D,some high school,standard,none,52,77,99
female,group D,high school,standard,none,61,100,75
female,group B,some high school,standard,none,80,46,85
female,group B,high school,standard,none,53,69,69
female,group E,associate's degree,standard,none,8,92,42
female,group C,bachelor's degree,standard,none,82,82,63
male,group C,bachelor's degree,free/reduced,completed,16,100,79
male,group C,master's degree,standard,completed,58,100,66
male,group A,some high school,standard,completed,8,72,85
male,group C,master's degree,free/reduced,completed,42,100,100
female,group D,some college,free/reduced,completed,48,100,89
female,group B,master's degree,standard,none,44,100,93
female,group D,some college,free/reduced,completed,18,99,76
female,group E,high school,standard,none,42,100,95
male,group E,associate's degree,free/reduced,completed,34,78,94
male,group C,high school,free/reduced,none,45,100,73
male,group B,bachelor's degree,free/reduced,completed,58,93,65
female,group C,associate's degree,standard,completed,30,88,33
female,group B,associate's degree,standard,completed,56,100,78
male,group C,associate's degree,standard,none,46,98,99
female,group D,some college,free/reduced,completed,66,82,60
male,group C,high school,standard,completed,36,100,100
male,group C,some high school,free/reduced,completed,53,69,85
male,group D,master's degree,free/reduced,none,63,80,86
male,group B,high school,standard,completed,42,65,47
female,group D,some high school,standard,none,70,54,89
female,group B,high school,standard,completed,42,92,39
female,group A,some college,standard,none,8,100,77
male,group C,associate's degree,standard,none,22,100,79
female,group C,some high school,free/reduced,completed,44,88,49
male,group B,high school,standard,none,35,88,82
female,group C,some high school,standard,completed,23,100,68
male,group B,associate's degree,standard,completed,32,60,75
male,group B,some high school,free/reduced,none,32,95,71
male,group C,associate's degree,standard,none,11,99,53
female,group A,high school,standard,none,55,85,87
female,group C,master's degree,free/reduced,none,46,84,88
male,group D,some college,standard,completed,55,97,61
male,group D,high school,standard,none,55,98,24
male,group B,some high school,standard,completed,42,93,51
female,group D,some high school,standard,completed,62,90,87
male,group E,some college,standard,completed,32,100,49
female,group C,high school,standard,none,68,100,72
male,group A,associate's degree,free/reduced,none,47,97,89
female,group E,high school,standard,none,8,95,93
female,group D,some college,free/reduced,none,61,100,98
male,group C,bachelor's degree,standard,none,8,83,63
female,group B,some college,standard,none,63,78,81
male,group C,some high school,free/reduced,completed,77,100,52
female,group C,some college,standard,none,94,90,58
female,group C,some high school,standard,none,46,95,73
male,group C,high school,standard,none,53,100,97
female,group A,some high school,free/reduced,completed,32,85,83
female,group C,some high school,free/reduced,completed,35,100,98
female,group D,associate's degree,standard,none,34,62,58
female,group C,high school,standard,none,56,77,84
female,group D,some high school,free/reduced,none,55,100,98
male,group D,bachelor's degree,standard,none,51,97,84
female,group B,bachelor's degree,standard,completed,48,71,64
male,group D,some high school,standard,completed,64,72,66
male,group D,high school,standard,completed,29,45,49
female,group C,high school,standard,none,49,100,88
male,group E,bachelor's degree,free/reduced,completed,22,69,94
male,group B,associate's degree,free/reduced,none,50,77,63
female,group C,bachelor's degree,standard,none,51,100,59
female,group C,high school,standard,none,60,87,38
female,group D,master's degree,standard,none,58,92,47
female,group C,some college,free/reduced,completed,66,67,59
male,group B,high school,standard,none,24,100,87
female,group E,associate's degree,standard,completed,60,99,70
female,group A,bachelor's degree,standard,completed,57,58,41
female,group B,bachelor's degree,free/reduced,none,58,85,77
male,group C,high school,free/reduced,completed,53,100,61
female,group B,associate's degree,standard,none,64,99,29
male,group C,some college,free/reduced,completed,57,95,91
male,group D,some college,standard,completed,31,100,45
female,group C,associate's degree,standard,none,37,95,96
female,group C,some college,standard,completed,8,63,77
female,group E,high school,standard,none,60,100,70
female,group B,some college,free/reduced,none,11,87,47
male,group D,high school,standard,none,17,95,96
female,group C,associate's degree,free/reduced,none,64,100,71
male,group C,some college,standard,none,38,86,90
female,group E,high school,standard,completed,8,100,96
female,group D,some college,standard,completed,100,87,89
male,group D,some college,free/reduced,none,34,99,97
female,group B,some college,standard,none,16,100,94
female,group C,some high school,free/reduced,completed,34,97,83
female,group D,master's degree,standard,none,40,100,100
female,group A,bachelor's degree,free/reduced,completed,57,79,82
male,group D,high school,standard,none,62,100,80
female,group E,associate's degree,free/reduced,none,47,78,82
male,group C,bachelor's degree,standard,completed,71,100,91
male,group D,high school,standard,completed,61,85,94
female,group D,high school,standard,completed,41,43,88
male,group C,bachelor's degree,standard,none,43,85,63
female,group B,some high school,standard,none,50,58,73
female,group C,some high school,standard,none,41,100,91
male,group A,master's degree,free/reduced,none,35,93,85
female,group D,some college,standard,none,22,80,97
female,group C,some college,free/reduced,completed,38,96,77
female,group A,high school,free/reduced,none,73,73,72
female,group C,some college,standard,none,67,100,34
male,group B,some high school,standard,none,59,56,34
female,group A,some college,standard,none,47,78,84
female,group E,high school,free/reduced,completed,44,87,85
male,group A,associate's degree,free/reduced,none,12,95,87
male,group C,some high school,free/reduced,none,54,73,92
male,group C,some college,standard,none,67,100,53
female,group B,some high school,standard,completed,65,93,92
female,group C,some college,standard,completed,64,80,72
male,group A,high school,free/reduced,none,38,100,95
male,group D,some college,free/reduced,none,53,88,71
female,group C,bachelor's degree,standard,none,46,99,87
female,group B,some college,standard,none,30,73,73
female,group D,some high school,standard,completed,35,98,64
male,group C,some high school,free/reduced,none,8,99,76
female,group B,high school,standard,none,8,86,78
female,group C,high school,standard,none,50,97,100
female,group C,some college,free/reduced,none,91,96,91
male,group A,some high school,standard,completed,54,95,86
female,group B,some college,standard,completed,32,83,79
male,group B,high school,free/reduced,completed,30,100,72
male,group B,some high school,standard,none,48,80,77
female,group D,some high school,free/reduced,completed,44,100,82
female,group E,bachelor's degree,standard,none,38,100,36
female,group D,bachelor's degree,standard,none,38,97,65
female,group E,some college,standard,completed,54,82,77
male,group D,some high school,free/reduced,none,75,50,88
male,group E,associate's degree,standard,none,8,79,72
female,group C,some high school,free/reduced,none,69,100,52
female,group D,associate's degree,free/reduced,none,46,95,65
male,group A,associate's degree,standard,none,26,91,87
female,group B,some high school,free/reduced,none,76,85,40
female,group A,associate's degree,standard,completed,9,100,77
female,group C,high school,standard,none,56,67,100
male,group C,high school,standard,none,50,100,62
male,group B,some college,free/reduced,none,52,93,45
male,group D,bachelor's degree,standard,completed,76,62,26
female,group C,associate's degree,free/reduced,none,33,92,80
female,group C,some college,standard,completed,45,99,49
female,group A,some college,standard,none,69,100,67
female,group E,bachelor's degree,free/reduced,none,11,86,74
female,group C,high school,standard,none,18,100,72
male,group C,bachelor's degree,standard,completed,26,78,35
female,group D,some college,free/reduced,none,9,97,67
male,group C,high school,standard,none,18,99,70
male,group E,some college,standard,none,46,98,70
male,group C,bachelor's degree,standard,none,55,100,64
male,group E,associate's degree,standard,none,67,96,55
male,group E,some college,free/reduced,completed,55,90,75
male,group D,some high school,standard,none,77,70,100
male,group C,bachelor's degree,standard,none,81,57,95
female,group D,master's degree,standard,none,45,93,46
female,group B,some college,standard,none,59,93,64
female,group C,bachelor's degree,standard,none,45,93,99
female,group C,high school,standard,none,56,95,60
female,group C,associate's degree,standard,completed,49,100,76
male,group E,associate's degree,free/reduced,none,36,76,65
male,group D,master's degree,free/reduced,none,48,96,66
male,group C,some high school,standard,none,44,64,92
male,group D,master's degree,standard,none,12,91,81
male,group B,master's degree,free/reduced,none,32,100,82
female,group E,bachelor's degree,free/reduced,none,79,85,65
female,group E,some college,free/reduced,none,33,48,62
female,group C,high school,standard,none,30,89,78
female,group E,some college,free/reduced,completed,33,74,64
female,group A,some high school,free/reduced,none,48,87,62
female,group B,some college,standard,none,77,95,26
female,group E,bachelor's degree,standard,completed,44,100,76
male,group D,high school,free/reduced,none,24,98,62
female,group C,high school,free/reduced,none,40,100,64
male,group D,associate's degree,free/reduced,none,97,97,76
female,group E,bachelor's degree,standard,completed,33,39,63
male,group C,master's degree,standard,completed,33,75,81
female,group C,associate's degree,standard,completed,31,90,72
male,group C,some college,standard,none,46,73,52
male,group A,bachelor's degree,free/reduced,none,58,96,100
female,group B,bachelor's degree,standard,none,37,95,46
female,group B,high school,standard,completed,25,89,77
male,group E,bachelor's degree,standard,completed,41,100,58
female,group D,master's degree,standard,none,89,93,90
male,group D,associate's degree,free/reduced,none,67,78,70
male,group B,some college,standard,none,59,80,67
male,group E,bachelor's degree,standard,none,68,62,51
male,group A,some college,free/reduced,none,55,82,79
male,group D,associate's degree,standard,none,61,35,50
female,group C,some college,free/reduced,none,8,100,68
male,group D,master's degree,standard,none,83,57,55
female,group E,bachelor's degree,standard,completed,44,75,79
male,group C,some college,free/reduced,none,65,93,82
female,group A,some college,standard,none,43,96,34
female,group E,some high school,free/reduced,none,52,95,88
female,group C,high school,standard,completed,45,87,58
male,group C,high school,standard,completed,57,78,77
female,group A,associate's degree,standard,none,36,80,83
male,group C,associate's degree,standard,completed,55,100,52
female,group C,some college,standard,none,52,77,77
female,group E,associate's degree,standard,none,35,94,49
male,group C,high school,standard,none,61,53,71
male,group C,some college,free/reduced,none,50,85,87
male,group C,some college,standard,none,17,100,92
male,group D,high school,free/reduced,none,55,100,77
female,group E,some college,free/reduced,completed,48,91,91
female,group C,associate's degree,standard,completed,34,87,86
female,group E,associate's degree,standard,completed,43,97,55
male,group B,associate's degree,standard,completed,45,100,80
male,group A,associate's degree,standard,none,76,100,53
male,group C,some high school,free/reduced,none,74,99,75
female,group D,some college,free/reduced,completed,8,81,71
female,group B,high school,standard,none,74,83,83
female,group B,some high school,standard,none,37,100,40
female,group C,associate's degree,standard,none,81,100,48
female,group B,some high school,free/reduced,none,47,100,88
male,group D,some college,standard,none,53,60,81
female,group D,some college,standard,none,60,96,71
female,group D,bachelor's degree,standard,none,58,95,86
female,group B,bachelor's degree,standard,none,23,100,89
male,group B,bachelor's degree,free/reduced,completed,8,85,43
female,group C,master's degree,standard,completed,64,77,47
male,group B,some high school,standard,completed,26,79,62
female,group C,some high school,free/reduced,completed,36,77,84
male,group A,some college,free/reduced,none,47,92,89
male,group E,bachelor's degree,standard,none,43,99,86
female,group D,some college,standard,completed,52,100,59
male,group E,high school,standard,completed,37,88,59
female,group B,some college,standard,completed,32,56,84
female,group D,some college,free/reduced,none,35,85,71
female,group E,some college,standard,completed,42,100,63
female,group D,bachelor's degree,free/reduced,none,61,99,53
female,group B,some college,standard,none,59,93,44
female,group B,bachelor's degree,standard,completed,31,100,85
female,group C,high school,standard,none,70,55,93
female,group D,associate's degree,standard,completed,50,100,89
female,group D,associate's degree,free/reduced,none,85,48,94
female,group B,some high school,standard,none,42,87,42
female,group D,some college,free/reduced,none,31,92,75
male,group E,some college,standard,none,42,72,59
female,group D,associate's degree,free/reduced,none,15,80,90
female,group D,some high school,standard,none,48,88,49
male,group B,some high school,standard,none,33,100,39
female,group D,some college,standard,none,21,84,30
male,group B,some college,standard,completed,42,100,98
female,group E,bachelor's degree,standard,completed,45,59,67
female,group D,bachelor's degree,standard,completed,40,100,81
female,group C,some high school,standard,none,26,100,99
male,group E,high school,standard,completed,53,68,73
male,group B,associate's degree,free/reduced,none,47,98,74
female,group C,some college,free/reduced,none,56,95,93
female,group E,high school,free/reduced,completed,41,96,74
female,group E,some high school,standard,none,22,100,48
female,group B,some high school,standard,completed,40,59,64
female,group D,high school,free/reduced,none,69,100,84
female,group B,high school,free/reduced,none,34,64,89
male,group B,high school,free/reduced,completed,85,97,99
female,group D,associate's degree,standard,none,58,80,69
male,group E,some college,free/reduced,none,30,100,74
female,group C,associate's degree,free/reduced,none,100,100,94
male,group C,associate's degree,standard,none,45,96,63
female,group D,associate's degree,standard,none,25,98,68
female,group B,associate's degree,standard,none,40,100,34
male,group D,some college,standard,none,66,98,75
female,group D,associate's degree,free/reduced,none,48,98,36
female,group B,master's degree,free/reduced,none,42,100,77
female,group D,associate's degree,standard,none,11,86,98
female,group E,some college,standard,none,43,100,45
male,group D,associate's degree,standard,none,67,97,77
female,group B,bachelor's degree,free/reduced,completed,50,89,95
female,group E,some high school,free/reduced,completed,51,98,66
female,group C,some high school,free/reduced,none,54,65,89
male,group C,some high school,standard,completed,37,81,93
male,group B,some high school,standard,none,28,94,82
female,group E,high school,standard,completed,36,100,36
male,group C,some college,free/reduced,none,8,86,80
female,group B,some high school,standard,none,85,93,94
female,group E,master's degree,free/reduced,completed,50,92,61
female,group A,high school,standard,none,31,89,66
male,group C,some college,standard,none,41,100,83
female,group B,master's degree,free/reduced,completed,30,91,51
male,group A,bachelor's degree,free/reduced,completed,18,47,94
male,group B,associate's degree,free/reduced,none,56,100,65
male,group D,high school,standard,none,57,96,59
male,group D,high school,standard,completed,43,83,55
female,group B,associate's degree,free/reduced,none,30,90,63
female,group C,some college,standard,none,52,92,84
female,group B,some college,standard,none,8,82,90
male,group C,some college,free/reduced,completed,48,67,79
female,group D,bachelor's degree,standard,none,40,52,80
male,group D,high school,standard,completed,33,68,81
female,group A,associate's degree,standard,none,51,94,62
female,group A,some college,standard,none,100,83,100
male,group C,high school,standard,completed,70,89,83
female,group D,some college,free/reduced,none,50,99,93
female,group C,master's degree,standard,none,58,93,82
male,group C,high school,standard,completed,49,97,65
male,group B,some college,standard,completed,8,100,83
male,group A,some college,free/reduced,completed,28,88,91
female,group E,high school,free/reduced,completed,48,97,62
male,group C,some high school,standard,none,8,89,56
female,group B,bachelor's degree,standard,none,30,71,66
male,group E,high school,free/reduced,none,45,77,74
male,group C,associate's degree,standard,none,8,100,79
male,group E,some college,standard,none,11,84,85
female,group E,associate's degree,free/reduced,none,38,94,80
female,group E,associate's degree,free/reduced,completed,60,100,97
male,group A,high school,free/reduced,none,61,83,95
female,group D,high school,standard,none,58,94,88
male,group D,high school,standard,none,44,98,79
female,group D,master's degree,free/reduced,completed,78,78,88
male,group B,some college,standard,none,16,100,83
female,group E,some high school,standard,none,38,89,85
male,group C,master's degree,standard,none,64,97,95
male,group C,some high school,standard,none,64,100,84
female,group E,bachelor's degree,standard,completed,23,95,98
male,group C,some college,free/reduced,none,91,100,96
female,group B,associate's degree,standard,none,29,98,82
male,group C,some college,free/reduced,none,55,86,62
male,group E,associate's degree,standard,completed,8,100,87
male,group D,some college,standard,none,33,99,49
female,group A,bachelor's degree,standard,completed,64,100,37
female,group D,high school,standard,completed,8,95,96
male,group D,high school,standard,none,53,40,58
male,group B,bachelor's degree,standard,none,36,53,47
male,group D,some college,standard,none,43,94,94
female,group E,associate's degree,standard,none,14,100,75
male,group B,high school,standard,none,43,90,71
female,group C,some college,standard,none,49,100,72
female,group C,bachelor's degree,free/reduced,none,38,74,63
female,group B,high school,standard,completed,51,82,95
male,group B,master's degree,free/reduced,none,25,43,69
male,group C,some college,free/reduced,none,56,99,83
male,group E,some college,standard,completed,8,90,86
female,group D,some college,standard,none,10,96,89
female,group A,high school,free/reduced,none,62,96,53
female,group D,some college,free/reduced,none,56,43,88
male,group B,high school,standard,completed,8,100,89
male,group D,bachelor's degree,standard,none,27,90,98
female,group C,some college,standard,none,61,100,61
male,group B,master's degree,standard,none,59,55,64
female,group A,some high school,standard,none,68,60,42
female,group C,some college,standard,completed,67,100,100
male,group C,master's degree,standard,none,50,100,85
female,group E,some college,standard,none,68,65,64
male,group D,high school,standard,none,46,100,90
female,group C,some college,standard,none,40,91,77
female,group D,high school,free/reduced,none,49,94,71
female,group D,high school,standard,none,79,97,45
male,group B,some high school,standard,none,50,100,93
female,group D,associate's degree,free/reduced,completed,50,88,94
male,group A,some college,standard,none,45,100,70
female,group A,high school,standard,none,49,94,67
male,group C,associate's degree,free/reduced,none,19,94,96
female,group E,associate's degree,standard,none,68,70,83
female,group B,master's degree,standard,completed,35,99,75
male,group E,some high school,standard,completed,52,79,89
female,group E,bachelor's degree,standard,none,52,100,60
male,group D,associate's degree,free/reduced,none,27,85,48
female,group C,some college,free/reduced,completed,35,87,86
male,group D,associate's degree,standard,none,9,73,45
male,group D,some high school,standard,completed,57,97,72
male,group C,some high school,standard,completed,58,100,72
female,group D,some college,standard,none,72,94,78
female,group C,associate's degree,free/reduced,completed,54,98,57
male,group B,some college,standard,none,55,94,100
female,group D,associate's degree,standard,none,57,50,62
male,group C,high school,free/reduced,none,23,100,73
male,group B,some high school,standard,none,36,99,69
male,group B,associate's degree,standard,completed,46,100,60
male,group E,some college,standard,completed,34,100,94
male,group E,some high school,free/reduced,completed,50,89,78
female,group C,high school,standard,none,32,100,52
male,group E,associate's degree,standard,none,26,67,81
male,group D,some high school,standard,completed,40,100,48
female,group A,associate's degree,standard,none,93,100,89
male,group E,some high school,free/reduced,completed,40,92,49
male,group B,some college,free/reduced,completed,90,98,52
female,group C,master's degree,free/reduced,none,24,97,80
female,group D,associate's degree,standard,none,30,69,86
male,group E,high school,standard,none,52,93,78
female,group A,some high school,standard,none,24,100,93
female,group D,some high school,standard,none,35,87,80
female,group C,bachelor's degree,standard,none,99,95,100
male,group E,some college,standard,none,34,98,80
male,group B,some college,standard,none,53,97,90
female,group D,associate's degree,standard,none,62,100,29
female,group B,associate's degree,free/reduced,none,61,100,79
male,group B,associate's degree,free/reduced,none,42,94,72
female,group E,master's degree,free/reduced,completed,50,99,87
male,group B,high school,free/reduced,none,36,89,31
female,group C,some college,free/reduced,completed,70,87,58
male,group C,bachelor's degree,standard,none,48,75,68
male,group D,some college,standard,completed,79,86,83
male,group B,some high school,free/reduced,none,8,70,72
female,group C,master's degree,free/reduced,none,38,60,52
male,group C,some high school,standard,completed,23,100,75
female,group C,master's degree,standard,none,59,100,69
male,group C,high school,standard,completed,77,100,50
female,group E,some college,free/reduced,completed,63,83,84
female,group D,bachelor's degree,free/reduced,none,71,91,91
male,group D,high school,free/reduced,none,36,100,90
male,group C,high school,free/reduced,completed,29,79,100
female,group C,high school,standard,none,34,98,62
female,group B,associate's degree,free/reduced,none,34,100,59
female,group A,some college,standard,completed,37,100,72
female,group C,some high school,standard,completed,46,75,91
female,group E,bachelor's degree,standard,completed,42,100,100
male,group C,bachelor's degree,standard,none,62,87,70
female,group B,high school,standard,none,46,99,41
male,group C,some high school,standard,none,43,85,46
female,group C,associate's degree,free/reduced,completed,37,85,68
female,group B,high school,free/reduced,none,50,98,67
female,group D,bachelor's degree,standard,none,49,78,81
male,group B,associate's degree,standard,completed,8,56,83
female,group C,associate's degree,free/reduced,completed,38,100,54
female,group C,some high school,standard,completed,55,100,60
female,group E,high school,standard,none,40,100,82
female,group C,associate's degree,standard,none,8,98,100
male,group B,high school,standard,none,22,87,86
male,group A,some high school,standard,none,59,100,56
female,group C,associate's degree,standard,none,78,100,70
male,group B,high school,standard,none,8,99,93
female,group A,some high school,standard,none,81,91,81
male,group B,some high school,standard,completed,44,100,99
male,group D,master's degree,standard,none,53,65,47
male,group C,bachelor's degree,standard,completed,56,75,72
female,group D,associate's degree,standard,completed,40,89,84
male,group D,master's degree,free/reduced,none,56,89,58
male,group E,some college,free/reduced,none,10,83,91
male,group B,some high school,standard,completed,36,92,88
female,group D,some high school,free/reduced,none,69,90,94
male,group E,bachelor's degree,standard,none,43,99,52
female,group C,some high school,free/reduced,completed,36,100,100
female,group B,associate's degree,free/reduced,none,60,91,69
male,group C,some college,standard,none,45,92,100
female,group B,some college,standard,none,42,91,68
female,group B,master's degree,standard,none,48,98,74
female,group A,some high school,standard,completed,8,83,85
female,group C,associate's degree,free/reduced,none,45,65,76
female,group C,some high school,standard,none,30,96,74
female,group D,some high school,standard,completed,62,100,83
male,group B,some high school,standard,none,55,100,76
female,group D,associate's degree,free/reduced,completed,50,93,75
male,group C,some high school,standard,completed,65,100,100
male,group B,bachelor's degree,standard,completed,60,100,98
female,group B,associate's degree,standard,none,70,77,84
female,group D,bachelor's degree,free/reduced,none,49,76,58
female,group E,master's degree,standard,none,64,95,80
female,group B,some high school,free/reduced,completed,8,98,95
male,group C,bachelor's degree,free/reduced,none,31,100,62
female,group D,bachelor's degree,free/reduced,none,48,44,54
female,group B,some college,free/reduced,none,88,91,33
male,group D,high school,standard,none,11,75,69
female,group B,some high school,free/reduced,none,68,58,54
female,group C,some college,free/reduced,completed,8,77,61
female,group D,some college,free/reduced,none,14,84,41
male,group D,bachelor's degree,free/reduced,none,42,88,72
female,group D,some college,standard,none,51,100,72
male,group D,some college,free/reduced,none,50,77,93
female,group D,some college,standard,none,99,100,61
male,group E,high school,free/reduced,none,8,85,67
female,group C,master's degree,free/reduced,none,18,97,49
male,group D,high school,free/reduced,none,53,95,94
female,group C,some college,standard,completed,38,95,64
female,group C,associate's degree,standard,completed,39,53,70
female,group B,some high school,standard,none,25,56,58
female,group E,some college,standard,none,78,100,73
female,group A,some high school,standard,none,32,91,73
female,group D,associate's degree,standard,none,63,83,82
male,group D,bachelor's degree,standard,completed,50,97,89
male,group C,high school,standard,completed,25,98,46
male,group D,high school,free/reduced,none,30,94,77
female,group B,associate's degree,standard,completed,61,74,93
female,group B,bachelor's degree,free/reduced,none,56,96,58
male,group D,some college,free/reduced,none,70,58,74
male,group C,some high school,standard,none,32,100,57
female,group A,some college,standard,completed,58,90,41
male,group C,some college,free/reduced,completed,53,97,97
female,group B,associate's degree,standard,none,40,81,61
male,group E,high school,standard,none,36,100,79
female,group B,some college,standard,none,26,88,36
male,group E,some high school,free/reduced,none,38,100,82
male,group D,associate's degree,standard,none,42,100,98
female,group D,high school,standard,none,13,92,61
female,group C,high school,standard,completed,8,70,77
female,group C,associate's degree,standard,completed,46,97,72
male,group B,associate's degree,free/reduced,none,40,100,81
female,group D,associate's degree,standard,completed,74,78,78
female,group E,some college,standard,none,89,100,55
male,group D,bachelor's degree,free/reduced,none,59,100,85
female,group E,master's degree,free/reduced,completed,9,72,56
female,group C,some high school,standard,completed,42,98,63
male,group D,associate's degree,free/reduced,none,59,100,57
female,group C,some college,free/reduced,none,56,42,70
female,group E,high school,standard,none,51,72,73
male,group A,associate's degree,standard,none,36,98,78
male,group B,some college,standard,none,27,99,84
female,group D,some high school,free/reduced,completed,43,73,88
female,group D,bachelor's degree,free/reduced,none,65,97,70
female,group C,master's degree,free/reduced,none,52,53,61
female,group E,associate's degree,standard,completed,10,81,60
male,group C,high school,standard,none,29,100,64
male,group C,high school,free/reduced,completed,67,100,73
female,group B,master's degree,standard,completed,42,58,70
male,group C,bachelor's degree,standard,none,93,71,70
female,group D,associate's degree,standard,completed,31,93,80
female,group E,high school,standard,completed,8,100,48
female,group E,bachelor's degree,standard,none,81,75,25
female,group C,high school,free/reduced,completed,61,100,58
female,group D,bachelor's degree,standard,none,69,87,64
female,group C,high school,standard,none,50,89,68
male,group A,master's degree,standard,none,56,63,74
male,group D,associate's degree,standard,none,8,100,54
female,group B,high school,standard,none,26,100,51
male,group C,master's degree,standard,none,9,88,69
male,group C,master's degree,free/reduced,completed,40,72,95
female,group D,high school,standard,none,80,86,76
female,group D,some college,free/reduced,none,8,76,100
male,group E,some college,standard,none,45,100,81
male,group E,associate's degree,standard,none,80,88,70
male,group B,high school,free/reduced,completed,73,100,73
female,group D,some college,free/reduced,completed,22,68,92
female,group C,high school,free/reduced,none,50,82,86
male,group D,high school,standard,completed,34,71,93
male,group D,associate's degree,standard,none,29,99,81
male,group D,associate's degree,free/reduced,completed,36,87,72
female,group D,some college,free/reduced,completed,55,92,81
female,group E,high school,free/reduced,none,72,96,93
male,group E,some high school,free/reduced,none,64,85,76
female,group D,bachelor's degree,standard,completed,31,97,79
male,group B,some college,free/reduced,none,40,100,61
female,group E,some high school,free/reduced,none,64,74,98
female,group C,some college,standard,completed,24,100,83
male,group C,bachelor's degree,standard,completed,73,100,97
female,group E,master's degree,standard,none,81,69,41
male,group D,high school,standard,completed,31,97,52
female,group B,some college,free/reduced,none,39,85,89
male,group E,associate's degree,free/reduced,completed,79,96,89
male,group B,some high school,standard,completed,50,94,56
male,group E,associate's degree,free/reduced,none,71,75,65
male,group D,bachelor's degree,free/reduced,none,57,45,75
female,group D,some college,standard,none,47,82,85
male,group C,some high school,free/reduced,none,30,92,74
female,group D,some college,standard,completed,40,100,55
female,group D,master's degree,free/reduced,none,55,95,93
female,group C,bachelor's degree,standard,none,57,100,58
male,group D,high school,standard,none,63,100,79
male,group E,some high school,free/reduced,completed,74,92,75
male,group E,some high school,standard,completed,8,100,45
male,group C,some college,standard,completed,8,97,73
male,group E,associate's degree,standard,completed,64,92,64
female,group B,high school,standard,completed,41,96,51
female,group D,high school,free/reduced,none,19,91,34
female,group E,some high school,standard,completed,76,100,33
female,group D,bachelor's degree,free/reduced,none,48,83,84
female,group B,bachelor's degree,standard,completed,21,99,75
male,group D,some high school,free/reduced,none,45,82,80
female,group C,some high school,standard,none,34,99,94
male,group C,high school,standard,none,42,100,69
male,group E,some high school,free/reduced,none,66,100,63
male,group D,high school,free/reduced,completed,56,89,46
female,group B,some high school,standard,completed,34,79,85
female,group C,master's degree,free/reduced,completed,41,100,72
male,group C,some high school,free/reduced,none,35,100,88
female,group C,bachelor's degree,standard,none,58,85,74
female,group C,some college,free/reduced,none,80,90,64
male,group D,some college,free/reduced,none,31,100,70
male,group E,some high school,free/reduced,completed,76,67,90
female,group C,associate's degree,standard,none,35,98,87
male,group C,some high school,free/reduced,completed,31,97,69
female,group B,some college,free/reduced,none,78,89,79
male,group C,bachelor's degree,standard,completed,67,69,58
female,group A,associate's degree,standard,completed,83,93,80
male,group D,high school,free/reduced,completed,22,100,60
female,group A,some college,free/reduced,completed,73,89,93
male,group C,high school,free/reduced,none,38,72,69
male,group C,high school,standard,completed,78,65,68
male,group D,high school,standard,completed,17,92,88
male,group C,bachelor's degree,standard,completed,61,95,60
male,group C,bachelor's degree,standard,completed,63,90,59
male,group C,some college,standard,none,49,99,53
female,group D,some college,standard,none,81,100,96
male,group A,high school,free/reduced,none,51,98,63
male,group C,some college,free/reduced,completed,59,89,75
female,group D,some college,standard,none,47,100,100
male,group B,some high school,standard,completed,73,100,97
male,group D,bachelor's degree,free/reduced,completed,22,100,89
female,group A,high school,standard,none,65,91,77
female,group A,high school,standard,none,49,54,57
female,group C,some high school,standard,none,8,100,78
female,group E,master's degree,free/reduced,completed,12,92,77
male,group C,some college,standard,none,73,80,83
male,group D,some college,standard,completed,35,100,100
female,group C,some high school,standard,none,68,94,34
female,group D,some college,free/reduced,none,66,100,100
female,group D,high school,standard,none,36,94,97
female,group E,associate's degree,free/reduced,none,50,91,71
female,group D,some college,standard,none,42,66,87
male,group D,some high school,standard,none,81,72,89
female,group D,some college,standard,completed,36,89,63
male,group B,high school,free/reduced,none,85,91,61
female,group E,master's degree,standard,none,24,81,83
female,group C,master's degree,free/reduced,completed,64,92,67
female,group C,associate's degree,standard,completed,51,71,93
female,group D,some college,free/reduced,completed,70,66,64
male,group C,high school,free/reduced,completed,52,99,55
