code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
AAA,2014J,146495,F,South Region,A Level or Equivalent,30-40pct,35 to 55,0,121,Y,Withdrawn
DDD,2014J,865437,M,South Region,Lower Than A Level,30-40pct,0 to 35,0,57,N,Withdrawn
BBB,2014J,787475,M,East Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,108,N,Withdrawn
BBB,2013J,703978,M,West Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,65,N,Pass
EEE,2013J,310786,F,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,158,N,Pass
DDD,2014J,848369,M,South East Region,Lower Than A Level,90-100pct,0 to 35,0,74,N,Fail
FFF,2014J,897228,M,Scotland,A Level or Equivalent,20-30pct,35 to 55,0,89,N,Distinction
EEE,2014B,1143752,F,South East Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Withdrawn
BBB,2013J,1307498,F,Ireland,HE Qualification,20-30pct,0 to 35,0,70,N,Pass
BBB,2013B,728935,F,North Region,HE Qualification,20-30pct,0 to 35,0,57,N,Pass
BBB,2013J,1292601,F,Ireland,HE Qualification,80-90pct,0 to 35,0,73,N,Withdrawn
BBB,2013B,538590,F,East Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,123,N,Distinction
EEE,2014J,249596,M,Scotland,Lower Than A Level,0-10pct,0 to 35,0,111,N,Pass
BBB,2014J,503349,F,South East Region,Lower Than A Level,80-90pct,35 to 55,0,62,N,Pass
FFF,2013J,900614,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,89,N,Fail
DDD,2014J,630631,M,West Midlands Region,A Level or Equivalent,90-100pct,0 to 35,0,76,N,Withdrawn
BBB,2014B,278233,F,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,67,N,Pass
FFF,2014J,72570,M,Scotland,Lower Than A Level,50-60pct,0 to 35,0,114,N,Distinction
CCC,2013J,193308,F,East Anglian Region,HE Qualification,90-100pct,0 to 35,0,156,N,Pass
DDD,2013J,611980,M,East Anglian Region,Lower Than A Level,40-50pct,35 to 55,0,62,N,Withdrawn
DDD,2013J,740799,M,East Midlands Region,Lower Than A Level,60-70pct,35 to 55,0,98,N,Fail
DDD,2013J,289072,F,West Midlands Region,HE Qualification,0-10pct,0 to 35,1,102,N,Pass
BBB,2014J,1596615,M,South Region,A Level or Equivalent,40-50pct,0 to 35,0,63,Y,Distinction
GGG,2013J,594161,F,Wales,A Level or Equivalent,30-40pct,0 to 35,1,64,N,Distinction
DDD,2014B,1418478,F,London Region,A Level or Equivalent,30-40pct,0 to 35,0,124,N,Pass
FFF,2013B,551824,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,106,N,Pass
FFF,2014B,331332,M,Scotland,Lower Than A Level,80-90pct,0 to 35,1,120,N,Pass
DDD,2014B,1306985,M,London Region,A Level or Equivalent,70-80pct,0 to 35,0,93,N,Fail
FFF,2013B,1206663,M,South East Region,Lower Than A Level,50-60pct,0 to 35,0,189,N,Withdrawn
GGG,2014J,390125,F,West Midlands Region,Lower Than A Level,0-10pct,35 to 55,0,65,N,Withdrawn
DDD,2014B,1321158,M,North Western Region,A Level or Equivalent,70-80pct,35 to 55,0,56,N,Withdrawn
EEE,2013B,598230,M,London Region,HE Qualification,30-40pct,0 to 35,0,50,Y,Pass
BBB,2013J,631442,F,West Midlands Region,HE Qualification,50-60pct,0 to 35,0,65,N,Withdrawn
GGG,2014B,1288300,F,North Western Region,A Level or Equivalent,0-10pct,55 to 100,0,95,N,Withdrawn
FFF,2014J,806198,M,South East Region,Lower Than A Level,90-100pct,0 to 35,0,64,N,Distinction
CCC,2014J,211143,M,South Region,A Level or Equivalent,50-60pct,0 to 35,0,80,N,Withdrawn
AAA,2014J,419547,F,South West Region,HE Qualification,20-30pct,0 to 35,1,61,N,Withdrawn
FFF,2013J,364998,M,Scotland,A Level or Equivalent,50-60pct,0 to 35,1,116,N,Fail
DDD,2013B,219782,F,Wales,Lower Than A Level,40-50pct,0 to 35,0,74,N,Fail
CCC,2013J,949507,M,Wales,HE Qualification,10-20,0 to 35,0,78,N,Fail
FFF,2013B,875103,F,South West Region,Lower Than A Level,50-60pct,35 to 55,0,64,N,Pass
BBB,2013J,765224,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,80,N,Fail
CCC,2014J,1217300,M,North Western Region,A Level or Equivalent,80-90pct,0 to 35,0,81,N,Fail
CCC,2013J,632621,F,Scotland,A Level or Equivalent,40-50pct,35 to 55,0,59,N,Withdrawn
FFF,2014J,711812,F,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,98,N,Fail
BBB,2013J,595101,F,Wales,A Level or Equivalent,10-20,0 to 35,1,98,N,Withdrawn
BBB,2014B,823444,M,North Region,A Level or Equivalent,50-60pct,0 to 35,0,117,N,Distinction
CCC,2014J,373954,F,East Midlands Region,HE Qualification,30-40pct,0 to 35,0,62,N,Pass
FFF,2014J,1066516,M,West Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,85,N,Fail
FFF,2013J,335819,F,London Region,HE Qualification,40-50pct,0 to 35,0,53,N,Fail
EEE,2014B,716424,F,Yorkshire Region,HE Qualification,20-30pct,0 to 35,0,113,Y,Distinction
CCC,2014B,775039,M,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,101,N,Pass
BBB,2013B,676698,M,North Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
FFF,2014B,1267719,M,South East Region,HE Qualification,80-90pct,0 to 35,0,130,N,Fail
BBB,2014B,215097,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,66,N,Withdrawn
BBB,2013J,480962,F,London Region,HE Qualification,20-30pct,0 to 35,0,147,N,Pass
CCC,2013B,760853,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,85,N,Fail
FFF,2014J,723986,M,Wales,Lower Than A Level,10-20,0 to 35,1,66,Y,Fail
FFF,2014B,1122395,M,Wales,HE Qualification,80-90pct,35 to 55,1,188,N,Pass
CCC,2014B,135632,F,South Region,Lower Than A Level,20-30pct,0 to 35,0,73,N,Withdrawn
BBB,2014B,659144,M,North Western Region,A Level or Equivalent,10-20,0 to 35,0,57,N,Distinction
DDD,2014J,970664,F,South East Region,HE Qualification,20-30pct,35 to 55,0,132,N,Fail
CCC,2013B,768644,M,South West Region,Lower Than A Level,0-10pct,0 to 35,0,115,N,Pass
CCC,2014J,762791,F,Scotland,Lower Than A Level,90-100pct,35 to 55,0,58,N,Pass
BBB,2014B,1159469,M,South West Region,A Level or Equivalent,50-60pct,35 to 55,0,62,N,Pass
BBB,2014J,253055,F,North Region,Lower Than A Level,20-30pct,35 to 55,0,103,N,Pass
CCC,2013J,730302,F,East Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,58,N,Withdrawn
BBB,2013J,897551,F,Scotland,A Level or Equivalent,80-90pct,35 to 55,0,56,N,Withdrawn
CCC,2013B,338995,F,East Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,79,N,Distinction
FFF,2014B,506704,M,Scotland,A Level or Equivalent,60-70pct,35 to 55,0,61,N,Pass
GGG,2013J,251579,F,South Region,Lower Than A Level,40-50pct,0 to 35,0,43,N,Fail
AAA,2014B,403308,M,North Western Region,A Level or Equivalent,60-70pct,0 to 35,0,57,N,Fail
AAA,2014B,750871,F,South West Region,A Level or Equivalent,90-100pct,0 to 35,0,51,N,Fail
BBB,2014B,607911,F,London Region,A Level or Equivalent,0-10pct,0 to 35,0,103,N,Pass
DDD,2014B,578165,F,South West Region,A Level or Equivalent,40-50pct,0 to 35,0,180,Y,Fail
BBB,2013J,1246514,M,South West Region,A Level or Equivalent,70-80pct,35 to 55,0,52,N,Withdrawn
CCC,2014J,401546,M,West Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,65,N,Pass
BBB,2014B,778470,F,South West Region,Lower Than A Level,70-80pct,0 to 35,0,93,N,Fail
GGG,2013J,721611,F,Scotland,A Level or Equivalent,60-70pct,0 to 35,0,51,N,Pass
FFF,2014B,218611,M,London Region,A Level or Equivalent,10-20,0 to 35,0,44,N,Pass
FFF,2013J,1193540,M,South West Region,Lower Than A Level,70-80pct,0 to 35,1,122,N,Fail
EEE,2014J,1135488,F,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,77,N,Pass
FFF,2013J,1021160,M,South East Region,A Level or Equivalent,10-20,35 to 55,0,98,N,Pass
GGG,2013B,503399,M,North Western Region,Lower Than A Level,20-30pct,35 to 55,0,51,Y,Pass
BBB,2013J,450154,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,74,N,Withdrawn
BBB,2013B,948316,F,North Western Region,HE Qualification,0-10pct,35 to 55,1,122,N,Fail
BBB,2013J,334669,M,East Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,93,Y,Pass
DDD,2014J,177093,F,South Region,Lower Than A Level,60-70pct,35 to 55,0,75,Y,Withdrawn
FFF,2014J,1040941,M,South East Region,HE Qualification,0-10pct,0 to 35,0,75,N,Distinction
BBB,2013J,783774,F,South East Region,Lower Than A Level,40-50pct,0 to 35,0,65,N,Distinction
EEE,2014B,299130,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,88,N,Fail
BBB,2014J,773701,M,Wales,Lower Than A Level,80-90pct,35 to 55,0,78,N,Withdrawn
BBB,2013B,274144,M,South Region,Lower Than A Level,30-40pct,0 to 35,0,49,N,Withdrawn
FFF,2014J,800304,F,South East Region,Lower Than A Level,90-100pct,0 to 35,0,119,N,Pass
AAA,2014J,598931,F,Wales,Lower Than A Level,10-20,35 to 55,0,79,N,Withdrawn
BBB,2014J,786676,F,North Region,A Level or Equivalent,90-100pct,35 to 55,0,73,N,Withdrawn
BBB,2013J,418893,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,173,N,Distinction
CCC,2014J,367915,F,South East Region,A Level or Equivalent,10-20,35 to 55,0,92,Y,Pass
DDD,2014J,1269825,F,Yorkshire Region,A Level or Equivalent,40-50pct,35 to 55,0,61,N,Pass
DDD,2014J,170566,M,Wales,A Level or Equivalent,70-80pct,0 to 35,0,93,N,Fail
FFF,2014B,1115745,F,South West Region,Lower Than A Level,60-70pct,35 to 55,0,115,N,Pass
FFF,2013J,581865,M,London Region,A Level or Equivalent,70-80pct,0 to 35,1,157,N,Distinction
FFF,2014J,1342167,M,Scotland,Lower Than A Level,80-90pct,0 to 35,0,55,N,Fail
FFF,2014J,1312191,M,East Midlands Region,Lower Than A Level,20-30pct,35 to 55,0,73,N,Withdrawn
EEE,2014B,625881,F,East Anglian Region,Lower Than A Level,70-80pct,35 to 55,0,64,N,Withdrawn
EEE,2013J,1536650,F,London Region,A Level or Equivalent,90-100pct,0 to 35,1,51,N,Withdrawn
DDD,2014J,160368,M,North Western Region,Lower Than A Level,60-70pct,0 to 35,0,153,N,Fail
EEE,2014B,1014442,M,South Region,HE Qualification,0-10pct,35 to 55,0,67,N,Withdrawn
EEE,2013J,708006,M,Yorkshire Region,A Level or Equivalent,50-60pct,0 to 35,3,56,Y,Pass
FFF,2014B,259161,M,West Midlands Region,A Level or Equivalent,10-20,0 to 35,3,253,N,Withdrawn
BBB,2013J,305299,F,Scotland,A Level or Equivalent,60-70pct,35 to 55,0,75,N,Pass
AAA,2014J,2032036,M,West Midlands Region,No Formal quals,20-30pct,0 to 35,0,51,N,Withdrawn
DDD,2013J,530492,F,North Region,Post Graduate Qualification,20-30pct,0 to 35,0,71,N,Withdrawn
DDD,2014B,1511695,M,South Region,A Level or Equivalent,60-70pct,0 to 35,0,47,N,Withdrawn
BBB,2014J,684624,M,Yorkshire Region,Lower Than A Level,70-80pct,35 to 55,0,153,N,Pass
DDD,2013J,173114,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,62,N,Pass
FFF,2014J,460186,M,North Region,A Level or Equivalent,0-10pct,0 to 35,0,126,N,Withdrawn
EEE,2013J,374280,M,Wales,A Level or Equivalent,90-100pct,0 to 35,0,159,N,Withdrawn
BBB,2014B,558206,M,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,78,N,Fail
GGG,2014J,388924,F,East Anglian Region,A Level or Equivalent,70-80pct,35 to 55,0,51,N,Pass
DDD,2014J,1696226,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,132,Y,Pass
FFF,2013J,634989,F,London Region,No Formal quals,60-70pct,0 to 35,0,172,N,Distinction
DDD,2013J,1259275,F,North Western Region,A Level or Equivalent,60-70pct,35 to 55,0,162,N,Pass
DDD,2014J,233236,M,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,63,N,Fail
CCC,2014J,328225,M,North Western Region,HE Qualification,20-30pct,0 to 35,0,51,N,Pass
FFF,2013B,281931,M,Ireland,A Level or Equivalent,10-20,0 to 35,0,127,N,Withdrawn
FFF,2014J,586347,M,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,69,N,Distinction
FFF,2013B,551062,M,North Region,HE Qualification,0-10pct,35 to 55,0,96,N,Pass
CCC,2014B,240190,F,Wales,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Distinction
EEE,2013J,245362,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,43,N,Withdrawn
FFF,2013J,1153062,M,Ireland,Lower Than A Level,40-50pct,0 to 35,0,100,N,Pass
CCC,2014J,1138676,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,87,N,Fail
DDD,2013J,1708018,F,South Region,A Level or Equivalent,60-70pct,0 to 35,0,122,N,Withdrawn
DDD,2014J,762362,F,South East Region,A Level or Equivalent,50-60pct,0 to 35,0,69,N,Pass
FFF,2014J,406829,M,North Region,A Level or Equivalent,10-20,0 to 35,0,162,N,Distinction
BBB,2014J,103755,M,East Anglian Region,HE Qualification,70-80pct,0 to 35,0,118,N,Withdrawn
DDD,2014B,1262451,F,East Anglian Region,HE Qualification,0-10pct,35 to 55,0,102,N,Withdrawn
FFF,2014J,2311183,F,South Region,A Level or Equivalent,0-10pct,35 to 55,0,85,N,Pass
DDD,2014J,477280,F,London Region,HE Qualification,40-50pct,0 to 35,0,65,N,Withdrawn
BBB,2013J,774333,M,South East Region,Lower Than A Level,0-10pct,0 to 35,0,43,N,Distinction
EEE,2014J,239621,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,122,N,Withdrawn
EEE,2014B,130427,M,West Midlands Region,HE Qualification,70-80pct,0 to 35,0,66,N,Pass
GGG,2014J,369588,F,Wales,Lower Than A Level,60-70pct,0 to 35,0,123,N,Fail
FFF,2014J,592353,F,East Midlands Region,HE Qualification,20-30pct,0 to 35,0,84,N,Pass
FFF,2013B,317997,F,South Region,Lower Than A Level,20-30pct,35 to 55,1,91,N,Pass
GGG,2014B,1603098,F,Ireland,Lower Than A Level,90-100pct,35 to 55,0,66,N,Withdrawn
FFF,2013J,187955,M,East Anglian Region,Lower Than A Level,70-80pct,35 to 55,0,117,N,Pass
CCC,2014J,557753,M,Wales,Lower Than A Level,90-100pct,0 to 35,0,90,Y,Pass
EEE,2014J,415926,M,East Midlands Region,HE Qualification,0-10pct,0 to 35,0,66,N,Withdrawn
BBB,2014B,975316,F,Wales,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
CCC,2014J,1105122,M,Scotland,Lower Than A Level,20-30pct,0 to 35,0,123,N,Fail
GGG,2014J,798077,F,East Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,57,Y,Distinction
EEE,2013J,673483,F,London Region,A Level or Equivalent,40-50pct,35 to 55,0,57,N,Pass
CCC,2014B,323387,F,Yorkshire Region,No Formal quals,10-20,0 to 35,0,87,N,Pass
DDD,2013J,1199984,F,East Midlands Region,HE Qualification,60-70pct,35 to 55,0,62,N,Distinction
FFF,2014B,721596,F,Scotland,Lower Than A Level,40-50pct,0 to 35,0,87,Y,Pass
CCC,2014J,568803,M,East Midlands Region,A Level or Equivalent,30-40pct,35 to 55,0,62,N,Fail
BBB,2013J,452175,F,Scotland,A Level or Equivalent,10-20,0 to 35,0,59,N,Withdrawn
CCC,2013J,1090117,M,Yorkshire Region,HE Qualification,0-10pct,0 to 35,0,125,N,Fail
DDD,2013J,852744,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,104,N,Pass
DDD,2014J,853127,M,London Region,A Level or Equivalent,70-80pct,35 to 55,0,68,N,Pass
EEE,2014B,104449,M,Ireland,HE Qualification,60-70pct,0 to 35,0,47,N,Distinction
FFF,2014B,1758417,M,Ireland,A Level or Equivalent,60-70pct,0 to 35,0,81,N,Withdrawn
BBB,2014J,640617,M,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,48,N,Fail
GGG,2014J,1119874,F,North Western Region,A Level or Equivalent,0-10pct,35 to 55,0,82,N,Withdrawn
BBB,2014B,366654,M,West Midlands Region,Lower Than A Level,80-90pct,35 to 55,0,49,Y,Withdrawn
CCC,2013B,196836,M,South West Region,A Level or Equivalent,20-30pct,0 to 35,1,96,Y,Withdrawn
DDD,2013J,923112,F,West Midlands Region,Lower Than A Level,90-100pct,35 to 55,0,86,N,Pass
FFF,2014B,1115659,M,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,134,N,Withdrawn
FFF,2014J,337016,M,East Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,62,N,Withdrawn
BBB,2014B,502128,F,Ireland,A Level or Equivalent,30-40pct,35 to 55,0,81,N,Withdrawn
DDD,2013J,1246608,M,West Midlands Region,A Level or Equivalent,0-10pct,35 to 55,0,68,N,Withdrawn
FFF,2013B,862603,F,London Region,Lower Than A Level,10-20,0 to 35,0,71,N,Fail
CCC,2013J,112751,M,Scotland,Lower Than A Level,20-30pct,0 to 35,0,48,N,Pass
DDD,2013J,330553,M,South East Region,HE Qualification,30-40pct,35 to 55,0,110,N,Distinction
FFF,2014J,863216,F,South West Region,Lower Than A Level,0-10pct,35 to 55,0,92,N,Distinction
CCC,2013B,582042,M,North Western Region,Lower Than A Level,40-50pct,0 to 35,0,167,N,Withdrawn
BBB,2013J,250173,M,Wales,A Level or Equivalent,80-90pct,35 to 55,0,89,N,Fail
GGG,2013B,693574,M,East Anglian Region,Lower Than A Level,50-60pct,35 to 55,0,68,N,Pass
BBB,2014J,926626,F,North Region,HE Qualification,10-20,35 to 55,0,107,N,Fail
FFF,2013B,638129,F,Yorkshire Region,A Level or Equivalent,40-50pct,0 to 35,0,70,Y,Fail
EEE,2013J,811782,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,73,N,Fail
CCC,2014J,80937,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,97,N,Pass
DDD,2014J,507074,F,East Anglian Region,Lower Than A Level,0-10pct,0 to 35,0,97,Y,Pass
BBB,2013J,1849833,F,Yorkshire Region,Lower Than A Level,90-100pct,35 to 55,0,92,N,Distinction
DDD,2014B,565020,M,North Western Region,HE Qualification,40-50pct,0 to 35,0,49,N,Pass
DDD,2014J,1187038,F,North Region,HE Qualification,50-60pct,0 to 35,0,144,N,Pass
BBB,2013J,294798,F,Scotland,Lower Than A Level,20-30pct,0 to 35,0,92,N,Withdrawn
DDD,2014J,388837,M,Wales,Lower Than A Level,90-100pct,0 to 35,0,56,N,Pass
FFF,2014B,266983,M,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,1,94,Y,Fail
BBB,2013J,557196,M,West Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,68,Y,Pass
GGG,2014J,450944,F,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,55,N,Pass
CCC,2014J,841850,M,East Anglian Region,Lower Than A Level,60-70pct,35 to 55,1,53,N,Pass
DDD,2014J,1104612,M,East Anglian Region,Lower Than A Level,30-40pct,35 to 55,0,117,N,Pass
CCC,2013B,588756,F,Scotland,A Level or Equivalent,90-100pct,0 to 35,1,85,N,Withdrawn
EEE,2014B,435452,M,North Region,A Level or Equivalent,40-50pct,0 to 35,0,64,N,Withdrawn
DDD,2014J,1680036,F,South Region,Lower Than A Level,20-30pct,0 to 35,0,120,N,Pass
FFF,2014B,460905,M,Scotland,A Level or Equivalent,70-80pct,35 to 55,3,108,Y,Pass
BBB,2014B,658393,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,85,N,Withdrawn
FFF,2014J,535599,F,Scotland,Lower Than A Level,30-40pct,35 to 55,0,155,N,Pass
FFF,2014B,1029957,F,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,102,Y,Pass
BBB,2014J,438327,M,East Anglian Region,Lower Than A Level,80-90pct,35 to 55,0,53,N,Withdrawn
FFF,2014J,497803,F,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,100,N,Pass
BBB,2014J,180662,F,London Region,Lower Than A Level,10-20,0 to 35,0,96,Y,Withdrawn
DDD,2014J,202831,F,East Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,69,N,Fail
GGG,2014J,60349,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,59,N,Pass
EEE,2013J,359996,F,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,134,N,Pass
CCC,2013B,511372,F,North Western Region,No Formal quals,70-80pct,0 to 35,0,118,N,Withdrawn
FFF,2013J,272009,M,Yorkshire Region,Lower Than A Level,60-70pct,0 to 35,0,112,Y,Fail
BBB,2013B,578847,M,Scotland,A Level or Equivalent,60-70pct,35 to 55,0,77,N,Pass
DDD,2014J,1056576,F,South Region,Lower Than A Level,80-90pct,35 to 55,0,77,N,Withdrawn
BBB,2014J,671964,M,Wales,A Level or Equivalent,20-30pct,0 to 35,0,58,N,Pass
DDD,2014J,327121,M,Ireland,Lower Than A Level,70-80pct,0 to 35,0,76,N,Fail
DDD,2013B,787729,F,South Region,Lower Than A Level,50-60pct,0 to 35,0,54,N,Pass
FFF,2014J,584368,F,Ireland,A Level or Equivalent,70-80pct,0 to 35,1,91,N,Withdrawn
BBB,2014J,877061,F,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,120,N,Pass
BBB,2014J,1112809,F,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,206,N,Fail
EEE,2014J,879185,F,London Region,A Level or Equivalent,70-80pct,35 to 55,0,168,N,Pass
BBB,2013B,1222578,F,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,48,N,Withdrawn
CCC,2014B,880537,F,South East Region,A Level or Equivalent,60-70pct,0 to 35,0,75,N,Pass
DDD,2014B,659917,M,Scotland,Lower Than A Level,30-40pct,0 to 35,0,107,N,Distinction
DDD,2013B,791224,M,London Region,Lower Than A Level,10-20,0 to 35,0,103,N,Withdrawn
FFF,2014J,268257,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,177,N,Pass
DDD,2014J,695599,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,48,Y,Withdrawn
CCC,2013B,729436,M,Yorkshire Region,Lower Than A Level,90-100pct,0 to 35,0,59,N,Withdrawn
BBB,2013J,71507,F,South West Region,Lower Than A Level,10-20,0 to 35,1,93,N,Distinction
BBB,2014B,215471,M,London Region,Lower Than A Level,30-40pct,0 to 35,0,64,N,Pass
CCC,2013B,1607809,M,East Anglian Region,A Level or Equivalent,0-10pct,35 to 55,0,44,N,Withdrawn
BBB,2013B,110707,M,South Region,Lower Than A Level,70-80pct,0 to 35,1,115,N,Pass
DDD,2013J,1202212,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,81,N,Fail
GGG,2014B,258784,F,Scotland,HE Qualification,70-80pct,35 to 55,0,57,N,Pass
FFF,2014B,492993,M,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,93,N,Pass
CCC,2014B,353772,M,North Western Region,Lower Than A Level,70-80pct,0 to 35,1,116,N,Withdrawn
FFF,2014J,923307,M,Yorkshire Region,Lower Than A Level,50-60pct,35 to 55,1,53,N,Withdrawn
DDD,2013J,1230489,M,Yorkshire Region,A Level or Equivalent,60-70pct,35 to 55,0,58,N,Withdrawn
DDD,2014B,453937,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,67,Y,Pass
FFF,2014J,417620,F,West Midlands Region,HE Qualification,30-40pct,0 to 35,0,115,N,Pass
DDD,2014B,105226,M,Scotland,Lower Than A Level,80-90pct,35 to 55,0,84,N,Withdrawn
DDD,2014J,537094,M,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,4,56,N,Withdrawn
BBB,2014B,1430132,F,South Region,Lower Than A Level,40-50pct,0 to 35,0,66,N,Withdrawn
BBB,2014J,349486,F,London Region,HE Qualification,90-100pct,35 to 55,0,49,N,Withdrawn
CCC,2014J,1301513,F,South Region,A Level or Equivalent,0-10pct,35 to 55,0,64,Y,Withdrawn
EEE,2013J,871499,M,Scotland,A Level or Equivalent,60-70pct,0 to 35,0,83,N,Pass
CCC,2013B,1430507,F,East Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,121,N,Pass
GGG,2013J,457836,F,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,48,N,Fail
CCC,2013B,386387,M,North Region,A Level or Equivalent,20-30pct,35 to 55,0,79,N,Withdrawn
FFF,2013B,409153,M,South East Region,Lower Than A Level,10-20,0 to 35,1,91,Y,Pass
BBB,2013J,412416,F,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,1,43,N,Pass
FFF,2014J,306394,M,North Region,A Level or Equivalent,30-40pct,0 to 35,0,84,N,Fail
FFF,2013J,542844,M,North Western Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Fail
FFF,2014B,1559433,F,South West Region,A Level or Equivalent,10-20,0 to 35,0,151,N,Pass
GGG,2013J,637306,F,Scotland,A Level or Equivalent,0-10pct,0 to 35,0,121,N,Withdrawn
CCC,2013B,1291317,F,South East Region,A Level or Equivalent,70-80pct,0 to 35,0,217,N,Withdrawn
FFF,2013J,289362,M,East Anglian Region,Lower Than A Level,0-10pct,35 to 55,0,121,N,Pass
BBB,2014J,1093969,M,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,79,N,Fail
CCC,2013J,1484055,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,100,N,Distinction
CCC,2013J,719530,M,Yorkshire Region,Lower Than A Level,50-60pct,0 to 35,0,100,N,Fail
BBB,2013B,1216933,F,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,52,N,Distinction
BBB,2013B,376652,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,52,Y,Fail
BBB,2014J,744950,F,Scotland,No Formal quals,0-10pct,35 to 55,0,46,N,Distinction
DDD,2014J,688589,M,Scotland,A Level or Equivalent,0-10pct,35 to 55,1,90,N,Pass
CCC,2013J,606078,F,East Anglian Region,HE Qualification,10-20,35 to 55,0,76,N,Pass
DDD,2013J,498121,M,Ireland,A Level or Equivalent,80-90pct,35 to 55,0,55,N,Withdrawn
FFF,2014J,286270,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,44,Y,Pass
GGG,2013J,553660,F,East Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,53,Y,Withdrawn
BBB,2013J,1062247,M,West Midlands Region,A Level or Equivalent,40-50pct,35 to 55,0,49,N,Distinction
BBB,2013B,374245,F,Scotland,Lower Than A Level,40-50pct,0 to 35,0,45,N,Distinction
DDD,2014J,344830,M,West Midlands Region,HE Qualification,40-50pct,0 to 35,1,120,Y,Withdrawn
CCC,2014J,592190,F,South Region,A Level or Equivalent,70-80pct,0 to 35,0,67,N,Pass
DDD,2014J,1125689,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,107,N,Fail
CCC,2014B,678341,M,South West Region,A Level or Equivalent,10-20,0 to 35,1,192,N,Fail
EEE,2013J,289053,F,Yorkshire Region,A Level or Equivalent,80-90pct,35 to 55,0,56,N,Pass
