code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
AAA,2014B,559020,M,West Midlands Region,A Level or Equivalent,10-20,0 to 35,0,40,N,Fail
DDD,2014B,198454,F,South Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
CCC,2014J,659784,M,Ireland,Lower Than A Level,80-90pct,0 to 35,0,90,Y,Pass
BBB,2014J,542630,M,Yorkshire Region,HE Qualification,80-90pct,35 to 55,0,60,N,Withdrawn
DDD,2013B,540296,F,Scotland,Lower Than A Level,60-70pct,0 to 35,1,91,N,Fail
BBB,2013B,1338996,F,Ireland,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
DDD,2013B,534371,F,London Region,Lower Than A Level,20-30pct,0 to 35,0,151,Y,Withdrawn
FFF,2014J,607183,M,West Midlands Region,HE Qualification,30-40pct,35 to 55,1,120,N,Fail
BBB,2014J,597801,F,East Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,60,Y,Withdrawn
CCC,2014J,538441,M,Scotland,HE Qualification,70-80pct,35 to 55,0,90,N,Pass
GGG,2014J,614394,F,Yorkshire Region,A Level or Equivalent,70-80pct,35 to 55,0,40,N,Fail
FFF,2013J,336980,M,South Region,A Level or Equivalent,60-70pct,0 to 35,1,120,N,Fail
BBB,2013J,560180,F,Yorkshire Region,HE Qualification,10-20,0 to 35,0,60,N,Pass
BBB,2014B,605085,F,South Region,Lower Than A Level,90-100pct,35 to 55,0,60,N,Pass
CCC,2014B,585807,M,London Region,No Formal quals,30-40pct,0 to 35,0,90,N,Fail
FFF,2013J,603131,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
CCC,2014B,575640,F,North Western Region,A Level or Equivalent,60-70pct,35 to 55,0,40,N,Pass
BBB,2013B,528001,F,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,121,N,Fail
BBB,2014J,537789,F,South East Region,HE Qualification,80-90pct,0 to 35,0,60,N,Pass
DDD,2013B,523135,F,South West Region,Lower Than A Level,20-30pct,0 to 35,0,60,Y,Withdrawn
DDD,2013J,1476385,M,Scotland,HE Qualification,90-100pct,35 to 55,0,60,N,Pass
BBB,2014J,1751631,F,South Region,HE Qualification,90-100pct,35 to 55,0,60,N,Pass
CCC,2014J,537974,M,North Western Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,1958514,M,East Anglian Region,A Level or Equivalent,20-30pct,35 to 55,0,60,Y,Pass
FFF,2013J,588710,M,East Midlands Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Withdrawn
DDD,2014J,650502,M,West Midlands Region,A Level or Equivalent,0-10pct,35 to 55,0,60,N,Withdrawn
DDD,2013J,331196,F,East Midlands Region,Lower Than A Level,70-80pct,0 to 35,1,182,N,Pass
CCC,2014J,653875,M,South Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,619023,F,Scotland,Lower Than A Level,10-20,0 to 35,0,121,Y,Withdrawn
FFF,2014J,582947,M,Ireland,HE Qualification,10-20,0 to 35,0,60,N,Pass
FFF,2013J,2249362,F,North Region,Lower Than A Level,30-40pct,0 to 35,3,121,Y,Withdrawn
FFF,2013B,480336,M,South East Region,Lower Than A Level,90-100pct,0 to 35,1,121,N,Pass
CCC,2014B,194539,F,North Western Region,A Level or Equivalent,80-90pct,0 to 35,0,120,N,Distinction
FFF,2014J,508922,M,South East Region,A Level or Equivalent,70-80pct,0 to 35,1,60,N,Fail
BBB,2013J,609725,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Fail
EEE,2014B,2409050,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
BBB,2013J,2093684,F,South East Region,Lower Than A Level,10-20,35 to 55,0,60,Y,Withdrawn
GGG,2014J,536256,F,London Region,Lower Than A Level,30-40pct,0 to 35,0,40,N,Pass
CCC,2014B,617814,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,90,N,Pass
BBB,2013B,1375005,F,South Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Distinction
FFF,2014J,643161,M,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Withdrawn
DDD,2013J,583498,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,120,N,Withdrawn
GGG,2014J,590920,F,South East Region,Lower Than A Level,20-30pct,0 to 35,0,40,N,Fail
CCC,2014J,620033,M,Scotland,HE Qualification,60-70pct,35 to 55,0,40,N,Pass
CCC,2013J,450935,F,West Midlands Region,Lower Than A Level,0-10pct,0 to 35,1,150,N,Pass
FFF,2013J,22608,M,South West Region,A Level or Equivalent,40-50pct,0 to 35,2,119,N,Withdrawn
FFF,2013J,569624,F,South East Region,Lower Than A Level,10-20,0 to 35,0,40,Y,Fail
BBB,2014J,544223,F,Wales,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Pass
DDD,2013J,2387129,M,Wales,HE Qualification,50-60pct,35 to 55,0,121,N,Pass
BBB,2013J,330275,F,South Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Pass
BBB,2013B,642325,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
DDD,2014B,628692,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,183,Y,Withdrawn
GGG,2013J,567745,M,Scotland,Lower Than A Level,70-80pct,35 to 55,0,40,Y,Fail
FFF,2014J,561635,F,Yorkshire Region,HE Qualification,80-90pct,35 to 55,0,60,N,Pass
CCC,2014B,596147,M,South West Region,Lower Than A Level,0-10pct,0 to 35,1,155,N,Withdrawn
EEE,2014J,527793,M,Scotland,Lower Than A Level,20-30pct,35 to 55,1,121,N,Fail
FFF,2013J,677787,F,North Western Region,HE Qualification,0-10pct,35 to 55,0,60,N,Pass
EEE,2013J,615717,F,Scotland,Lower Than A Level,90-100pct,0 to 35,0,120,N,Withdrawn
DDD,2014J,590458,M,North Region,Lower Than A Level,50-60pct,0 to 35,0,216,N,Fail
EEE,2013J,636391,F,Ireland,Lower Than A Level,30-40pct,0 to 35,0,40,N,Pass
BBB,2013J,564285,F,East Anglian Region,A Level or Equivalent,10-20,0 to 35,0,60,N,Withdrawn
FFF,2013J,511261,F,Scotland,Lower Than A Level,0-10pct,0 to 35,0,121,N,Fail
DDD,2013J,628533,F,South Region,HE Qualification,90-100pct,0 to 35,0,90,N,Pass
GGG,2013J,537022,F,Scotland,Lower Than A Level,60-70pct,0 to 35,0,40,Y,Fail
BBB,2014J,569095,F,Scotland,HE Qualification,80-90pct,35 to 55,0,90,N,Pass
BBB,2013B,639616,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
CCC,2014J,343091,F,South Region,Lower Than A Level,60-70pct,0 to 35,0,155,N,Pass
FFF,2013J,579927,M,South Region,A Level or Equivalent,10-20,0 to 35,0,120,N,Pass
BBB,2013J,542483,F,North Western Region,Lower Than A Level,0-10pct,35 to 55,0,60,N,Pass
CCC,2013J,534263,F,Yorkshire Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Distinction
EEE,2013J,1861430,M,West Midlands Region,HE Qualification,60-70pct,0 to 35,0,60,N,Pass
DDD,2013B,509939,M,South Region,HE Qualification,70-80pct,0 to 35,0,60,N,Distinction
CCC,2014J,123655,M,Scotland,HE Qualification,90-100pct,0 to 35,0,90,N,Withdrawn
GGG,2013J,535390,F,East Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,40,Y,Pass
BBB,2014J,547503,F,South Region,A Level or Equivalent,90-100pct,0 to 35,4,60,N,Pass
EEE,2013J,620035,M,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,0,89,N,Pass
CCC,2013J,256354,F,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,150,N,Withdrawn
FFF,2013J,534370,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Withdrawn
DDD,2014J,591750,F,Ireland,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Pass
FFF,2014B,529463,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,2244920,M,London Region,A Level or Equivalent,50-60pct,0 to 35,4,231,N,Withdrawn
CCC,2014B,651907,M,Scotland,Lower Than A Level,0-10pct,35 to 55,0,145,N,Withdrawn
BBB,2013B,533687,F,Wales,Lower Than A Level,70-80pct,0 to 35,1,60,N,Fail
FFF,2014J,406033,M,North Western Region,HE Qualification,50-60pct,35 to 55,1,153,N,Fail
AAA,2013J,2382268,F,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Pass
FFF,2014J,651380,M,Scotland,Lower Than A Level,70-80pct,0 to 35,0,120,Y,Fail
EEE,2014J,554393,M,Ireland,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Fail
FFF,2013J,549575,M,South Region,Lower Than A Level,60-70pct,0 to 35,0,121,N,Pass
EEE,2013J,566807,M,South West Region,HE Qualification,50-60pct,0 to 35,0,90,N,Pass
FFF,2014J,571309,F,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,120,Y,Fail
GGG,2014J,658904,F,South Region,A Level or Equivalent,40-50pct,0 to 35,0,40,N,Withdrawn
FFF,2014B,619397,M,South Region,Lower Than A Level,20-30pct,0 to 35,0,152,N,Withdrawn
GGG,2014J,614240,F,South West Region,Lower Than A Level,0-10pct,0 to 35,0,40,Y,Pass
GGG,2013B,574807,F,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Pass
FFF,2013J,513868,M,South Region,A Level or Equivalent,70-80pct,0 to 35,0,91,Y,Fail
CCC,2014J,637761,F,South Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Withdrawn
DDD,2014J,509709,M,Ireland,Lower Than A Level,70-80pct,0 to 35,0,120,N,Pass
FFF,2013J,1459970,M,South Region,HE Qualification,90-100pct,55 to 100,0,83,N,Distinction
DDD,2013J,581018,M,West Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,90,N,Fail
CCC,2014J,557417,F,South Region,A Level or Equivalent,60-70pct,35 to 55,0,120,N,Pass
GGG,2014B,539703,F,South Region,Lower Than A Level,10-20,0 to 35,0,40,Y,Pass
DDD,2014J,568691,M,South West Region,A Level or Equivalent,40-50pct,0 to 35,3,90,N,Fail
BBB,2014J,595261,M,South Region,Lower Than A Level,80-90pct,35 to 55,0,60,N,Pass
EEE,2013J,568774,M,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,40,N,Withdrawn
DDD,2014B,638693,F,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Withdrawn
BBB,2013B,531003,F,South Region,A Level or Equivalent,10-20,0 to 35,0,121,N,Pass
FFF,2014J,552141,M,South Region,A Level or Equivalent,70-80pct,0 to 35,0,120,N,Withdrawn
FFF,2013B,644704,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
GGG,2013J,652781,M,South Region,HE Qualification,90-100pct,35 to 55,0,40,N,Pass
FFF,2013J,571727,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,1,90,N,Withdrawn
FFF,2013B,396748,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,120,N,Pass
BBB,2014J,606420,F,South Region,Lower Than A Level,30-40pct,0 to 35,0,119,N,Fail
FFF,2013J,532114,F,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,3,182,N,Fail
CCC,2013J,586193,F,South East Region,A Level or Equivalent,20-30pct,0 to 35,0,90,N,Pass
EEE,2014B,2516666,M,Yorkshire Region,HE Qualification,50-60pct,35 to 55,0,60,N,Distinction
BBB,2014J,608780,F,Scotland,HE Qualification,40-50pct,0 to 35,0,60,N,Pass
DDD,2014J,2558466,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,2,228,Y,Withdrawn
DDD,2013B,2094814,M,North Western Region,A Level or Equivalent,0-10pct,35 to 55,1,150,N,Pass
CCC,2013J,307529,M,West Midlands Region,A Level or Equivalent,80-90pct,35 to 55,1,90,Y,Pass
GGG,2014B,581442,F,Scotland,Lower Than A Level,70-80pct,35 to 55,0,90,N,Withdrawn
CCC,2014J,674549,M,Ireland,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Pass
BBB,2014J,655062,F,Yorkshire Region,Lower Than A Level,70-80pct,0 to 35,0,40,N,Fail
BBB,2013B,556041,F,South West Region,A Level or Equivalent,0-10pct,0 to 35,0,149,Y,Withdrawn
BBB,2014J,637419,F,West Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Pass
CCC,2014J,374256,F,East Anglian Region,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Distinction
FFF,2013B,2091519,M,West Midlands Region,A Level or Equivalent,50-60pct,0 to 35,1,121,N,Fail
FFF,2013B,2338078,M,South Region,Lower Than A Level,70-80pct,35 to 55,1,120,N,Pass
GGG,2014J,685970,F,South East Region,Lower Than A Level,60-70pct,35 to 55,0,40,N,Pass
GGG,2014B,677375,M,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,40,N,Distinction
DDD,2014J,608393,M,Scotland,A Level or Equivalent,60-70pct,35 to 55,0,121,N,Fail
CCC,2014J,611984,M,Scotland,A Level or Equivalent,60-70pct,0 to 35,0,90,N,Pass
EEE,2014J,590446,M,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,90,N,Fail
GGG,2014J,625857,M,South West Region,Lower Than A Level,0-10pct,0 to 35,0,40,N,Fail
BBB,2014B,530009,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,60,Y,Pass
FFF,2013B,527169,M,South Region,HE Qualification,20-30pct,35 to 55,0,186,N,Fail
CCC,2014J,595736,M,Scotland,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Distinction
BBB,2014J,658524,F,Wales,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
FFF,2013B,1420267,M,London Region,HE Qualification,50-60pct,55 to 100,0,86,N,Pass
FFF,2013B,432932,M,West Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,121,N,Pass
DDD,2014B,363691,F,West Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,154,N,Pass
BBB,2013J,1271920,F,Yorkshire Region,HE Qualification,70-80pct,35 to 55,0,120,N,Pass
FFF,2014J,654231,M,Wales,Lower Than A Level,60-70pct,0 to 35,0,121,N,Fail
DDD,2014J,601535,F,North Western Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
GGG,2014J,572805,F,South West Region,Lower Than A Level,50-60pct,0 to 35,0,40,N,Fail
BBB,2014B,574408,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,233,N,Withdrawn
GGG,2013J,526999,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,40,N,Distinction
BBB,2014J,452475,M,Scotland,HE Qualification,80-90pct,35 to 55,3,90,N,Fail
EEE,2013J,635393,F,South Region,HE Qualification,90-100pct,0 to 35,0,90,N,Distinction
FFF,2013B,588528,M,London Region,A Level or Equivalent,10-20,35 to 55,0,180,N,Withdrawn
BBB,2014J,588260,F,West Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
FFF,2013J,329742,M,North Western Region,HE Qualification,70-80pct,0 to 35,0,91,N,Pass
GGG,2014J,714291,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,40,N,Fail
DDD,2013B,387080,M,North Region,HE Qualification,0-10pct,0 to 35,0,60,N,Pass
BBB,2014J,609257,F,South Region,Lower Than A Level,20-30pct,0 to 35,1,183,N,Fail
FFF,2014J,1966038,M,Scotland,A Level or Equivalent,80-90pct,0 to 35,1,60,Y,Withdrawn
AAA,2013J,834991,M,Scotland,HE Qualification,90-100pct,55 to 100,0,90,N,Pass
DDD,2014J,583341,F,London Region,A Level or Equivalent,10-20,0 to 35,0,120,N,Pass
GGG,2014J,699628,F,East Anglian Region,Lower Than A Level,60-70pct,35 to 55,0,40,N,Pass
BBB,2013J,457490,F,Wales,Lower Than A Level,0-10pct,0 to 35,0,60,N,Fail
DDD,2014B,578505,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,1,90,N,Pass
DDD,2014B,605871,F,Yorkshire Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Fail
CCC,2014J,607722,M,Scotland,Lower Than A Level,20-30pct,0 to 35,0,120,N,Fail
BBB,2014J,683000,F,Yorkshire Region,A Level or Equivalent,60-70pct,0 to 35,1,120,N,Pass
CCC,2014B,559964,M,Yorkshire Region,A Level or Equivalent,70-80pct,35 to 55,0,229,N,Pass
GGG,2013J,559992,F,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,40,Y,Withdrawn
DDD,2014J,2589382,M,North Region,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Pass
DDD,2013J,131786,M,South West Region,Lower Than A Level,40-50pct,0 to 35,0,120,Y,Fail
CCC,2014J,2509380,M,Scotland,HE Qualification,50-60pct,35 to 55,0,91,N,Distinction
EEE,2014J,1516502,M,Yorkshire Region,Lower Than A Level,0-10pct,35 to 55,0,77,N,Pass
BBB,2013J,477542,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,Y,Pass
BBB,2014J,1743632,M,North Western Region,Lower Than A Level,30-40pct,35 to 55,1,151,N,Pass
FFF,2013J,554571,M,South East Region,Lower Than A Level,20-30pct,0 to 35,0,91,Y,Fail
DDD,2013B,578740,M,South Region,HE Qualification,90-100pct,35 to 55,0,120,N,Pass
DDD,2013J,469087,M,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
CCC,2014B,456581,F,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,0,120,N,Pass
CCC,2014J,653751,M,Wales,Post Graduate Qualification,20-30pct,0 to 35,0,60,N,Pass
DDD,2014J,606697,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,60,Y,Withdrawn
DDD,2014J,2171746,F,South East Region,Lower Than A Level,20-30pct,0 to 35,1,236,N,Withdrawn
CCC,2013B,341037,F,South Region,A Level or Equivalent,60-70pct,0 to 35,1,151,Y,Withdrawn
GGG,2013J,600394,F,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,91,Y,Fail
CCC,2013B,255333,F,North Western Region,A Level or Equivalent,10-20,0 to 35,1,182,Y,Withdrawn
DDD,2013J,413637,M,South East Region,HE Qualification,80-90pct,35 to 55,0,91,N,Pass
FFF,2014J,553307,M,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,0,120,Y,Distinction
BBB,2014J,133819,M,Scotland,Lower Than A Level,0-10pct,0 to 35,3,119,N,Fail
DDD,2014J,568699,M,South West Region,HE Qualification,80-90pct,0 to 35,0,90,N,Pass
DDD,2013B,2141887,F,Yorkshire Region,Lower Than A Level,10-20,0 to 35,0,60,Y,Fail
BBB,2014B,483331,F,South Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
AAA,2013J,1056544,M,Wales,HE Qualification,90-100pct,55 to 100,0,60,N,Pass
BBB,2013J,544553,F,South Region,Lower Than A Level,50-60pct,0 to 35,4,79,Y,Withdrawn
DDD,2014B,566532,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,120,N,Withdrawn
FFF,2014J,2714376,M,West Midlands Region,HE Qualification,0-10pct,0 to 35,0,121,N,Distinction
FFF,2013J,598757,F,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,90,N,Fail
GGG,2014B,562273,F,London Region,Lower Than A Level,20-30pct,0 to 35,1,224,N,Fail
FFF,2013B,522276,M,North Western Region,HE Qualification,10-20,0 to 35,0,185,N,Fail
EEE,2013J,938864,M,Scotland,HE Qualification,90-100pct,55 to 100,0,121,N,Pass
BBB,2013B,1826360,F,Scotland,HE Qualification,10-20,0 to 35,0,120,N,Pass
DDD,2013J,623920,F,South East Region,A Level or Equivalent,0-10pct,0 to 35,0,60,Y,Pass
EEE,2013J,594170,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
CCC,2014J,536590,M,South Region,A Level or Equivalent,70-80pct,35 to 55,0,91,N,Withdrawn
BBB,2013B,493092,F,Scotland,HE Qualification,30-40pct,35 to 55,0,91,N,Distinction
FFF,2014J,2391051,M,South East Region,HE Qualification,60-70pct,35 to 55,1,150,N,Fail
BBB,2013J,545724,F,Yorkshire Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
FFF,2013J,568036,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,1,90,N,Fail
FFF,2013B,421039,M,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,1,223,Y,Withdrawn
FFF,2013J,516004,M,North Region,Lower Than A Level,0-10pct,55 to 100,0,184,N,Fail
AAA,2013J,2598938,M,West Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
BBB,2013J,2148924,M,Wales,HE Qualification,50-60pct,35 to 55,0,60,N,Pass
FFF,2014B,444413,M,South Region,Lower Than A Level,80-90pct,35 to 55,0,60,N,Pass
EEE,2013J,521951,M,Scotland,Lower Than A Level,50-60pct,0 to 35,0,40,N,Pass
BBB,2013B,668905,F,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,0,120,N,Pass
EEE,2014J,594748,M,Scotland,HE Qualification,60-70pct,0 to 35,0,120,N,Fail
FFF,2013B,572706,M,Yorkshire Region,Lower Than A Level,0-10pct,35 to 55,1,120,N,Fail
BBB,2014B,621690,F,South Region,Lower Than A Level,80-90pct,35 to 55,5,60,N,Pass
BBB,2014J,604057,F,South West Region,Lower Than A Level,0-10pct,0 to 35,1,121,N,Fail
FFF,2014B,396674,M,North Western Region,HE Qualification,0-10pct,0 to 35,0,221,N,Withdrawn
DDD,2013J,442909,M,South Region,Lower Than A Level,70-80pct,0 to 35,1,184,N,Withdrawn
BBB,2014B,608886,F,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,184,Y,Fail
EEE,2013J,642750,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,90,N,Withdrawn
FFF,2014J,667301,F,South East Region,A Level or Equivalent,90-100pct,0 to 35,0,40,N,Distinction
FFF,2014J,571576,M,West Midlands Region,Lower Than A Level,10-20,0 to 35,0,119,Y,Withdrawn
CCC,2013J,2621552,F,Yorkshire Region,HE Qualification,90-100pct,0 to 35,0,40,N,Fail
FFF,2013B,2310354,M,East Anglian Region,A Level or Equivalent,20-30pct,35 to 55,1,120,N,Fail
FFF,2014J,551777,M,Ireland,A Level or Equivalent,10-20,0 to 35,0,60,N,Pass
CCC,2013B,2712879,F,North Western Region,HE Qualification,40-50pct,0 to 35,0,151,N,Fail
EEE,2014J,642494,M,West Midlands Region,HE Qualification,80-90pct,0 to 35,0,90,N,Pass
FFF,2014B,602370,M,London Region,Lower Than A Level,0-10pct,0 to 35,0,181,Y,Withdrawn
FFF,2013B,420637,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,1,185,N,Withdrawn
EEE,2013J,530265,M,East Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,90,N,Pass
BBB,2013B,405225,F,South Region,Lower Than A Level,80-90pct,0 to 35,2,120,N,Fail
FFF,2014J,402756,M,Wales,HE Qualification,90-100pct,0 to 35,3,120,N,Pass
DDD,2014J,635196,M,South Region,HE Qualification,90-100pct,55 to 100,0,60,N,Fail
EEE,2014J,631077,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,40,N,Pass
BBB,2014J,674103,F,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Pass
BBB,2013B,562600,F,West Midlands Region,A Level or Equivalent,20-30pct,0 to 35,1,184,Y,Fail
DDD,2014J,2629869,M,South West Region,Lower Than A Level,80-90pct,0 to 35,0,90,N,Pass
FFF,2013J,282477,M,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,186,Y,Fail
FFF,2014B,484119,F,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
BBB,2014J,147833,F,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
FFF,2013J,99172,M,South Region,HE Qualification,90-100pct,0 to 35,0,60,N,Pass
BBB,2013J,573829,F,South Region,Lower Than A Level,50-60pct,0 to 35,0,218,Y,Withdrawn
FFF,2014J,605920,M,West Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,121,N,Pass
FFF,2013B,2519493,M,North Region,A Level or Equivalent,0-10pct,35 to 55,0,60,N,Pass
DDD,2013J,525420,F,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,1,90,N,Fail
FFF,2013J,550672,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Fail
DDD,2014J,58954,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,120,N,Pass
CCC,2013J,588793,M,North Western Region,A Level or Equivalent,70-80pct,0 to 35,1,149,N,Withdrawn
DDD,2014B,540615,M,North Western Region,A Level or Equivalent,60-70pct,0 to 35,0,60,Y,Pass
CCC,2014J,1153989,M,South Region,HE Qualification,90-100pct,55 to 100,0,82,N,Pass
GGG,2014J,571288,F,Yorkshire Region,Lower Than A Level,80-90pct,35 to 55,0,60,N,Fail
CCC,2014B,528299,M,London Region,A Level or Equivalent,60-70pct,0 to 35,0,90,N,Pass
FFF,2014J,2319215,M,Scotland,HE Qualification,60-70pct,0 to 35,0,90,N,Fail
GGG,2013J,625615,F,Scotland,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
CCC,2014B,381696,F,South Region,A Level or Equivalent,70-80pct,0 to 35,0,40,Y,Fail
FFF,2014J,686820,M,South West Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Pass
BBB,2013B,518685,F,West Midlands Region,A Level or Equivalent,40-50pct,35 to 55,1,143,Y,Pass
BBB,2014B,576469,F,South West Region,Lower Than A Level,80-90pct,0 to 35,0,121,N,Pass
EEE,2014J,544610,M,East Midlands Region,Lower Than A Level,70-80pct,35 to 55,3,60,Y,Fail
FFF,2013J,596823,M,Yorkshire Region,Lower Than A Level,10-20,0 to 35,0,60,N,Fail
EEE,2013J,589403,M,South East Region,Lower Than A Level,70-80pct,0 to 35,0,60,Y,Fail
GGG,2014B,554100,F,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,40,N,Withdrawn
BBB,2013B,383044,F,Scotland,A Level or Equivalent,40-50pct,0 to 35,1,120,N,Fail
DDD,2014J,2108221,M,North Western Region,Lower Than A Level,80-90pct,0 to 35,3,60,N,Fail
FFF,2014J,642813,F,Wales,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
FFF,2013B,298148,F,North Western Region,A Level or Equivalent,10-20,0 to 35,1,121,Y,Fail
FFF,2014J,875450,M,South Region,HE Qualification,90-100pct,55 to 100,0,90,N,Distinction
FFF,2014J,2639894,M,London Region,A Level or Equivalent,70-80pct,0 to 35,0,182,Y,Withdrawn
CCC,2014J,539874,F,Scotland,HE Qualification,10-20,35 to 55,0,60,Y,Pass
AAA,2013B,608707,F,Scotland,HE Qualification,80-90pct,0 to 35,0,60,N,Pass
BBB,2014B,513685,F,South East Region,A Level or Equivalent,50-60pct,0 to 35,1,81,Y,Pass
CCC,2014B,600533,F,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Distinction
BBB,2014J,652364,F,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
FFF,2014J,587437,M,North Region,A Level or Equivalent,90-100pct,0 to 35,0,121,N,Distinction
BBB,2014B,556548,F,North Western Region,Lower Than A Level,40-50pct,0 to 35,1,182,N,Withdrawn
EEE,2014J,702315,M,East Midlands Region,HE Qualification,40-50pct,55 to 100,0,60,N,Pass
DDD,2014B,23350,F,West Midlands Region,Lower Than A Level,0-10pct,0 to 35,3,121,Y,Fail
